Orthogroup	GCA_000310125.2	2767802316
OG0000207	lcl|AMXB01000007.1_prot_ENO82129.1_1048	GNJGOIBN_01903
OG0000209	lcl|AMXB01000004.1_prot_ENO82698.1_657, lcl|AMXB01000014.1_prot_ENO81084.1_1848, lcl|AMXB01000053.1_prot_ENO75470.1_3912	GNJGOIBN_00470
OG0000210	lcl|AMXB01000088.1_prot_ENO74480.1_4246, lcl|AMXB01000082.1_prot_ENO74531.1_4232, lcl|AMXB01000014.1_prot_ENO81139.1_1903, lcl|AMXB01000014.1_prot_ENO81089.1_1853, lcl|AMXB01000014.1_prot_ENO81127.1_1891, lcl|AMXB01000013.1_prot_ENO81256.1_1794	GNJGOIBN_02777
OG0000211	lcl|AMXB01000061.1_prot_ENO75106.1_4034, lcl|AMXB01000004.1_prot_ENO82671.1_630, lcl|AMXB01000052.1_prot_ENO75503.1_3894, lcl|AMXB01000059.1_prot_ENO75194.1_4014, lcl|AMXB01000059.1_prot_ENO75192.1_4012	GNJGOIBN_00119
OG0000213	lcl|AMXB01000026.1_prot_ENO78468.1_2811, lcl|AMXB01000003.1_prot_ENO82794.1_436	GNJGOIBN_02392, GNJGOIBN_02381
OG0000214	lcl|AMXB01000001.1_prot_ENO83161.1_34	GNJGOIBN_01930
OG0000215	lcl|AMXB01000023.1_prot_ENO79341.1_2649, lcl|AMXB01000064.1_prot_ENO74987.1_4078	GNJGOIBN_01138
OG0000216	lcl|AMXB01000048.1_prot_ENO75755.1_3805	GNJGOIBN_01140
OG0000217	lcl|AMXB01000031.1_prot_ENO77412.1_3146	GNJGOIBN_03910
OG0000218	lcl|AMXB01000020.1_prot_ENO80548.1_2430	GNJGOIBN_04226
OG0000219	lcl|AMXB01000042.1_prot_ENO76225.1_3642, lcl|AMXB01000006.1_prot_ENO82339.1_943	GNJGOIBN_00951
OG0000221	lcl|AMXB01000008.1_prot_ENO81931.1_1159, lcl|AMXB01000024.1_prot_ENO79029.1_2713, lcl|AMXB01000038.1_prot_ENO76549.1_3459	GNJGOIBN_04354
OG0000222	lcl|AMXB01000010.1_prot_ENO81709.1_1477	GNJGOIBN_01018
OG0000223	lcl|AMXB01000018.1_prot_ENO80714.1_2272, lcl|AMXB01000027.1_prot_ENO78255.1_2891	GNJGOIBN_02264
OG0000224	lcl|AMXB01000001.1_prot_ENO83287.1_160	GNJGOIBN_02241
OG0000225	lcl|AMXB01000008.1_prot_ENO81897.1_1125	GNJGOIBN_01645
OG0000228	lcl|AMXB01000009.1_prot_ENO81833.1_1324	GNJGOIBN_04199
OG0000229	lcl|AMXB01000001.1_prot_ENO83295.1_168	GNJGOIBN_00383
OG0000230	lcl|AMXB01000003.1_prot_ENO82737.1_379, lcl|AMXB01000009.1_prot_ENO81826.1_1317, lcl|AMXB01000014.1_prot_ENO81137.1_1901, lcl|AMXB01000008.1_prot_ENO81953.1_1181	GNJGOIBN_00671
OG0000231	lcl|AMXB01000035.1_prot_ENO76916.1_3326	GNJGOIBN_04191
OG0000232	lcl|AMXB01000001.1_prot_ENO83206.1_79	GNJGOIBN_03276
OG0000233	lcl|AMXB01000001.1_prot_ENO83217.1_90	GNJGOIBN_01891, GNJGOIBN_01866
OG0000234	lcl|AMXB01000021.1_prot_ENO80037.1_2483	GNJGOIBN_01501, GNJGOIBN_01442
OG0000235	lcl|AMXB01000021.1_prot_ENO80032.1_2478	GNJGOIBN_01496
OG0000236	lcl|AMXB01000007.1_prot_ENO82087.1_1006	GNJGOIBN_01972
OG0000237	lcl|AMXB01000029.1_prot_ENO77788.1_3045, lcl|AMXB01000023.1_prot_ENO79336.1_2644	GNJGOIBN_01660
OG0000238	lcl|AMXB01000013.1_prot_ENO81224.1_1762	GNJGOIBN_01464
OG0000239	lcl|AMXB01000001.1_prot_ENO83194.1_67	GNJGOIBN_03717
OG0000240	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293	GNJGOIBN_01209
OG0000241	lcl|AMXB01000022.1_prot_ENO79586.1_2523	GNJGOIBN_00614
OG0000242	lcl|AMXB01000006.1_prot_ENO82277.1_881	GNJGOIBN_00498
OG0000243	lcl|AMXB01000011.1_prot_ENO81498.1_1554	GNJGOIBN_00009, GNJGOIBN_04413
OG0000244	lcl|AMXB01000012.1_prot_ENO81328.1_1631	GNJGOIBN_03850
OG0000245	lcl|AMXB01000030.1_prot_ENO77557.1_3058, lcl|AMXB01000010.1_prot_ENO81710.1_1478	GNJGOIBN_00939
OG0000246	lcl|AMXB01000025.1_prot_ENO78763.1_2788	GNJGOIBN_00755, GNJGOIBN_00198
OG0000247	lcl|AMXB01000025.1_prot_ENO78762.1_2787	GNJGOIBN_00754, GNJGOIBN_00197
OG0000248	lcl|AMXB01000023.1_prot_ENO79287.1_2595	GNJGOIBN_01785
OG0000249	lcl|AMXB01000045.1_prot_ENO76001.1_3720	GNJGOIBN_02065
OG0000250	lcl|AMXB01000104.1_prot_ENO74374.1_4271	GNJGOIBN_01475, GNJGOIBN_02037
OG0000251	lcl|AMXB01000011.1_prot_ENO81512.1_1568	GNJGOIBN_04249, GNJGOIBN_02284
OG0000252	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958	GNJGOIBN_03941
