Orthogroup	GCA_000310125.2	2506520024
OG0000032	lcl|AMXB01000004.1_prot_ENO82697.1_656	2506672167
OG0000033	lcl|AMXB01000003.1_prot_ENO82797.1_439	2506671563
OG0000036	lcl|AMXB01000009.1_prot_ENO81818.1_1309	2506669688
OG0000036	lcl|AMXB01000009.1_prot_ENO81816.1_1307	2506669884
OG0000037	lcl|AMXB01000021.1_prot_ENO80041.1_2487	2506670173
OG0000037	lcl|AMXB01000008.1_prot_ENO81881.1_1109	2506670324
OG0000038	lcl|AMXB01000003.1_prot_ENO82863.1_505	2506670542
OG0000038	lcl|AMXB01000051.1_prot_ENO75556.1_3865	2506670531, 2506672294
OG0000039	lcl|AMXB01000016.1_prot_ENO80871.1_2064, lcl|AMXB01000028.1_prot_ENO78020.1_2968	2506671918
OG0000040	lcl|AMXB01000023.1_prot_ENO79311.1_2619, lcl|AMXB01000019.1_prot_ENO80581.1_2299	2506672235
OG0000042	lcl|AMXB01000051.1_prot_ENO75565.1_3874	2506671802
OG0000042	lcl|AMXB01000013.1_prot_ENO81198.1_1736	2506669625
OG0000043	lcl|AMXB01000065.1_prot_ENO74951.1_4088	2506671737
OG0000043	lcl|AMXB01000018.1_prot_ENO80740.1_2298	2506669837, 2506672203
OG0000044	lcl|AMXB01000069.1_prot_ENO74824.1_4138	2506669879
OG0000045	lcl|AMXB01000002.1_prot_ENO82952.1_212	2506672552
OG0000046	lcl|AMXB01000047.1_prot_ENO75809.1_3768	2506671631
OG0000050	lcl|AMXB01000092.1_prot_ENO74452.1_4254	2506669882, 2506671174, 2506671596
OG0000050	lcl|AMXB01000067.1_prot_ENO74876.1_4120, lcl|AMXB01000037.1_prot_ENO76678.1_3417	2506671573
OG0000051	lcl|AMXB01000048.1_prot_ENO75735.1_3785	2506672175
OG0000052	lcl|AMXB01000011.1_prot_ENO81537.1_1593, lcl|AMXB01000011.1_prot_ENO81531.1_1587	2506672590
OG0000052	lcl|AMXB01000013.1_prot_ENO81269.1_1807	2506671827
OG0000057	lcl|AMXB01000003.1_prot_ENO82804.1_446	2506669527
OG0000058	lcl|AMXB01000019.1_prot_ENO80629.1_2347, lcl|AMXB01000004.1_prot_ENO82702.1_661	2506669694
OG0000059	lcl|AMXB01000015.1_prot_ENO81034.1_2006	2506670794
OG0000059	lcl|AMXB01000008.1_prot_ENO81902.1_1130	2506670538
OG0000060	lcl|AMXB01000033.1_prot_ENO77190.1_3241	2506670841
OG0000061	lcl|AMXB01000067.1_prot_ENO74875.1_4119, lcl|AMXB01000037.1_prot_ENO76677.1_3416	2506671572, 2506671173
OG0000062	lcl|AMXB01000047.1_prot_ENO75817.1_3776	2506671681, 2506671682
OG0000063	lcl|AMXB01000029.1_prot_ENO77797.1_3054	2506671998
OG0000064	lcl|AMXB01000067.1_prot_ENO74874.1_4118, lcl|AMXB01000026.1_prot_ENO78484.1_2827	2506672110
OG0000070	lcl|AMXB01000034.1_prot_ENO77063.1_3298	2506669473
OG0000072	lcl|AMXB01000018.1_prot_ENO80733.1_2291	2506669890, 2506670264, 2506671772, 2506672649, 2506672139, 2506672140
OG0000073	lcl|AMXB01000019.1_prot_ENO80597.1_2315	2506670424
OG0000074	lcl|AMXB01000004.1_prot_ENO82576.1_535	2506670535
OG0000075	lcl|AMXB01000007.1_prot_ENO82111.1_1030	2506671037
OG0000077	lcl|AMXB01000049.1_prot_ENO75693.1_3832, lcl|AMXB01000057.1_prot_ENO75274.1_3994	2506671333
OG0000078	lcl|AMXB01000058.1_prot_ENO75237.1_4008	2506672555
OG0000083	lcl|AMXB01000008.1_prot_ENO81943.1_1171	2506669363
OG0000084	lcl|AMXB01000017.1_prot_ENO80791.1_2188	2506669453
OG0000085	lcl|AMXB01000074.1_prot_ENO74682.1_4197	2506672009
OG0000085	lcl|AMXB01000053.1_prot_ENO75475.1_3917	2506670512
OG0000086	lcl|AMXB01000058.1_prot_ENO75233.1_4004, lcl|AMXB01000004.1_prot_ENO82588.1_547	2506670073
OG0000088	lcl|AMXB01000005.1_prot_ENO82514.1_809	2506670960
OG0000090	lcl|AMXB01000009.1_prot_ENO81864.1_1355	2506671405
OG0000091	lcl|AMXB01000071.1_prot_ENO74776.1_4165, lcl|AMXB01000041.1_prot_ENO76251.1_3589, lcl|AMXB01000037.1_prot_ENO76686.1_3425, lcl|AMXB01000027.1_prot_ENO78278.1_2914	2506671584
OG0000092	lcl|AMXB01000008.1_prot_ENO81972.1_1200, lcl|AMXB01000037.1_prot_ENO76687.1_3426, lcl|AMXB01000027.1_prot_ENO78277.1_2913	2506671585
OG0000093	lcl|AMXB01000001.1_prot_ENO83228.1_101	2506671694
OG0000094	lcl|AMXB01000008.1_prot_ENO82017.1_1245, lcl|AMXB01000050.1_prot_ENO75614.1_3833, lcl|AMXB01000041.1_prot_ENO76248.1_3586, lcl|AMXB01000071.1_prot_ENO74774.1_4163	2506671704
OG0000105	lcl|AMXB01000012.1_prot_ENO81375.1_1678	2506672083
OG0000105	lcl|AMXB01000026.1_prot_ENO78515.1_2858	2506669406
OG0000106	lcl|AMXB01000023.1_prot_ENO79302.1_2610	2506669613
OG0000107	lcl|AMXB01000032.1_prot_ENO77230.1_3164, lcl|AMXB01000060.1_prot_ENO75158.1_4032	2506672742
OG0000108	lcl|AMXB01000027.1_prot_ENO78229.1_2865	2506669929, 2506669979
OG0000108	lcl|AMXB01000010.1_prot_ENO81629.1_1397	2506670409, 2506671789
OG0000109	lcl|AMXB01000011.1_prot_ENO81467.1_1523	2506671194, 2506670260
OG0000110	lcl|AMXB01000005.1_prot_ENO82487.1_782, lcl|AMXB01000049.1_prot_ENO75679.1_3818, lcl|AMXB01000109.1_prot_ENO74354.1_4276, lcl|AMXB01000126.1_prot_ENO74300.1_4293, lcl|AMXB01000101.1_prot_ENO74388.1_4268	2506672177, 2506670273
OG0000111	lcl|AMXB01000015.1_prot_ENO81033.1_2005, lcl|AMXB01000004.1_prot_ENO82653.1_612, lcl|AMXB01000006.1_prot_ENO82344.1_948	2506670335
OG0000112	lcl|AMXB01000003.1_prot_ENO82862.1_504	2506672292
OG0000112	lcl|AMXB01000006.1_prot_ENO82281.1_885	2506671182, 2506671177
OG0000113	lcl|AMXB01000026.1_prot_ENO78470.1_2813	2506672276
OG0000113	lcl|AMXB01000008.1_prot_ENO81986.1_1214, lcl|AMXB01000020.1_prot_ENO80512.1_2394, lcl|AMXB01000014.1_prot_ENO81105.1_1869, lcl|AMXB01000014.1_prot_ENO81094.1_1858, lcl|AMXB01000014.1_prot_ENO81156.1_1920	2506671581, 2506670726
OG0000114	lcl|AMXB01000007.1_prot_ENO82098.1_1017	2506670903, 2506671111
OG0000115	lcl|AMXB01000002.1_prot_ENO82991.1_251	2506671458
OG0000116	lcl|AMXB01000008.1_prot_ENO82016.1_1244	2506671703
OG0000117	lcl|AMXB01000040.1_prot_ENO76342.1_3547	2506671847
OG0000118	lcl|AMXB01000040.1_prot_ENO76341.1_3546	2506671848
OG0000120	lcl|AMXB01000029.1_prot_ENO77752.1_3009	2506671964
OG0000121	lcl|AMXB01000020.1_prot_ENO80567.1_2449	2506672056
OG0000122	lcl|AMXB01000043.1_prot_ENO76125.1_3667	2506672236
OG0000123	lcl|AMXB01000025.1_prot_ENO78740.1_2765, lcl|AMXB01000047.1_prot_ENO75797.1_3756, lcl|AMXB01000025.1_prot_ENO78730.1_2755, lcl|AMXB01000026.1_prot_ENO78476.1_2819, lcl|AMXB01000025.1_prot_ENO78760.1_2785, lcl|AMXB01000009.1_prot_ENO81822.1_1313, lcl|AMXB01000025.1_prot_ENO78713.1_2738, lcl|AMXB01000034.1_prot_ENO77069.1_3304	2506672510
OG0000124	lcl|AMXB01000009.1_prot_ENO81821.1_1312, lcl|AMXB01000025.1_prot_ENO78729.1_2754, lcl|AMXB01000025.1_prot_ENO78759.1_2784, lcl|AMXB01000026.1_prot_ENO78475.1_2818, lcl|AMXB01000047.1_prot_ENO75796.1_3755, lcl|AMXB01000025.1_prot_ENO78714.1_2739, lcl|AMXB01000025.1_prot_ENO78742.1_2767, lcl|AMXB01000034.1_prot_ENO77070.1_3305	2506672511
OG0000125	lcl|AMXB01000040.1_prot_ENO76362.1_3567	2506672745
OG0000136	lcl|AMXB01000075.1_prot_ENO74651.1_4203	2506669437
OG0000136	lcl|AMXB01000025.1_prot_ENO78761.1_2786	2506670685
OG0000137	lcl|AMXB01000016.1_prot_ENO80895.1_2088	2506669541
OG0000139	lcl|AMXB01000025.1_prot_ENO78769.1_2794, lcl|AMXB01000010.1_prot_ENO81624.1_1392	2506672151
OG0000139	lcl|AMXB01000017.1_prot_ENO80756.1_2153	2506669722
OG0000139	lcl|AMXB01000002.1_prot_ENO83003.1_263	2506671150
OG0000140	lcl|AMXB01000052.1_prot_ENO75499.1_3890	2506672452, 2506669912, 2506669911
OG0000141	lcl|AMXB01000001.1_prot_ENO83241.1_114	2506672668, 2506670862, 2506670863, 2506670299
OG0000142	lcl|AMXB01000011.1_prot_ENO81554.1_1610	2506670485, 2506671500, 2506670869, 2506670370
OG0000143	lcl|AMXB01000009.1_prot_ENO81802.1_1293	2506670551
OG0000144	lcl|AMXB01000022.1_prot_ENO79623.1_2560	2506672593, 2506670557, 2506672753, 2506670556, 2506672755, 2506672761
OG0000146	lcl|AMXB01000003.1_prot_ENO82861.1_503	2506672293
OG0000146	lcl|AMXB01000036.1_prot_ENO76821.1_3392	2506671176, 2506671181
OG0000147	lcl|AMXB01000010.1_prot_ENO81666.1_1434, lcl|AMXB01000006.1_prot_ENO82214.1_818	2506670982, 2506671777
OG0000148	lcl|AMXB01000015.1_prot_ENO80973.1_1945, lcl|AMXB01000056.1_prot_ENO75322.1_3984	2506671064
OG0000149	lcl|AMXB01000061.1_prot_ENO75115.1_4043	2506671610
OG0000150	lcl|AMXB01000071.1_prot_ENO74772.1_4161, lcl|AMXB01000041.1_prot_ENO76246.1_3584, lcl|AMXB01000008.1_prot_ENO82015.1_1243	2506671702
OG0000152	lcl|AMXB01000036.1_prot_ENO76813.1_3384	2506671828
OG0000153	lcl|AMXB01000007.1_prot_ENO82158.1_1077	2506672053
OG0000155	lcl|AMXB01000007.1_prot_ENO82161.1_1080, lcl|AMXB01000049.1_prot_ENO75674.1_3813	2506672686, 2506672179, 2506672760, 2506672759
OG0000156	lcl|AMXB01000103.1_prot_ENO74379.1_4270, lcl|AMXB01000015.1_prot_ENO81045.1_2017, lcl|AMXB01000015.1_prot_ENO81044.1_2016, lcl|AMXB01000114.1_prot_ENO74336.1_4281	2506672408
OG0000157	lcl|AMXB01000027.1_prot_ENO78276.1_2912	2506672469, 2506672463
OG0000159	lcl|AMXB01000009.1_prot_ENO81775.1_1266, lcl|AMXB01000001.1_prot_ENO83242.1_115	2506672667
OG0000160	lcl|AMXB01000049.1_prot_ENO75673.1_3812, lcl|AMXB01000007.1_prot_ENO82162.1_1081	2506672748, 2506672750, 2506672749, 2506672756
OG0000168	lcl|AMXB01000005.1_prot_ENO82423.1_718	2506672560
OG0000169	lcl|AMXB01000008.1_prot_ENO81930.1_1158	2506669414
OG0000170	lcl|AMXB01000070.1_prot_ENO74807.1_4151	2506669436
OG0000171	lcl|AMXB01000016.1_prot_ENO80893.1_2086, lcl|AMXB01000009.1_prot_ENO81805.1_1296	2506669544
OG0000172	lcl|AMXB01000006.1_prot_ENO82211.1_815	2506669562
OG0000173	lcl|AMXB01000027.1_prot_ENO78232.1_2868	2506669926
OG0000173	lcl|AMXB01000004.1_prot_ENO82660.1_619, lcl|AMXB01000009.1_prot_ENO81846.1_1337	2506670278
OG0000174	lcl|AMXB01000010.1_prot_ENO81660.1_1428	2506670943
OG0000174	lcl|AMXB01000021.1_prot_ENO80072.1_2518	2506669933, 2506670455
OG0000175	lcl|AMXB01000027.1_prot_ENO78263.1_2899, lcl|AMXB01000009.1_prot_ENO81856.1_1347, lcl|AMXB01000027.1_prot_ENO78268.1_2904	2506669948
OG0000176	lcl|AMXB01000021.1_prot_ENO80063.1_2509	2506669972
OG0000177	lcl|AMXB01000022.1_prot_ENO79637.1_2574	2506670134
OG0000178	lcl|AMXB01000003.1_prot_ENO82763.1_405, lcl|AMXB01000005.1_prot_ENO82499.1_794, lcl|AMXB01000019.1_prot_ENO80645.1_2363	2506670311
OG0000179	lcl|AMXB01000006.1_prot_ENO82257.1_861	2506672219
OG0000180	lcl|AMXB01000033.1_prot_ENO77209.1_3260	2506670518
OG0000181	lcl|AMXB01000001.1_prot_ENO83288.1_161	2506671062
OG0000181	lcl|AMXB01000019.1_prot_ENO80623.1_2341	2506670586
OG0000182	lcl|AMXB01000005.1_prot_ENO82500.1_795	2506672615
OG0000183	lcl|AMXB01000002.1_prot_ENO83093.1_353, lcl|AMXB01000049.1_prot_ENO75676.1_3815, lcl|AMXB01000004.1_prot_ENO82659.1_618	2506670618
OG0000184	lcl|AMXB01000011.1_prot_ENO81526.1_1582, lcl|AMXB01000043.1_prot_ENO76130.1_3672	2506671136, 2506671853, 2506670786
OG0000185	lcl|AMXB01000045.1_prot_ENO76000.1_3719	2506670959
OG0000186	lcl|AMXB01000001.1_prot_ENO83180.1_53	2506670882
OG0000187	lcl|AMXB01000011.1_prot_ENO81515.1_1571	2506670965
OG0000188	lcl|AMXB01000006.1_prot_ENO82223.1_827	2506670989
OG0000189	lcl|AMXB01000001.1_prot_ENO83200.1_73	2506672433, 2506672434, 2506671101
OG0000190	lcl|AMXB01000004.1_prot_ENO82690.1_649	2506671220
OG0000192	lcl|AMXB01000001.1_prot_ENO83275.1_148	2506671601
OG0000192	lcl|AMXB01000002.1_prot_ENO83104.1_364	2506672067, 2506672141
OG0000193	lcl|AMXB01000046.1_prot_ENO75932.1_3750, lcl|AMXB01000047.1_prot_ENO75794.1_3753, lcl|AMXB01000002.1_prot_ENO83090.1_350, lcl|AMXB01000057.1_prot_ENO75269.1_3989	2506672144
OG0000193	lcl|AMXB01000002.1_prot_ENO83105.1_365, lcl|AMXB01000018.1_prot_ENO80726.1_2284, lcl|AMXB01000023.1_prot_ENO79330.1_2638, lcl|AMXB01000023.1_prot_ENO79350.1_2658, lcl|AMXB01000025.1_prot_ENO78716.1_2741, lcl|AMXB01000043.1_prot_ENO76123.1_3665	2506671629
OG0000194	lcl|AMXB01000010.1_prot_ENO81612.1_1380	2506671744
OG0000195	lcl|AMXB01000006.1_prot_ENO82237.1_841	2506671781
OG0000196	lcl|AMXB01000015.1_prot_ENO81028.1_2000, lcl|AMXB01000013.1_prot_ENO81216.1_1754	2506671900
OG0000197	lcl|AMXB01000065.1_prot_ENO74949.1_4086	2506672074
OG0000198	lcl|AMXB01000026.1_prot_ENO78513.1_2856	2506672085
OG0000199	lcl|AMXB01000005.1_prot_ENO82466.1_761	2506672160
OG0000200	lcl|AMXB01000004.1_prot_ENO82664.1_623	2506672163
OG0000201	lcl|AMXB01000030.1_prot_ENO77564.1_3065, lcl|AMXB01000032.1_prot_ENO77263.1_3197	2506672342
OG0000202	lcl|AMXB01000032.1_prot_ENO77261.1_3195	2506672346
OG0000203	lcl|AMXB01000008.1_prot_ENO81920.1_1148, lcl|AMXB01000091.1_prot_ENO74461.1_4252	2506672356
OG0000204	lcl|AMXB01000008.1_prot_ENO81919.1_1147, lcl|AMXB01000091.1_prot_ENO74460.1_4251	2506672358
OG0000205	lcl|AMXB01000009.1_prot_ENO81785.1_1276	2506672462
OG0000206	lcl|AMXB01000004.1_prot_ENO82676.1_635, lcl|AMXB01000036.1_prot_ENO76806.1_3377	2506672533
OG0000207	lcl|AMXB01000007.1_prot_ENO82129.1_1048	2506672657
OG0000215	lcl|AMXB01000023.1_prot_ENO79341.1_2649	2506669351
OG0000215	lcl|AMXB01000064.1_prot_ENO74987.1_4078	2506669556
OG0000216	lcl|AMXB01000048.1_prot_ENO75755.1_3805	2506669552, 2506669352
OG0000217	lcl|AMXB01000023.1_prot_ENO79289.1_2597	2506671619
OG0000217	lcl|AMXB01000031.1_prot_ENO77412.1_3146	2506669357
OG0000218	lcl|AMXB01000020.1_prot_ENO80548.1_2430	2506670686, 2506670671
OG0000219	lcl|AMXB01000042.1_prot_ENO76225.1_3642	2506669394, 2506670714, 2506672739, 2506670398, 2506669554
OG0000220	lcl|AMXB01000034.1_prot_ENO77053.1_3288	2506670523, 2506669759
OG0000221	lcl|AMXB01000008.1_prot_ENO81931.1_1159, lcl|AMXB01000024.1_prot_ENO79029.1_2713, lcl|AMXB01000038.1_prot_ENO76549.1_3459	2506669415
OG0000222	lcl|AMXB01000010.1_prot_ENO81709.1_1477	2506669480, 2506671335, 2506670389, 2506671739
OG0000223	lcl|AMXB01000018.1_prot_ENO80714.1_2272, lcl|AMXB01000027.1_prot_ENO78255.1_2891	2506669594, 2506669662
OG0000224	lcl|AMXB01000001.1_prot_ENO83287.1_160	2506671061
OG0000225	lcl|AMXB01000008.1_prot_ENO81897.1_1125	2506669653
OG0000227	lcl|AMXB01000021.1_prot_ENO80056.1_2502	2506672461, 2506669666, 2506671769
OG0000228	lcl|AMXB01000009.1_prot_ENO81833.1_1324	2506669795, 2506669698, 2506669696
OG0000229	lcl|AMXB01000001.1_prot_ENO83295.1_168	2506669711
OG0000230	lcl|AMXB01000003.1_prot_ENO82737.1_379, lcl|AMXB01000009.1_prot_ENO81826.1_1317, lcl|AMXB01000014.1_prot_ENO81137.1_1901, lcl|AMXB01000008.1_prot_ENO81953.1_1181	2506669736
OG0000231	lcl|AMXB01000035.1_prot_ENO76916.1_3326	2506669816, 2506670344
OG0000232	lcl|AMXB01000001.1_prot_ENO83206.1_79	2506669949
OG0000233	lcl|AMXB01000001.1_prot_ENO83217.1_90	2506670121
OG0000234	lcl|AMXB01000021.1_prot_ENO80037.1_2483	2506670175
OG0000235	lcl|AMXB01000021.1_prot_ENO80032.1_2478	2506670180
OG0000236	lcl|AMXB01000007.1_prot_ENO82087.1_1006	2506670255, 2506671142
OG0000237	lcl|AMXB01000029.1_prot_ENO77788.1_3045, lcl|AMXB01000023.1_prot_ENO79336.1_2644	2506670276
OG0000237	lcl|AMXB01000011.1_prot_ENO81506.1_1562	2506672057
OG0000238	lcl|AMXB01000013.1_prot_ENO81224.1_1762	2506671908, 2506670282
OG0000239	lcl|AMXB01000001.1_prot_ENO83194.1_67	2506670292, 2506670333
OG0000240	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293	2506672182, 2506670298
OG0000242	lcl|AMXB01000006.1_prot_ENO82277.1_881	2506670530
OG0000243	lcl|AMXB01000011.1_prot_ENO81498.1_1554	2506670598, 2506670591
OG0000244	lcl|AMXB01000012.1_prot_ENO81328.1_1631	2506670600, 2506670949
OG0000245	lcl|AMXB01000010.1_prot_ENO81710.1_1478	2506670620
OG0000246	lcl|AMXB01000025.1_prot_ENO78763.1_2788	2506670683
OG0000247	lcl|AMXB01000025.1_prot_ENO78762.1_2787	2506670684
OG0000248	lcl|AMXB01000023.1_prot_ENO79287.1_2595	2506672727, 2506671630, 2506670702
OG0000249	lcl|AMXB01000045.1_prot_ENO76001.1_3720	2506670843
OG0000250	lcl|AMXB01000104.1_prot_ENO74374.1_4271	2506671016
OG0000251	lcl|AMXB01000011.1_prot_ENO81512.1_1568	2506671129
OG0000252	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958	2506671166
OG0000253	lcl|AMXB01000051.1_prot_ENO75550.1_3859	2506671206
OG0000254	lcl|AMXB01000019.1_prot_ENO80650.1_2368, lcl|AMXB01000019.1_prot_ENO80648.1_2366, lcl|AMXB01000018.1_prot_ENO80697.1_2255	2506671250
OG0000255	lcl|AMXB01000004.1_prot_ENO82652.1_611	2506671642
OG0000255	lcl|AMXB01000003.1_prot_ENO82786.1_428	2506671281
OG0000256	lcl|AMXB01000033.1_prot_ENO77179.1_3230, lcl|AMXB01000036.1_prot_ENO76812.1_3383, lcl|AMXB01000003.1_prot_ENO82742.1_384	2506671304
OG0000257	lcl|AMXB01000008.1_prot_ENO81990.1_1218, lcl|AMXB01000049.1_prot_ENO75681.1_3820	2506672468
OG0000259	lcl|AMXB01000009.1_prot_ENO81865.1_1356, lcl|AMXB01000024.1_prot_ENO79019.1_2703	2506671393
OG0000260	lcl|AMXB01000029.1_prot_ENO77770.1_3027	2506672029, 2506671424
OG0000261	lcl|AMXB01000015.1_prot_ENO81006.1_1978	2506671540
OG0000261	lcl|AMXB01000032.1_prot_ENO77262.1_3196	2506672343
OG0000262	lcl|AMXB01000027.1_prot_ENO78280.1_2916, lcl|AMXB01000092.1_prot_ENO74453.1_4255, lcl|AMXB01000037.1_prot_ENO76679.1_3418	2506671574
OG0000263	lcl|AMXB01000001.1_prot_ENO83227.1_100, lcl|AMXB01000012.1_prot_ENO81337.1_1640, lcl|AMXB01000031.1_prot_ENO77415.1_3149	2506671695
OG0000265	lcl|AMXB01000006.1_prot_ENO82233.1_837	2506671779
OG0000266	lcl|AMXB01000051.1_prot_ENO75564.1_3873	2506671803
OG0000267	lcl|AMXB01000034.1_prot_ENO77041.1_3276	2506671862
OG0000268	lcl|AMXB01000013.1_prot_ENO81212.1_1750	2506671894, 2506671895
OG0000269	lcl|AMXB01000013.1_prot_ENO81217.1_1755	2506671901
OG0000270	lcl|AMXB01000013.1_prot_ENO81223.1_1761	2506671907, 2506672651
OG0000272	lcl|AMXB01000017.1_prot_ENO80757.1_2154	2506672037
OG0000273	lcl|AMXB01000004.1_prot_ENO82663.1_622	2506672065, 2506672164
OG0000274	lcl|AMXB01000012.1_prot_ENO81374.1_1677, lcl|AMXB01000026.1_prot_ENO78514.1_2857	2506672084
OG0000275	lcl|AMXB01000005.1_prot_ENO82389.1_684	2506672173
OG0000276	lcl|AMXB01000010.1_prot_ENO81722.1_1490	2506672311
OG0000277	lcl|AMXB01000040.1_prot_ENO76361.1_3566	2506672539
OG0000278	lcl|AMXB01000013.1_prot_ENO81274.1_1812, lcl|AMXB01000009.1_prot_ENO81782.1_1273	2506672580
OG0000283	lcl|AMXB01000009.1_prot_ENO81774.1_1265, lcl|AMXB01000030.1_prot_ENO77561.1_3062, lcl|AMXB01000001.1_prot_ENO83245.1_118	2506672664
OG0000284	lcl|AMXB01000002.1_prot_ENO83035.1_295	2506672712
OG0000285	lcl|AMXB01000002.1_prot_ENO83034.1_294	2506672713
OG0000311	lcl|AMXB01000020.1_prot_ENO80545.1_2427	2506669368
OG0000312	lcl|AMXB01000020.1_prot_ENO80550.1_2432	2506669374
OG0000313	lcl|AMXB01000008.1_prot_ENO81939.1_1167	2506669423
OG0000314	lcl|AMXB01000008.1_prot_ENO81948.1_1176	2506669429, 2506669563
OG0000315	lcl|AMXB01000076.1_prot_ENO74644.1_4215	2506670312, 2506669434, 2506671972
OG0000316	lcl|AMXB01000075.1_prot_ENO74655.1_4207	2506669439
OG0000317	lcl|AMXB01000018.1_prot_ENO80696.1_2254	2506669440
OG0000318	lcl|AMXB01000017.1_prot_ENO80795.1_2192	2506669461, 2506669906
OG0000319	lcl|AMXB01000010.1_prot_ENO81620.1_1388	2506672113, 2506669478
OG0000320	lcl|AMXB01000003.1_prot_ENO82812.1_454, lcl|AMXB01000009.1_prot_ENO81844.1_1335	2506669488, 2506670540
OG0000321	lcl|AMXB01000008.1_prot_ENO81887.1_1115	2506669513
OG0000322	lcl|AMXB01000008.1_prot_ENO81889.1_1117	2506669514
OG0000323	lcl|AMXB01000003.1_prot_ENO82806.1_448	2506669525
