Orthogroup	GCA_000310125.2	2687453699
OG0000028	lcl|AMXB01000056.1_prot_ENO75316.1_3978	PEBOPBNB_02419
OG0000028	lcl|AMXB01000049.1_prot_ENO75689.1_3828	PEBOPBNB_02904
OG0000030	lcl|AMXB01000039.1_prot_ENO76438.1_3514	PEBOPBNB_01586, PEBOPBNB_01500
OG0000031	lcl|AMXB01000010.1_prot_ENO81589.1_1357	PEBOPBNB_00552
OG0000031	lcl|AMXB01000004.1_prot_ENO82693.1_652	PEBOPBNB_03133, PEBOPBNB_02626
OG0000032	lcl|AMXB01000042.1_prot_ENO76224.1_3641	PEBOPBNB_02580
OG0000033	lcl|AMXB01000003.1_prot_ENO82797.1_439	PEBOPBNB_01375, PEBOPBNB_02088, PEBOPBNB_02073
OG0000034	lcl|AMXB01000037.1_prot_ENO76690.1_3429	PEBOPBNB_01207, PEBOPBNB_01741, PEBOPBNB_01203
OG0000036	lcl|AMXB01000009.1_prot_ENO81818.1_1309	PEBOPBNB_01743
OG0000036	lcl|AMXB01000009.1_prot_ENO81816.1_1307	PEBOPBNB_02679
OG0000037	lcl|AMXB01000021.1_prot_ENO80041.1_2487	PEBOPBNB_02932
OG0000037	lcl|AMXB01000008.1_prot_ENO81881.1_1109	PEBOPBNB_02071
OG0000038	lcl|AMXB01000003.1_prot_ENO82863.1_505, lcl|AMXB01000051.1_prot_ENO75556.1_3865	PEBOPBNB_01409, PEBOPBNB_01410
OG0000042	lcl|AMXB01000051.1_prot_ENO75565.1_3874	PEBOPBNB_01765
OG0000042	lcl|AMXB01000013.1_prot_ENO81198.1_1736	PEBOPBNB_01001
OG0000043	lcl|AMXB01000065.1_prot_ENO74951.1_4088	PEBOPBNB_01508
OG0000043	lcl|AMXB01000018.1_prot_ENO80740.1_2298	PEBOPBNB_01182
OG0000044	lcl|AMXB01000008.1_prot_ENO82005.1_1233	PEBOPBNB_02116
OG0000044	lcl|AMXB01000069.1_prot_ENO74824.1_4138	PEBOPBNB_02472
OG0000044	lcl|AMXB01000045.1_prot_ENO75994.1_3713	PEBOPBNB_00342
OG0000045	lcl|AMXB01000002.1_prot_ENO82952.1_212	PEBOPBNB_02298
OG0000046	lcl|AMXB01000025.1_prot_ENO78746.1_2771	PEBOPBNB_01527
OG0000046	lcl|AMXB01000029.1_prot_ENO77783.1_3040	PEBOPBNB_00079
OG0000046	lcl|AMXB01000047.1_prot_ENO75809.1_3768	PEBOPBNB_00091
OG0000047	lcl|AMXB01000014.1_prot_ENO81112.1_1876, lcl|AMXB01000008.1_prot_ENO81994.1_1222, lcl|AMXB01000009.1_prot_ENO81756.1_1247	PEBOPBNB_00126
OG0000050	lcl|AMXB01000067.1_prot_ENO74876.1_4120, lcl|AMXB01000037.1_prot_ENO76678.1_3417	PEBOPBNB_00476
OG0000051	lcl|AMXB01000048.1_prot_ENO75735.1_3785	PEBOPBNB_01959
OG0000052	lcl|AMXB01000013.1_prot_ENO81269.1_1807	PEBOPBNB_01813
OG0000057	lcl|AMXB01000003.1_prot_ENO82804.1_446	PEBOPBNB_00685, PEBOPBNB_00882
OG0000058	lcl|AMXB01000019.1_prot_ENO80629.1_2347, lcl|AMXB01000004.1_prot_ENO82702.1_661	PEBOPBNB_03645
OG0000059	lcl|AMXB01000015.1_prot_ENO81034.1_2006	PEBOPBNB_02186
OG0000059	lcl|AMXB01000008.1_prot_ENO81902.1_1130	PEBOPBNB_03723
OG0000060	lcl|AMXB01000061.1_prot_ENO75109.1_4037, lcl|AMXB01000004.1_prot_ENO82658.1_617, lcl|AMXB01000011.1_prot_ENO81536.1_1592	PEBOPBNB_03487
OG0000060	lcl|AMXB01000033.1_prot_ENO77190.1_3241	PEBOPBNB_02880, PEBOPBNB_02872
OG0000061	lcl|AMXB01000067.1_prot_ENO74875.1_4119, lcl|AMXB01000037.1_prot_ENO76677.1_3416	PEBOPBNB_00475
OG0000062	lcl|AMXB01000047.1_prot_ENO75817.1_3776	PEBOPBNB_00366, PEBOPBNB_00367
OG0000063	lcl|AMXB01000029.1_prot_ENO77797.1_3054	PEBOPBNB_03057, PEBOPBNB_01169
OG0000064	lcl|AMXB01000037.1_prot_ENO76674.1_3413	PEBOPBNB_00468
OG0000064	lcl|AMXB01000067.1_prot_ENO74874.1_4118, lcl|AMXB01000026.1_prot_ENO78484.1_2827	PEBOPBNB_02833
OG0000067	lcl|AMXB01000003.1_prot_ENO82824.1_466	PEBOPBNB_03783, PEBOPBNB_01858, PEBOPBNB_00921
OG0000068	lcl|AMXB01000049.1_prot_ENO75670.1_3809, lcl|AMXB01000049.1_prot_ENO75677.1_3816	PEBOPBNB_02890
OG0000070	lcl|AMXB01000034.1_prot_ENO77063.1_3298	PEBOPBNB_02109, PEBOPBNB_01187
OG0000070	lcl|AMXB01000008.1_prot_ENO82012.1_1240	PEBOPBNB_03078
OG0000072	lcl|AMXB01000018.1_prot_ENO80733.1_2291	PEBOPBNB_00066
OG0000073	lcl|AMXB01000019.1_prot_ENO80597.1_2315	PEBOPBNB_01533
OG0000074	lcl|AMXB01000004.1_prot_ENO82576.1_535	PEBOPBNB_02506
OG0000075	lcl|AMXB01000007.1_prot_ENO82111.1_1030	PEBOPBNB_01109, PEBOPBNB_02313
OG0000077	lcl|AMXB01000049.1_prot_ENO75693.1_3832, lcl|AMXB01000057.1_prot_ENO75274.1_3994	PEBOPBNB_03333, PEBOPBNB_00134
OG0000078	lcl|AMXB01000058.1_prot_ENO75237.1_4008	PEBOPBNB_00001
OG0000079	lcl|AMXB01000014.1_prot_ENO81093.1_1857	PEBOPBNB_01970
OG0000079	lcl|AMXB01000053.1_prot_ENO75486.1_3928	PEBOPBNB_01251
OG0000080	lcl|AMXB01000038.1_prot_ENO76545.1_3455, lcl|AMXB01000086.1_prot_ENO74497.1_4243, lcl|AMXB01000019.1_prot_ENO80595.1_2313, lcl|AMXB01000006.1_prot_ENO82265.1_869, lcl|AMXB01000006.1_prot_ENO82305.1_909, lcl|AMXB01000072.1_prot_ENO74747.1_4175, lcl|AMXB01000044.1_prot_ENO76090.1_3693, lcl|AMXB01000007.1_prot_ENO82076.1_995	PEBOPBNB_03747, PEBOPBNB_02444
OG0000081	lcl|AMXB01000031.1_prot_ENO77423.1_3157	PEBOPBNB_02672
OG0000083	lcl|AMXB01000008.1_prot_ENO81943.1_1171	PEBOPBNB_00834, PEBOPBNB_02471
OG0000084	lcl|AMXB01000017.1_prot_ENO80791.1_2188	PEBOPBNB_02676, PEBOPBNB_02566, PEBOPBNB_01715
OG0000085	lcl|AMXB01000074.1_prot_ENO74682.1_4197, lcl|AMXB01000053.1_prot_ENO75475.1_3917	PEBOPBNB_02887, PEBOPBNB_01768
OG0000086	lcl|AMXB01000058.1_prot_ENO75233.1_4004, lcl|AMXB01000004.1_prot_ENO82588.1_547	PEBOPBNB_03570
OG0000090	lcl|AMXB01000009.1_prot_ENO81864.1_1355	PEBOPBNB_00214, PEBOPBNB_03146
OG0000091	lcl|AMXB01000071.1_prot_ENO74776.1_4165, lcl|AMXB01000041.1_prot_ENO76251.1_3589, lcl|AMXB01000037.1_prot_ENO76686.1_3425, lcl|AMXB01000027.1_prot_ENO78278.1_2914	PEBOPBNB_00235
OG0000092	lcl|AMXB01000008.1_prot_ENO81972.1_1200, lcl|AMXB01000037.1_prot_ENO76687.1_3426, lcl|AMXB01000027.1_prot_ENO78277.1_2913	PEBOPBNB_03021
OG0000093	lcl|AMXB01000012.1_prot_ENO81319.1_1622	PEBOPBNB_02414
OG0000093	lcl|AMXB01000001.1_prot_ENO83228.1_101	PEBOPBNB_02806
OG0000094	lcl|AMXB01000008.1_prot_ENO82017.1_1245	PEBOPBNB_00465
OG0000096	lcl|AMXB01000030.1_prot_ENO77584.1_3085	PEBOPBNB_00004
OG0000100	lcl|AMXB01000045.1_prot_ENO75995.1_3714, lcl|AMXB01000008.1_prot_ENO82006.1_1234	PEBOPBNB_02473, PEBOPBNB_02115
OG0000105	lcl|AMXB01000026.1_prot_ENO78515.1_2858	PEBOPBNB_03194
OG0000106	lcl|AMXB01000001.1_prot_ENO83220.1_93	PEBOPBNB_00080, PEBOPBNB_00817
OG0000106	lcl|AMXB01000021.1_prot_ENO80064.1_2510	PEBOPBNB_00816
OG0000108	lcl|AMXB01000010.1_prot_ENO81629.1_1397	PEBOPBNB_02351
OG0000109	lcl|AMXB01000011.1_prot_ENO81467.1_1523	PEBOPBNB_02987
OG0000110	lcl|AMXB01000005.1_prot_ENO82487.1_782, lcl|AMXB01000049.1_prot_ENO75679.1_3818, lcl|AMXB01000109.1_prot_ENO74354.1_4276, lcl|AMXB01000126.1_prot_ENO74300.1_4293, lcl|AMXB01000101.1_prot_ENO74388.1_4268	PEBOPBNB_03014
OG0000111	lcl|AMXB01000049.1_prot_ENO75688.1_3827	PEBOPBNB_02198
OG0000111	lcl|AMXB01000015.1_prot_ENO81033.1_2005, lcl|AMXB01000004.1_prot_ENO82653.1_612, lcl|AMXB01000006.1_prot_ENO82344.1_948	PEBOPBNB_00135
OG0000112	lcl|AMXB01000036.1_prot_ENO76822.1_3393, lcl|AMXB01000003.1_prot_ENO82862.1_504, lcl|AMXB01000006.1_prot_ENO82281.1_885	PEBOPBNB_00981
OG0000114	lcl|AMXB01000001.1_prot_ENO83223.1_96	PEBOPBNB_03331
OG0000114	lcl|AMXB01000007.1_prot_ENO82098.1_1017	PEBOPBNB_02712
OG0000115	lcl|AMXB01000002.1_prot_ENO82991.1_251	PEBOPBNB_02570, PEBOPBNB_03658
OG0000116	lcl|AMXB01000008.1_prot_ENO82016.1_1244	PEBOPBNB_00464
OG0000118	lcl|AMXB01000040.1_prot_ENO76341.1_3546	PEBOPBNB_01491
OG0000119	lcl|AMXB01000040.1_prot_ENO76340.1_3545	PEBOPBNB_01493
OG0000120	lcl|AMXB01000029.1_prot_ENO77752.1_3009	PEBOPBNB_00186, PEBOPBNB_02892
OG0000121	lcl|AMXB01000020.1_prot_ENO80567.1_2449	PEBOPBNB_03688
OG0000122	lcl|AMXB01000043.1_prot_ENO76125.1_3667	PEBOPBNB_02649
OG0000125	lcl|AMXB01000040.1_prot_ENO76362.1_3567	PEBOPBNB_01601
OG0000126	lcl|AMXB01000004.1_prot_ENO82632.1_591	PEBOPBNB_02175, PEBOPBNB_00744
OG0000127	lcl|AMXB01000003.1_prot_ENO82841.1_483	PEBOPBNB_02133
OG0000130	lcl|AMXB01000002.1_prot_ENO83023.1_283	PEBOPBNB_03303
OG0000137	lcl|AMXB01000009.1_prot_ENO81853.1_1344	PEBOPBNB_02703
OG0000137	lcl|AMXB01000016.1_prot_ENO80895.1_2088	PEBOPBNB_02212
OG0000137	lcl|AMXB01000009.1_prot_ENO81807.1_1298	PEBOPBNB_00043
OG0000139	lcl|AMXB01000025.1_prot_ENO78769.1_2794, lcl|AMXB01000010.1_prot_ENO81624.1_1392, lcl|AMXB01000017.1_prot_ENO80756.1_2153, lcl|AMXB01000002.1_prot_ENO83003.1_263	PEBOPBNB_01060
OG0000140	lcl|AMXB01000052.1_prot_ENO75499.1_3890	PEBOPBNB_01478
OG0000141	lcl|AMXB01000001.1_prot_ENO83241.1_114	PEBOPBNB_02173
OG0000142	lcl|AMXB01000011.1_prot_ENO81554.1_1610	PEBOPBNB_01140
OG0000143	lcl|AMXB01000025.1_prot_ENO78744.1_2769	PEBOPBNB_01528
OG0000146	lcl|AMXB01000003.1_prot_ENO82861.1_503, lcl|AMXB01000036.1_prot_ENO76821.1_3392	PEBOPBNB_00980
OG0000147	lcl|AMXB01000010.1_prot_ENO81666.1_1434, lcl|AMXB01000006.1_prot_ENO82214.1_818	PEBOPBNB_02268, PEBOPBNB_01034
OG0000148	lcl|AMXB01000015.1_prot_ENO80974.1_1946	PEBOPBNB_02442, PEBOPBNB_01264
OG0000148	lcl|AMXB01000015.1_prot_ENO80973.1_1945, lcl|AMXB01000056.1_prot_ENO75322.1_3984	PEBOPBNB_00760
OG0000149	lcl|AMXB01000061.1_prot_ENO75115.1_4043	PEBOPBNB_01028
OG0000150	lcl|AMXB01000008.1_prot_ENO82015.1_1243	PEBOPBNB_00463
OG0000153	lcl|AMXB01000007.1_prot_ENO82158.1_1077	PEBOPBNB_01829, PEBOPBNB_00154
OG0000155	lcl|AMXB01000007.1_prot_ENO82161.1_1080, lcl|AMXB01000049.1_prot_ENO75674.1_3813	PEBOPBNB_02754
OG0000156	lcl|AMXB01000103.1_prot_ENO74379.1_4270, lcl|AMXB01000015.1_prot_ENO81045.1_2017, lcl|AMXB01000015.1_prot_ENO81044.1_2016	PEBOPBNB_01663
OG0000157	lcl|AMXB01000037.1_prot_ENO76688.1_3427	PEBOPBNB_00236
OG0000159	lcl|AMXB01000009.1_prot_ENO81775.1_1266, lcl|AMXB01000001.1_prot_ENO83242.1_115	PEBOPBNB_01817
OG0000160	lcl|AMXB01000049.1_prot_ENO75673.1_3812, lcl|AMXB01000007.1_prot_ENO82162.1_1081	PEBOPBNB_02755
OG0000162	lcl|AMXB01000014.1_prot_ENO81131.1_1895	PEBOPBNB_01944, PEBOPBNB_03163
OG0000163	lcl|AMXB01000012.1_prot_ENO81409.1_1712, lcl|AMXB01000027.1_prot_ENO78249.1_2885, lcl|AMXB01000009.1_prot_ENO81808.1_1299, lcl|AMXB01000004.1_prot_ENO82699.1_658, lcl|AMXB01000025.1_prot_ENO78720.1_2745, lcl|AMXB01000053.1_prot_ENO75480.1_3922	PEBOPBNB_01963
OG0000169	lcl|AMXB01000008.1_prot_ENO81930.1_1158	PEBOPBNB_00846
OG0000170	lcl|AMXB01000070.1_prot_ENO74807.1_4151	PEBOPBNB_03307
OG0000171	lcl|AMXB01000016.1_prot_ENO80893.1_2086, lcl|AMXB01000009.1_prot_ENO81805.1_1296	PEBOPBNB_02209
OG0000172	lcl|AMXB01000017.1_prot_ENO80800.1_2197	PEBOPBNB_00818
OG0000173	lcl|AMXB01000027.1_prot_ENO78232.1_2868, lcl|AMXB01000004.1_prot_ENO82660.1_619, lcl|AMXB01000009.1_prot_ENO81846.1_1337	PEBOPBNB_01516
OG0000174	lcl|AMXB01000010.1_prot_ENO81660.1_1428, lcl|AMXB01000021.1_prot_ENO80072.1_2518	PEBOPBNB_00285
OG0000175	lcl|AMXB01000027.1_prot_ENO78263.1_2899, lcl|AMXB01000009.1_prot_ENO81856.1_1347, lcl|AMXB01000027.1_prot_ENO78268.1_2904	PEBOPBNB_02025
OG0000176	lcl|AMXB01000021.1_prot_ENO80063.1_2509	PEBOPBNB_01449
OG0000177	lcl|AMXB01000022.1_prot_ENO79637.1_2574	PEBOPBNB_00740, PEBOPBNB_00738
OG0000178	lcl|AMXB01000003.1_prot_ENO82763.1_405, lcl|AMXB01000005.1_prot_ENO82499.1_794, lcl|AMXB01000019.1_prot_ENO80645.1_2363	PEBOPBNB_02664
OG0000180	lcl|AMXB01000033.1_prot_ENO77209.1_3260	PEBOPBNB_00787
OG0000181	lcl|AMXB01000001.1_prot_ENO83288.1_161, lcl|AMXB01000019.1_prot_ENO80623.1_2341	PEBOPBNB_00762, PEBOPBNB_00561
OG0000182	lcl|AMXB01000005.1_prot_ENO82500.1_795, lcl|AMXB01000032.1_prot_ENO77273.1_3207	PEBOPBNB_00637
OG0000183	lcl|AMXB01000002.1_prot_ENO83093.1_353, lcl|AMXB01000049.1_prot_ENO75676.1_3815, lcl|AMXB01000004.1_prot_ENO82659.1_618	PEBOPBNB_00072
OG0000184	lcl|AMXB01000011.1_prot_ENO81526.1_1582, lcl|AMXB01000043.1_prot_ENO76130.1_3672	PEBOPBNB_01738
OG0000186	lcl|AMXB01000001.1_prot_ENO83180.1_53	PEBOPBNB_00100, PEBOPBNB_00336
OG0000187	lcl|AMXB01000011.1_prot_ENO81515.1_1571	PEBOPBNB_03500
OG0000188	lcl|AMXB01000006.1_prot_ENO82223.1_827	PEBOPBNB_02468
OG0000189	lcl|AMXB01000001.1_prot_ENO83200.1_73	PEBOPBNB_00332
OG0000192	lcl|AMXB01000002.1_prot_ENO83104.1_364	PEBOPBNB_02526
OG0000194	lcl|AMXB01000010.1_prot_ENO81612.1_1380	PEBOPBNB_03496, PEBOPBNB_03483
OG0000195	lcl|AMXB01000006.1_prot_ENO82237.1_841	PEBOPBNB_03284, PEBOPBNB_02452
OG0000196	lcl|AMXB01000015.1_prot_ENO81028.1_2000, lcl|AMXB01000013.1_prot_ENO81216.1_1754	PEBOPBNB_01426
OG0000197	lcl|AMXB01000065.1_prot_ENO74949.1_4086	PEBOPBNB_00227, PEBOPBNB_01510
OG0000198	lcl|AMXB01000026.1_prot_ENO78513.1_2856	PEBOPBNB_03192
OG0000199	lcl|AMXB01000005.1_prot_ENO82466.1_761	PEBOPBNB_02975
OG0000200	lcl|AMXB01000004.1_prot_ENO82664.1_623	PEBOPBNB_01352, PEBOPBNB_02967
OG0000201	lcl|AMXB01000030.1_prot_ENO77564.1_3065, lcl|AMXB01000032.1_prot_ENO77263.1_3197	PEBOPBNB_00558
OG0000202	lcl|AMXB01000032.1_prot_ENO77261.1_3195	PEBOPBNB_00560
OG0000203	lcl|AMXB01000008.1_prot_ENO81920.1_1148, lcl|AMXB01000091.1_prot_ENO74461.1_4252	PEBOPBNB_03580
OG0000204	lcl|AMXB01000091.1_prot_ENO74462.1_4253	PEBOPBNB_02069
OG0000205	lcl|AMXB01000009.1_prot_ENO81785.1_1276	PEBOPBNB_02738, PEBOPBNB_01417
OG0000206	lcl|AMXB01000004.1_prot_ENO82676.1_635, lcl|AMXB01000036.1_prot_ENO76806.1_3377	PEBOPBNB_00937
OG0000207	lcl|AMXB01000007.1_prot_ENO82129.1_1048	PEBOPBNB_03167, PEBOPBNB_02821
OG0000209	lcl|AMXB01000004.1_prot_ENO82698.1_657, lcl|AMXB01000014.1_prot_ENO81084.1_1848, lcl|AMXB01000053.1_prot_ENO75470.1_3912	PEBOPBNB_01175
OG0000210	lcl|AMXB01000088.1_prot_ENO74480.1_4246, lcl|AMXB01000082.1_prot_ENO74531.1_4232, lcl|AMXB01000014.1_prot_ENO81139.1_1903, lcl|AMXB01000014.1_prot_ENO81089.1_1853, lcl|AMXB01000014.1_prot_ENO81127.1_1891, lcl|AMXB01000013.1_prot_ENO81256.1_1794	PEBOPBNB_03018
OG0000211	lcl|AMXB01000061.1_prot_ENO75106.1_4034, lcl|AMXB01000004.1_prot_ENO82671.1_630, lcl|AMXB01000052.1_prot_ENO75503.1_3894, lcl|AMXB01000059.1_prot_ENO75194.1_4014, lcl|AMXB01000059.1_prot_ENO75192.1_4012	PEBOPBNB_03148
OG0000212	lcl|AMXB01000026.1_prot_ENO78467.1_2810, lcl|AMXB01000003.1_prot_ENO82793.1_435	PEBOPBNB_03365
OG0000213	lcl|AMXB01000026.1_prot_ENO78468.1_2811, lcl|AMXB01000003.1_prot_ENO82794.1_436	PEBOPBNB_03366
OG0000214	lcl|AMXB01000001.1_prot_ENO83161.1_34	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684
OG0000215	lcl|AMXB01000023.1_prot_ENO79341.1_2649, lcl|AMXB01000064.1_prot_ENO74987.1_4078	PEBOPBNB_01397
OG0000216	lcl|AMXB01000048.1_prot_ENO75755.1_3805	PEBOPBNB_01399
OG0000217	lcl|AMXB01000031.1_prot_ENO77412.1_3146	PEBOPBNB_01905
OG0000218	lcl|AMXB01000020.1_prot_ENO80548.1_2430	PEBOPBNB_01012
OG0000221	lcl|AMXB01000008.1_prot_ENO81931.1_1159, lcl|AMXB01000024.1_prot_ENO79029.1_2713, lcl|AMXB01000038.1_prot_ENO76549.1_3459	PEBOPBNB_00845
OG0000222	lcl|AMXB01000010.1_prot_ENO81709.1_1477	PEBOPBNB_00959
OG0000223	lcl|AMXB01000018.1_prot_ENO80714.1_2272, lcl|AMXB01000027.1_prot_ENO78255.1_2891	PEBOPBNB_02183
OG0000224	lcl|AMXB01000001.1_prot_ENO83287.1_160	PEBOPBNB_02497
OG0000225	lcl|AMXB01000008.1_prot_ENO81897.1_1125	PEBOPBNB_03717
OG0000228	lcl|AMXB01000009.1_prot_ENO81833.1_1324	PEBOPBNB_01301
OG0000229	lcl|AMXB01000001.1_prot_ENO83295.1_168	PEBOPBNB_00979
OG0000231	lcl|AMXB01000035.1_prot_ENO76916.1_3326	PEBOPBNB_01309
OG0000232	lcl|AMXB01000001.1_prot_ENO83206.1_79	PEBOPBNB_00106
OG0000233	lcl|AMXB01000001.1_prot_ENO83217.1_90	PEBOPBNB_03733
OG0000234	lcl|AMXB01000021.1_prot_ENO80037.1_2483	PEBOPBNB_02934
OG0000235	lcl|AMXB01000021.1_prot_ENO80032.1_2478	PEBOPBNB_02939
OG0000236	lcl|AMXB01000007.1_prot_ENO82087.1_1006	PEBOPBNB_02037
OG0000238	lcl|AMXB01000013.1_prot_ENO81224.1_1762	PEBOPBNB_01434
OG0000239	lcl|AMXB01000001.1_prot_ENO83194.1_67	PEBOPBNB_00302
OG0000240	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293	PEBOPBNB_01697
OG0000243	lcl|AMXB01000011.1_prot_ENO81498.1_1554	PEBOPBNB_00849
OG0000244	lcl|AMXB01000012.1_prot_ENO81328.1_1631	PEBOPBNB_01550
OG0000245	lcl|AMXB01000030.1_prot_ENO77557.1_3058	PEBOPBNB_00550
OG0000248	lcl|AMXB01000023.1_prot_ENO79287.1_2595	PEBOPBNB_03270
OG0000249	lcl|AMXB01000045.1_prot_ENO76001.1_3720	PEBOPBNB_02871, PEBOPBNB_02874
OG0000250	lcl|AMXB01000104.1_prot_ENO74374.1_4271	PEBOPBNB_00074
OG0000251	lcl|AMXB01000011.1_prot_ENO81512.1_1568	PEBOPBNB_03038
OG0000252	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958	PEBOPBNB_02142
OG0000253	lcl|AMXB01000051.1_prot_ENO75550.1_3859	PEBOPBNB_01840
OG0000254	lcl|AMXB01000019.1_prot_ENO80650.1_2368, lcl|AMXB01000019.1_prot_ENO80648.1_2366, lcl|AMXB01000018.1_prot_ENO80697.1_2255	PEBOPBNB_00026
OG0000255	lcl|AMXB01000004.1_prot_ENO82652.1_611, lcl|AMXB01000003.1_prot_ENO82786.1_428	PEBOPBNB_01633
OG0000256	lcl|AMXB01000033.1_prot_ENO77179.1_3230, lcl|AMXB01000036.1_prot_ENO76812.1_3383, lcl|AMXB01000003.1_prot_ENO82742.1_384	PEBOPBNB_01649
OG0000259	lcl|AMXB01000009.1_prot_ENO81865.1_1356, lcl|AMXB01000024.1_prot_ENO79019.1_2703, lcl|AMXB01000061.1_prot_ENO75105.1_4033	PEBOPBNB_02393
OG0000260	lcl|AMXB01000029.1_prot_ENO77770.1_3027	PEBOPBNB_02590
OG0000261	lcl|AMXB01000015.1_prot_ENO81006.1_1978	PEBOPBNB_00559
OG0000262	lcl|AMXB01000027.1_prot_ENO78280.1_2916, lcl|AMXB01000092.1_prot_ENO74453.1_4255, lcl|AMXB01000037.1_prot_ENO76679.1_3418	PEBOPBNB_00477
OG0000263	lcl|AMXB01000001.1_prot_ENO83227.1_100, lcl|AMXB01000012.1_prot_ENO81337.1_1640, lcl|AMXB01000031.1_prot_ENO77415.1_3149	PEBOPBNB_02807
OG0000265	lcl|AMXB01000006.1_prot_ENO82233.1_837	PEBOPBNB_02461, PEBOPBNB_02405
OG0000266	lcl|AMXB01000051.1_prot_ENO75564.1_3873	PEBOPBNB_01764
OG0000267	lcl|AMXB01000034.1_prot_ENO77041.1_3276	PEBOPBNB_01920
OG0000268	lcl|AMXB01000013.1_prot_ENO81212.1_1750	PEBOPBNB_00650
OG0000269	lcl|AMXB01000013.1_prot_ENO81217.1_1755	PEBOPBNB_01427
OG0000270	lcl|AMXB01000013.1_prot_ENO81223.1_1761	PEBOPBNB_01433
OG0000272	lcl|AMXB01000017.1_prot_ENO80757.1_2154	PEBOPBNB_02599
OG0000273	lcl|AMXB01000004.1_prot_ENO82663.1_622	PEBOPBNB_02962
OG0000274	lcl|AMXB01000012.1_prot_ENO81374.1_1677, lcl|AMXB01000026.1_prot_ENO78514.1_2857	PEBOPBNB_03193
OG0000275	lcl|AMXB01000005.1_prot_ENO82389.1_684	PEBOPBNB_03073, PEBOPBNB_02885
OG0000276	lcl|AMXB01000010.1_prot_ENO81722.1_1490	PEBOPBNB_00825
OG0000277	lcl|AMXB01000040.1_prot_ENO76361.1_3566	PEBOPBNB_01600
OG0000278	lcl|AMXB01000013.1_prot_ENO81274.1_1812, lcl|AMXB01000009.1_prot_ENO81782.1_1273	PEBOPBNB_00982
OG0000283	lcl|AMXB01000009.1_prot_ENO81774.1_1265, lcl|AMXB01000030.1_prot_ENO77561.1_3062, lcl|AMXB01000001.1_prot_ENO83245.1_118	PEBOPBNB_01816
OG0000284	lcl|AMXB01000002.1_prot_ENO83035.1_295	PEBOPBNB_00900, PEBOPBNB_03323
OG0000285	lcl|AMXB01000002.1_prot_ENO83034.1_294	PEBOPBNB_03322, PEBOPBNB_00899
