locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHBDKAOG_00029	CDS	1797				hypothetical protein
NHBDKAOG_00029	gene	1797				
NHBDKAOG_00030	CDS	279				hypothetical protein
NHBDKAOG_00030	gene	279				
NHBDKAOG_00031	CDS	498				hypothetical protein
NHBDKAOG_00031	gene	498				
NHBDKAOG_00032	CDS	2145				hypothetical protein
NHBDKAOG_00032	gene	2145				
NHBDKAOG_00033	CDS	1623				hypothetical protein
NHBDKAOG_00033	gene	1623				
NHBDKAOG_00034	CDS	468				hypothetical protein
NHBDKAOG_00034	gene	468				
NHBDKAOG_00035	CDS	249				hypothetical protein
NHBDKAOG_00035	gene	249				
NHBDKAOG_00036	CDS	1368				hypothetical protein
NHBDKAOG_00036	gene	1368				
NHBDKAOG_00037	CDS	786				hypothetical protein
NHBDKAOG_00037	gene	786				
NHBDKAOG_00038	CDS	666				hypothetical protein
NHBDKAOG_00038	gene	666				
NHBDKAOG_00039	CDS	192				hypothetical protein
NHBDKAOG_00039	gene	192				
NHBDKAOG_00040	CDS	885				hypothetical protein
NHBDKAOG_00040	gene	885				
NHBDKAOG_00041	CDS	363	xre		COG1396	HTH-type transcriptional regulator Xre
NHBDKAOG_00041	gene	363	xre			
NHBDKAOG_00042	CDS	966				hypothetical protein
NHBDKAOG_00042	gene	966				
NHBDKAOG_00043	CDS	516				hypothetical protein
NHBDKAOG_00043	gene	516				
NHBDKAOG_00044	CDS	939				hypothetical protein
NHBDKAOG_00044	gene	939				
NHBDKAOG_00045	CDS	726				hypothetical protein
NHBDKAOG_00045	gene	726				
NHBDKAOG_00046	CDS	153				hypothetical protein
NHBDKAOG_00046	gene	153				
NHBDKAOG_00047	CDS	426				IS982 family transposase ISNeu2
NHBDKAOG_00047	gene	426				
NHBDKAOG_00048	CDS	486				hypothetical protein
NHBDKAOG_00048	gene	486				
NHBDKAOG_00049	CDS	1203				hypothetical protein
NHBDKAOG_00049	gene	1203				
NHBDKAOG_00050	CDS	678				hypothetical protein
NHBDKAOG_00050	gene	678				
NHBDKAOG_00051	CDS	1449				putative protein/MSMEI_1241
NHBDKAOG_00051	gene	1449				
NHBDKAOG_00052	CDS	723				hypothetical protein
NHBDKAOG_00052	gene	723				
NHBDKAOG_00053	CDS	1203				hypothetical protein
NHBDKAOG_00053	gene	1203				
NHBDKAOG_00054	CDS	786				hypothetical protein
NHBDKAOG_00054	gene	786				
NHBDKAOG_00055	CDS	822				hypothetical protein
NHBDKAOG_00055	gene	822				
NHBDKAOG_00056	CDS	273				hypothetical protein
NHBDKAOG_00056	gene	273				
NHBDKAOG_00057	CDS	1779	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
NHBDKAOG_00057	gene	1779	dsbD			
NHBDKAOG_00058	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
NHBDKAOG_00058	gene	324	cutA			
NHBDKAOG_00059	CDS	435				hypothetical protein
NHBDKAOG_00059	gene	435				
NHBDKAOG_00060	CDS	2373				hypothetical protein
NHBDKAOG_00060	gene	2373				
NHBDKAOG_00061	CDS	1149				hypothetical protein
NHBDKAOG_00061	gene	1149				
NHBDKAOG_00062	CDS	222				hypothetical protein
NHBDKAOG_00062	gene	222				
NHBDKAOG_00063	CDS	558			COG3385	IS4 family transposase ISRso13
NHBDKAOG_00063	gene	558				
NHBDKAOG_00064	CDS	201				hypothetical protein
NHBDKAOG_00064	gene	201				
NHBDKAOG_00065	CDS	249				hypothetical protein
NHBDKAOG_00065	gene	249				
NHBDKAOG_00066	CDS	174				hypothetical protein
NHBDKAOG_00066	gene	174				
NHBDKAOG_00067	CDS	432				hypothetical protein
NHBDKAOG_00067	gene	432				
NHBDKAOG_00068	CDS	642				hypothetical protein
NHBDKAOG_00068	gene	642				
NHBDKAOG_00069	CDS	1374				hypothetical protein
NHBDKAOG_00069	gene	1374				
NHBDKAOG_00070	CDS	1128				hypothetical protein
NHBDKAOG_00070	gene	1128				
NHBDKAOG_00071	CDS	327				hypothetical protein
NHBDKAOG_00071	gene	327				
NHBDKAOG_00072	CDS	684			COG3039	IS5 family transposase ISBmu2
NHBDKAOG_00072	gene	684				
NHBDKAOG_00073	CDS	1527				hypothetical protein
NHBDKAOG_00073	gene	1527				
NHBDKAOG_00074	CDS	1059				hypothetical protein
NHBDKAOG_00074	gene	1059				
NHBDKAOG_00075	CDS	147				hypothetical protein
NHBDKAOG_00075	gene	147				
NHBDKAOG_00076	CDS	1959	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
NHBDKAOG_00076	gene	1959	glgE1			
NHBDKAOG_00077	CDS	1212	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
NHBDKAOG_00077	gene	1212	glgM			
NHBDKAOG_00078	CDS	678	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
NHBDKAOG_00078	gene	678	tsaB			
NHBDKAOG_00079	CDS	480	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
NHBDKAOG_00079	gene	480	rimI			
NHBDKAOG_00080	CDS	861				hypothetical protein
NHBDKAOG_00080	gene	861				
NHBDKAOG_00081	CDS	651	lemA		COG1704	Protein LemA
NHBDKAOG_00081	gene	651	lemA			
NHBDKAOG_00082	CDS	843				hypothetical protein
NHBDKAOG_00082	gene	843				
NHBDKAOG_00083	CDS	498				hypothetical protein
NHBDKAOG_00083	gene	498				
NHBDKAOG_00084	CDS	555				hypothetical protein
NHBDKAOG_00084	gene	555				
NHBDKAOG_00085	CDS	981				hypothetical protein
NHBDKAOG_00085	gene	981				
NHBDKAOG_00086	CDS	747				hypothetical protein
NHBDKAOG_00086	gene	747				
NHBDKAOG_00087	CDS	405	rbsK	2.7.1.15	COG0524	Ribokinase
NHBDKAOG_00087	gene	405	rbsK			
NHBDKAOG_00088	CDS	846	gluQ_1	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
NHBDKAOG_00088	gene	846	gluQ_1			
NHBDKAOG_00089	CDS	618				hypothetical protein
NHBDKAOG_00089	gene	618				
NHBDKAOG_00090	CDS	1374	hlyD			Hemolysin secretion protein D, plasmid
NHBDKAOG_00090	gene	1374	hlyD			
NHBDKAOG_00091	CDS	864				hypothetical protein
NHBDKAOG_00091	gene	864				
NHBDKAOG_00092	CDS	426				IS982 family transposase ISNeu1
NHBDKAOG_00092	gene	426				
NHBDKAOG_00093	CDS	480				hypothetical protein
NHBDKAOG_00093	gene	480				
NHBDKAOG_00094	CDS	279				hypothetical protein
NHBDKAOG_00094	gene	279				
NHBDKAOG_00095	CDS	294				hypothetical protein
NHBDKAOG_00095	gene	294				
NHBDKAOG_00096	CDS	813				hypothetical protein
NHBDKAOG_00096	gene	813				
NHBDKAOG_00097	CDS	1182		1.8.98.-	COG0641	Anaerobic sulfatase-maturating enzyme
NHBDKAOG_00097	gene	1182				
NHBDKAOG_00098	CDS	231				hypothetical protein
NHBDKAOG_00098	gene	231				
NHBDKAOG_00099	CDS	417				hypothetical protein
NHBDKAOG_00099	gene	417				
NHBDKAOG_00100	CDS	1029				hypothetical protein
NHBDKAOG_00100	gene	1029				
NHBDKAOG_00101	CDS	1617				hypothetical protein
NHBDKAOG_00101	gene	1617				
NHBDKAOG_00102	CDS	954				hypothetical protein
NHBDKAOG_00102	gene	954				
NHBDKAOG_00103	CDS	711	csm3		COG1337	CRISPR type III-associated RAMP protein Csm3
NHBDKAOG_00103	gene	711	csm3			
NHBDKAOG_00104	CDS	372				hypothetical protein
NHBDKAOG_00104	gene	372				
NHBDKAOG_00105	CDS	2652				hypothetical protein
NHBDKAOG_00105	gene	2652				
NHBDKAOG_00106	CDS	1173				hypothetical protein
NHBDKAOG_00106	gene	1173				
NHBDKAOG_00107	CDS	243				hypothetical protein
NHBDKAOG_00107	gene	243				
NHBDKAOG_00108	CDS	2208	bfrD_1		COG4774	putative TonB-dependent receptor BfrD
NHBDKAOG_00108	gene	2208	bfrD_1			
NHBDKAOG_00109	CDS	423	exbD_1		COG0848	Biopolymer transport protein ExbD
NHBDKAOG_00109	gene	423	exbD_1			
NHBDKAOG_00110	CDS	816	exbB		COG0811	Biopolymer transport protein ExbB
NHBDKAOG_00110	gene	816	exbB			
NHBDKAOG_00111	CDS	672				hypothetical protein
NHBDKAOG_00111	gene	672				
NHBDKAOG_00112	CDS	204				hypothetical protein
NHBDKAOG_00112	gene	204				
NHBDKAOG_00113	CDS	1623	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
NHBDKAOG_00113	gene	1623	glpD2			
NHBDKAOG_00114	CDS	1029				hypothetical protein
NHBDKAOG_00114	gene	1029				
NHBDKAOG_00115	CDS	303				hypothetical protein
NHBDKAOG_00115	gene	303				
NHBDKAOG_00116	CDS	447				hypothetical protein
NHBDKAOG_00116	gene	447				
NHBDKAOG_00117	CDS	255				hypothetical protein
NHBDKAOG_00117	gene	255				
NHBDKAOG_00118	CDS	1074				hypothetical protein
NHBDKAOG_00118	gene	1074				
NHBDKAOG_00119	CDS	330				hypothetical protein
NHBDKAOG_00119	gene	330				
NHBDKAOG_00120	CDS	927	mrr		COG1715	Mrr restriction system protein
NHBDKAOG_00120	gene	927	mrr			
NHBDKAOG_00121	CDS	663				hypothetical protein
NHBDKAOG_00121	gene	663				
NHBDKAOG_00122	CDS	1251				hypothetical protein
NHBDKAOG_00122	gene	1251				
NHBDKAOG_00123	CDS	1386	cheB_1	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
NHBDKAOG_00123	gene	1386	cheB_1			
NHBDKAOG_00124	CDS	2214	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NHBDKAOG_00124	gene	2214	sasA_1			
NHBDKAOG_00125	CDS	798				hypothetical protein
NHBDKAOG_00125	gene	798				
NHBDKAOG_00126	CDS	849	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NHBDKAOG_00126	gene	849	btuD_1			
NHBDKAOG_00127	CDS	1545				hypothetical protein
NHBDKAOG_00127	gene	1545				
NHBDKAOG_00128	CDS	171				hypothetical protein
NHBDKAOG_00128	gene	171				
NHBDKAOG_00129	CDS	2187	hlyB_1		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
NHBDKAOG_00129	gene	2187	hlyB_1			
NHBDKAOG_00130	CDS	126				hypothetical protein
NHBDKAOG_00130	gene	126				
NHBDKAOG_00131	CDS	579				hypothetical protein
NHBDKAOG_00131	gene	579				
NHBDKAOG_00132	CDS	165				hypothetical protein
NHBDKAOG_00132	gene	165				
NHBDKAOG_00133	CDS	909				hypothetical protein
NHBDKAOG_00133	gene	909				
NHBDKAOG_00134	CDS	447				hypothetical protein
NHBDKAOG_00134	gene	447				
NHBDKAOG_00135	CDS	327				hypothetical protein
NHBDKAOG_00135	gene	327				
NHBDKAOG_00136	CDS	1545				hypothetical protein
NHBDKAOG_00136	gene	1545				
NHBDKAOG_00137	CDS	588				hypothetical protein
NHBDKAOG_00137	gene	588				
NHBDKAOG_00138	CDS	564				hypothetical protein
NHBDKAOG_00138	gene	564				
NHBDKAOG_00139	CDS	516				hypothetical protein
NHBDKAOG_00139	gene	516				
NHBDKAOG_00140	CDS	975				hypothetical protein
NHBDKAOG_00140	gene	975				
NHBDKAOG_00141	CDS	651				hypothetical protein
NHBDKAOG_00141	gene	651				
NHBDKAOG_00142	CDS	117				hypothetical protein
NHBDKAOG_00142	gene	117				
NHBDKAOG_00143	CDS	939				hypothetical protein
NHBDKAOG_00143	gene	939				
NHBDKAOG_00144	CDS	291				hypothetical protein
NHBDKAOG_00144	gene	291				
NHBDKAOG_00145	CDS	525				hypothetical protein
NHBDKAOG_00145	gene	525				
NHBDKAOG_00146	CDS	924	rocF	3.5.3.1		Arginase
NHBDKAOG_00146	gene	924	rocF			
NHBDKAOG_00147	CDS	783	hisP		COG4598	Histidine transport ATP-binding protein HisP
NHBDKAOG_00147	gene	783	hisP			
NHBDKAOG_00148	CDS	732	hisM		COG4160	Histidine transport system permease protein HisM
NHBDKAOG_00148	gene	732	hisM			
NHBDKAOG_00149	CDS	693	hisQ		COG4215	Histidine transport system permease protein HisQ
NHBDKAOG_00149	gene	693	hisQ			
NHBDKAOG_00150	CDS	792	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
NHBDKAOG_00150	gene	792	argT			
NHBDKAOG_00151	CDS	222				hypothetical protein
NHBDKAOG_00151	gene	222				
NHBDKAOG_00152	CDS	1881				hypothetical protein
NHBDKAOG_00152	gene	1881				
NHBDKAOG_00153	CDS	402				hypothetical protein
NHBDKAOG_00153	gene	402				
NHBDKAOG_00154	CDS	1056				hypothetical protein
NHBDKAOG_00154	gene	1056				
NHBDKAOG_00155	CDS	1176				hypothetical protein
NHBDKAOG_00155	gene	1176				
NHBDKAOG_00156	CDS	3585				hypothetical protein
NHBDKAOG_00156	gene	3585				
NHBDKAOG_00157	CDS	384				hypothetical protein
NHBDKAOG_00157	gene	384				
NHBDKAOG_00158	CDS	204				hypothetical protein
NHBDKAOG_00158	gene	204				
NHBDKAOG_00159	CDS	3075				hypothetical protein
NHBDKAOG_00159	gene	3075				
NHBDKAOG_00160	CDS	759				hypothetical protein
NHBDKAOG_00160	gene	759				
NHBDKAOG_00161	CDS	441				hypothetical protein
NHBDKAOG_00161	gene	441				
NHBDKAOG_00162	CDS	987				hypothetical protein
NHBDKAOG_00162	gene	987				
NHBDKAOG_00163	CDS	1302				hypothetical protein
NHBDKAOG_00163	gene	1302				
NHBDKAOG_00164	CDS	1056				hypothetical protein
NHBDKAOG_00164	gene	1056				
NHBDKAOG_00165	CDS	1389				hypothetical protein
NHBDKAOG_00165	gene	1389				
NHBDKAOG_00166	CDS	963				hypothetical protein
NHBDKAOG_00166	gene	963				
NHBDKAOG_00167	CDS	144				hypothetical protein
NHBDKAOG_00167	gene	144				
NHBDKAOG_00168	CDS	1179				hypothetical protein
NHBDKAOG_00168	gene	1179				
NHBDKAOG_00169	CDS	156				hypothetical protein
NHBDKAOG_00169	gene	156				
NHBDKAOG_00170	CDS	1185				hypothetical protein
NHBDKAOG_00170	gene	1185				
NHBDKAOG_00171	CDS	2970	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
NHBDKAOG_00171	gene	2970	hsdR			
NHBDKAOG_00172	CDS	1815				hypothetical protein
NHBDKAOG_00172	gene	1815				
NHBDKAOG_00173	CDS	3366				hypothetical protein
NHBDKAOG_00173	gene	3366				
NHBDKAOG_00174	CDS	747				hypothetical protein
NHBDKAOG_00174	gene	747				
NHBDKAOG_00175	CDS	4248	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NHBDKAOG_00175	gene	4248	rcsC_1			
NHBDKAOG_00176	CDS	201				hypothetical protein
NHBDKAOG_00176	gene	201				
NHBDKAOG_00177	CDS	606	ampD_1	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
NHBDKAOG_00177	gene	606	ampD_1			
NHBDKAOG_00178	CDS	888				hypothetical protein
NHBDKAOG_00178	gene	888				
NHBDKAOG_00179	CDS	219				hypothetical protein
NHBDKAOG_00179	gene	219				
NHBDKAOG_00180	CDS	408				hypothetical protein
NHBDKAOG_00180	gene	408				
NHBDKAOG_00181	CDS	498				hypothetical protein
NHBDKAOG_00181	gene	498				
NHBDKAOG_00182	CDS	423				hypothetical protein
NHBDKAOG_00182	gene	423				
NHBDKAOG_00183	CDS	1014	petJ_1			Cytochrome c6
NHBDKAOG_00183	gene	1014	petJ_1			
NHBDKAOG_00184	CDS	312				hypothetical protein
NHBDKAOG_00184	gene	312				
NHBDKAOG_00185	CDS	1254				hypothetical protein
NHBDKAOG_00185	gene	1254				
NHBDKAOG_00186	CDS	138				hypothetical protein
NHBDKAOG_00186	gene	138				
NHBDKAOG_00187	CDS	1758	pglK	3.6.3.39	COG1132	Protein glycosylation K
NHBDKAOG_00187	gene	1758	pglK			
NHBDKAOG_00188	CDS	1467				hypothetical protein
NHBDKAOG_00188	gene	1467				
NHBDKAOG_00189	CDS	1011				hypothetical protein
NHBDKAOG_00189	gene	1011				
NHBDKAOG_00190	CDS	1233	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
NHBDKAOG_00190	gene	1233	ubiG_1			
NHBDKAOG_00191	CDS	1047	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
NHBDKAOG_00191	gene	1047	rfbB_1			
NHBDKAOG_00192	CDS	1314	colD_1	4.2.1.168		GDP-4-keto-6-deoxy-D-mannose 3-dehydratase
NHBDKAOG_00192	gene	1314	colD_1			
NHBDKAOG_00193	CDS	1047				hypothetical protein
NHBDKAOG_00193	gene	1047				
NHBDKAOG_00194	CDS	912	rfbF_1	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
NHBDKAOG_00194	gene	912	rfbF_1			
NHBDKAOG_00195	CDS	1971	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
NHBDKAOG_00195	gene	1971	ilvB_1			
NHBDKAOG_00196	CDS	1101	neuB_1	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
NHBDKAOG_00196	gene	1101	neuB_1			
NHBDKAOG_00197	CDS	951		2.4.-.-		putative glycosyltransferase
NHBDKAOG_00197	gene	951				
NHBDKAOG_00198	CDS	1599				hypothetical protein
NHBDKAOG_00198	gene	1599				
NHBDKAOG_00199	CDS	1962				hypothetical protein
NHBDKAOG_00199	gene	1962				
NHBDKAOG_00200	CDS	894	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NHBDKAOG_00200	gene	894	btuD_2			
NHBDKAOG_00201	CDS	735				hypothetical protein
NHBDKAOG_00201	gene	735				
NHBDKAOG_00202	CDS	399				hypothetical protein
NHBDKAOG_00202	gene	399				
NHBDKAOG_00203	CDS	1749				hypothetical protein
NHBDKAOG_00203	gene	1749				
NHBDKAOG_00204	CDS	618	acs_1	6.2.1.1		Acetyl-coenzyme A synthetase
NHBDKAOG_00204	gene	618	acs_1			
NHBDKAOG_00205	CDS	498				hypothetical protein
NHBDKAOG_00205	gene	498				
NHBDKAOG_00206	CDS	462				hypothetical protein
NHBDKAOG_00206	gene	462				
NHBDKAOG_00207	CDS	369				hypothetical protein
NHBDKAOG_00207	gene	369				
NHBDKAOG_00208	CDS	312				hypothetical protein
NHBDKAOG_00208	gene	312				
NHBDKAOG_00209	CDS	2904				hypothetical protein
NHBDKAOG_00209	gene	2904				
NHBDKAOG_00210	CDS	591				hypothetical protein
NHBDKAOG_00210	gene	591				
NHBDKAOG_00211	CDS	876				IS66 family transposase ISMasp5
NHBDKAOG_00211	gene	876				
NHBDKAOG_00212	CDS	447				hypothetical protein
NHBDKAOG_00212	gene	447				
NHBDKAOG_00213	CDS	171				hypothetical protein
NHBDKAOG_00213	gene	171				
NHBDKAOG_00214	CDS	1197				hypothetical protein
NHBDKAOG_00214	gene	1197				
NHBDKAOG_00215	CDS	243				hypothetical protein
NHBDKAOG_00215	gene	243				
NHBDKAOG_00216	CDS	576				hypothetical protein
NHBDKAOG_00216	gene	576				
NHBDKAOG_00217	CDS	243				hypothetical protein
NHBDKAOG_00217	gene	243				
NHBDKAOG_00218	CDS	456				Bacteriohemerythrin
NHBDKAOG_00218	gene	456				
NHBDKAOG_00219	CDS	306				hypothetical protein
NHBDKAOG_00219	gene	306				
NHBDKAOG_00220	CDS	606				hypothetical protein
NHBDKAOG_00220	gene	606				
NHBDKAOG_00221	CDS	750				hypothetical protein
NHBDKAOG_00221	gene	750				
NHBDKAOG_00222	CDS	1083	atoC_1		COG2204	Regulatory protein AtoC
NHBDKAOG_00222	gene	1083	atoC_1			
NHBDKAOG_00223	CDS	258				hypothetical protein
NHBDKAOG_00223	gene	258				
NHBDKAOG_00224	CDS	1980				hypothetical protein
NHBDKAOG_00224	gene	1980				
NHBDKAOG_00225	CDS	510				hypothetical protein
NHBDKAOG_00225	gene	510				
NHBDKAOG_00226	CDS	795				hypothetical protein
NHBDKAOG_00226	gene	795				
NHBDKAOG_00227	CDS	855				hypothetical protein
NHBDKAOG_00227	gene	855				
NHBDKAOG_00228	CDS	1161				hypothetical protein
NHBDKAOG_00228	gene	1161				
NHBDKAOG_00229	CDS	2136	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NHBDKAOG_00229	gene	2136	ftsH_1			
NHBDKAOG_00230	CDS	288				hypothetical protein
NHBDKAOG_00230	gene	288				
NHBDKAOG_00231	CDS	690				hypothetical protein
NHBDKAOG_00231	gene	690				
NHBDKAOG_00232	CDS	273				hypothetical protein
NHBDKAOG_00232	gene	273				
NHBDKAOG_00233	CDS	1113				hypothetical protein
NHBDKAOG_00233	gene	1113				
NHBDKAOG_00234	CDS	720				hypothetical protein
NHBDKAOG_00234	gene	720				
NHBDKAOG_00235	CDS	300				hypothetical protein
NHBDKAOG_00235	gene	300				
NHBDKAOG_00236	CDS	375				hypothetical protein
NHBDKAOG_00236	gene	375				
NHBDKAOG_00237	CDS	2577				hypothetical protein
NHBDKAOG_00237	gene	2577				
NHBDKAOG_00238	CDS	2838				hypothetical protein
NHBDKAOG_00238	gene	2838				
NHBDKAOG_00239	CDS	2361				hypothetical protein
NHBDKAOG_00239	gene	2361				
NHBDKAOG_00240	CDS	3747				hypothetical protein
NHBDKAOG_00240	gene	3747				
NHBDKAOG_00241	CDS	624				hypothetical protein
NHBDKAOG_00241	gene	624				
NHBDKAOG_00242	CDS	1227				hypothetical protein
NHBDKAOG_00242	gene	1227				
NHBDKAOG_00243	CDS	396				hypothetical protein
NHBDKAOG_00243	gene	396				
NHBDKAOG_00244	CDS	747				hypothetical protein
NHBDKAOG_00244	gene	747				
NHBDKAOG_00245	CDS	903				hypothetical protein
NHBDKAOG_00245	gene	903				
NHBDKAOG_00246	CDS	570				IS66 family transposase ISPre3
NHBDKAOG_00246	gene	570				
NHBDKAOG_00247	CDS	114				hypothetical protein
NHBDKAOG_00247	gene	114				
NHBDKAOG_00248	CDS	1377				hypothetical protein
NHBDKAOG_00248	gene	1377				
NHBDKAOG_00249	CDS	1371	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NHBDKAOG_00249	gene	1371	mnmE			
NHBDKAOG_00250	CDS	1683	yidC			Membrane protein insertase YidC
NHBDKAOG_00250	gene	1683	yidC			
NHBDKAOG_00251	CDS	210	yidD		COG0759	Putative membrane protein insertion efficiency factor
NHBDKAOG_00251	gene	210	yidD			
NHBDKAOG_00252	CDS	1377	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NHBDKAOG_00252	gene	1377	dnaA			
NHBDKAOG_00253	CDS	1131	dnaN		COG0592	Beta sliding clamp
NHBDKAOG_00253	gene	1131	dnaN			
NHBDKAOG_00254	CDS	2469	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
NHBDKAOG_00254	gene	2469	gyrB			
NHBDKAOG_00255	CDS	813	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NHBDKAOG_00255	gene	813	pyrF			
NHBDKAOG_00256	CDS	645				hypothetical protein
NHBDKAOG_00256	gene	645				
NHBDKAOG_00257	CDS	825	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NHBDKAOG_00257	gene	825	aroE			
NHBDKAOG_00258	CDS	339				hypothetical protein
NHBDKAOG_00258	gene	339				
NHBDKAOG_00259	CDS	975				hypothetical protein
NHBDKAOG_00259	gene	975				
NHBDKAOG_00260	CDS	843				hypothetical protein
NHBDKAOG_00260	gene	843				
NHBDKAOG_00261	CDS	225				hypothetical protein
NHBDKAOG_00261	gene	225				
NHBDKAOG_00262	CDS	960	nifK_1	1.18.6.1	COG2710	Nitrogenase molybdenum-iron protein beta chain
NHBDKAOG_00262	gene	960	nifK_1			
NHBDKAOG_00263	CDS	387	fesII			Protein FeSII
NHBDKAOG_00263	gene	387	fesII			
NHBDKAOG_00264	CDS	288				hypothetical protein
NHBDKAOG_00264	gene	288				
NHBDKAOG_00265	CDS	519	fprA	1.-.-.-	COG0426	Type A flavoprotein fprA
NHBDKAOG_00265	gene	519	fprA			
NHBDKAOG_00266	CDS	480				hypothetical protein
NHBDKAOG_00266	gene	480				
NHBDKAOG_00267	CDS	519				hypothetical protein
NHBDKAOG_00267	gene	519				
NHBDKAOG_00268	CDS	1959				hypothetical protein
NHBDKAOG_00268	gene	1959				
NHBDKAOG_00269	CDS	453				hypothetical protein
NHBDKAOG_00269	gene	453				
NHBDKAOG_00270	CDS	3681				hypothetical protein
NHBDKAOG_00270	gene	3681				
NHBDKAOG_00271	CDS	300				hypothetical protein
NHBDKAOG_00271	gene	300				
NHBDKAOG_00272	CDS	270				hypothetical protein
NHBDKAOG_00272	gene	270				
NHBDKAOG_00273	CDS	378				hypothetical protein
NHBDKAOG_00273	gene	378				
NHBDKAOG_00274	CDS	735				hypothetical protein
NHBDKAOG_00274	gene	735				
NHBDKAOG_00275	CDS	522				hypothetical protein
NHBDKAOG_00275	gene	522				
NHBDKAOG_00276	CDS	693	acpP_1			Acyl carrier protein
