locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCBBHCNB_00072	CDS	2406	cadA_3	3.6.3.3		putative cadmium-transporting ATPase
MCBBHCNB_00072	gene	2406	cadA_3			
MCBBHCNB_00073	CDS	441	merR1_3			Mercuric resistance operon regulatory protein
MCBBHCNB_00073	gene	441	merR1_3			
MCBBHCNB_00074	CDS	603				hypothetical protein
MCBBHCNB_00074	gene	603				
MCBBHCNB_00075	CDS	321				hypothetical protein
MCBBHCNB_00075	gene	321				
MCBBHCNB_00076	CDS	660	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
MCBBHCNB_00076	gene	660	iolC			
MCBBHCNB_00077	CDS	198				hypothetical protein
MCBBHCNB_00077	gene	198				
MCBBHCNB_00078	CDS	795				hypothetical protein
MCBBHCNB_00078	gene	795				
MCBBHCNB_00079	CDS	1323				hypothetical protein
MCBBHCNB_00079	gene	1323				
MCBBHCNB_00080	CDS	525				hypothetical protein
MCBBHCNB_00080	gene	525				
MCBBHCNB_00081	CDS	300				hypothetical protein
MCBBHCNB_00081	gene	300				
MCBBHCNB_00082	CDS	660	queC_1	6.3.4.20		7-cyano-7-deazaguanine synthase
MCBBHCNB_00082	gene	660	queC_1			
MCBBHCNB_00083	CDS	672				hypothetical protein
MCBBHCNB_00083	gene	672				
MCBBHCNB_00084	CDS	864	ogg		COG1059	putative N-glycosylase/DNA lyase
MCBBHCNB_00084	gene	864	ogg			
MCBBHCNB_00085	CDS	678				hypothetical protein
MCBBHCNB_00085	gene	678				
MCBBHCNB_00086	CDS	537				hypothetical protein
MCBBHCNB_00086	gene	537				
MCBBHCNB_00087	CDS	411				hypothetical protein
MCBBHCNB_00087	gene	411				
MCBBHCNB_00088	CDS	252				hypothetical protein
MCBBHCNB_00088	gene	252				
MCBBHCNB_00089	CDS	258				hypothetical protein
MCBBHCNB_00089	gene	258				
MCBBHCNB_00090	CDS	621				hypothetical protein
MCBBHCNB_00090	gene	621				
MCBBHCNB_00091	CDS	594				hypothetical protein
MCBBHCNB_00091	gene	594				
MCBBHCNB_00092	CDS	174				hypothetical protein
MCBBHCNB_00092	gene	174				
MCBBHCNB_00093	CDS	3960				hypothetical protein
MCBBHCNB_00093	gene	3960				
MCBBHCNB_00094	CDS	663	csgA			C-factor
MCBBHCNB_00094	gene	663	csgA			
MCBBHCNB_00095	CDS	522				hypothetical protein
MCBBHCNB_00095	gene	522				
MCBBHCNB_00096	CDS	300				hypothetical protein
MCBBHCNB_00096	gene	300				
MCBBHCNB_00097	CDS	357				hypothetical protein
MCBBHCNB_00097	gene	357				
MCBBHCNB_00098	CDS	981				hypothetical protein
MCBBHCNB_00098	gene	981				
MCBBHCNB_00099	CDS	588				hypothetical protein
MCBBHCNB_00099	gene	588				
MCBBHCNB_00100	CDS	282				hypothetical protein
MCBBHCNB_00100	gene	282				
MCBBHCNB_00101	CDS	198				hypothetical protein
MCBBHCNB_00101	gene	198				
MCBBHCNB_00102	CDS	552	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
MCBBHCNB_00102	gene	552	yhcG_1			
MCBBHCNB_00103	CDS	267				hypothetical protein
MCBBHCNB_00103	gene	267				
MCBBHCNB_00104	CDS	429				hypothetical protein
MCBBHCNB_00104	gene	429				
MCBBHCNB_00105	CDS	186				hypothetical protein
MCBBHCNB_00105	gene	186				
MCBBHCNB_00106	CDS	2346				hypothetical protein
MCBBHCNB_00106	gene	2346				
MCBBHCNB_00107	CDS	1161	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MCBBHCNB_00107	gene	1161	ftsH_1			
MCBBHCNB_00108	CDS	270	parD1		COG3609	Antitoxin ParD1
MCBBHCNB_00108	gene	270	parD1			
MCBBHCNB_00109	CDS	156				hypothetical protein
MCBBHCNB_00109	gene	156				
MCBBHCNB_00110	CDS	3294	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
MCBBHCNB_00110	gene	3294	rapA_1			
MCBBHCNB_00111	CDS	2958				hypothetical protein
MCBBHCNB_00111	gene	2958				
MCBBHCNB_00112	CDS	1737				hypothetical protein
MCBBHCNB_00112	gene	1737				
MCBBHCNB_00113	CDS	480				hypothetical protein
MCBBHCNB_00113	gene	480				
MCBBHCNB_00114	CDS	3033				hypothetical protein
MCBBHCNB_00114	gene	3033				
MCBBHCNB_00115	CDS	1188				hypothetical protein
MCBBHCNB_00115	gene	1188				
MCBBHCNB_00116	CDS	1791				hypothetical protein
MCBBHCNB_00116	gene	1791				
MCBBHCNB_00117	CDS	3147	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
MCBBHCNB_00117	gene	3147	rapA_2			
MCBBHCNB_00118	CDS	309				hypothetical protein
MCBBHCNB_00118	gene	309				
MCBBHCNB_00119	CDS	291				hypothetical protein
MCBBHCNB_00119	gene	291				
MCBBHCNB_00120	CDS	993	smc_3			Chromosome partition protein Smc
MCBBHCNB_00120	gene	993	smc_3			
MCBBHCNB_00121	CDS	174				hypothetical protein
MCBBHCNB_00121	gene	174				
MCBBHCNB_00122	CDS	315				hypothetical protein
MCBBHCNB_00122	gene	315				
MCBBHCNB_00123	CDS	426				hypothetical protein
MCBBHCNB_00123	gene	426				
MCBBHCNB_00124	CDS	561				hypothetical protein
MCBBHCNB_00124	gene	561				
MCBBHCNB_00125	CDS	1194	xerD_1			Tyrosine recombinase XerD
MCBBHCNB_00125	gene	1194	xerD_1			
MCBBHCNB_00126	CDS	426				hypothetical protein
MCBBHCNB_00126	gene	426				
MCBBHCNB_00127	CDS	411				hypothetical protein
MCBBHCNB_00127	gene	411				
MCBBHCNB_00128	CDS	912	trfA_2			Plasmid replication initiator protein TrfA
MCBBHCNB_00128	gene	912	trfA_2			
MCBBHCNB_00129	CDS	849	parB_1		COG1475	putative chromosome-partitioning protein ParB
MCBBHCNB_00129	gene	849	parB_1			
MCBBHCNB_00130	CDS	708	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MCBBHCNB_00130	gene	708	soj_1			
MCBBHCNB_00131	CDS	321				hypothetical protein
MCBBHCNB_00131	gene	321				
MCBBHCNB_00132	CDS	306	trfB_1			TrfB transcriptional repressor protein
MCBBHCNB_00132	gene	306	trfB_1			
MCBBHCNB_00133	CDS	783	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
MCBBHCNB_00133	gene	783	soj_2			
MCBBHCNB_00134	CDS	1041	korB_1			Transcriptional repressor protein KorB
MCBBHCNB_00134	gene	1041	korB_1			
MCBBHCNB_00135	CDS	843	smc_4			Chromosome partition protein Smc
MCBBHCNB_00135	gene	843	smc_4			
MCBBHCNB_00136	CDS	345	traB			Protein TraB
MCBBHCNB_00136	gene	345	traB			
MCBBHCNB_00137	CDS	1311	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MCBBHCNB_00137	gene	1311	cpdA_1			
MCBBHCNB_00138	CDS	1113				hypothetical protein
MCBBHCNB_00138	gene	1113				
MCBBHCNB_00139	CDS	1011				hypothetical protein
MCBBHCNB_00139	gene	1011				
MCBBHCNB_00140	CDS	717				hypothetical protein
MCBBHCNB_00140	gene	717				
MCBBHCNB_00141	CDS	657				hypothetical protein
MCBBHCNB_00141	gene	657				
MCBBHCNB_00142	CDS	753				hypothetical protein
MCBBHCNB_00142	gene	753				
MCBBHCNB_00143	CDS	2079				hypothetical protein
MCBBHCNB_00143	gene	2079				
MCBBHCNB_00144	CDS	285				hypothetical protein
MCBBHCNB_00144	gene	285				
MCBBHCNB_00145	CDS	468				hypothetical protein
MCBBHCNB_00145	gene	468				
MCBBHCNB_00146	CDS	804				hypothetical protein
MCBBHCNB_00146	gene	804				
MCBBHCNB_00147	CDS	762				Insertion sequence IS5376 putative ATP-binding protein
MCBBHCNB_00147	gene	762				
MCBBHCNB_00148	CDS	243				hypothetical protein
MCBBHCNB_00148	gene	243				
MCBBHCNB_00149	CDS	2091				hypothetical protein
MCBBHCNB_00149	gene	2091				
MCBBHCNB_00150	CDS	933				hypothetical protein
MCBBHCNB_00150	gene	933				
MCBBHCNB_00151	CDS	138				hypothetical protein
MCBBHCNB_00151	gene	138				
MCBBHCNB_00152	CDS	789				Insertion sequence IS5376 putative ATP-binding protein
MCBBHCNB_00152	gene	789				
MCBBHCNB_00153	CDS	1539				hypothetical protein
MCBBHCNB_00153	gene	1539				
MCBBHCNB_00154	CDS	438	traM			Protein TraM
MCBBHCNB_00154	gene	438	traM			
MCBBHCNB_00155	CDS	726	traL			Protein TraL
MCBBHCNB_00155	gene	726	traL			
MCBBHCNB_00156	CDS	399	traK			Protein TraK
MCBBHCNB_00156	gene	399	traK			
MCBBHCNB_00157	CDS	387	traJ			Protein TraJ
MCBBHCNB_00157	gene	387	traJ			
MCBBHCNB_00158	CDS	2226	traI			Protein TraI
MCBBHCNB_00158	gene	2226	traI			
MCBBHCNB_00159	CDS	1911	traG			Conjugal transfer protein TraG
MCBBHCNB_00159	gene	1911	traG			
MCBBHCNB_00160	CDS	537				hypothetical protein
MCBBHCNB_00160	gene	537				
MCBBHCNB_00161	CDS	288	traD			Protein TraD
MCBBHCNB_00161	gene	288	traD			
MCBBHCNB_00162	CDS	2712	traC	2.7.7.-		DNA primase TraC
MCBBHCNB_00162	gene	2712	traC			
MCBBHCNB_00163	CDS	474				hypothetical protein
MCBBHCNB_00163	gene	474				
MCBBHCNB_00164	CDS	468				hypothetical protein
MCBBHCNB_00164	gene	468				
MCBBHCNB_00165	CDS	393				hypothetical protein
MCBBHCNB_00165	gene	393				
MCBBHCNB_00166	CDS	288	copK_1			Copper resistance protein K
MCBBHCNB_00166	gene	288	copK_1			
MCBBHCNB_00167	CDS	1308	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
MCBBHCNB_00167	gene	1308	rpfG			
MCBBHCNB_00168	CDS	360	flgB_1		COG1815	Flagellar basal body rod protein FlgB
MCBBHCNB_00168	gene	360	flgB_1			
MCBBHCNB_00169	CDS	243				hypothetical protein
MCBBHCNB_00169	gene	243				
MCBBHCNB_00170	CDS	183				hypothetical protein
MCBBHCNB_00170	gene	183				
MCBBHCNB_00171	CDS	1584				hypothetical protein
MCBBHCNB_00171	gene	1584				
MCBBHCNB_00172	CDS	3135	cusA_1		COG3696	Cation efflux system protein CusA
MCBBHCNB_00172	gene	3135	cusA_1			
MCBBHCNB_00173	CDS	1629	cusB_1			Cation efflux system protein CusB
MCBBHCNB_00173	gene	1629	cusB_1			
MCBBHCNB_00174	CDS	1272	czcC_2			Cobalt-zinc-cadmium resistance protein CzcC
MCBBHCNB_00174	gene	1272	czcC_2			
MCBBHCNB_00175	CDS	345	cusF		COG5569	Cation efflux system protein CusF
MCBBHCNB_00175	gene	345	cusF			
MCBBHCNB_00176	CDS	441				hypothetical protein
MCBBHCNB_00176	gene	441				
MCBBHCNB_00177	CDS	261				hypothetical protein
MCBBHCNB_00177	gene	261				
MCBBHCNB_00178	CDS	534				hypothetical protein
MCBBHCNB_00178	gene	534				
MCBBHCNB_00179	CDS	1326				hypothetical protein
MCBBHCNB_00179	gene	1326				
MCBBHCNB_00180	CDS	795				hypothetical protein
MCBBHCNB_00180	gene	795				
MCBBHCNB_00181	CDS	204				hypothetical protein
MCBBHCNB_00181	gene	204				
MCBBHCNB_00182	CDS	1047				hypothetical protein
MCBBHCNB_00182	gene	1047				
MCBBHCNB_00183	CDS	393				hypothetical protein
MCBBHCNB_00183	gene	393				
MCBBHCNB_00184	CDS	288	copK_2			Copper resistance protein K
MCBBHCNB_00184	gene	288	copK_2			
MCBBHCNB_00185	CDS	186				hypothetical protein
MCBBHCNB_00185	gene	186				
MCBBHCNB_00186	CDS	1584				hypothetical protein
MCBBHCNB_00186	gene	1584				
MCBBHCNB_00187	CDS	255				hypothetical protein
MCBBHCNB_00187	gene	255				
MCBBHCNB_00188	CDS	261				hypothetical protein
MCBBHCNB_00188	gene	261				
MCBBHCNB_00189	CDS	114				hypothetical protein
MCBBHCNB_00189	gene	114				
MCBBHCNB_00190	CDS	1359				hypothetical protein
MCBBHCNB_00190	gene	1359				
MCBBHCNB_00191	CDS	123				hypothetical protein
MCBBHCNB_00191	gene	123				
MCBBHCNB_00192	CDS	804	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
MCBBHCNB_00192	gene	804	cysA_1			
MCBBHCNB_00193	CDS	267	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
MCBBHCNB_00193	gene	267	cysA_2			
MCBBHCNB_00194	CDS	876	cysW_1		COG4208	Sulfate transport system permease protein CysW
MCBBHCNB_00194	gene	876	cysW_1			
MCBBHCNB_00195	CDS	876	cysT_1		COG0555	Sulfate transport system permease protein CysT
MCBBHCNB_00195	gene	876	cysT_1			
MCBBHCNB_00196	CDS	999	sbp_1		COG1613	Sulfate-binding protein
MCBBHCNB_00196	gene	999	sbp_1			
MCBBHCNB_00197	CDS	384				hypothetical protein
MCBBHCNB_00197	gene	384				
MCBBHCNB_00198	CDS	3120	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
MCBBHCNB_00198	gene	3120	czcA_3			
MCBBHCNB_00199	CDS	1023				hypothetical protein
MCBBHCNB_00199	gene	1023				
MCBBHCNB_00200	CDS	555				hypothetical protein
MCBBHCNB_00200	gene	555				
MCBBHCNB_00201	CDS	1299				hypothetical protein
MCBBHCNB_00201	gene	1299				
MCBBHCNB_00202	CDS	198				hypothetical protein
MCBBHCNB_00202	gene	198				
MCBBHCNB_00203	CDS	438				hypothetical protein
MCBBHCNB_00203	gene	438				
MCBBHCNB_00204	CDS	492	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MCBBHCNB_00204	gene	492	dsbD_1			
MCBBHCNB_00205	CDS	603	lspA_3	3.4.23.36	COG0597	Lipoprotein signal peptidase
MCBBHCNB_00205	gene	603	lspA_3			
MCBBHCNB_00206	CDS	339				Cytochrome c-554(548)
MCBBHCNB_00206	gene	339				
MCBBHCNB_00207	CDS	345				Cytochrome c-554(548)
MCBBHCNB_00207	gene	345				
MCBBHCNB_00208	CDS	2247	cadA_4	3.6.3.3		Cadmium-transporting ATPase
MCBBHCNB_00208	gene	2247	cadA_4			
MCBBHCNB_00209	CDS	339				hypothetical protein
MCBBHCNB_00209	gene	339				
MCBBHCNB_00210	CDS	477	merR1_4			Mercuric resistance operon regulatory protein
MCBBHCNB_00210	gene	477	merR1_4			
MCBBHCNB_00211	CDS	1014	xerC_3		COG4974	Tyrosine recombinase XerC
MCBBHCNB_00211	gene	1014	xerC_3			
MCBBHCNB_00212	CDS	975	xerC_4		COG0582	Tyrosine recombinase XerC
MCBBHCNB_00212	gene	975	xerC_4			
MCBBHCNB_00213	CDS	957	xerD_2		COG4974	Tyrosine recombinase XerD
MCBBHCNB_00213	gene	957	xerD_2			
MCBBHCNB_00214	CDS	2316	silP	3.6.3.53		Silver exporting P-type ATPase
MCBBHCNB_00214	gene	2316	silP			
MCBBHCNB_00215	CDS	663				hypothetical protein
MCBBHCNB_00215	gene	663				
MCBBHCNB_00216	CDS	261				hypothetical protein
MCBBHCNB_00216	gene	261				
MCBBHCNB_00217	CDS	186				hypothetical protein
MCBBHCNB_00217	gene	186				
MCBBHCNB_00218	CDS	384				hypothetical protein
MCBBHCNB_00218	gene	384				
MCBBHCNB_00219	CDS	438				hypothetical protein
MCBBHCNB_00219	gene	438				
MCBBHCNB_00220	CDS	444				hypothetical protein
MCBBHCNB_00220	gene	444				
MCBBHCNB_00221	CDS	468				hypothetical protein
MCBBHCNB_00221	gene	468				
MCBBHCNB_00222	CDS	3105	czcA_4			Cobalt-zinc-cadmium resistance protein CzcA
MCBBHCNB_00222	gene	3105	czcA_4			
MCBBHCNB_00223	CDS	1152	mdtA_1			Multidrug resistance protein MdtA
MCBBHCNB_00223	gene	1152	mdtA_1			
MCBBHCNB_00224	CDS	546				hypothetical protein
MCBBHCNB_00224	gene	546				
MCBBHCNB_00225	CDS	1137	czcC_3			Cobalt-zinc-cadmium resistance protein CzcC
MCBBHCNB_00225	gene	1137	czcC_3			
MCBBHCNB_00226	CDS	678	copR_1			Transcriptional activator protein CopR
MCBBHCNB_00226	gene	678	copR_1			
MCBBHCNB_00227	CDS	1389	cusS_1	2.7.13.3	COG0642	Sensor kinase CusS
MCBBHCNB_00227	gene	1389	cusS_1			
MCBBHCNB_00228	CDS	300	copK_3			Copper resistance protein K
MCBBHCNB_00228	gene	300	copK_3			
MCBBHCNB_00229	CDS	324				hypothetical protein
MCBBHCNB_00229	gene	324				
MCBBHCNB_00230	CDS	417	ihfB_2		COG0776	Integration host factor subunit beta
MCBBHCNB_00230	gene	417	ihfB_2			
MCBBHCNB_00231	CDS	2967				hypothetical protein
MCBBHCNB_00231	gene	2967				
MCBBHCNB_00232	CDS	561	hin_6		COG1961	DNA-invertase hin
MCBBHCNB_00232	gene	561	hin_6			
MCBBHCNB_00233	CDS	1080	lspA_4	3.4.23.36	COG0597	Lipoprotein signal peptidase
MCBBHCNB_00233	gene	1080	lspA_4			
MCBBHCNB_00234	CDS	2406	cadA_5	3.6.3.3		putative cadmium-transporting ATPase
MCBBHCNB_00234	gene	2406	cadA_5			
MCBBHCNB_00235	CDS	441	merR1_5			Mercuric resistance operon regulatory protein
MCBBHCNB_00235	gene	441	merR1_5			
MCBBHCNB_00236	CDS	264				hypothetical protein
MCBBHCNB_00236	gene	264				
MCBBHCNB_00237	CDS	585				hypothetical protein
MCBBHCNB_00237	gene	585				
MCBBHCNB_00238	CDS	1527				hypothetical protein
MCBBHCNB_00238	gene	1527				
MCBBHCNB_00239	CDS	228				hypothetical protein
MCBBHCNB_00239	gene	228				
MCBBHCNB_00240	CDS	804				hypothetical protein
MCBBHCNB_00240	gene	804				
MCBBHCNB_00241	CDS	1452				Type IV secretion system protein virB10
MCBBHCNB_00241	gene	1452				
MCBBHCNB_00242	CDS	462				hypothetical protein
MCBBHCNB_00242	gene	462				
MCBBHCNB_00243	CDS	642	virB9		COG3504	Type IV secretion system protein virB9
MCBBHCNB_00243	gene	642	virB9			
MCBBHCNB_00244	CDS	228				hypothetical protein
MCBBHCNB_00244	gene	228				
MCBBHCNB_00245	CDS	774				hypothetical protein
MCBBHCNB_00245	gene	774				
MCBBHCNB_00246	CDS	2559	virB4		COG3451	Type IV secretion system protein virB4
MCBBHCNB_00246	gene	2559	virB4			
MCBBHCNB_00247	CDS	312				hypothetical protein
MCBBHCNB_00247	gene	312				
MCBBHCNB_00248	CDS	423				hypothetical protein
MCBBHCNB_00248	gene	423				
MCBBHCNB_00249	CDS	963	ptlH		COG0630	Type IV secretion system protein PtlH
MCBBHCNB_00249	gene	963	ptlH			
MCBBHCNB_00250	CDS	372	trfB_2			TrfB transcriptional repressor protein
MCBBHCNB_00250	gene	372	trfB_2			
MCBBHCNB_00251	CDS	1044	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
MCBBHCNB_00251	gene	1044	yhcG_2			
MCBBHCNB_00252	CDS	981				hypothetical protein
MCBBHCNB_00252	gene	981				
MCBBHCNB_00253	CDS	1422	dnaA		COG0593	Chromosomal replication initiator protein DnaA
MCBBHCNB_00253	gene	1422	dnaA			
MCBBHCNB_00254	CDS	1131	dnaN		COG0592	Beta sliding clamp
MCBBHCNB_00254	gene	1131	dnaN			
MCBBHCNB_00255	CDS	2469	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
MCBBHCNB_00255	gene	2469	gyrB			
MCBBHCNB_00256	CDS	822	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MCBBHCNB_00256	gene	822	pyrF			
MCBBHCNB_00257	CDS	636				hypothetical protein
MCBBHCNB_00257	gene	636				
MCBBHCNB_00258	CDS	702	queC_2	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
MCBBHCNB_00258	gene	702	queC_2			
