Orthogroup	2767802316	2767802455
OG0000130	GNJGOIBN_02647	NHBDKAOG_00413
OG0000131	GNJGOIBN_02867	NHBDKAOG_04867
OG0000132	GNJGOIBN_00848, GNJGOIBN_00103	NHBDKAOG_03205, NHBDKAOG_04840
OG0000132	GNJGOIBN_00169	NHBDKAOG_00066
OG0000133	GNJGOIBN_00437	NHBDKAOG_00129, NHBDKAOG_03895
OG0000133	GNJGOIBN_01320	NHBDKAOG_01974
OG0000133	GNJGOIBN_01319	NHBDKAOG_02588, NHBDKAOG_00187
OG0000133	GNJGOIBN_02722	NHBDKAOG_00114
OG0000134	GNJGOIBN_01724	NHBDKAOG_00279, NHBDKAOG_00399
OG0000135	GNJGOIBN_03176	NHBDKAOG_00210
OG0000136	GNJGOIBN_00196	NHBDKAOG_04055
OG0000136	GNJGOIBN_00753	NHBDKAOG_03388
OG0000137	GNJGOIBN_02543, GNJGOIBN_02568	NHBDKAOG_01777
OG0000139	GNJGOIBN_04332	NHBDKAOG_01201
OG0000140	GNJGOIBN_02971	NHBDKAOG_01512
OG0000141	GNJGOIBN_03429	NHBDKAOG_01355
OG0000142	GNJGOIBN_00628	NHBDKAOG_03647
OG0000143	GNJGOIBN_01076	NHBDKAOG_03162, NHBDKAOG_03789
OG0000143	GNJGOIBN_02008	NHBDKAOG_00334
OG0000144	GNJGOIBN_01166	NHBDKAOG_03103
OG0000145	GNJGOIBN_00502	NHBDKAOG_03887
OG0000146	GNJGOIBN_00384	NHBDKAOG_03681
OG0000147	GNJGOIBN_02824	NHBDKAOG_02552
OG0000149	GNJGOIBN_00007	NHBDKAOG_00315
OG0000149	GNJGOIBN_04209	NHBDKAOG_01852
OG0000150	GNJGOIBN_00159	NHBDKAOG_04137
OG0000152	GNJGOIBN_00944	NHBDKAOG_03678
OG0000153	GNJGOIBN_03306	NHBDKAOG_00980
OG0000154	GNJGOIBN_03798	NHBDKAOG_00856
OG0000154	GNJGOIBN_03796	NHBDKAOG_00858
OG0000155	GNJGOIBN_02314	NHBDKAOG_02085
OG0000156	GNJGOIBN_01353	NHBDKAOG_00834
OG0000158	GNJGOIBN_03669	NHBDKAOG_00225
OG0000159	GNJGOIBN_00805	NHBDKAOG_04772, NHBDKAOG_03050, NHBDKAOG_04771
OG0000160	GNJGOIBN_02313	NHBDKAOG_02086
OG0000161	GNJGOIBN_01745	NHBDKAOG_02686, NHBDKAOG_01445, NHBDKAOG_00277
OG0000162	GNJGOIBN_03645	NHBDKAOG_04082
OG0000163	GNJGOIBN_01574	NHBDKAOG_02782
OG0000166	GNJGOIBN_02297	NHBDKAOG_02113
OG0000167	GNJGOIBN_02432	NHBDKAOG_03872, NHBDKAOG_04340, NHBDKAOG_03598
OG0000168	GNJGOIBN_02275	NHBDKAOG_00724, NHBDKAOG_02116, NHBDKAOG_04018
OG0000169	GNJGOIBN_04355	NHBDKAOG_00357
OG0000170	GNJGOIBN_03006	NHBDKAOG_00633
OG0000171	GNJGOIBN_01186	NHBDKAOG_04188
OG0000172	GNJGOIBN_00580, GNJGOIBN_00544	NHBDKAOG_00380
OG0000173	GNJGOIBN_03356	NHBDKAOG_00943
OG0000174	GNJGOIBN_04080	NHBDKAOG_00657
OG0000175	GNJGOIBN_02126, GNJGOIBN_03449	NHBDKAOG_01132
OG0000176	GNJGOIBN_03273	NHBDKAOG_02577, NHBDKAOG_01262
OG0000177	GNJGOIBN_04156	NHBDKAOG_00573
OG0000178	GNJGOIBN_03164, GNJGOIBN_02456	NHBDKAOG_02131
OG0000179	GNJGOIBN_00608	NHBDKAOG_03664
OG0000179	GNJGOIBN_00607	NHBDKAOG_04396
OG0000180	GNJGOIBN_04281	NHBDKAOG_03068
OG0000181	GNJGOIBN_00126	NHBDKAOG_04162
OG0000182	GNJGOIBN_01677	NHBDKAOG_04485
OG0000183	GNJGOIBN_03617	NHBDKAOG_03290, NHBDKAOG_01078
OG0000184	GNJGOIBN_03693	NHBDKAOG_04600
OG0000185	GNJGOIBN_02064	NHBDKAOG_02411
OG0000186	GNJGOIBN_03095	NHBDKAOG_01371
OG0000187	GNJGOIBN_02498	NHBDKAOG_01876
OG0000187	GNJGOIBN_02497	NHBDKAOG_01877
OG0000188	GNJGOIBN_03002	NHBDKAOG_01306
OG0000188	GNJGOIBN_01967, GNJGOIBN_03502	NHBDKAOG_01479
OG0000189	GNJGOIBN_03756, GNJGOIBN_03762	NHBDKAOG_00699
OG0000190	GNJGOIBN_02414	NHBDKAOG_02351
OG0000191	GNJGOIBN_01763	NHBDKAOG_01775
OG0000195	GNJGOIBN_02690	NHBDKAOG_01255
OG0000196	GNJGOIBN_01439, GNJGOIBN_01456	NHBDKAOG_02857
OG0000197	GNJGOIBN_00891	NHBDKAOG_02758
OG0000198	GNJGOIBN_01757	NHBDKAOG_00109, NHBDKAOG_00734
OG0000199	GNJGOIBN_01474, GNJGOIBN_00144	NHBDKAOG_02833
OG0000200	GNJGOIBN_00988, GNJGOIBN_00543	NHBDKAOG_03276
OG0000201	GNJGOIBN_00123	NHBDKAOG_02225
OG0000202	GNJGOIBN_00125	NHBDKAOG_04163
OG0000203	GNJGOIBN_03447	NHBDKAOG_01209
OG0000204	GNJGOIBN_03497	NHBDKAOG_04608
OG0000205	GNJGOIBN_01161	NHBDKAOG_03963
OG0000206	GNJGOIBN_00304	NHBDKAOG_03987
OG0000207	GNJGOIBN_01903	NHBDKAOG_02304
OG0000208	GNJGOIBN_00141, GNJGOIBN_03397	NHBDKAOG_00308, NHBDKAOG_01226
OG0000209	GNJGOIBN_00470	NHBDKAOG_03883
OG0000210	GNJGOIBN_02777	NHBDKAOG_01195
OG0000211	GNJGOIBN_00119	NHBDKAOG_03154
OG0000213	GNJGOIBN_02392, GNJGOIBN_02381	NHBDKAOG_02384
OG0000214	GNJGOIBN_01930	NHBDKAOG_03600
OG0000215	GNJGOIBN_01138	NHBDKAOG_03109
OG0000216	GNJGOIBN_01140	NHBDKAOG_03107
OG0000217	GNJGOIBN_03910	NHBDKAOG_02395
OG0000218	GNJGOIBN_04226	NHBDKAOG_04225
OG0000219	GNJGOIBN_00951	NHBDKAOG_03242
OG0000220	GNJGOIBN_00013	NHBDKAOG_00352
OG0000221	GNJGOIBN_04354	NHBDKAOG_00358
OG0000222	GNJGOIBN_01018	NHBDKAOG_00386
OG0000223	GNJGOIBN_02264	NHBDKAOG_02095
OG0000224	GNJGOIBN_02241	NHBDKAOG_02252
OG0000225	GNJGOIBN_01645	NHBDKAOG_03898, NHBDKAOG_00506
OG0000226	GNJGOIBN_00874	NHBDKAOG_04348, NHBDKAOG_01485
OG0000228	GNJGOIBN_04199	NHBDKAOG_03239
OG0000229	GNJGOIBN_00383	NHBDKAOG_03682
OG0000230	GNJGOIBN_00671	NHBDKAOG_03539
OG0000231	GNJGOIBN_04191	NHBDKAOG_02879
OG0000232	GNJGOIBN_03276	NHBDKAOG_02057
OG0000233	GNJGOIBN_01891	NHBDKAOG_02543
OG0000234	GNJGOIBN_01501, GNJGOIBN_01442	NHBDKAOG_02822, NHBDKAOG_04808
OG0000235	GNJGOIBN_01496	NHBDKAOG_04010
OG0000236	GNJGOIBN_01972	NHBDKAOG_02012
OG0000237	GNJGOIBN_01660	NHBDKAOG_02152
OG0000238	GNJGOIBN_01464	NHBDKAOG_02849
OG0000239	GNJGOIBN_03717	NHBDKAOG_00971
OG0000240	GNJGOIBN_01209	NHBDKAOG_01772
OG0000241	GNJGOIBN_00613	NHBDKAOG_03659
OG0000242	GNJGOIBN_00498	NHBDKAOG_03121, NHBDKAOG_00199
OG0000242	GNJGOIBN_01328	NHBDKAOG_04586
OG0000243	GNJGOIBN_00009	NHBDKAOG_00354
OG0000244	GNJGOIBN_03850	NHBDKAOG_00814
OG0000245	GNJGOIBN_00939	NHBDKAOG_00385
OG0000246	GNJGOIBN_00198	NHBDKAOG_04053
OG0000247	GNJGOIBN_00754	NHBDKAOG_03387
OG0000247	GNJGOIBN_00197	NHBDKAOG_04054
OG0000248	GNJGOIBN_01785	NHBDKAOG_02654
OG0000249	GNJGOIBN_02065	NHBDKAOG_02358
OG0000250	GNJGOIBN_01475, GNJGOIBN_02037	NHBDKAOG_01759
OG0000251	GNJGOIBN_04249, GNJGOIBN_02284	NHBDKAOG_04820
OG0000252	GNJGOIBN_03941	NHBDKAOG_03362
OG0000253	GNJGOIBN_03956	NHBDKAOG_04503
OG0000253	GNJGOIBN_03959	NHBDKAOG_00735
OG0000254	GNJGOIBN_03589	NHBDKAOG_03865
OG0000255	GNJGOIBN_00930	NHBDKAOG_03334
OG0000256	GNJGOIBN_00917	NHBDKAOG_01793
OG0000257	GNJGOIBN_00526	NHBDKAOG_03815
OG0000259	GNJGOIBN_03156	NHBDKAOG_01272
OG0000260	GNJGOIBN_02331	NHBDKAOG_02062
OG0000261	GNJGOIBN_00124	NHBDKAOG_04164
OG0000262	GNJGOIBN_00148	NHBDKAOG_04144
OG0000263	GNJGOIBN_02481	NHBDKAOG_03372
OG0000264	GNJGOIBN_00501	NHBDKAOG_03886
OG0000265	GNJGOIBN_02767	NHBDKAOG_01254
OG0000266	GNJGOIBN_00749	NHBDKAOG_03392
OG0000267	GNJGOIBN_03698	NHBDKAOG_01752
OG0000268	GNJGOIBN_00531	NHBDKAOG_03804
OG0000269	GNJGOIBN_01457, GNJGOIBN_01440	NHBDKAOG_02856
OG0000270	GNJGOIBN_01463	NHBDKAOG_02850
OG0000271	GNJGOIBN_04377	NHBDKAOG_02860
OG0000272	GNJGOIBN_02660	NHBDKAOG_02472
OG0000273	GNJGOIBN_01473, GNJGOIBN_01447	NHBDKAOG_02835
OG0000274	GNJGOIBN_01758	NHBDKAOG_00110, NHBDKAOG_00733
OG0000275	GNJGOIBN_00430	NHBDKAOG_01322
OG0000276	GNJGOIBN_00576, GNJGOIBN_00557	NHBDKAOG_00381
OG0000278	GNJGOIBN_00943	NHBDKAOG_03679
OG0000279	GNJGOIBN_03670	NHBDKAOG_02840, NHBDKAOG_00224
OG0000280	GNJGOIBN_03661	NHBDKAOG_00236
OG0000281	GNJGOIBN_00873	NHBDKAOG_00013
OG0000282	GNJGOIBN_02041	NHBDKAOG_04575
OG0000283	GNJGOIBN_00804	NHBDKAOG_03051
OG0000284	GNJGOIBN_02450	NHBDKAOG_01957
OG0000285	GNJGOIBN_02451	NHBDKAOG_01956
OG0000286	GNJGOIBN_01316, GNJGOIBN_01723	NHBDKAOG_04769, NHBDKAOG_00280
OG0000287	GNJGOIBN_03702	NHBDKAOG_02869
OG0000290	GNJGOIBN_03399	NHBDKAOG_01225
OG0000291	GNJGOIBN_02624, GNJGOIBN_02622	NHBDKAOG_00981
OG0000292	GNJGOIBN_03387	NHBDKAOG_04846
OG0000293	GNJGOIBN_03522	NHBDKAOG_01842
OG0000294	GNJGOIBN_01247	NHBDKAOG_02145
OG0000295	GNJGOIBN_01576	NHBDKAOG_02780
OG0000296	GNJGOIBN_01949	NHBDKAOG_02455
OG0000297	GNJGOIBN_01276, GNJGOIBN_02304, GNJGOIBN_02709	NHBDKAOG_01936
OG0000298	GNJGOIBN_02687	NHBDKAOG_01257
OG0000299	GNJGOIBN_02688	NHBDKAOG_01256
OG0000301	GNJGOIBN_04396	NHBDKAOG_01116
OG0000302	GNJGOIBN_02110	NHBDKAOG_02442, NHBDKAOG_02329
OG0000302	GNJGOIBN_02209	NHBDKAOG_02617
OG0000305	GNJGOIBN_01033	NHBDKAOG_04445
OG0000307	GNJGOIBN_03976, GNJGOIBN_01126	NHBDKAOG_03626, NHBDKAOG_04865, NHBDKAOG_02280
OG0000308	GNJGOIBN_01793	NHBDKAOG_00769, NHBDKAOG_03083, NHBDKAOG_02102, NHBDKAOG_02489, NHBDKAOG_03024
OG0000308	GNJGOIBN_01794	NHBDKAOG_01581
OG0000309	GNJGOIBN_02154	NHBDKAOG_02624, NHBDKAOG_02118, NHBDKAOG_02119
OG0000311	GNJGOIBN_00030	NHBDKAOG_04221
OG0000312	GNJGOIBN_04223	NHBDKAOG_00480
OG0000313	GNJGOIBN_04347	NHBDKAOG_00365
OG0000314	GNJGOIBN_00320	NHBDKAOG_00372
OG0000315	GNJGOIBN_01730	NHBDKAOG_04650, NHBDKAOG_02470
OG0000316	GNJGOIBN_00420	NHBDKAOG_00376
OG0000317	GNJGOIBN_01179	NHBDKAOG_00377
OG0000318	GNJGOIBN_00261	NHBDKAOG_01676
OG0000319	GNJGOIBN_02095	NHBDKAOG_02314
OG0000320	GNJGOIBN_00020	NHBDKAOG_00351
OG0000321	GNJGOIBN_00063	NHBDKAOG_04211
OG0000322	GNJGOIBN_00065	NHBDKAOG_04210
OG0000323	GNJGOIBN_00075	NHBDKAOG_04200
OG0000324	GNJGOIBN_00083	NHBDKAOG_04197
OG0000326	GNJGOIBN_01134	NHBDKAOG_03113
OG0000327	GNJGOIBN_00696	NHBDKAOG_03510
OG0000328	GNJGOIBN_00699	NHBDKAOG_03507
OG0000329	GNJGOIBN_00746	NHBDKAOG_03395
OG0000330	GNJGOIBN_04142	NHBDKAOG_00581
OG0000331	GNJGOIBN_04141	NHBDKAOG_00582
OG0000332	GNJGOIBN_01146	NHBDKAOG_02921
OG0000333	GNJGOIBN_01646	NHBDKAOG_00507
OG0000334	GNJGOIBN_01644	NHBDKAOG_00505
OG0000335	GNJGOIBN_02788	NHBDKAOG_03411
OG0000336	GNJGOIBN_01914	NHBDKAOG_02528
OG0000337	GNJGOIBN_00298	NHBDKAOG_03993
OG0000338	GNJGOIBN_00725	NHBDKAOG_03453
OG0000339	GNJGOIBN_03904	NHBDKAOG_02380
OG0000340	GNJGOIBN_03905	NHBDKAOG_02381
OG0000341	GNJGOIBN_04331	NHBDKAOG_00421
OG0000342	GNJGOIBN_00976, GNJGOIBN_00561	NHBDKAOG_03771
OG0000343	GNJGOIBN_00660	NHBDKAOG_03550
OG0000344	GNJGOIBN_01099	NHBDKAOG_00503
OG0000345	GNJGOIBN_01091, GNJGOIBN_01092	NHBDKAOG_00496
OG0000346	GNJGOIBN_00516	NHBDKAOG_00404
OG0000347	GNJGOIBN_03719	NHBDKAOG_00969
OG0000348	GNJGOIBN_00391	NHBDKAOG_03909
OG0000349	GNJGOIBN_04177	NHBDKAOG_00514
OG0000350	GNJGOIBN_03217, GNJGOIBN_03893	NHBDKAOG_03704
OG0000351	GNJGOIBN_00683	NHBDKAOG_03527
OG0000352	GNJGOIBN_02836	NHBDKAOG_03428
OG0000353	GNJGOIBN_03615, GNJGOIBN_02559	NHBDKAOG_01080
OG0000354	GNJGOIBN_03613, GNJGOIBN_02557	NHBDKAOG_01082
OG0000355	GNJGOIBN_03612	NHBDKAOG_01083
OG0000356	GNJGOIBN_00243	NHBDKAOG_04782, NHBDKAOG_04044
OG0000358	GNJGOIBN_04113	NHBDKAOG_00620
OG0000360	GNJGOIBN_03274	NHBDKAOG_02578, NHBDKAOG_01261
OG0000361	GNJGOIBN_00818, GNJGOIBN_01354	NHBDKAOG_04765
OG0000362	GNJGOIBN_01355, GNJGOIBN_00819	NHBDKAOG_04766
OG0000363	GNJGOIBN_01356, GNJGOIBN_00820	NHBDKAOG_02947
OG0000364	GNJGOIBN_01357, GNJGOIBN_00821	NHBDKAOG_02946
OG0000365	GNJGOIBN_02987	NHBDKAOG_01460
OG0000366	GNJGOIBN_02983	NHBDKAOG_01464
OG0000367	GNJGOIBN_03284	NHBDKAOG_02072
OG0000368	GNJGOIBN_03368	NHBDKAOG_02074
OG0000369	GNJGOIBN_03369	NHBDKAOG_02075
OG0000370	GNJGOIBN_01587	NHBDKAOG_03064
OG0000371	GNJGOIBN_04339	NHBDKAOG_03998, NHBDKAOG_04060, NHBDKAOG_04059
OG0000372	GNJGOIBN_01390	NHBDKAOG_02910
OG0000373	GNJGOIBN_02945	NHBDKAOG_01536
