Orthogroup	2767802316	GCA_000310125.2
OG0000026	GNJGOIBN_03532, GNJGOIBN_01642	lcl|AMXB01000011.1_prot_ENO81528.1_1584
OG0000026	GNJGOIBN_02406	lcl|AMXB01000027.1_prot_ENO78223.1_2859
OG0000027	GNJGOIBN_01057, GNJGOIBN_02053, GNJGOIBN_02031, GNJGOIBN_03430	lcl|AMXB01000010.1_prot_ENO81695.1_1463
OG0000028	GNJGOIBN_00199, GNJGOIBN_00756	lcl|AMXB01000025.1_prot_ENO78764.1_2789
OG0000030	GNJGOIBN_01059, GNJGOIBN_00011, GNJGOIBN_01479	lcl|AMXB01000039.1_prot_ENO76438.1_3514
OG0000031	GNJGOIBN_00504	lcl|AMXB01000004.1_prot_ENO82693.1_652
OG0000032	GNJGOIBN_02442	lcl|AMXB01000042.1_prot_ENO76224.1_3641
OG0000033	GNJGOIBN_00959, GNJGOIBN_01176	lcl|AMXB01000003.1_prot_ENO82797.1_439
OG0000036	GNJGOIBN_00722	lcl|AMXB01000009.1_prot_ENO81818.1_1309
OG0000036	GNJGOIBN_02274	lcl|AMXB01000009.1_prot_ENO81816.1_1307
OG0000037	GNJGOIBN_01444, GNJGOIBN_01503	lcl|AMXB01000021.1_prot_ENO80041.1_2487
OG0000037	GNJGOIBN_01174	lcl|AMXB01000008.1_prot_ENO81881.1_1109
OG0000038	GNJGOIBN_01149, GNJGOIBN_01150	lcl|AMXB01000003.1_prot_ENO82863.1_505, lcl|AMXB01000051.1_prot_ENO75556.1_3865
OG0000039	GNJGOIBN_03498, GNJGOIBN_03448	lcl|AMXB01000016.1_prot_ENO80871.1_2064, lcl|AMXB01000028.1_prot_ENO78020.1_2968
OG0000040	GNJGOIBN_02019	lcl|AMXB01000023.1_prot_ENO79311.1_2619, lcl|AMXB01000019.1_prot_ENO80581.1_2299
OG0000042	GNJGOIBN_00750	lcl|AMXB01000051.1_prot_ENO75565.1_3874
OG0000042	GNJGOIBN_00041	lcl|AMXB01000013.1_prot_ENO81198.1_1736
OG0000043	GNJGOIBN_01992	lcl|AMXB01000065.1_prot_ENO74951.1_4088
OG0000043	GNJGOIBN_00999	lcl|AMXB01000018.1_prot_ENO80740.1_2298
OG0000044	GNJGOIBN_02138	lcl|AMXB01000008.1_prot_ENO82005.1_1233
OG0000044	GNJGOIBN_02838	lcl|AMXB01000069.1_prot_ENO74824.1_4138
OG0000045	GNJGOIBN_02914	lcl|AMXB01000002.1_prot_ENO82952.1_212
OG0000046	GNJGOIBN_02007	lcl|AMXB01000025.1_prot_ENO78746.1_2771
OG0000046	GNJGOIBN_01433	lcl|AMXB01000029.1_prot_ENO77783.1_3040
OG0000047	GNJGOIBN_02774	lcl|AMXB01000013.1_prot_ENO81252.1_1790, lcl|AMXB01000011.1_prot_ENO81514.1_1570, lcl|AMXB01000108.1_prot_ENO74357.1_4275
OG0000047	GNJGOIBN_01232	lcl|AMXB01000014.1_prot_ENO81112.1_1876, lcl|AMXB01000008.1_prot_ENO81994.1_1222, lcl|AMXB01000009.1_prot_ENO81756.1_1247
OG0000050	GNJGOIBN_00149	lcl|AMXB01000067.1_prot_ENO74876.1_4120, lcl|AMXB01000037.1_prot_ENO76678.1_3417
OG0000051	GNJGOIBN_01570	lcl|AMXB01000048.1_prot_ENO75735.1_3785
OG0000052	GNJGOIBN_00801	lcl|AMXB01000013.1_prot_ENO81269.1_1807
OG0000057	GNJGOIBN_00078, GNJGOIBN_00077	lcl|AMXB01000003.1_prot_ENO82804.1_446
OG0000058	GNJGOIBN_03320	lcl|AMXB01000019.1_prot_ENO80629.1_2347, lcl|AMXB01000004.1_prot_ENO82702.1_661
OG0000059	GNJGOIBN_02745	lcl|AMXB01000015.1_prot_ENO81034.1_2006
OG0000059	GNJGOIBN_03026	lcl|AMXB01000008.1_prot_ENO81902.1_1130
OG0000060	GNJGOIBN_02067	lcl|AMXB01000033.1_prot_ENO77190.1_3241
OG0000061	GNJGOIBN_00150, GNJGOIBN_00160	lcl|AMXB01000067.1_prot_ENO74875.1_4119, lcl|AMXB01000037.1_prot_ENO76677.1_3416
OG0000062	GNJGOIBN_03896, GNJGOIBN_03895	lcl|AMXB01000047.1_prot_ENO75817.1_3776
OG0000063	GNJGOIBN_02364, GNJGOIBN_03119	lcl|AMXB01000029.1_prot_ENO77797.1_3054
OG0000064	GNJGOIBN_02092, GNJGOIBN_02093	lcl|AMXB01000067.1_prot_ENO74874.1_4118, lcl|AMXB01000026.1_prot_ENO78484.1_2827
OG0000067	GNJGOIBN_03137, GNJGOIBN_04286	lcl|AMXB01000003.1_prot_ENO82824.1_466
OG0000068	GNJGOIBN_01549	lcl|AMXB01000049.1_prot_ENO75670.1_3809, lcl|AMXB01000049.1_prot_ENO75677.1_3816
OG0000069	GNJGOIBN_03492, GNJGOIBN_03443	lcl|AMXB01000098.1_prot_ENO74416.1_4264
OG0000070	GNJGOIBN_00388	lcl|AMXB01000034.1_prot_ENO77063.1_3298
OG0000072	GNJGOIBN_03611	lcl|AMXB01000018.1_prot_ENO80733.1_2291
OG0000073	GNJGOIBN_01305, GNJGOIBN_01306	lcl|AMXB01000019.1_prot_ENO80597.1_2315
OG0000074	GNJGOIBN_03296	lcl|AMXB01000004.1_prot_ENO82576.1_535
OG0000075	GNJGOIBN_03888, GNJGOIBN_02893	lcl|AMXB01000007.1_prot_ENO82111.1_1030
OG0000077	GNJGOIBN_02859	lcl|AMXB01000049.1_prot_ENO75693.1_3832, lcl|AMXB01000057.1_prot_ENO75274.1_3994
OG0000078	GNJGOIBN_03292	lcl|AMXB01000058.1_prot_ENO75237.1_4008
OG0000079	GNJGOIBN_01580	lcl|AMXB01000014.1_prot_ENO81093.1_1857
OG0000079	GNJGOIBN_00886	lcl|AMXB01000053.1_prot_ENO75486.1_3928
OG0000081	GNJGOIBN_01421, GNJGOIBN_02170, GNJGOIBN_02171, GNJGOIBN_02282	lcl|AMXB01000031.1_prot_ENO77423.1_3157
OG0000083	GNJGOIBN_04343, GNJGOIBN_02839	lcl|AMXB01000008.1_prot_ENO81943.1_1171
OG0000084	GNJGOIBN_01333	lcl|AMXB01000017.1_prot_ENO80791.1_2188
OG0000085	GNJGOIBN_00757	lcl|AMXB01000074.1_prot_ENO74682.1_4197, lcl|AMXB01000053.1_prot_ENO75475.1_3917
OG0000090	GNJGOIBN_01846, GNJGOIBN_00193, GNJGOIBN_00213	lcl|AMXB01000009.1_prot_ENO81864.1_1355
OG0000091	GNJGOIBN_00147	lcl|AMXB01000071.1_prot_ENO74776.1_4165, lcl|AMXB01000041.1_prot_ENO76251.1_3589, lcl|AMXB01000037.1_prot_ENO76686.1_3425, lcl|AMXB01000027.1_prot_ENO78278.1_2914
OG0000092	GNJGOIBN_00146	lcl|AMXB01000008.1_prot_ENO81972.1_1200, lcl|AMXB01000037.1_prot_ENO76687.1_3426, lcl|AMXB01000027.1_prot_ENO78277.1_2913
OG0000093	GNJGOIBN_02480	lcl|AMXB01000001.1_prot_ENO83228.1_101
OG0000094	GNJGOIBN_00157	lcl|AMXB01000050.1_prot_ENO75614.1_3833
OG0000100	GNJGOIBN_02837, GNJGOIBN_02139	lcl|AMXB01000045.1_prot_ENO75995.1_3714, lcl|AMXB01000008.1_prot_ENO82006.1_1234
OG0000104	GNJGOIBN_03552	lcl|AMXB01000066.1_prot_ENO74903.1_4096, lcl|AMXB01000066.1_prot_ENO74908.1_4101, lcl|AMXB01000099.1_prot_ENO74402.1_4266
OG0000105	GNJGOIBN_01759	lcl|AMXB01000012.1_prot_ENO81375.1_1678
OG0000105	GNJGOIBN_00579	lcl|AMXB01000026.1_prot_ENO78515.1_2858
OG0000107	GNJGOIBN_03517	lcl|AMXB01000032.1_prot_ENO77230.1_3164, lcl|AMXB01000060.1_prot_ENO75158.1_4032
OG0000108	GNJGOIBN_02522	lcl|AMXB01000010.1_prot_ENO81629.1_1397
OG0000109	GNJGOIBN_03419	lcl|AMXB01000011.1_prot_ENO81467.1_1523
OG0000110	GNJGOIBN_03170	lcl|AMXB01000005.1_prot_ENO82487.1_782, lcl|AMXB01000049.1_prot_ENO75679.1_3818, lcl|AMXB01000109.1_prot_ENO74354.1_4276, lcl|AMXB01000126.1_prot_ENO74300.1_4293, lcl|AMXB01000101.1_prot_ENO74388.1_4268
OG0000111	GNJGOIBN_01776, GNJGOIBN_01775	lcl|AMXB01000015.1_prot_ENO81033.1_2005, lcl|AMXB01000004.1_prot_ENO82653.1_612, lcl|AMXB01000006.1_prot_ENO82344.1_948
OG0000112	GNJGOIBN_00385	lcl|AMXB01000036.1_prot_ENO76822.1_3393, lcl|AMXB01000003.1_prot_ENO82862.1_504, lcl|AMXB01000006.1_prot_ENO82281.1_885
OG0000113	GNJGOIBN_01050	lcl|AMXB01000007.1_prot_ENO82166.1_1085, lcl|AMXB01000026.1_prot_ENO78470.1_2813, lcl|AMXB01000008.1_prot_ENO81986.1_1214, lcl|AMXB01000020.1_prot_ENO80512.1_2394, lcl|AMXB01000014.1_prot_ENO81105.1_1869, lcl|AMXB01000014.1_prot_ENO81094.1_1858, lcl|AMXB01000014.1_prot_ENO81156.1_1920
OG0000114	GNJGOIBN_02572, GNJGOIBN_02573	lcl|AMXB01000007.1_prot_ENO82098.1_1017
OG0000115	GNJGOIBN_01842, GNJGOIBN_03330	lcl|AMXB01000002.1_prot_ENO82991.1_251
OG0000116	GNJGOIBN_00158	lcl|AMXB01000008.1_prot_ENO82016.1_1244
OG0000117	GNJGOIBN_01959	lcl|AMXB01000040.1_prot_ENO76342.1_3547
OG0000118	GNJGOIBN_01701, GNJGOIBN_01958	lcl|AMXB01000040.1_prot_ENO76341.1_3546
OG0000119	GNJGOIBN_01703	lcl|AMXB01000040.1_prot_ENO76340.1_3545
OG0000120	GNJGOIBN_01039, GNJGOIBN_01547	lcl|AMXB01000029.1_prot_ENO77752.1_3009
OG0000121	GNJGOIBN_00200	lcl|AMXB01000025.1_prot_ENO78765.1_2790
OG0000121	GNJGOIBN_01929	lcl|AMXB01000020.1_prot_ENO80567.1_2449
OG0000122	GNJGOIBN_01329, GNJGOIBN_01872	lcl|AMXB01000043.1_prot_ENO76125.1_3667
OG0000123	GNJGOIBN_01345	lcl|AMXB01000025.1_prot_ENO78740.1_2765, lcl|AMXB01000047.1_prot_ENO75797.1_3756, lcl|AMXB01000025.1_prot_ENO78730.1_2755, lcl|AMXB01000026.1_prot_ENO78476.1_2819, lcl|AMXB01000025.1_prot_ENO78760.1_2785, lcl|AMXB01000009.1_prot_ENO81822.1_1313, lcl|AMXB01000025.1_prot_ENO78713.1_2738, lcl|AMXB01000034.1_prot_ENO77069.1_3304
OG0000124	GNJGOIBN_01346	lcl|AMXB01000009.1_prot_ENO81821.1_1312, lcl|AMXB01000025.1_prot_ENO78729.1_2754, lcl|AMXB01000025.1_prot_ENO78759.1_2784, lcl|AMXB01000026.1_prot_ENO78475.1_2818, lcl|AMXB01000047.1_prot_ENO75796.1_3755, lcl|AMXB01000025.1_prot_ENO78714.1_2739, lcl|AMXB01000025.1_prot_ENO78742.1_2767, lcl|AMXB01000034.1_prot_ENO77070.1_3305
OG0000125	GNJGOIBN_01065, GNJGOIBN_01064	lcl|AMXB01000040.1_prot_ENO76362.1_3567
OG0000126	GNJGOIBN_03427, GNJGOIBN_04145	lcl|AMXB01000004.1_prot_ENO82632.1_591
OG0000127	GNJGOIBN_03800	lcl|AMXB01000003.1_prot_ENO82841.1_483
OG0000128	GNJGOIBN_02340	lcl|AMXB01000044.1_prot_ENO76096.1_3699
OG0000130	GNJGOIBN_02647, GNJGOIBN_02799	lcl|AMXB01000002.1_prot_ENO83023.1_283
OG0000134	GNJGOIBN_01724	lcl|AMXB01000099.1_prot_ENO74401.1_4265, lcl|AMXB01000066.1_prot_ENO74904.1_4097, lcl|AMXB01000066.1_prot_ENO74909.1_4102
OG0000135	GNJGOIBN_03176	lcl|AMXB01000006.1_prot_ENO82306.1_910, lcl|AMXB01000086.1_prot_ENO74498.1_4244, lcl|AMXB01000038.1_prot_ENO76546.1_3456, lcl|AMXB01000007.1_prot_ENO82075.1_994, lcl|AMXB01000044.1_prot_ENO76091.1_3694, lcl|AMXB01000072.1_prot_ENO74746.1_4174, lcl|AMXB01000019.1_prot_ENO80596.1_2314, lcl|AMXB01000006.1_prot_ENO82266.1_870
OG0000136	GNJGOIBN_00196	lcl|AMXB01000075.1_prot_ENO74651.1_4203
OG0000136	GNJGOIBN_00753	lcl|AMXB01000025.1_prot_ENO78761.1_2786
OG0000137	GNJGOIBN_02543, GNJGOIBN_02568	lcl|AMXB01000009.1_prot_ENO81853.1_1344
OG0000139	GNJGOIBN_04332	lcl|AMXB01000025.1_prot_ENO78769.1_2794, lcl|AMXB01000010.1_prot_ENO81624.1_1392, lcl|AMXB01000017.1_prot_ENO80756.1_2153, lcl|AMXB01000002.1_prot_ENO83003.1_263
OG0000140	GNJGOIBN_02971	lcl|AMXB01000052.1_prot_ENO75499.1_3890
OG0000141	GNJGOIBN_03429	lcl|AMXB01000001.1_prot_ENO83241.1_114
OG0000142	GNJGOIBN_00628	lcl|AMXB01000011.1_prot_ENO81554.1_1610
OG0000143	GNJGOIBN_01076	lcl|AMXB01000009.1_prot_ENO81802.1_1293
OG0000143	GNJGOIBN_02008	lcl|AMXB01000025.1_prot_ENO78744.1_2769
OG0000144	GNJGOIBN_01166	lcl|AMXB01000022.1_prot_ENO79623.1_2560
OG0000146	GNJGOIBN_00384	lcl|AMXB01000003.1_prot_ENO82861.1_503, lcl|AMXB01000036.1_prot_ENO76821.1_3392
OG0000147	GNJGOIBN_02824	lcl|AMXB01000010.1_prot_ENO81666.1_1434, lcl|AMXB01000006.1_prot_ENO82214.1_818
OG0000149	GNJGOIBN_00007, GNJGOIBN_04209	lcl|AMXB01000061.1_prot_ENO75115.1_4043
OG0000150	GNJGOIBN_00159	lcl|AMXB01000008.1_prot_ENO82015.1_1243
OG0000152	GNJGOIBN_03085	lcl|AMXB01000013.1_prot_ENO81278.1_1816
OG0000153	GNJGOIBN_01283, GNJGOIBN_03306	lcl|AMXB01000007.1_prot_ENO82158.1_1077
OG0000155	GNJGOIBN_02314	lcl|AMXB01000007.1_prot_ENO82161.1_1080, lcl|AMXB01000049.1_prot_ENO75674.1_3813
OG0000156	GNJGOIBN_01353	lcl|AMXB01000103.1_prot_ENO74379.1_4270, lcl|AMXB01000015.1_prot_ENO81045.1_2017, lcl|AMXB01000015.1_prot_ENO81044.1_2016
OG0000159	GNJGOIBN_00805	lcl|AMXB01000009.1_prot_ENO81775.1_1266, lcl|AMXB01000001.1_prot_ENO83242.1_115
OG0000160	GNJGOIBN_02313	lcl|AMXB01000049.1_prot_ENO75673.1_3812, lcl|AMXB01000007.1_prot_ENO82162.1_1081
OG0000162	GNJGOIBN_03645	lcl|AMXB01000014.1_prot_ENO81131.1_1895
OG0000163	GNJGOIBN_01574	lcl|AMXB01000012.1_prot_ENO81409.1_1712, lcl|AMXB01000027.1_prot_ENO78249.1_2885, lcl|AMXB01000009.1_prot_ENO81808.1_1299, lcl|AMXB01000004.1_prot_ENO82699.1_658, lcl|AMXB01000025.1_prot_ENO78720.1_2745, lcl|AMXB01000053.1_prot_ENO75480.1_3922
OG0000166	GNJGOIBN_02297	lcl|AMXB01000038.1_prot_ENO76550.1_3460
OG0000168	GNJGOIBN_02275	lcl|AMXB01000005.1_prot_ENO82423.1_718
OG0000169	GNJGOIBN_04355	lcl|AMXB01000008.1_prot_ENO81930.1_1158
OG0000170	GNJGOIBN_04387, GNJGOIBN_03006	lcl|AMXB01000070.1_prot_ENO74807.1_4151
OG0000171	GNJGOIBN_01186	lcl|AMXB01000009.1_prot_ENO81765.1_1256
OG0000172	GNJGOIBN_00580, GNJGOIBN_00544	lcl|AMXB01000017.1_prot_ENO80800.1_2197
OG0000173	GNJGOIBN_03356	lcl|AMXB01000027.1_prot_ENO78232.1_2868, lcl|AMXB01000004.1_prot_ENO82660.1_619, lcl|AMXB01000009.1_prot_ENO81846.1_1337
OG0000174	GNJGOIBN_04080	lcl|AMXB01000010.1_prot_ENO81660.1_1428, lcl|AMXB01000021.1_prot_ENO80072.1_2518
OG0000175	GNJGOIBN_02126, GNJGOIBN_03449	lcl|AMXB01000027.1_prot_ENO78263.1_2899, lcl|AMXB01000009.1_prot_ENO81856.1_1347, lcl|AMXB01000027.1_prot_ENO78268.1_2904
OG0000176	GNJGOIBN_03273	lcl|AMXB01000021.1_prot_ENO80063.1_2509
OG0000177	GNJGOIBN_04156	lcl|AMXB01000022.1_prot_ENO79637.1_2574
OG0000178	GNJGOIBN_03164, GNJGOIBN_02456	lcl|AMXB01000003.1_prot_ENO82763.1_405, lcl|AMXB01000005.1_prot_ENO82499.1_794, lcl|AMXB01000019.1_prot_ENO80645.1_2363
OG0000179	GNJGOIBN_00607	lcl|AMXB01000006.1_prot_ENO82257.1_861
OG0000180	GNJGOIBN_04281	lcl|AMXB01000033.1_prot_ENO77209.1_3260
OG0000181	GNJGOIBN_00126	lcl|AMXB01000001.1_prot_ENO83288.1_161, lcl|AMXB01000019.1_prot_ENO80623.1_2341
OG0000182	GNJGOIBN_01677	lcl|AMXB01000005.1_prot_ENO82500.1_795, lcl|AMXB01000032.1_prot_ENO77273.1_3207
OG0000183	GNJGOIBN_03617	lcl|AMXB01000002.1_prot_ENO83093.1_353, lcl|AMXB01000049.1_prot_ENO75676.1_3815, lcl|AMXB01000004.1_prot_ENO82659.1_618
OG0000184	GNJGOIBN_03693	lcl|AMXB01000011.1_prot_ENO81526.1_1582, lcl|AMXB01000043.1_prot_ENO76130.1_3672
OG0000186	GNJGOIBN_03095	lcl|AMXB01000001.1_prot_ENO83180.1_53
OG0000187	GNJGOIBN_02498, GNJGOIBN_02497	lcl|AMXB01000011.1_prot_ENO81515.1_1571
OG0000188	GNJGOIBN_03002, GNJGOIBN_01967, GNJGOIBN_03502	lcl|AMXB01000006.1_prot_ENO82223.1_827
OG0000189	GNJGOIBN_03756, GNJGOIBN_03762	lcl|AMXB01000001.1_prot_ENO83200.1_73
OG0000190	GNJGOIBN_02414	lcl|AMXB01000004.1_prot_ENO82690.1_649
OG0000192	GNJGOIBN_01680	lcl|AMXB01000001.1_prot_ENO83275.1_148
OG0000194	GNJGOIBN_00646	lcl|AMXB01000010.1_prot_ENO81612.1_1380
OG0000195	GNJGOIBN_02690	lcl|AMXB01000006.1_prot_ENO82237.1_841
OG0000196	GNJGOIBN_01439, GNJGOIBN_01456	lcl|AMXB01000015.1_prot_ENO81028.1_2000, lcl|AMXB01000013.1_prot_ENO81216.1_1754
OG0000197	GNJGOIBN_00891	lcl|AMXB01000065.1_prot_ENO74949.1_4086
OG0000198	GNJGOIBN_01757	lcl|AMXB01000012.1_prot_ENO81373.1_1676
OG0000199	GNJGOIBN_01474, GNJGOIBN_00144	lcl|AMXB01000005.1_prot_ENO82466.1_761
OG0000200	GNJGOIBN_00988, GNJGOIBN_00543	lcl|AMXB01000004.1_prot_ENO82664.1_623
OG0000201	GNJGOIBN_00123	lcl|AMXB01000030.1_prot_ENO77564.1_3065, lcl|AMXB01000032.1_prot_ENO77263.1_3197
OG0000202	GNJGOIBN_00125	lcl|AMXB01000032.1_prot_ENO77261.1_3195
OG0000203	GNJGOIBN_03447, GNJGOIBN_03496, GNJGOIBN_01384	lcl|AMXB01000008.1_prot_ENO81920.1_1148, lcl|AMXB01000091.1_prot_ENO74461.1_4252
OG0000204	GNJGOIBN_03497	lcl|AMXB01000008.1_prot_ENO81919.1_1147, lcl|AMXB01000091.1_prot_ENO74460.1_4251
OG0000204	GNJGOIBN_01173	lcl|AMXB01000091.1_prot_ENO74462.1_4253
OG0000205	GNJGOIBN_01161	lcl|AMXB01000009.1_prot_ENO81785.1_1276
OG0000206	GNJGOIBN_01625, GNJGOIBN_00304	lcl|AMXB01000004.1_prot_ENO82676.1_635, lcl|AMXB01000036.1_prot_ENO76806.1_3377
OG0000207	GNJGOIBN_01903	lcl|AMXB01000007.1_prot_ENO82129.1_1048
OG0000209	GNJGOIBN_00470	lcl|AMXB01000004.1_prot_ENO82698.1_657, lcl|AMXB01000014.1_prot_ENO81084.1_1848, lcl|AMXB01000053.1_prot_ENO75470.1_3912
OG0000210	GNJGOIBN_02777	lcl|AMXB01000088.1_prot_ENO74480.1_4246, lcl|AMXB01000082.1_prot_ENO74531.1_4232, lcl|AMXB01000014.1_prot_ENO81139.1_1903, lcl|AMXB01000014.1_prot_ENO81089.1_1853, lcl|AMXB01000014.1_prot_ENO81127.1_1891, lcl|AMXB01000013.1_prot_ENO81256.1_1794
OG0000211	GNJGOIBN_00119	lcl|AMXB01000061.1_prot_ENO75106.1_4034, lcl|AMXB01000004.1_prot_ENO82671.1_630, lcl|AMXB01000052.1_prot_ENO75503.1_3894, lcl|AMXB01000059.1_prot_ENO75194.1_4014, lcl|AMXB01000059.1_prot_ENO75192.1_4012
OG0000213	GNJGOIBN_02392, GNJGOIBN_02381	lcl|AMXB01000026.1_prot_ENO78468.1_2811, lcl|AMXB01000003.1_prot_ENO82794.1_436
OG0000214	GNJGOIBN_01930	lcl|AMXB01000001.1_prot_ENO83161.1_34
OG0000215	GNJGOIBN_01138	lcl|AMXB01000023.1_prot_ENO79341.1_2649, lcl|AMXB01000064.1_prot_ENO74987.1_4078
OG0000216	GNJGOIBN_01140	lcl|AMXB01000048.1_prot_ENO75755.1_3805
OG0000217	GNJGOIBN_03910	lcl|AMXB01000031.1_prot_ENO77412.1_3146
OG0000218	GNJGOIBN_04226	lcl|AMXB01000020.1_prot_ENO80548.1_2430
OG0000219	GNJGOIBN_00951	lcl|AMXB01000042.1_prot_ENO76225.1_3642, lcl|AMXB01000006.1_prot_ENO82339.1_943
OG0000221	GNJGOIBN_04354	lcl|AMXB01000008.1_prot_ENO81931.1_1159, lcl|AMXB01000024.1_prot_ENO79029.1_2713, lcl|AMXB01000038.1_prot_ENO76549.1_3459
OG0000222	GNJGOIBN_01018	lcl|AMXB01000010.1_prot_ENO81709.1_1477
OG0000223	GNJGOIBN_02264	lcl|AMXB01000018.1_prot_ENO80714.1_2272, lcl|AMXB01000027.1_prot_ENO78255.1_2891
OG0000224	GNJGOIBN_02241	lcl|AMXB01000001.1_prot_ENO83287.1_160
OG0000225	GNJGOIBN_01645	lcl|AMXB01000008.1_prot_ENO81897.1_1125
OG0000228	GNJGOIBN_04199	lcl|AMXB01000009.1_prot_ENO81833.1_1324
OG0000229	GNJGOIBN_00383	lcl|AMXB01000001.1_prot_ENO83295.1_168
OG0000230	GNJGOIBN_00671	lcl|AMXB01000003.1_prot_ENO82737.1_379, lcl|AMXB01000009.1_prot_ENO81826.1_1317, lcl|AMXB01000014.1_prot_ENO81137.1_1901, lcl|AMXB01000008.1_prot_ENO81953.1_1181
OG0000231	GNJGOIBN_04191	lcl|AMXB01000035.1_prot_ENO76916.1_3326
OG0000232	GNJGOIBN_03276	lcl|AMXB01000001.1_prot_ENO83206.1_79
OG0000233	GNJGOIBN_01891, GNJGOIBN_01866	lcl|AMXB01000001.1_prot_ENO83217.1_90
OG0000234	GNJGOIBN_01501, GNJGOIBN_01442	lcl|AMXB01000021.1_prot_ENO80037.1_2483
OG0000235	GNJGOIBN_01496	lcl|AMXB01000021.1_prot_ENO80032.1_2478
OG0000236	GNJGOIBN_01972	lcl|AMXB01000007.1_prot_ENO82087.1_1006
OG0000237	GNJGOIBN_01660	lcl|AMXB01000029.1_prot_ENO77788.1_3045, lcl|AMXB01000023.1_prot_ENO79336.1_2644
OG0000238	GNJGOIBN_01464	lcl|AMXB01000013.1_prot_ENO81224.1_1762
OG0000239	GNJGOIBN_03717	lcl|AMXB01000001.1_prot_ENO83194.1_67
OG0000240	GNJGOIBN_01209	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293
OG0000241	GNJGOIBN_00614	lcl|AMXB01000022.1_prot_ENO79586.1_2523
OG0000242	GNJGOIBN_00498	lcl|AMXB01000006.1_prot_ENO82277.1_881
OG0000243	GNJGOIBN_00009, GNJGOIBN_04413	lcl|AMXB01000011.1_prot_ENO81498.1_1554
OG0000244	GNJGOIBN_03850	lcl|AMXB01000012.1_prot_ENO81328.1_1631
OG0000245	GNJGOIBN_00939	lcl|AMXB01000030.1_prot_ENO77557.1_3058, lcl|AMXB01000010.1_prot_ENO81710.1_1478
OG0000246	GNJGOIBN_00755, GNJGOIBN_00198	lcl|AMXB01000025.1_prot_ENO78763.1_2788
OG0000247	GNJGOIBN_00754, GNJGOIBN_00197	lcl|AMXB01000025.1_prot_ENO78762.1_2787
OG0000248	GNJGOIBN_01785	lcl|AMXB01000023.1_prot_ENO79287.1_2595
OG0000249	GNJGOIBN_02065	lcl|AMXB01000045.1_prot_ENO76001.1_3720
OG0000250	GNJGOIBN_01475, GNJGOIBN_02037	lcl|AMXB01000104.1_prot_ENO74374.1_4271
OG0000251	GNJGOIBN_04249, GNJGOIBN_02284	lcl|AMXB01000011.1_prot_ENO81512.1_1568
OG0000252	GNJGOIBN_03941	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958
