Orthogroup	2767802316	2687453699
OG0000041	GNJGOIBN_02172, GNJGOIBN_02173, GNJGOIBN_02174, GNJGOIBN_00154	PEBOPBNB_01532
OG0000042	GNJGOIBN_00750	PEBOPBNB_01765
OG0000042	GNJGOIBN_00041	PEBOPBNB_01001
OG0000043	GNJGOIBN_01992	PEBOPBNB_01508
OG0000043	GNJGOIBN_00999	PEBOPBNB_01182
OG0000044	GNJGOIBN_02138	PEBOPBNB_02116
OG0000044	GNJGOIBN_02838	PEBOPBNB_02472
OG0000045	GNJGOIBN_02914	PEBOPBNB_02298
OG0000045	GNJGOIBN_03131	PEBOPBNB_03757
OG0000046	GNJGOIBN_02007	PEBOPBNB_01527
OG0000046	GNJGOIBN_01433	PEBOPBNB_00079
OG0000047	GNJGOIBN_01232	PEBOPBNB_00126
OG0000049	GNJGOIBN_03138	PEBOPBNB_01857
OG0000049	GNJGOIBN_00875	PEBOPBNB_00613
OG0000050	GNJGOIBN_00149	PEBOPBNB_00476
OG0000051	GNJGOIBN_01570	PEBOPBNB_01959
OG0000051	GNJGOIBN_01207	PEBOPBNB_02604
OG0000052	GNJGOIBN_00946	PEBOPBNB_00985
OG0000052	GNJGOIBN_00801	PEBOPBNB_01813
OG0000053	GNJGOIBN_00182	PEBOPBNB_00573
OG0000054	GNJGOIBN_00246	PEBOPBNB_01285
OG0000054	GNJGOIBN_02014	PEBOPBNB_00912
OG0000057	GNJGOIBN_00078	PEBOPBNB_00685
OG0000057	GNJGOIBN_00077	PEBOPBNB_00882
OG0000058	GNJGOIBN_00484	PEBOPBNB_01224
OG0000058	GNJGOIBN_03320	PEBOPBNB_03645
OG0000059	GNJGOIBN_02745	PEBOPBNB_02186
OG0000059	GNJGOIBN_03026	PEBOPBNB_03723
OG0000060	GNJGOIBN_02067	PEBOPBNB_02880, PEBOPBNB_02872
OG0000061	GNJGOIBN_00150, GNJGOIBN_00160	PEBOPBNB_00475
OG0000062	GNJGOIBN_03896	PEBOPBNB_00366
OG0000062	GNJGOIBN_03895	PEBOPBNB_00367
OG0000063	GNJGOIBN_02364	PEBOPBNB_03057
OG0000063	GNJGOIBN_03119	PEBOPBNB_01169
OG0000064	GNJGOIBN_02093	PEBOPBNB_02833
OG0000065	GNJGOIBN_01480	PEBOPBNB_02955
OG0000066	GNJGOIBN_00181	PEBOPBNB_00572
OG0000067	GNJGOIBN_03137	PEBOPBNB_03783, PEBOPBNB_01858
OG0000067	GNJGOIBN_04286	PEBOPBNB_00921
OG0000068	GNJGOIBN_01549	PEBOPBNB_02890
OG0000070	GNJGOIBN_00388	PEBOPBNB_01187
OG0000071	GNJGOIBN_01476	PEBOPBNB_02956
OG0000071	GNJGOIBN_02925	PEBOPBNB_02290
OG0000072	GNJGOIBN_03611	PEBOPBNB_00066
OG0000073	GNJGOIBN_01305, GNJGOIBN_01306	PEBOPBNB_01533
OG0000074	GNJGOIBN_01378	PEBOPBNB_01891, PEBOPBNB_01631
OG0000074	GNJGOIBN_03296	PEBOPBNB_02506
OG0000075	GNJGOIBN_03888	PEBOPBNB_01109
OG0000075	GNJGOIBN_02893	PEBOPBNB_02313
OG0000076	GNJGOIBN_03125	PEBOPBNB_02531
OG0000076	GNJGOIBN_03421	PEBOPBNB_02989
OG0000077	GNJGOIBN_02859	PEBOPBNB_03333
OG0000078	GNJGOIBN_03292	PEBOPBNB_00001
OG0000079	GNJGOIBN_01580	PEBOPBNB_01970
OG0000079	GNJGOIBN_00886	PEBOPBNB_01251
OG0000081	GNJGOIBN_02282	PEBOPBNB_02672
OG0000083	GNJGOIBN_04343	PEBOPBNB_00834
OG0000083	GNJGOIBN_02839	PEBOPBNB_02471
OG0000084	GNJGOIBN_01333	PEBOPBNB_02566, PEBOPBNB_01715
OG0000085	GNJGOIBN_00757	PEBOPBNB_02887, PEBOPBNB_01768
OG0000087	GNJGOIBN_03188	PEBOPBNB_02851
OG0000087	GNJGOIBN_02084	PEBOPBNB_02841
OG0000088	GNJGOIBN_02063	PEBOPBNB_02876
OG0000089	GNJGOIBN_01812	PEBOPBNB_00049
OG0000090	GNJGOIBN_01846	PEBOPBNB_00214
OG0000090	GNJGOIBN_00193, GNJGOIBN_00213	PEBOPBNB_03146
OG0000091	GNJGOIBN_00147	PEBOPBNB_00235
OG0000092	GNJGOIBN_00146	PEBOPBNB_03021
OG0000093	GNJGOIBN_02480	PEBOPBNB_02806
OG0000095	GNJGOIBN_02947, GNJGOIBN_02549	PEBOPBNB_03117
OG0000097	GNJGOIBN_04388, GNJGOIBN_02230, GNJGOIBN_01833, GNJGOIBN_01834	PEBOPBNB_01208
OG0000098	GNJGOIBN_01257	PEBOPBNB_00901
OG0000099	GNJGOIBN_01552	PEBOPBNB_00909
OG0000099	GNJGOIBN_00247	PEBOPBNB_01284
OG0000100	GNJGOIBN_02837	PEBOPBNB_02473
OG0000100	GNJGOIBN_02139	PEBOPBNB_02115
OG0000101	GNJGOIBN_01423, GNJGOIBN_02042, GNJGOIBN_03726, GNJGOIBN_02034, GNJGOIBN_02056	PEBOPBNB_02555
OG0000105	GNJGOIBN_00579	PEBOPBNB_03194
OG0000108	GNJGOIBN_02522	PEBOPBNB_02351
OG0000109	GNJGOIBN_03419	PEBOPBNB_02987
OG0000110	GNJGOIBN_03170	PEBOPBNB_03014
OG0000111	GNJGOIBN_01776, GNJGOIBN_01775	PEBOPBNB_00135
OG0000112	GNJGOIBN_00385	PEBOPBNB_00981
OG0000114	GNJGOIBN_02572, GNJGOIBN_02573	PEBOPBNB_02712
OG0000115	GNJGOIBN_01842	PEBOPBNB_02570
OG0000115	GNJGOIBN_03330	PEBOPBNB_03658
OG0000116	GNJGOIBN_00158	PEBOPBNB_00464
OG0000117	GNJGOIBN_01700	PEBOPBNB_01490
OG0000118	GNJGOIBN_01701	PEBOPBNB_01491
OG0000119	GNJGOIBN_01703	PEBOPBNB_01493
OG0000120	GNJGOIBN_01039	PEBOPBNB_00186
OG0000120	GNJGOIBN_01547	PEBOPBNB_02892
OG0000121	GNJGOIBN_01929	PEBOPBNB_03688
OG0000122	GNJGOIBN_01329, GNJGOIBN_01872	PEBOPBNB_02649
OG0000125	GNJGOIBN_01065, GNJGOIBN_01064	PEBOPBNB_01601
OG0000126	GNJGOIBN_03427	PEBOPBNB_02175
OG0000126	GNJGOIBN_04145	PEBOPBNB_00744
OG0000127	GNJGOIBN_03800	PEBOPBNB_02133
OG0000129	GNJGOIBN_00581	PEBOPBNB_03010
OG0000130	GNJGOIBN_02647	PEBOPBNB_03303
OG0000131	GNJGOIBN_02867	PEBOPBNB_03744
OG0000137	GNJGOIBN_02543, GNJGOIBN_02568	PEBOPBNB_02703
OG0000139	GNJGOIBN_04332	PEBOPBNB_01060
OG0000140	GNJGOIBN_02971	PEBOPBNB_01478
OG0000141	GNJGOIBN_03429	PEBOPBNB_02173
OG0000142	GNJGOIBN_00628	PEBOPBNB_01140
OG0000143	GNJGOIBN_02008	PEBOPBNB_01528
OG0000145	GNJGOIBN_00502	PEBOPBNB_01177
OG0000146	GNJGOIBN_00384	PEBOPBNB_00980
OG0000147	GNJGOIBN_02824	PEBOPBNB_02268
OG0000149	GNJGOIBN_04209	PEBOPBNB_01028
OG0000150	GNJGOIBN_00159	PEBOPBNB_00463
OG0000152	GNJGOIBN_00944	PEBOPBNB_00983
OG0000153	GNJGOIBN_01283	PEBOPBNB_01829
OG0000153	GNJGOIBN_03306	PEBOPBNB_00154
OG0000154	GNJGOIBN_03798	PEBOPBNB_01271
OG0000154	GNJGOIBN_03796	PEBOPBNB_01273
OG0000155	GNJGOIBN_02314	PEBOPBNB_02754
OG0000156	GNJGOIBN_01353	PEBOPBNB_01663
OG0000158	GNJGOIBN_03669	PEBOPBNB_03541
OG0000159	GNJGOIBN_00805	PEBOPBNB_01817
OG0000160	GNJGOIBN_02313	PEBOPBNB_02755
OG0000162	GNJGOIBN_03645	PEBOPBNB_03163
OG0000163	GNJGOIBN_01574	PEBOPBNB_01963
OG0000164	GNJGOIBN_02278	PEBOPBNB_02675
OG0000168	GNJGOIBN_02275	PEBOPBNB_02678
OG0000169	GNJGOIBN_04355	PEBOPBNB_00846
OG0000170	GNJGOIBN_03006	PEBOPBNB_03307
OG0000172	GNJGOIBN_00580	PEBOPBNB_00818
OG0000173	GNJGOIBN_03356	PEBOPBNB_01516
OG0000174	GNJGOIBN_04080	PEBOPBNB_00285
OG0000175	GNJGOIBN_02126, GNJGOIBN_03449	PEBOPBNB_02025
OG0000176	GNJGOIBN_03273	PEBOPBNB_01449
OG0000177	GNJGOIBN_04156	PEBOPBNB_00740
OG0000178	GNJGOIBN_03164, GNJGOIBN_02456	PEBOPBNB_02664
OG0000179	GNJGOIBN_00608	PEBOPBNB_01155
OG0000180	GNJGOIBN_04281	PEBOPBNB_00787
OG0000181	GNJGOIBN_00126	PEBOPBNB_00762, PEBOPBNB_00561
OG0000182	GNJGOIBN_01677	PEBOPBNB_00637
OG0000183	GNJGOIBN_03617	PEBOPBNB_00072
OG0000184	GNJGOIBN_03693	PEBOPBNB_01738
OG0000185	GNJGOIBN_02064	PEBOPBNB_02875
OG0000186	GNJGOIBN_03095	PEBOPBNB_00100
OG0000188	GNJGOIBN_03002, GNJGOIBN_01967, GNJGOIBN_03502	PEBOPBNB_02468
OG0000189	GNJGOIBN_03756, GNJGOIBN_03762	PEBOPBNB_00332
OG0000190	GNJGOIBN_00734	PEBOPBNB_01752
OG0000194	GNJGOIBN_00646	PEBOPBNB_03496
OG0000195	GNJGOIBN_02690	PEBOPBNB_03284, PEBOPBNB_02452
OG0000196	GNJGOIBN_01439, GNJGOIBN_01456	PEBOPBNB_01426
OG0000197	GNJGOIBN_00891	PEBOPBNB_00227
OG0000199	GNJGOIBN_01474, GNJGOIBN_00144	PEBOPBNB_02975
OG0000200	GNJGOIBN_00988, GNJGOIBN_00543	PEBOPBNB_01352
OG0000202	GNJGOIBN_00125	PEBOPBNB_00560
OG0000203	GNJGOIBN_03447, GNJGOIBN_03496, GNJGOIBN_01384	PEBOPBNB_03580
OG0000204	GNJGOIBN_01173	PEBOPBNB_02069
OG0000205	GNJGOIBN_01161	PEBOPBNB_02738, PEBOPBNB_01417
OG0000206	GNJGOIBN_00304	PEBOPBNB_00937
OG0000207	GNJGOIBN_01903	PEBOPBNB_03167, PEBOPBNB_02821
OG0000208	GNJGOIBN_00141, GNJGOIBN_03397	PEBOPBNB_03149, PEBOPBNB_01170
OG0000209	GNJGOIBN_00470	PEBOPBNB_01175
OG0000210	GNJGOIBN_02777	PEBOPBNB_03018
OG0000211	GNJGOIBN_00119	PEBOPBNB_03148
OG0000212	GNJGOIBN_02393, GNJGOIBN_02382	PEBOPBNB_03365
OG0000213	GNJGOIBN_02392, GNJGOIBN_02381	PEBOPBNB_03366
OG0000214	GNJGOIBN_01930	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684
OG0000215	GNJGOIBN_01138	PEBOPBNB_01397
OG0000216	GNJGOIBN_01140	PEBOPBNB_01399
OG0000217	GNJGOIBN_03910	PEBOPBNB_01905
OG0000218	GNJGOIBN_04226	PEBOPBNB_01012
OG0000220	GNJGOIBN_00013	PEBOPBNB_00851
OG0000221	GNJGOIBN_04354	PEBOPBNB_00845
OG0000222	GNJGOIBN_01018	PEBOPBNB_00959
OG0000223	GNJGOIBN_02264	PEBOPBNB_02183
OG0000224	GNJGOIBN_02241	PEBOPBNB_02497
OG0000225	GNJGOIBN_01645	PEBOPBNB_03717
OG0000226	GNJGOIBN_00874	PEBOPBNB_00609
OG0000228	GNJGOIBN_04199	PEBOPBNB_01301
OG0000229	GNJGOIBN_00383	PEBOPBNB_00979
OG0000231	GNJGOIBN_04191	PEBOPBNB_01309
OG0000232	GNJGOIBN_03276	PEBOPBNB_00106
OG0000233	GNJGOIBN_01891, GNJGOIBN_01866	PEBOPBNB_03733
OG0000234	GNJGOIBN_01501, GNJGOIBN_01442	PEBOPBNB_02934
OG0000235	GNJGOIBN_01496	PEBOPBNB_02939
OG0000236	GNJGOIBN_01972	PEBOPBNB_02037
OG0000238	GNJGOIBN_01464	PEBOPBNB_01434
OG0000239	GNJGOIBN_03717	PEBOPBNB_00302
OG0000240	GNJGOIBN_01209	PEBOPBNB_01697
OG0000241	GNJGOIBN_00613	PEBOPBNB_01150
OG0000243	GNJGOIBN_00009, GNJGOIBN_04413	PEBOPBNB_00849
OG0000244	GNJGOIBN_03850	PEBOPBNB_01550
OG0000245	GNJGOIBN_00939	PEBOPBNB_00550
OG0000248	GNJGOIBN_01785	PEBOPBNB_03270
OG0000249	GNJGOIBN_02065	PEBOPBNB_02871, PEBOPBNB_02874
OG0000250	GNJGOIBN_01475, GNJGOIBN_02037	PEBOPBNB_00074
OG0000251	GNJGOIBN_04249, GNJGOIBN_02284	PEBOPBNB_03038
OG0000252	GNJGOIBN_03941	PEBOPBNB_02142
OG0000253	GNJGOIBN_03956, GNJGOIBN_03959	PEBOPBNB_01840
OG0000254	GNJGOIBN_03589	PEBOPBNB_00026
OG0000255	GNJGOIBN_00930	PEBOPBNB_01633
OG0000256	GNJGOIBN_00917	PEBOPBNB_01649
OG0000258	GNJGOIBN_03657	PEBOPBNB_03524
OG0000259	GNJGOIBN_03156	PEBOPBNB_02393
OG0000260	GNJGOIBN_02331	PEBOPBNB_02590
OG0000261	GNJGOIBN_00124	PEBOPBNB_00559
OG0000262	GNJGOIBN_00148	PEBOPBNB_00477
OG0000263	GNJGOIBN_02481	PEBOPBNB_02807
OG0000264	GNJGOIBN_00727	PEBOPBNB_01746
OG0000265	GNJGOIBN_02767	PEBOPBNB_02461
OG0000266	GNJGOIBN_00749	PEBOPBNB_01764
OG0000267	GNJGOIBN_03698	PEBOPBNB_01920
OG0000268	GNJGOIBN_00531	PEBOPBNB_00650
OG0000269	GNJGOIBN_01457, GNJGOIBN_01440	PEBOPBNB_01427
OG0000270	GNJGOIBN_01463	PEBOPBNB_01433
OG0000271	GNJGOIBN_04377	PEBOPBNB_01266, PEBOPBNB_01268
OG0000272	GNJGOIBN_02660	PEBOPBNB_02599
OG0000273	GNJGOIBN_01473, GNJGOIBN_01447	PEBOPBNB_02962
OG0000274	GNJGOIBN_01758	PEBOPBNB_03193
OG0000275	GNJGOIBN_00430	PEBOPBNB_03073, PEBOPBNB_02885
OG0000276	GNJGOIBN_00576	PEBOPBNB_00825
OG0000278	GNJGOIBN_00943	PEBOPBNB_00982
OG0000279	GNJGOIBN_03670	PEBOPBNB_03542
OG0000280	GNJGOIBN_03661	PEBOPBNB_03533
OG0000281	GNJGOIBN_00873	PEBOPBNB_03216
OG0000282	GNJGOIBN_02041	PEBOPBNB_01122
OG0000283	GNJGOIBN_00804	PEBOPBNB_01816
OG0000284	GNJGOIBN_02450	PEBOPBNB_03323
OG0000285	GNJGOIBN_02451	PEBOPBNB_03322
OG0000286	GNJGOIBN_01316, GNJGOIBN_01723	PEBOPBNB_00003
OG0000287	GNJGOIBN_03702	PEBOPBNB_00008
OG0000289	GNJGOIBN_02704, GNJGOIBN_02706, GNJGOIBN_02114	PEBOPBNB_00610
OG0000290	GNJGOIBN_03399	PEBOPBNB_00639, PEBOPBNB_03151
OG0000291	GNJGOIBN_02624, GNJGOIBN_02622	PEBOPBNB_01130
OG0000292	GNJGOIBN_03387	PEBOPBNB_01202, PEBOPBNB_01740
OG0000293	GNJGOIBN_03522	PEBOPBNB_01937
OG0000294	GNJGOIBN_01247	PEBOPBNB_03344
OG0000295	GNJGOIBN_01576	PEBOPBNB_01965
OG0000296	GNJGOIBN_01949	PEBOPBNB_02122
OG0000297	GNJGOIBN_01276, GNJGOIBN_02304, GNJGOIBN_02709	PEBOPBNB_02350
OG0000298	GNJGOIBN_02687	PEBOPBNB_02448, PEBOPBNB_03281
OG0000299	GNJGOIBN_02688	PEBOPBNB_02449, PEBOPBNB_03282
OG0000301	GNJGOIBN_04396	PEBOPBNB_03080
OG0000302	GNJGOIBN_02110, GNJGOIBN_02209	PEBOPBNB_03119
OG0000311	GNJGOIBN_00030	PEBOPBNB_01006
OG0000312	GNJGOIBN_04223	PEBOPBNB_01014
OG0000313	GNJGOIBN_04347	PEBOPBNB_00838
OG0000314	GNJGOIBN_00320	PEBOPBNB_00831
OG0000316	GNJGOIBN_00420	PEBOPBNB_00690
OG0000317	GNJGOIBN_01179	PEBOPBNB_00691
OG0000318	GNJGOIBN_00261	PEBOPBNB_00701
OG0000319	GNJGOIBN_02095	PEBOPBNB_02831
OG0000320	GNJGOIBN_00020	PEBOPBNB_00852
OG0000321	GNJGOIBN_00063	PEBOPBNB_00868
OG0000322	GNJGOIBN_00065	PEBOPBNB_00870
OG0000323	GNJGOIBN_00075	PEBOPBNB_00880
OG0000324	GNJGOIBN_00083	PEBOPBNB_00883
OG0000326	GNJGOIBN_01134	PEBOPBNB_01393
OG0000327	GNJGOIBN_00696	PEBOPBNB_03429
OG0000328	GNJGOIBN_00699	PEBOPBNB_03426
OG0000329	GNJGOIBN_00746	PEBOPBNB_01761
OG0000330	GNJGOIBN_04142	PEBOPBNB_00748
OG0000331	GNJGOIBN_04141	PEBOPBNB_00749
OG0000332	GNJGOIBN_01146	PEBOPBNB_01405
OG0000333	GNJGOIBN_01646	PEBOPBNB_03719
OG0000334	GNJGOIBN_01644	PEBOPBNB_03718
OG0000335	GNJGOIBN_02788	PEBOPBNB_03290
OG0000336	GNJGOIBN_01914	PEBOPBNB_03704
OG0000337	GNJGOIBN_00298	PEBOPBNB_00927
OG0000338	GNJGOIBN_00725	PEBOPBNB_01745
OG0000339	GNJGOIBN_03904	PEBOPBNB_01911, PEBOPBNB_00525
OG0000340	GNJGOIBN_03905	PEBOPBNB_01910
OG0000341	GNJGOIBN_04331	PEBOPBNB_01061
OG0000342	GNJGOIBN_00976, GNJGOIBN_00561	PEBOPBNB_01363
OG0000343	GNJGOIBN_00660	PEBOPBNB_03472
OG0000344	GNJGOIBN_01099	PEBOPBNB_01384
OG0000345	GNJGOIBN_01091, GNJGOIBN_01092	PEBOPBNB_01377
OG0000346	GNJGOIBN_00516	PEBOPBNB_00643
OG0000347	GNJGOIBN_03719	PEBOPBNB_00304
OG0000348	GNJGOIBN_00391	PEBOPBNB_00636
OG0000349	GNJGOIBN_04177	PEBOPBNB_01326
OG0000350	GNJGOIBN_03217, GNJGOIBN_03893	PEBOPBNB_00369
OG0000351	GNJGOIBN_00683	PEBOPBNB_03446
OG0000352	GNJGOIBN_02147, GNJGOIBN_02836	PEBOPBNB_02110
OG0000353	GNJGOIBN_03615, GNJGOIBN_02559	PEBOPBNB_00070
OG0000354	GNJGOIBN_03613, GNJGOIBN_02557	PEBOPBNB_00068
OG0000355	GNJGOIBN_03612	PEBOPBNB_00067
OG0000356	GNJGOIBN_00243	PEBOPBNB_01289
OG0000357	GNJGOIBN_02021	PEBOPBNB_03721
OG0000358	GNJGOIBN_04113	PEBOPBNB_00263
OG0000360	GNJGOIBN_03274	PEBOPBNB_01448
OG0000361	GNJGOIBN_00818, GNJGOIBN_01354	PEBOPBNB_01667
OG0000362	GNJGOIBN_01355, GNJGOIBN_00819	PEBOPBNB_01668
OG0000363	GNJGOIBN_01356, GNJGOIBN_00820	PEBOPBNB_01669
OG0000364	GNJGOIBN_01357, GNJGOIBN_00821	PEBOPBNB_01670
OG0000365	GNJGOIBN_02987	PEBOPBNB_01462
OG0000366	GNJGOIBN_02983	PEBOPBNB_01466
OG0000367	GNJGOIBN_03284	PEBOPBNB_00114
OG0000368	GNJGOIBN_03368	PEBOPBNB_00116
OG0000369	GNJGOIBN_03369	PEBOPBNB_00117
OG0000370	GNJGOIBN_01587	PEBOPBNB_01692
OG0000371	GNJGOIBN_04339	PEBOPBNB_01053
OG0000372	GNJGOIBN_01390	PEBOPBNB_03574
OG0000373	GNJGOIBN_02945	PEBOPBNB_02091
OG0000374	GNJGOIBN_00884	PEBOPBNB_01254
OG0000375	GNJGOIBN_03325	PEBOPBNB_03651
OG0000376	GNJGOIBN_01869, GNJGOIBN_01894	PEBOPBNB_03730
OG0000377	GNJGOIBN_01868, GNJGOIBN_01893	PEBOPBNB_03731
OG0000378	GNJGOIBN_01892, GNJGOIBN_01867	PEBOPBNB_03732
OG0000379	GNJGOIBN_01865, GNJGOIBN_01890	PEBOPBNB_03734
OG0000380	GNJGOIBN_01504, GNJGOIBN_01445	PEBOPBNB_02931
OG0000381	GNJGOIBN_01497	PEBOPBNB_02938
OG0000382	GNJGOIBN_01495	PEBOPBNB_02940
OG0000383	GNJGOIBN_01494	PEBOPBNB_02941
OG0000384	GNJGOIBN_01484	PEBOPBNB_02951
OG0000385	GNJGOIBN_02835	PEBOPBNB_02475
OG0000386	GNJGOIBN_02676	PEBOPBNB_02633
OG0000387	GNJGOIBN_03053	PEBOPBNB_03039
OG0000388	GNJGOIBN_01062	PEBOPBNB_01588
OG0000389	GNJGOIBN_01061	PEBOPBNB_01587
OG0000390	GNJGOIBN_01310	PEBOPBNB_01537
OG0000391	GNJGOIBN_02902	PEBOPBNB_02308
OG0000392	GNJGOIBN_03060	PEBOPBNB_03046
OG0000394	GNJGOIBN_02819	PEBOPBNB_00166
OG0000395	GNJGOIBN_03627	PEBOPBNB_00381
OG0000396	GNJGOIBN_00207	PEBOPBNB_00811
OG0000397	GNJGOIBN_01063	PEBOPBNB_01589
OG0000398	GNJGOIBN_02320	PEBOPBNB_02646
OG0000399	GNJGOIBN_03282	PEBOPBNB_00112
OG0000400	GNJGOIBN_00640	PEBOPBNB_01618
OG0000401	GNJGOIBN_00639	PEBOPBNB_01617
OG0000402	GNJGOIBN_00638	PEBOPBNB_01616
OG0000403	GNJGOIBN_00637	PEBOPBNB_01615
OG0000404	GNJGOIBN_04307	PEBOPBNB_01085
OG0000405	GNJGOIBN_04063	PEBOPBNB_00449
OG0000406	GNJGOIBN_00609	PEBOPBNB_01154
OG0000407	GNJGOIBN_00611	PEBOPBNB_01152
OG0000408	GNJGOIBN_00617	PEBOPBNB_01149
OG0000409	GNJGOIBN_00618	PEBOPBNB_01148
OG0000410	GNJGOIBN_00621	PEBOPBNB_01145
OG0000411	GNJGOIBN_00623	PEBOPBNB_01143
OG0000412	GNJGOIBN_00625	PEBOPBNB_01142
OG0000413	GNJGOIBN_00626	PEBOPBNB_01141
OG0000414	GNJGOIBN_00630	PEBOPBNB_01138
OG0000415	GNJGOIBN_00632	PEBOPBNB_01136
OG0000416	GNJGOIBN_04282	PEBOPBNB_00786
OG0000417	GNJGOIBN_02495	PEBOPBNB_02382
OG0000418	GNJGOIBN_01165	PEBOPBNB_01419
OG0000419	GNJGOIBN_01170	PEBOPBNB_01423
OG0000420	GNJGOIBN_00542	PEBOPBNB_00661
OG0000422	GNJGOIBN_04296	PEBOPBNB_01096
OG0000423	GNJGOIBN_00693	PEBOPBNB_03430
OG0000424	GNJGOIBN_04414, GNJGOIBN_00010	PEBOPBNB_00850
OG0000425	GNJGOIBN_03847	PEBOPBNB_01553
OG0000426	GNJGOIBN_00558, GNJGOIBN_01582	PEBOPBNB_03234, PEBOPBNB_01173
OG0000427	GNJGOIBN_00796, GNJGOIBN_00825	PEBOPBNB_01810
OG0000428	GNJGOIBN_00795, GNJGOIBN_00824	PEBOPBNB_01809
OG0000429	GNJGOIBN_00794, GNJGOIBN_00823	PEBOPBNB_01808
OG0000430	GNJGOIBN_00782	PEBOPBNB_01794
OG0000431	GNJGOIBN_00774	PEBOPBNB_01786
OG0000432	GNJGOIBN_00769	PEBOPBNB_01781
OG0000433	GNJGOIBN_03438	PEBOPBNB_02168
OG0000434	GNJGOIBN_03551	PEBOPBNB_00557
OG0000435	GNJGOIBN_03450	PEBOPBNB_02024
OG0000436	GNJGOIBN_03466	PEBOPBNB_02009
OG0000437	GNJGOIBN_03467	PEBOPBNB_02008
OG0000438	GNJGOIBN_03468	PEBOPBNB_02007
OG0000439	GNJGOIBN_01124	PEBOPBNB_02686
OG0000440	GNJGOIBN_03891	PEBOPBNB_00372
OG0000441	GNJGOIBN_02102	PEBOPBNB_02824
OG0000442	GNJGOIBN_03098	PEBOPBNB_00103
OG0000443	GNJGOIBN_03167	PEBOPBNB_03012
OG0000444	GNJGOIBN_04376	PEBOPBNB_01265
OG0000445	GNJGOIBN_03764, GNJGOIBN_03758	PEBOPBNB_00333
OG0000446	GNJGOIBN_04180	PEBOPBNB_01320
OG0000447	GNJGOIBN_02823	PEBOPBNB_03036
OG0000448	GNJGOIBN_03501, GNJGOIBN_01968	PEBOPBNB_02033
OG0000449	GNJGOIBN_01373	PEBOPBNB_01709
