Orthogroup	2687453699	GCA_000310125.2
OG0000034	PEBOPBNB_01207, PEBOPBNB_01741, PEBOPBNB_01203	lcl|AMXB01000037.1_prot_ENO76690.1_3429
OG0000036	PEBOPBNB_01743	lcl|AMXB01000009.1_prot_ENO81818.1_1309
OG0000036	PEBOPBNB_02679	lcl|AMXB01000009.1_prot_ENO81816.1_1307
OG0000037	PEBOPBNB_02932	lcl|AMXB01000021.1_prot_ENO80041.1_2487
OG0000037	PEBOPBNB_02071	lcl|AMXB01000008.1_prot_ENO81881.1_1109
OG0000038	PEBOPBNB_01409, PEBOPBNB_01410	lcl|AMXB01000003.1_prot_ENO82863.1_505, lcl|AMXB01000051.1_prot_ENO75556.1_3865
OG0000042	PEBOPBNB_01765	lcl|AMXB01000051.1_prot_ENO75565.1_3874
OG0000042	PEBOPBNB_01001	lcl|AMXB01000013.1_prot_ENO81198.1_1736
OG0000043	PEBOPBNB_01508	lcl|AMXB01000065.1_prot_ENO74951.1_4088
OG0000043	PEBOPBNB_01182	lcl|AMXB01000018.1_prot_ENO80740.1_2298
OG0000044	PEBOPBNB_02116	lcl|AMXB01000008.1_prot_ENO82005.1_1233
OG0000044	PEBOPBNB_02472	lcl|AMXB01000069.1_prot_ENO74824.1_4138
OG0000044	PEBOPBNB_00342	lcl|AMXB01000045.1_prot_ENO75994.1_3713
OG0000045	PEBOPBNB_02298	lcl|AMXB01000002.1_prot_ENO82952.1_212
OG0000046	PEBOPBNB_01527	lcl|AMXB01000025.1_prot_ENO78746.1_2771
OG0000046	PEBOPBNB_00079	lcl|AMXB01000029.1_prot_ENO77783.1_3040
OG0000046	PEBOPBNB_00091	lcl|AMXB01000047.1_prot_ENO75809.1_3768
OG0000047	PEBOPBNB_00126	lcl|AMXB01000014.1_prot_ENO81112.1_1876, lcl|AMXB01000008.1_prot_ENO81994.1_1222, lcl|AMXB01000009.1_prot_ENO81756.1_1247
OG0000050	PEBOPBNB_00476	lcl|AMXB01000067.1_prot_ENO74876.1_4120, lcl|AMXB01000037.1_prot_ENO76678.1_3417
OG0000051	PEBOPBNB_01959	lcl|AMXB01000048.1_prot_ENO75735.1_3785
OG0000052	PEBOPBNB_01813	lcl|AMXB01000013.1_prot_ENO81269.1_1807
OG0000057	PEBOPBNB_00685, PEBOPBNB_00882	lcl|AMXB01000003.1_prot_ENO82804.1_446
OG0000058	PEBOPBNB_03645	lcl|AMXB01000019.1_prot_ENO80629.1_2347, lcl|AMXB01000004.1_prot_ENO82702.1_661
OG0000059	PEBOPBNB_02186	lcl|AMXB01000015.1_prot_ENO81034.1_2006
OG0000059	PEBOPBNB_03723	lcl|AMXB01000008.1_prot_ENO81902.1_1130
OG0000060	PEBOPBNB_03487	lcl|AMXB01000061.1_prot_ENO75109.1_4037, lcl|AMXB01000004.1_prot_ENO82658.1_617, lcl|AMXB01000011.1_prot_ENO81536.1_1592
OG0000060	PEBOPBNB_02880, PEBOPBNB_02872	lcl|AMXB01000033.1_prot_ENO77190.1_3241
OG0000061	PEBOPBNB_00475	lcl|AMXB01000067.1_prot_ENO74875.1_4119, lcl|AMXB01000037.1_prot_ENO76677.1_3416
OG0000062	PEBOPBNB_00366, PEBOPBNB_00367	lcl|AMXB01000047.1_prot_ENO75817.1_3776
OG0000063	PEBOPBNB_03057, PEBOPBNB_01169	lcl|AMXB01000029.1_prot_ENO77797.1_3054
OG0000064	PEBOPBNB_00468	lcl|AMXB01000037.1_prot_ENO76674.1_3413
OG0000064	PEBOPBNB_02833	lcl|AMXB01000067.1_prot_ENO74874.1_4118, lcl|AMXB01000026.1_prot_ENO78484.1_2827
OG0000067	PEBOPBNB_03783, PEBOPBNB_01858, PEBOPBNB_00921	lcl|AMXB01000003.1_prot_ENO82824.1_466
OG0000068	PEBOPBNB_02890	lcl|AMXB01000049.1_prot_ENO75670.1_3809, lcl|AMXB01000049.1_prot_ENO75677.1_3816
OG0000070	PEBOPBNB_02109, PEBOPBNB_01187	lcl|AMXB01000034.1_prot_ENO77063.1_3298
OG0000070	PEBOPBNB_03078	lcl|AMXB01000008.1_prot_ENO82012.1_1240
OG0000072	PEBOPBNB_00066	lcl|AMXB01000018.1_prot_ENO80733.1_2291
OG0000073	PEBOPBNB_01533	lcl|AMXB01000019.1_prot_ENO80597.1_2315
OG0000074	PEBOPBNB_02506	lcl|AMXB01000004.1_prot_ENO82576.1_535
OG0000075	PEBOPBNB_01109, PEBOPBNB_02313	lcl|AMXB01000007.1_prot_ENO82111.1_1030
OG0000077	PEBOPBNB_03333, PEBOPBNB_00134	lcl|AMXB01000049.1_prot_ENO75693.1_3832, lcl|AMXB01000057.1_prot_ENO75274.1_3994
OG0000078	PEBOPBNB_00001	lcl|AMXB01000058.1_prot_ENO75237.1_4008
OG0000079	PEBOPBNB_01970	lcl|AMXB01000014.1_prot_ENO81093.1_1857
OG0000079	PEBOPBNB_01251	lcl|AMXB01000053.1_prot_ENO75486.1_3928
OG0000080	PEBOPBNB_03747, PEBOPBNB_02444	lcl|AMXB01000038.1_prot_ENO76545.1_3455, lcl|AMXB01000086.1_prot_ENO74497.1_4243, lcl|AMXB01000019.1_prot_ENO80595.1_2313, lcl|AMXB01000006.1_prot_ENO82265.1_869, lcl|AMXB01000006.1_prot_ENO82305.1_909, lcl|AMXB01000072.1_prot_ENO74747.1_4175, lcl|AMXB01000044.1_prot_ENO76090.1_3693, lcl|AMXB01000007.1_prot_ENO82076.1_995
OG0000081	PEBOPBNB_02672	lcl|AMXB01000031.1_prot_ENO77423.1_3157
OG0000083	PEBOPBNB_00834, PEBOPBNB_02471	lcl|AMXB01000008.1_prot_ENO81943.1_1171
OG0000084	PEBOPBNB_02676, PEBOPBNB_02566, PEBOPBNB_01715	lcl|AMXB01000017.1_prot_ENO80791.1_2188
OG0000085	PEBOPBNB_02887, PEBOPBNB_01768	lcl|AMXB01000074.1_prot_ENO74682.1_4197, lcl|AMXB01000053.1_prot_ENO75475.1_3917
OG0000086	PEBOPBNB_03570	lcl|AMXB01000058.1_prot_ENO75233.1_4004, lcl|AMXB01000004.1_prot_ENO82588.1_547
OG0000090	PEBOPBNB_00214, PEBOPBNB_03146	lcl|AMXB01000009.1_prot_ENO81864.1_1355
OG0000091	PEBOPBNB_00235	lcl|AMXB01000071.1_prot_ENO74776.1_4165, lcl|AMXB01000041.1_prot_ENO76251.1_3589, lcl|AMXB01000037.1_prot_ENO76686.1_3425, lcl|AMXB01000027.1_prot_ENO78278.1_2914
OG0000092	PEBOPBNB_03021	lcl|AMXB01000008.1_prot_ENO81972.1_1200, lcl|AMXB01000037.1_prot_ENO76687.1_3426, lcl|AMXB01000027.1_prot_ENO78277.1_2913
OG0000093	PEBOPBNB_02414	lcl|AMXB01000012.1_prot_ENO81319.1_1622
OG0000093	PEBOPBNB_02806	lcl|AMXB01000001.1_prot_ENO83228.1_101
OG0000094	PEBOPBNB_00465	lcl|AMXB01000008.1_prot_ENO82017.1_1245
OG0000096	PEBOPBNB_00004	lcl|AMXB01000030.1_prot_ENO77584.1_3085
OG0000100	PEBOPBNB_02473, PEBOPBNB_02115	lcl|AMXB01000045.1_prot_ENO75995.1_3714, lcl|AMXB01000008.1_prot_ENO82006.1_1234
OG0000105	PEBOPBNB_03194	lcl|AMXB01000026.1_prot_ENO78515.1_2858
OG0000106	PEBOPBNB_00080, PEBOPBNB_00817	lcl|AMXB01000001.1_prot_ENO83220.1_93
OG0000106	PEBOPBNB_00816	lcl|AMXB01000021.1_prot_ENO80064.1_2510
OG0000108	PEBOPBNB_02351	lcl|AMXB01000010.1_prot_ENO81629.1_1397
OG0000109	PEBOPBNB_02987	lcl|AMXB01000011.1_prot_ENO81467.1_1523
OG0000110	PEBOPBNB_03014	lcl|AMXB01000005.1_prot_ENO82487.1_782, lcl|AMXB01000049.1_prot_ENO75679.1_3818, lcl|AMXB01000109.1_prot_ENO74354.1_4276, lcl|AMXB01000126.1_prot_ENO74300.1_4293, lcl|AMXB01000101.1_prot_ENO74388.1_4268
OG0000111	PEBOPBNB_02198	lcl|AMXB01000049.1_prot_ENO75688.1_3827
OG0000111	PEBOPBNB_00135	lcl|AMXB01000015.1_prot_ENO81033.1_2005, lcl|AMXB01000004.1_prot_ENO82653.1_612, lcl|AMXB01000006.1_prot_ENO82344.1_948
OG0000112	PEBOPBNB_00981	lcl|AMXB01000036.1_prot_ENO76822.1_3393, lcl|AMXB01000003.1_prot_ENO82862.1_504, lcl|AMXB01000006.1_prot_ENO82281.1_885
OG0000114	PEBOPBNB_03331	lcl|AMXB01000001.1_prot_ENO83223.1_96
OG0000114	PEBOPBNB_02712	lcl|AMXB01000007.1_prot_ENO82098.1_1017
OG0000115	PEBOPBNB_02570, PEBOPBNB_03658	lcl|AMXB01000002.1_prot_ENO82991.1_251
OG0000116	PEBOPBNB_00464	lcl|AMXB01000008.1_prot_ENO82016.1_1244
OG0000118	PEBOPBNB_01491	lcl|AMXB01000040.1_prot_ENO76341.1_3546
OG0000119	PEBOPBNB_01493	lcl|AMXB01000040.1_prot_ENO76340.1_3545
OG0000120	PEBOPBNB_00186, PEBOPBNB_02892	lcl|AMXB01000029.1_prot_ENO77752.1_3009
OG0000121	PEBOPBNB_03688	lcl|AMXB01000020.1_prot_ENO80567.1_2449
OG0000122	PEBOPBNB_02649	lcl|AMXB01000043.1_prot_ENO76125.1_3667
OG0000125	PEBOPBNB_01601	lcl|AMXB01000040.1_prot_ENO76362.1_3567
OG0000126	PEBOPBNB_02175, PEBOPBNB_00744	lcl|AMXB01000004.1_prot_ENO82632.1_591
OG0000127	PEBOPBNB_02133	lcl|AMXB01000003.1_prot_ENO82841.1_483
OG0000130	PEBOPBNB_03303	lcl|AMXB01000002.1_prot_ENO83023.1_283
OG0000137	PEBOPBNB_02703	lcl|AMXB01000009.1_prot_ENO81853.1_1344
OG0000137	PEBOPBNB_02212	lcl|AMXB01000016.1_prot_ENO80895.1_2088
OG0000137	PEBOPBNB_00043	lcl|AMXB01000009.1_prot_ENO81807.1_1298
OG0000139	PEBOPBNB_01060	lcl|AMXB01000025.1_prot_ENO78769.1_2794, lcl|AMXB01000010.1_prot_ENO81624.1_1392, lcl|AMXB01000017.1_prot_ENO80756.1_2153, lcl|AMXB01000002.1_prot_ENO83003.1_263
OG0000140	PEBOPBNB_01478	lcl|AMXB01000052.1_prot_ENO75499.1_3890
OG0000141	PEBOPBNB_02173	lcl|AMXB01000001.1_prot_ENO83241.1_114
OG0000142	PEBOPBNB_01140	lcl|AMXB01000011.1_prot_ENO81554.1_1610
OG0000143	PEBOPBNB_01528	lcl|AMXB01000025.1_prot_ENO78744.1_2769
OG0000146	PEBOPBNB_00980	lcl|AMXB01000003.1_prot_ENO82861.1_503, lcl|AMXB01000036.1_prot_ENO76821.1_3392
OG0000147	PEBOPBNB_02268, PEBOPBNB_01034	lcl|AMXB01000010.1_prot_ENO81666.1_1434, lcl|AMXB01000006.1_prot_ENO82214.1_818
OG0000148	PEBOPBNB_02442, PEBOPBNB_01264	lcl|AMXB01000015.1_prot_ENO80974.1_1946
OG0000148	PEBOPBNB_00760	lcl|AMXB01000015.1_prot_ENO80973.1_1945, lcl|AMXB01000056.1_prot_ENO75322.1_3984
OG0000149	PEBOPBNB_01028	lcl|AMXB01000061.1_prot_ENO75115.1_4043
OG0000150	PEBOPBNB_00463	lcl|AMXB01000008.1_prot_ENO82015.1_1243
OG0000153	PEBOPBNB_01829, PEBOPBNB_00154	lcl|AMXB01000007.1_prot_ENO82158.1_1077
OG0000155	PEBOPBNB_02754	lcl|AMXB01000007.1_prot_ENO82161.1_1080, lcl|AMXB01000049.1_prot_ENO75674.1_3813
OG0000156	PEBOPBNB_01663	lcl|AMXB01000103.1_prot_ENO74379.1_4270, lcl|AMXB01000015.1_prot_ENO81045.1_2017, lcl|AMXB01000015.1_prot_ENO81044.1_2016
OG0000157	PEBOPBNB_00236	lcl|AMXB01000037.1_prot_ENO76688.1_3427
OG0000159	PEBOPBNB_01817	lcl|AMXB01000009.1_prot_ENO81775.1_1266, lcl|AMXB01000001.1_prot_ENO83242.1_115
OG0000160	PEBOPBNB_02755	lcl|AMXB01000049.1_prot_ENO75673.1_3812, lcl|AMXB01000007.1_prot_ENO82162.1_1081
OG0000162	PEBOPBNB_01944, PEBOPBNB_03163	lcl|AMXB01000014.1_prot_ENO81131.1_1895
OG0000163	PEBOPBNB_01963	lcl|AMXB01000012.1_prot_ENO81409.1_1712, lcl|AMXB01000027.1_prot_ENO78249.1_2885, lcl|AMXB01000009.1_prot_ENO81808.1_1299, lcl|AMXB01000004.1_prot_ENO82699.1_658, lcl|AMXB01000025.1_prot_ENO78720.1_2745, lcl|AMXB01000053.1_prot_ENO75480.1_3922
OG0000169	PEBOPBNB_00846	lcl|AMXB01000008.1_prot_ENO81930.1_1158
OG0000170	PEBOPBNB_03307	lcl|AMXB01000070.1_prot_ENO74807.1_4151
OG0000171	PEBOPBNB_02209	lcl|AMXB01000016.1_prot_ENO80893.1_2086, lcl|AMXB01000009.1_prot_ENO81805.1_1296
OG0000172	PEBOPBNB_00818	lcl|AMXB01000017.1_prot_ENO80800.1_2197
OG0000173	PEBOPBNB_01516	lcl|AMXB01000027.1_prot_ENO78232.1_2868, lcl|AMXB01000004.1_prot_ENO82660.1_619, lcl|AMXB01000009.1_prot_ENO81846.1_1337
OG0000174	PEBOPBNB_00285	lcl|AMXB01000010.1_prot_ENO81660.1_1428, lcl|AMXB01000021.1_prot_ENO80072.1_2518
OG0000175	PEBOPBNB_02025	lcl|AMXB01000027.1_prot_ENO78263.1_2899, lcl|AMXB01000009.1_prot_ENO81856.1_1347, lcl|AMXB01000027.1_prot_ENO78268.1_2904
OG0000176	PEBOPBNB_01449	lcl|AMXB01000021.1_prot_ENO80063.1_2509
OG0000177	PEBOPBNB_00740, PEBOPBNB_00738	lcl|AMXB01000022.1_prot_ENO79637.1_2574
OG0000178	PEBOPBNB_02664	lcl|AMXB01000003.1_prot_ENO82763.1_405, lcl|AMXB01000005.1_prot_ENO82499.1_794, lcl|AMXB01000019.1_prot_ENO80645.1_2363
OG0000180	PEBOPBNB_00787	lcl|AMXB01000033.1_prot_ENO77209.1_3260
OG0000181	PEBOPBNB_00762, PEBOPBNB_00561	lcl|AMXB01000001.1_prot_ENO83288.1_161, lcl|AMXB01000019.1_prot_ENO80623.1_2341
OG0000182	PEBOPBNB_00637	lcl|AMXB01000005.1_prot_ENO82500.1_795, lcl|AMXB01000032.1_prot_ENO77273.1_3207
OG0000183	PEBOPBNB_00072	lcl|AMXB01000002.1_prot_ENO83093.1_353, lcl|AMXB01000049.1_prot_ENO75676.1_3815, lcl|AMXB01000004.1_prot_ENO82659.1_618
OG0000184	PEBOPBNB_01738	lcl|AMXB01000011.1_prot_ENO81526.1_1582, lcl|AMXB01000043.1_prot_ENO76130.1_3672
OG0000186	PEBOPBNB_00100, PEBOPBNB_00336	lcl|AMXB01000001.1_prot_ENO83180.1_53
OG0000187	PEBOPBNB_03500	lcl|AMXB01000011.1_prot_ENO81515.1_1571
OG0000188	PEBOPBNB_02468	lcl|AMXB01000006.1_prot_ENO82223.1_827
OG0000189	PEBOPBNB_00332	lcl|AMXB01000001.1_prot_ENO83200.1_73
OG0000192	PEBOPBNB_02526	lcl|AMXB01000002.1_prot_ENO83104.1_364
OG0000194	PEBOPBNB_03496, PEBOPBNB_03483	lcl|AMXB01000010.1_prot_ENO81612.1_1380
OG0000195	PEBOPBNB_03284, PEBOPBNB_02452	lcl|AMXB01000006.1_prot_ENO82237.1_841
OG0000196	PEBOPBNB_01426	lcl|AMXB01000015.1_prot_ENO81028.1_2000, lcl|AMXB01000013.1_prot_ENO81216.1_1754
OG0000197	PEBOPBNB_00227, PEBOPBNB_01510	lcl|AMXB01000065.1_prot_ENO74949.1_4086
OG0000198	PEBOPBNB_03192	lcl|AMXB01000026.1_prot_ENO78513.1_2856
OG0000199	PEBOPBNB_02975	lcl|AMXB01000005.1_prot_ENO82466.1_761
OG0000200	PEBOPBNB_01352, PEBOPBNB_02967	lcl|AMXB01000004.1_prot_ENO82664.1_623
OG0000201	PEBOPBNB_00558	lcl|AMXB01000030.1_prot_ENO77564.1_3065, lcl|AMXB01000032.1_prot_ENO77263.1_3197
OG0000202	PEBOPBNB_00560	lcl|AMXB01000032.1_prot_ENO77261.1_3195
OG0000203	PEBOPBNB_03580	lcl|AMXB01000008.1_prot_ENO81920.1_1148, lcl|AMXB01000091.1_prot_ENO74461.1_4252
OG0000204	PEBOPBNB_02069	lcl|AMXB01000091.1_prot_ENO74462.1_4253
OG0000205	PEBOPBNB_02738, PEBOPBNB_01417	lcl|AMXB01000009.1_prot_ENO81785.1_1276
OG0000206	PEBOPBNB_00937	lcl|AMXB01000004.1_prot_ENO82676.1_635, lcl|AMXB01000036.1_prot_ENO76806.1_3377
OG0000207	PEBOPBNB_03167, PEBOPBNB_02821	lcl|AMXB01000007.1_prot_ENO82129.1_1048
OG0000209	PEBOPBNB_01175	lcl|AMXB01000004.1_prot_ENO82698.1_657, lcl|AMXB01000014.1_prot_ENO81084.1_1848, lcl|AMXB01000053.1_prot_ENO75470.1_3912
OG0000210	PEBOPBNB_03018	lcl|AMXB01000088.1_prot_ENO74480.1_4246, lcl|AMXB01000082.1_prot_ENO74531.1_4232, lcl|AMXB01000014.1_prot_ENO81139.1_1903, lcl|AMXB01000014.1_prot_ENO81089.1_1853, lcl|AMXB01000014.1_prot_ENO81127.1_1891, lcl|AMXB01000013.1_prot_ENO81256.1_1794
OG0000211	PEBOPBNB_03148	lcl|AMXB01000061.1_prot_ENO75106.1_4034, lcl|AMXB01000004.1_prot_ENO82671.1_630, lcl|AMXB01000052.1_prot_ENO75503.1_3894, lcl|AMXB01000059.1_prot_ENO75194.1_4014, lcl|AMXB01000059.1_prot_ENO75192.1_4012
OG0000212	PEBOPBNB_03365	lcl|AMXB01000026.1_prot_ENO78467.1_2810, lcl|AMXB01000003.1_prot_ENO82793.1_435
OG0000213	PEBOPBNB_03366	lcl|AMXB01000026.1_prot_ENO78468.1_2811, lcl|AMXB01000003.1_prot_ENO82794.1_436
OG0000214	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684	lcl|AMXB01000001.1_prot_ENO83161.1_34
OG0000215	PEBOPBNB_01397	lcl|AMXB01000023.1_prot_ENO79341.1_2649, lcl|AMXB01000064.1_prot_ENO74987.1_4078
OG0000216	PEBOPBNB_01399	lcl|AMXB01000048.1_prot_ENO75755.1_3805
OG0000217	PEBOPBNB_01905	lcl|AMXB01000031.1_prot_ENO77412.1_3146
OG0000218	PEBOPBNB_01012	lcl|AMXB01000020.1_prot_ENO80548.1_2430
OG0000221	PEBOPBNB_00845	lcl|AMXB01000008.1_prot_ENO81931.1_1159, lcl|AMXB01000024.1_prot_ENO79029.1_2713, lcl|AMXB01000038.1_prot_ENO76549.1_3459
OG0000222	PEBOPBNB_00959	lcl|AMXB01000010.1_prot_ENO81709.1_1477
OG0000223	PEBOPBNB_02183	lcl|AMXB01000018.1_prot_ENO80714.1_2272, lcl|AMXB01000027.1_prot_ENO78255.1_2891
OG0000224	PEBOPBNB_02497	lcl|AMXB01000001.1_prot_ENO83287.1_160
OG0000225	PEBOPBNB_03717	lcl|AMXB01000008.1_prot_ENO81897.1_1125
OG0000228	PEBOPBNB_01301	lcl|AMXB01000009.1_prot_ENO81833.1_1324
OG0000229	PEBOPBNB_00979	lcl|AMXB01000001.1_prot_ENO83295.1_168
OG0000231	PEBOPBNB_01309	lcl|AMXB01000035.1_prot_ENO76916.1_3326
OG0000232	PEBOPBNB_00106	lcl|AMXB01000001.1_prot_ENO83206.1_79
OG0000233	PEBOPBNB_03733	lcl|AMXB01000001.1_prot_ENO83217.1_90
OG0000234	PEBOPBNB_02934	lcl|AMXB01000021.1_prot_ENO80037.1_2483
OG0000235	PEBOPBNB_02939	lcl|AMXB01000021.1_prot_ENO80032.1_2478
OG0000236	PEBOPBNB_02037	lcl|AMXB01000007.1_prot_ENO82087.1_1006
OG0000238	PEBOPBNB_01434	lcl|AMXB01000013.1_prot_ENO81224.1_1762
OG0000239	PEBOPBNB_00302	lcl|AMXB01000001.1_prot_ENO83194.1_67
OG0000240	PEBOPBNB_01697	lcl|AMXB01000006.1_prot_ENO82250.1_854, lcl|AMXB01000002.1_prot_ENO83033.1_293
OG0000243	PEBOPBNB_00849	lcl|AMXB01000011.1_prot_ENO81498.1_1554
OG0000244	PEBOPBNB_01550	lcl|AMXB01000012.1_prot_ENO81328.1_1631
OG0000245	PEBOPBNB_00550	lcl|AMXB01000030.1_prot_ENO77557.1_3058
OG0000248	PEBOPBNB_03270	lcl|AMXB01000023.1_prot_ENO79287.1_2595
OG0000249	PEBOPBNB_02871, PEBOPBNB_02874	lcl|AMXB01000045.1_prot_ENO76001.1_3720
OG0000250	PEBOPBNB_00074	lcl|AMXB01000104.1_prot_ENO74374.1_4271
OG0000251	PEBOPBNB_03038	lcl|AMXB01000011.1_prot_ENO81512.1_1568
OG0000252	PEBOPBNB_02142	lcl|AMXB01000003.1_prot_ENO82727.1_369, lcl|AMXB01000072.1_prot_ENO74751.1_4179, lcl|AMXB01000007.1_prot_ENO82039.1_958
OG0000253	PEBOPBNB_01840	lcl|AMXB01000051.1_prot_ENO75550.1_3859
OG0000254	PEBOPBNB_00026	lcl|AMXB01000019.1_prot_ENO80650.1_2368, lcl|AMXB01000019.1_prot_ENO80648.1_2366, lcl|AMXB01000018.1_prot_ENO80697.1_2255
OG0000255	PEBOPBNB_01633	lcl|AMXB01000004.1_prot_ENO82652.1_611, lcl|AMXB01000003.1_prot_ENO82786.1_428
OG0000256	PEBOPBNB_01649	lcl|AMXB01000033.1_prot_ENO77179.1_3230, lcl|AMXB01000036.1_prot_ENO76812.1_3383, lcl|AMXB01000003.1_prot_ENO82742.1_384
OG0000259	PEBOPBNB_02393	lcl|AMXB01000009.1_prot_ENO81865.1_1356, lcl|AMXB01000024.1_prot_ENO79019.1_2703, lcl|AMXB01000061.1_prot_ENO75105.1_4033
OG0000260	PEBOPBNB_02590	lcl|AMXB01000029.1_prot_ENO77770.1_3027
OG0000261	PEBOPBNB_00559	lcl|AMXB01000015.1_prot_ENO81006.1_1978
OG0000262	PEBOPBNB_00477	lcl|AMXB01000027.1_prot_ENO78280.1_2916, lcl|AMXB01000092.1_prot_ENO74453.1_4255, lcl|AMXB01000037.1_prot_ENO76679.1_3418
OG0000263	PEBOPBNB_02807	lcl|AMXB01000001.1_prot_ENO83227.1_100, lcl|AMXB01000012.1_prot_ENO81337.1_1640, lcl|AMXB01000031.1_prot_ENO77415.1_3149
OG0000265	PEBOPBNB_02461, PEBOPBNB_02405	lcl|AMXB01000006.1_prot_ENO82233.1_837
OG0000266	PEBOPBNB_01764	lcl|AMXB01000051.1_prot_ENO75564.1_3873
OG0000267	PEBOPBNB_01920	lcl|AMXB01000034.1_prot_ENO77041.1_3276
OG0000268	PEBOPBNB_00650	lcl|AMXB01000013.1_prot_ENO81212.1_1750
OG0000269	PEBOPBNB_01427	lcl|AMXB01000013.1_prot_ENO81217.1_1755
OG0000270	PEBOPBNB_01433	lcl|AMXB01000013.1_prot_ENO81223.1_1761
OG0000272	PEBOPBNB_02599	lcl|AMXB01000017.1_prot_ENO80757.1_2154
OG0000273	PEBOPBNB_02962	lcl|AMXB01000004.1_prot_ENO82663.1_622
OG0000274	PEBOPBNB_03193	lcl|AMXB01000012.1_prot_ENO81374.1_1677, lcl|AMXB01000026.1_prot_ENO78514.1_2857
OG0000275	PEBOPBNB_03073, PEBOPBNB_02885	lcl|AMXB01000005.1_prot_ENO82389.1_684
OG0000276	PEBOPBNB_00825	lcl|AMXB01000010.1_prot_ENO81722.1_1490
OG0000277	PEBOPBNB_01600	lcl|AMXB01000040.1_prot_ENO76361.1_3566
OG0000278	PEBOPBNB_00982	lcl|AMXB01000013.1_prot_ENO81274.1_1812, lcl|AMXB01000009.1_prot_ENO81782.1_1273
OG0000283	PEBOPBNB_01816	lcl|AMXB01000009.1_prot_ENO81774.1_1265, lcl|AMXB01000030.1_prot_ENO77561.1_3062, lcl|AMXB01000001.1_prot_ENO83245.1_118
OG0000284	PEBOPBNB_00900, PEBOPBNB_03323	lcl|AMXB01000002.1_prot_ENO83035.1_295
OG0000285	PEBOPBNB_03322, PEBOPBNB_00899	lcl|AMXB01000002.1_prot_ENO83034.1_294
