Orthogroup	2687453699	644736333
OG0000018	PEBOPBNB_01529	MCBBHCNB_02323
OG0000018	PEBOPBNB_00089	MCBBHCNB_01757
OG0000019	PEBOPBNB_02860	MCBBHCNB_02385
OG0000020	PEBOPBNB_02619	MCBBHCNB_02348
OG0000020	PEBOPBNB_03336	MCBBHCNB_03129
OG0000020	PEBOPBNB_01144	MCBBHCNB_00893
OG0000021	PEBOPBNB_02539	MCBBHCNB_00423
OG0000022	PEBOPBNB_02952	MCBBHCNB_01790
OG0000024	PEBOPBNB_00462	MCBBHCNB_00420, MCBBHCNB_00222
OG0000024	PEBOPBNB_03738	MCBBHCNB_00023
OG0000025	PEBOPBNB_03569	MCBBHCNB_01680
OG0000025	PEBOPBNB_03567	MCBBHCNB_01682
OG0000026	PEBOPBNB_03517	MCBBHCNB_03806, MCBBHCNB_03651
OG0000026	PEBOPBNB_00711	MCBBHCNB_01960
OG0000026	PEBOPBNB_01916	MCBBHCNB_02696
OG0000027	PEBOPBNB_00169	MCBBHCNB_01334
OG0000027	PEBOPBNB_02898	MCBBHCNB_02354
OG0000027	PEBOPBNB_02172	MCBBHCNB_03705
OG0000028	PEBOPBNB_02904	MCBBHCNB_01904
OG0000029	PEBOPBNB_00513	MCBBHCNB_04249, MCBBHCNB_02310, MCBBHCNB_00190, MCBBHCNB_00617
OG0000030	PEBOPBNB_01586	MCBBHCNB_01336
OG0000030	PEBOPBNB_01500	MCBBHCNB_04748
OG0000031	PEBOPBNB_03133, PEBOPBNB_02626	MCBBHCNB_00781
OG0000032	PEBOPBNB_02580	MCBBHCNB_02732
OG0000033	PEBOPBNB_01375	MCBBHCNB_01235
OG0000033	PEBOPBNB_02073	MCBBHCNB_01439
OG0000036	PEBOPBNB_01743	MCBBHCNB_01002
OG0000036	PEBOPBNB_02679	MCBBHCNB_02574
OG0000037	PEBOPBNB_02932	MCBBHCNB_01810
OG0000037	PEBOPBNB_02071	MCBBHCNB_01437
OG0000038	PEBOPBNB_01409	MCBBHCNB_01409
OG0000038	PEBOPBNB_01410	MCBBHCNB_01410
OG0000039	PEBOPBNB_01057	MCBBHCNB_04628
OG0000041	PEBOPBNB_01532	MCBBHCNB_02476, MCBBHCNB_02477, MCBBHCNB_02478, MCBBHCNB_00414
OG0000042	PEBOPBNB_01765	MCBBHCNB_01030
OG0000042	PEBOPBNB_01001	MCBBHCNB_00269
OG0000043	PEBOPBNB_01508	MCBBHCNB_02305
OG0000043	PEBOPBNB_01182	MCBBHCNB_01277
OG0000044	PEBOPBNB_02116	MCBBHCNB_02442
OG0000044	PEBOPBNB_02472	MCBBHCNB_03103
OG0000045	PEBOPBNB_02298	MCBBHCNB_03184
OG0000045	PEBOPBNB_03632	MCBBHCNB_00230
OG0000045	PEBOPBNB_03757	MCBBHCNB_00050, MCBBHCNB_03405
OG0000046	PEBOPBNB_01527	MCBBHCNB_02321
OG0000046	PEBOPBNB_00079	MCBBHCNB_01755
OG0000047	PEBOPBNB_00126	MCBBHCNB_01502
OG0000049	PEBOPBNB_01857	MCBBHCNB_03412
OG0000049	PEBOPBNB_00613	MCBBHCNB_01145
OG0000050	PEBOPBNB_03739	MCBBHCNB_00022
OG0000050	PEBOPBNB_00476	MCBBHCNB_00408, MCBBHCNB_00173
OG0000051	PEBOPBNB_01959	MCBBHCNB_01876
OG0000051	PEBOPBNB_02604	MCBBHCNB_01477
OG0000052	PEBOPBNB_00985	MCBBHCNB_01221
OG0000052	PEBOPBNB_01813	MCBBHCNB_01081
OG0000053	PEBOPBNB_00573	MCBBHCNB_00448
OG0000054	PEBOPBNB_01285	MCBBHCNB_00516
OG0000054	PEBOPBNB_00912	MCBBHCNB_02328
OG0000057	PEBOPBNB_00685	MCBBHCNB_00306
OG0000057	PEBOPBNB_00882	MCBBHCNB_00305
OG0000058	PEBOPBNB_01224	MCBBHCNB_00761
OG0000058	PEBOPBNB_03645	MCBBHCNB_03602
OG0000059	PEBOPBNB_02186	MCBBHCNB_03008
OG0000059	PEBOPBNB_03723	MCBBHCNB_03300
OG0000060	PEBOPBNB_02880, PEBOPBNB_02872	MCBBHCNB_02372
OG0000061	PEBOPBNB_00475	MCBBHCNB_00409, MCBBHCNB_00172
OG0000062	PEBOPBNB_00366	MCBBHCNB_04175
OG0000062	PEBOPBNB_00367	MCBBHCNB_04174
OG0000063	PEBOPBNB_03057	MCBBHCNB_02666
OG0000063	PEBOPBNB_01169	MCBBHCNB_03393
OG0000064	PEBOPBNB_00468	MCBBHCNB_00214
OG0000064	PEBOPBNB_02833	MCBBHCNB_02397
OG0000065	PEBOPBNB_02955	MCBBHCNB_01787
OG0000066	PEBOPBNB_00572	MCBBHCNB_00447
OG0000067	PEBOPBNB_03783, PEBOPBNB_01858	MCBBHCNB_03411
OG0000067	PEBOPBNB_00921	MCBBHCNB_04579
OG0000068	PEBOPBNB_02890	MCBBHCNB_01855
OG0000070	PEBOPBNB_01187	MCBBHCNB_00663
OG0000071	PEBOPBNB_02956	MCBBHCNB_01783
OG0000071	PEBOPBNB_02290	MCBBHCNB_03195
OG0000072	PEBOPBNB_00066	MCBBHCNB_03894
OG0000073	PEBOPBNB_01533	MCBBHCNB_01587, MCBBHCNB_01588
OG0000074	PEBOPBNB_01891, PEBOPBNB_01631	MCBBHCNB_01644
OG0000074	PEBOPBNB_02506	MCBBHCNB_03578
OG0000075	PEBOPBNB_01109	MCBBHCNB_04167
OG0000075	PEBOPBNB_02313	MCBBHCNB_03164
OG0000076	PEBOPBNB_02531	MCBBHCNB_03399
OG0000076	PEBOPBNB_02989	MCBBHCNB_03696
OG0000077	PEBOPBNB_03333	MCBBHCNB_03126
OG0000078	PEBOPBNB_00001	MCBBHCNB_03574
OG0000079	PEBOPBNB_01970	MCBBHCNB_01886
OG0000079	PEBOPBNB_01251	MCBBHCNB_01156
OG0000080	PEBOPBNB_03747	MCBBHCNB_00343
OG0000081	PEBOPBNB_02672	MCBBHCNB_02581
OG0000083	PEBOPBNB_00834	MCBBHCNB_04636
OG0000083	PEBOPBNB_02471	MCBBHCNB_03104
OG0000084	PEBOPBNB_02566, PEBOPBNB_01715	MCBBHCNB_01650
OG0000085	PEBOPBNB_02887, PEBOPBNB_01768	MCBBHCNB_01037
OG0000087	PEBOPBNB_02851	MCBBHCNB_03464
OG0000087	PEBOPBNB_02841	MCBBHCNB_02389
OG0000088	PEBOPBNB_02876	MCBBHCNB_02368
OG0000089	PEBOPBNB_00049	MCBBHCNB_02123
OG0000090	PEBOPBNB_00214	MCBBHCNB_02160
OG0000090	PEBOPBNB_03146	MCBBHCNB_00475
OG0000091	PEBOPBNB_00235	MCBBHCNB_00226, MCBBHCNB_00406
OG0000092	PEBOPBNB_03021	MCBBHCNB_00227, MCBBHCNB_00405
OG0000093	PEBOPBNB_02806	MCBBHCNB_02770
OG0000094	PEBOPBNB_00465	MCBBHCNB_00225
OG0000095	PEBOPBNB_03117	MCBBHCNB_03217
OG0000096	PEBOPBNB_00004	MCBBHCNB_00182
OG0000097	PEBOPBNB_01208	MCBBHCNB_00910, MCBBHCNB_02144, MCBBHCNB_02145
OG0000097	PEBOPBNB_00393	MCBBHCNB_02077
OG0000098	PEBOPBNB_00901	MCBBHCNB_01523
OG0000099	PEBOPBNB_00909	MCBBHCNB_01858
OG0000099	PEBOPBNB_01284	MCBBHCNB_00517
OG0000100	PEBOPBNB_02473	MCBBHCNB_03102
OG0000100	PEBOPBNB_02115	MCBBHCNB_02443
OG0000101	PEBOPBNB_02555	MCBBHCNB_01745, MCBBHCNB_04012, MCBBHCNB_02361
OG0000105	PEBOPBNB_03194	MCBBHCNB_00851
OG0000108	PEBOPBNB_02351	MCBBHCNB_02814
OG0000109	PEBOPBNB_02987	MCBBHCNB_03694
OG0000110	PEBOPBNB_03014	MCBBHCNB_03443
OG0000111	PEBOPBNB_00135	MCBBHCNB_02099, MCBBHCNB_02098
OG0000112	PEBOPBNB_00981	MCBBHCNB_00660
OG0000114	PEBOPBNB_02712	MCBBHCNB_02842, MCBBHCNB_02843
OG0000115	PEBOPBNB_02570	MCBBHCNB_02156
OG0000115	PEBOPBNB_03658	MCBBHCNB_03613
OG0000116	PEBOPBNB_00464	MCBBHCNB_00418, MCBBHCNB_00224
OG0000117	PEBOPBNB_01490	MCBBHCNB_02013
OG0000118	PEBOPBNB_01491	MCBBHCNB_02014
OG0000119	PEBOPBNB_01493	MCBBHCNB_02016
OG0000120	PEBOPBNB_00186	MCBBHCNB_01317
OG0000120	PEBOPBNB_02892	MCBBHCNB_01853
OG0000121	PEBOPBNB_03688	MCBBHCNB_02242
OG0000122	PEBOPBNB_02649	MCBBHCNB_01615, MCBBHCNB_02185
OG0000125	PEBOPBNB_01601	MCBBHCNB_01343, MCBBHCNB_01341
OG0000126	PEBOPBNB_02175	MCBBHCNB_03702
OG0000126	PEBOPBNB_00744	MCBBHCNB_04433
OG0000127	PEBOPBNB_02133	MCBBHCNB_04078
OG0000129	PEBOPBNB_03010	MCBBHCNB_00353, MCBBHCNB_00853, MCBBHCNB_00444, MCBBHCNB_01714, MCBBHCNB_03668, MCBBHCNB_03663, MCBBHCNB_03454
OG0000130	PEBOPBNB_03303	MCBBHCNB_02911
OG0000131	PEBOPBNB_03744	MCBBHCNB_00357
OG0000137	PEBOPBNB_02703	MCBBHCNB_02838
OG0000139	PEBOPBNB_01060	MCBBHCNB_04625
OG0000140	PEBOPBNB_01478	MCBBHCNB_03241
OG0000141	PEBOPBNB_02173	MCBBHCNB_03704
OG0000142	PEBOPBNB_01140	MCBBHCNB_00899
OG0000145	PEBOPBNB_01177	MCBBHCNB_00779
OG0000146	PEBOPBNB_00980	MCBBHCNB_00659
OG0000147	PEBOPBNB_02268	MCBBHCNB_03088
OG0000149	PEBOPBNB_01028	MCBBHCNB_04495
OG0000150	PEBOPBNB_00463	MCBBHCNB_00419, MCBBHCNB_00223
OG0000152	PEBOPBNB_00983	MCBBHCNB_01219
OG0000153	PEBOPBNB_01829	MCBBHCNB_01553
OG0000153	PEBOPBNB_00154	MCBBHCNB_03588
OG0000154	PEBOPBNB_01271	MCBBHCNB_04076
OG0000154	PEBOPBNB_01273	MCBBHCNB_04074
OG0000155	PEBOPBNB_02754	MCBBHCNB_02617
OG0000156	PEBOPBNB_01663	MCBBHCNB_01621
OG0000157	PEBOPBNB_00236	MCBBHCNB_00176
OG0000158	PEBOPBNB_03541	MCBBHCNB_03956
OG0000159	PEBOPBNB_01817	MCBBHCNB_01085
OG0000160	PEBOPBNB_02755	MCBBHCNB_02616
OG0000161	PEBOPBNB_01341	MCBBHCNB_03457
OG0000162	PEBOPBNB_01944	MCBBHCNB_00612
OG0000162	PEBOPBNB_03163	MCBBHCNB_03932
OG0000163	PEBOPBNB_01963	MCBBHCNB_01880
OG0000164	PEBOPBNB_02675	MCBBHCNB_02578
OG0000168	PEBOPBNB_02678	MCBBHCNB_02575
OG0000169	PEBOPBNB_00846	MCBBHCNB_04648
OG0000170	PEBOPBNB_03307	MCBBHCNB_03290
OG0000172	PEBOPBNB_00818	MCBBHCNB_00852
OG0000173	PEBOPBNB_01516	MCBBHCNB_03639
OG0000174	PEBOPBNB_00285	MCBBHCNB_04343
OG0000175	PEBOPBNB_02025	MCBBHCNB_02430, MCBBHCNB_03731
OG0000176	PEBOPBNB_01449	MCBBHCNB_03549
OG0000177	PEBOPBNB_00740	MCBBHCNB_04444
OG0000178	PEBOPBNB_02664	MCBBHCNB_03438, MCBBHCNB_02746
OG0000179	PEBOPBNB_01155	MCBBHCNB_00880
OG0000180	PEBOPBNB_00787	MCBBHCNB_04574
OG0000181	PEBOPBNB_00762, PEBOPBNB_00561	MCBBHCNB_00385
OG0000182	PEBOPBNB_00637	MCBBHCNB_01988
OG0000183	PEBOPBNB_00072	MCBBHCNB_03904
OG0000184	PEBOPBNB_01738	MCBBHCNB_03981
OG0000185	PEBOPBNB_02875	MCBBHCNB_02369
OG0000186	PEBOPBNB_00100	MCBBHCNB_03370
OG0000188	PEBOPBNB_02468	MCBBHCNB_03286, MCBBHCNB_02280
OG0000189	PEBOPBNB_00332	MCBBHCNB_04043
OG0000190	PEBOPBNB_01752	MCBBHCNB_01014
OG0000194	PEBOPBNB_03496	MCBBHCNB_00922
OG0000195	PEBOPBNB_03284, PEBOPBNB_02452	MCBBHCNB_02953
OG0000196	PEBOPBNB_01426	MCBBHCNB_01763
OG0000197	PEBOPBNB_00227	MCBBHCNB_01161
OG0000199	PEBOPBNB_02975	MCBBHCNB_01781, MCBBHCNB_00403
OG0000200	PEBOPBNB_01352	MCBBHCNB_01265
OG0000201	PEBOPBNB_00558	MCBBHCNB_00382
OG0000202	PEBOPBNB_00560	MCBBHCNB_00384
OG0000203	PEBOPBNB_03580	MCBBHCNB_03729, MCBBHCNB_01668
OG0000204	PEBOPBNB_02069	MCBBHCNB_01436
OG0000205	PEBOPBNB_02738, PEBOPBNB_01417	MCBBHCNB_01422
OG0000206	PEBOPBNB_00937	MCBBHCNB_00573
OG0000207	PEBOPBNB_03167, PEBOPBNB_02821	MCBBHCNB_02216
OG0000208	PEBOPBNB_03149, PEBOPBNB_01170	MCBBHCNB_00400, MCBBHCNB_03680
OG0000209	PEBOPBNB_01175	MCBBHCNB_00747
OG0000210	PEBOPBNB_03018	MCBBHCNB_03044
OG0000211	PEBOPBNB_03148	MCBBHCNB_00379
OG0000212	PEBOPBNB_03365	MCBBHCNB_02683
OG0000213	PEBOPBNB_03366	MCBBHCNB_02682
OG0000214	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684	MCBBHCNB_02243
OG0000215	PEBOPBNB_01397	MCBBHCNB_01398
OG0000216	PEBOPBNB_01399	MCBBHCNB_01400
OG0000217	PEBOPBNB_01905	MCBBHCNB_04189
OG0000218	PEBOPBNB_01012	MCBBHCNB_04512
OG0000220	PEBOPBNB_00851	MCBBHCNB_04750
OG0000221	PEBOPBNB_00845	MCBBHCNB_04647
OG0000222	PEBOPBNB_00959	MCBBHCNB_01295
OG0000223	PEBOPBNB_02183	MCBBHCNB_02565
OG0000224	PEBOPBNB_02497	MCBBHCNB_02537
OG0000225	PEBOPBNB_03717	MCBBHCNB_01963
OG0000226	PEBOPBNB_00609	MCBBHCNB_01144
OG0000228	PEBOPBNB_01301	MCBBHCNB_04487
OG0000229	PEBOPBNB_00979	MCBBHCNB_00658
OG0000231	PEBOPBNB_01309	MCBBHCNB_04479
OG0000232	PEBOPBNB_00106	MCBBHCNB_03552
OG0000233	PEBOPBNB_03733	MCBBHCNB_02203
OG0000234	PEBOPBNB_02934	MCBBHCNB_01808
OG0000235	PEBOPBNB_02939	MCBBHCNB_01803
OG0000236	PEBOPBNB_02037	MCBBHCNB_02285
OG0000238	PEBOPBNB_01434	MCBBHCNB_01771
OG0000239	PEBOPBNB_00302	MCBBHCNB_04003
OG0000240	PEBOPBNB_01697	MCBBHCNB_01479
OG0000241	PEBOPBNB_01150	MCBBHCNB_00885
OG0000243	PEBOPBNB_00849	MCBBHCNB_04746
OG0000244	PEBOPBNB_01550	MCBBHCNB_04127
OG0000245	PEBOPBNB_00550	MCBBHCNB_01214
OG0000248	PEBOPBNB_03270	MCBBHCNB_02106
OG0000249	PEBOPBNB_02871, PEBOPBNB_02874	MCBBHCNB_02370
OG0000250	PEBOPBNB_00074	MCBBHCNB_01782
OG0000251	PEBOPBNB_03038	MCBBHCNB_04534, MCBBHCNB_02583
OG0000252	PEBOPBNB_02142	MCBBHCNB_04218
OG0000253	PEBOPBNB_01840	MCBBHCNB_04233, MCBBHCNB_04236
OG0000254	PEBOPBNB_00026	MCBBHCNB_03872
OG0000255	PEBOPBNB_01633	MCBBHCNB_01205
OG0000256	PEBOPBNB_01649	MCBBHCNB_01191
OG0000258	PEBOPBNB_03524	MCBBHCNB_03944
OG0000259	PEBOPBNB_02393	MCBBHCNB_03430
OG0000260	PEBOPBNB_02590	MCBBHCNB_02634
OG0000261	PEBOPBNB_00559	MCBBHCNB_00383
OG0000262	PEBOPBNB_00477	MCBBHCNB_00174, MCBBHCNB_00407
OG0000263	PEBOPBNB_02807	MCBBHCNB_02771
OG0000264	PEBOPBNB_01746	MCBBHCNB_01007
OG0000265	PEBOPBNB_02461	MCBBHCNB_03034
OG0000266	PEBOPBNB_01764	MCBBHCNB_01557, MCBBHCNB_01029
OG0000267	PEBOPBNB_01920	MCBBHCNB_03986
OG0000268	PEBOPBNB_00650	MCBBHCNB_00812
OG0000269	PEBOPBNB_01427	MCBBHCNB_01764
OG0000270	PEBOPBNB_01433	MCBBHCNB_01770
OG0000271	PEBOPBNB_01266, PEBOPBNB_01268	MCBBHCNB_04668
OG0000272	PEBOPBNB_02599	MCBBHCNB_02924
OG0000273	PEBOPBNB_02962	MCBBHCNB_01780
OG0000274	PEBOPBNB_03193	MCBBHCNB_04251
OG0000275	PEBOPBNB_03073, PEBOPBNB_02885	MCBBHCNB_00711
OG0000276	PEBOPBNB_00825	MCBBHCNB_00848
OG0000277	PEBOPBNB_01600	MCBBHCNB_01342
OG0000278	PEBOPBNB_00982	MCBBHCNB_01218
OG0000279	PEBOPBNB_03542	MCBBHCNB_03957
OG0000280	PEBOPBNB_03533	MCBBHCNB_03948
OG0000281	PEBOPBNB_03216	MCBBHCNB_01143
OG0000283	PEBOPBNB_01816	MCBBHCNB_01084
OG0000284	PEBOPBNB_03323	MCBBHCNB_02740
OG0000285	PEBOPBNB_03322	MCBBHCNB_02741
OG0000286	PEBOPBNB_00003	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034
OG0000287	PEBOPBNB_03595, PEBOPBNB_03230, PEBOPBNB_00008	MCBBHCNB_01728
OG0000289	PEBOPBNB_00610	MCBBHCNB_02967, MCBBHCNB_02969
OG0000290	PEBOPBNB_00639, PEBOPBNB_03151	MCBBHCNB_03682
OG0000291	PEBOPBNB_01130	MCBBHCNB_02888, MCBBHCNB_02885, MCBBHCNB_01912
OG0000292	PEBOPBNB_01202, PEBOPBNB_01740	MCBBHCNB_03670
OG0000293	PEBOPBNB_01937	MCBBHCNB_03792
OG0000294	PEBOPBNB_03344	MCBBHCNB_01512
OG0000295	PEBOPBNB_01965	MCBBHCNB_01882
OG0000296	PEBOPBNB_02122	MCBBHCNB_02262
OG0000297	PEBOPBNB_02350	MCBBHCNB_01542, MCBBHCNB_02972
OG0000298	PEBOPBNB_02448, PEBOPBNB_03281	MCBBHCNB_02950
OG0000299	PEBOPBNB_02449, PEBOPBNB_03282	MCBBHCNB_02951
OG0000301	PEBOPBNB_03080	MCBBHCNB_04717
OG0000302	PEBOPBNB_03119	MCBBHCNB_02414, MCBBHCNB_02513
OG0000304	PEBOPBNB_03610	MCBBHCNB_04698, MCBBHCNB_02069, MCBBHCNB_01130, MCBBHCNB_01705, MCBBHCNB_00341, MCBBHCNB_00783
OG0000311	PEBOPBNB_01006	MCBBHCNB_00258
OG0000312	PEBOPBNB_01014	MCBBHCNB_04509
OG0000313	PEBOPBNB_00838	MCBBHCNB_04640
OG0000314	PEBOPBNB_00831	MCBBHCNB_00589
OG0000316	PEBOPBNB_00690	MCBBHCNB_00701
OG0000317	PEBOPBNB_00691	MCBBHCNB_01442
OG0000318	PEBOPBNB_00701	MCBBHCNB_00531
OG0000319	PEBOPBNB_02831	MCBBHCNB_02399
OG0000320	PEBOPBNB_00852	MCBBHCNB_04757
OG0000321	PEBOPBNB_00868	MCBBHCNB_00291
OG0000322	PEBOPBNB_00870	MCBBHCNB_00293
OG0000323	PEBOPBNB_00880	MCBBHCNB_00303
OG0000324	PEBOPBNB_00883	MCBBHCNB_00311
OG0000326	PEBOPBNB_01393	MCBBHCNB_01394
OG0000327	PEBOPBNB_03429	MCBBHCNB_00976
OG0000328	PEBOPBNB_03426	MCBBHCNB_00979
OG0000329	PEBOPBNB_01761	MCBBHCNB_01026
OG0000330	PEBOPBNB_00748	MCBBHCNB_04430
OG0000331	PEBOPBNB_00749	MCBBHCNB_04429
OG0000332	PEBOPBNB_01405	MCBBHCNB_01406
OG0000333	PEBOPBNB_03719	MCBBHCNB_01964
OG0000334	PEBOPBNB_03718	MCBBHCNB_01962
OG0000335	PEBOPBNB_03290	MCBBHCNB_03055
OG0000336	PEBOPBNB_03704	MCBBHCNB_02227
OG0000337	PEBOPBNB_00927	MCBBHCNB_00567
OG0000338	PEBOPBNB_01745	MCBBHCNB_01005
OG0000339	PEBOPBNB_01911, PEBOPBNB_00525	MCBBHCNB_04183
OG0000340	PEBOPBNB_01910	MCBBHCNB_04184
OG0000341	PEBOPBNB_01061	MCBBHCNB_04624
OG0000342	PEBOPBNB_01363	MCBBHCNB_01253
OG0000343	PEBOPBNB_03472	MCBBHCNB_00935
OG0000344	PEBOPBNB_01384	MCBBHCNB_01376
OG0000345	PEBOPBNB_01377	MCBBHCNB_01369
OG0000346	PEBOPBNB_00643	MCBBHCNB_00794
OG0000347	PEBOPBNB_00304	MCBBHCNB_04005
OG0000348	PEBOPBNB_00636	MCBBHCNB_00667
OG0000349	PEBOPBNB_01326	MCBBHCNB_04465
OG0000350	PEBOPBNB_00369	MCBBHCNB_03493, MCBBHCNB_04172
OG0000351	PEBOPBNB_03446	MCBBHCNB_00960
OG0000352	PEBOPBNB_02110	MCBBHCNB_02451, MCBBHCNB_03101
OG0000353	PEBOPBNB_00070	MCBBHCNB_03898
OG0000354	PEBOPBNB_00068	MCBBHCNB_03896
OG0000355	PEBOPBNB_00067	MCBBHCNB_03895
OG0000356	PEBOPBNB_01289	MCBBHCNB_00513
OG0000357	PEBOPBNB_03721	MCBBHCNB_02337
OG0000358	PEBOPBNB_00263	MCBBHCNB_04401
OG0000359	PEBOPBNB_01270	MCBBHCNB_00803
OG0000360	PEBOPBNB_01448	MCBBHCNB_03550
OG0000361	PEBOPBNB_01667	MCBBHCNB_01622
OG0000362	PEBOPBNB_01668	MCBBHCNB_01623
OG0000363	PEBOPBNB_01669	MCBBHCNB_01624
OG0000364	PEBOPBNB_01670	MCBBHCNB_01625
OG0000365	PEBOPBNB_01462	MCBBHCNB_03257
OG0000366	PEBOPBNB_01466	MCBBHCNB_03253
OG0000367	PEBOPBNB_00114	MCBBHCNB_03560
OG0000368	PEBOPBNB_00116	MCBBHCNB_03562
OG0000369	PEBOPBNB_00117	MCBBHCNB_03563
OG0000370	PEBOPBNB_01692	MCBBHCNB_01893
OG0000371	PEBOPBNB_01053	MCBBHCNB_04632
OG0000372	PEBOPBNB_03574	MCBBHCNB_01674
OG0000373	PEBOPBNB_02091	MCBBHCNB_03215
OG0000374	PEBOPBNB_01254	MCBBHCNB_01154
OG0000375	PEBOPBNB_03651	MCBBHCNB_03607
OG0000376	PEBOPBNB_03730	MCBBHCNB_02206
OG0000377	PEBOPBNB_03731	MCBBHCNB_02205
OG0000378	PEBOPBNB_03732	MCBBHCNB_02204
OG0000379	PEBOPBNB_03734	MCBBHCNB_02202
OG0000380	PEBOPBNB_02931	MCBBHCNB_01811
OG0000381	PEBOPBNB_02938	MCBBHCNB_01804
OG0000382	PEBOPBNB_02940	MCBBHCNB_01802
OG0000383	PEBOPBNB_02941	MCBBHCNB_01801
OG0000384	PEBOPBNB_02951	MCBBHCNB_01791
OG0000385	PEBOPBNB_02475	MCBBHCNB_03100
OG0000386	PEBOPBNB_02633	MCBBHCNB_02940
OG0000387	PEBOPBNB_03039	MCBBHCNB_03327
OG0000388	PEBOPBNB_01588	MCBBHCNB_01339
OG0000389	PEBOPBNB_01587	MCBBHCNB_01338
OG0000390	PEBOPBNB_01537	MCBBHCNB_01592
OG0000391	PEBOPBNB_02308	MCBBHCNB_03173
OG0000392	PEBOPBNB_03046	MCBBHCNB_03334
OG0000394	PEBOPBNB_00166	MCBBHCNB_03083
OG0000395	PEBOPBNB_00381	MCBBHCNB_03914
OG0000396	PEBOPBNB_00811	MCBBHCNB_00469
OG0000397	PEBOPBNB_01589	MCBBHCNB_01340
OG0000398	PEBOPBNB_02646	MCBBHCNB_02623
OG0000399	PEBOPBNB_00112	MCBBHCNB_03558
OG0000400	PEBOPBNB_01618	MCBBHCNB_00916
OG0000401	PEBOPBNB_01617	MCBBHCNB_00915
OG0000402	PEBOPBNB_01616	MCBBHCNB_00914
OG0000403	PEBOPBNB_01615	MCBBHCNB_00913
OG0000404	PEBOPBNB_01085	MCBBHCNB_04600
OG0000405	PEBOPBNB_00449	MCBBHCNB_04326
OG0000406	PEBOPBNB_01154	MCBBHCNB_00881
OG0000407	PEBOPBNB_01152	MCBBHCNB_00883
OG0000408	PEBOPBNB_01149	MCBBHCNB_00888
OG0000409	PEBOPBNB_01148	MCBBHCNB_00889
OG0000410	PEBOPBNB_01145	MCBBHCNB_00892
OG0000411	PEBOPBNB_01143	MCBBHCNB_00894
OG0000412	PEBOPBNB_01142	MCBBHCNB_00896
OG0000413	PEBOPBNB_01141	MCBBHCNB_00897
OG0000414	PEBOPBNB_01138	MCBBHCNB_00901
