Orthogroup	644736333	2687453699
OG0000024	MCBBHCNB_00420, MCBBHCNB_00222	PEBOPBNB_00462
OG0000024	MCBBHCNB_00023	PEBOPBNB_03738
OG0000025	MCBBHCNB_01680	PEBOPBNB_03569
OG0000025	MCBBHCNB_01682	PEBOPBNB_03567
OG0000026	MCBBHCNB_03806, MCBBHCNB_03651	PEBOPBNB_03517
OG0000026	MCBBHCNB_01960	PEBOPBNB_00711
OG0000026	MCBBHCNB_02696	PEBOPBNB_01916
OG0000027	MCBBHCNB_01334	PEBOPBNB_00169
OG0000027	MCBBHCNB_02354	PEBOPBNB_02898
OG0000027	MCBBHCNB_03705	PEBOPBNB_02172
OG0000028	MCBBHCNB_01904	PEBOPBNB_02904
OG0000029	MCBBHCNB_04249, MCBBHCNB_02310, MCBBHCNB_00190, MCBBHCNB_00617	PEBOPBNB_00513
OG0000030	MCBBHCNB_01336	PEBOPBNB_01586
OG0000030	MCBBHCNB_04748	PEBOPBNB_01500
OG0000031	MCBBHCNB_00781	PEBOPBNB_03133, PEBOPBNB_02626
OG0000032	MCBBHCNB_02732	PEBOPBNB_02580
OG0000033	MCBBHCNB_01235	PEBOPBNB_01375
OG0000033	MCBBHCNB_01439	PEBOPBNB_02073
OG0000036	MCBBHCNB_01002	PEBOPBNB_01743
OG0000036	MCBBHCNB_02574	PEBOPBNB_02679
OG0000037	MCBBHCNB_01810	PEBOPBNB_02932
OG0000037	MCBBHCNB_01437	PEBOPBNB_02071
OG0000038	MCBBHCNB_01409	PEBOPBNB_01409
OG0000038	MCBBHCNB_01410	PEBOPBNB_01410
OG0000039	MCBBHCNB_04628	PEBOPBNB_01057
OG0000041	MCBBHCNB_02476, MCBBHCNB_02477, MCBBHCNB_02478, MCBBHCNB_00414	PEBOPBNB_01532
OG0000042	MCBBHCNB_01030	PEBOPBNB_01765
OG0000042	MCBBHCNB_00269	PEBOPBNB_01001
OG0000043	MCBBHCNB_02305	PEBOPBNB_01508
OG0000043	MCBBHCNB_01277	PEBOPBNB_01182
OG0000044	MCBBHCNB_02442	PEBOPBNB_02116
OG0000044	MCBBHCNB_03103	PEBOPBNB_02472
OG0000045	MCBBHCNB_03184	PEBOPBNB_02298
OG0000045	MCBBHCNB_00230	PEBOPBNB_03632
OG0000045	MCBBHCNB_00050, MCBBHCNB_03405	PEBOPBNB_03757
OG0000046	MCBBHCNB_02321	PEBOPBNB_01527
OG0000046	MCBBHCNB_01755	PEBOPBNB_00079
OG0000047	MCBBHCNB_01502	PEBOPBNB_00126
OG0000049	MCBBHCNB_03412	PEBOPBNB_01857
OG0000049	MCBBHCNB_01145	PEBOPBNB_00613
OG0000050	MCBBHCNB_00022	PEBOPBNB_03739
OG0000050	MCBBHCNB_00408, MCBBHCNB_00173	PEBOPBNB_00476
OG0000051	MCBBHCNB_01876	PEBOPBNB_01959
OG0000051	MCBBHCNB_01477	PEBOPBNB_02604
OG0000052	MCBBHCNB_01221	PEBOPBNB_00985
OG0000052	MCBBHCNB_01081	PEBOPBNB_01813
OG0000053	MCBBHCNB_00448	PEBOPBNB_00573
OG0000054	MCBBHCNB_00516	PEBOPBNB_01285
OG0000054	MCBBHCNB_02328	PEBOPBNB_00912
OG0000057	MCBBHCNB_00306	PEBOPBNB_00685
OG0000057	MCBBHCNB_00305	PEBOPBNB_00882
OG0000058	MCBBHCNB_00761	PEBOPBNB_01224
OG0000058	MCBBHCNB_03602	PEBOPBNB_03645
OG0000059	MCBBHCNB_03008	PEBOPBNB_02186
OG0000059	MCBBHCNB_03300	PEBOPBNB_03723
OG0000060	MCBBHCNB_02372	PEBOPBNB_02880, PEBOPBNB_02872
OG0000061	MCBBHCNB_00409, MCBBHCNB_00172	PEBOPBNB_00475
OG0000062	MCBBHCNB_04175	PEBOPBNB_00366
OG0000062	MCBBHCNB_04174	PEBOPBNB_00367
OG0000063	MCBBHCNB_02666	PEBOPBNB_03057
OG0000063	MCBBHCNB_03393	PEBOPBNB_01169
OG0000064	MCBBHCNB_00214	PEBOPBNB_00468
OG0000064	MCBBHCNB_02397	PEBOPBNB_02833
OG0000065	MCBBHCNB_01787	PEBOPBNB_02955
OG0000066	MCBBHCNB_00447	PEBOPBNB_00572
OG0000067	MCBBHCNB_03411	PEBOPBNB_03783, PEBOPBNB_01858
OG0000067	MCBBHCNB_04579	PEBOPBNB_00921
OG0000068	MCBBHCNB_01855	PEBOPBNB_02890
OG0000070	MCBBHCNB_00663	PEBOPBNB_01187
OG0000071	MCBBHCNB_01783	PEBOPBNB_02956
OG0000071	MCBBHCNB_03195	PEBOPBNB_02290
OG0000072	MCBBHCNB_03894	PEBOPBNB_00066
OG0000073	MCBBHCNB_01587, MCBBHCNB_01588	PEBOPBNB_01533
OG0000074	MCBBHCNB_01644	PEBOPBNB_01891, PEBOPBNB_01631
OG0000074	MCBBHCNB_03578	PEBOPBNB_02506
OG0000075	MCBBHCNB_04167	PEBOPBNB_01109
OG0000075	MCBBHCNB_03164	PEBOPBNB_02313
OG0000076	MCBBHCNB_03399	PEBOPBNB_02531
OG0000076	MCBBHCNB_03696	PEBOPBNB_02989
OG0000077	MCBBHCNB_03126	PEBOPBNB_03333
OG0000078	MCBBHCNB_03574	PEBOPBNB_00001
OG0000079	MCBBHCNB_01886	PEBOPBNB_01970
OG0000079	MCBBHCNB_01156	PEBOPBNB_01251
OG0000080	MCBBHCNB_00343	PEBOPBNB_03747
OG0000081	MCBBHCNB_02581	PEBOPBNB_02672
OG0000083	MCBBHCNB_04636	PEBOPBNB_00834
OG0000083	MCBBHCNB_03104	PEBOPBNB_02471
OG0000084	MCBBHCNB_01650	PEBOPBNB_02566, PEBOPBNB_01715
OG0000085	MCBBHCNB_01037	PEBOPBNB_02887, PEBOPBNB_01768
OG0000087	MCBBHCNB_03464	PEBOPBNB_02851
OG0000087	MCBBHCNB_02389	PEBOPBNB_02841
OG0000088	MCBBHCNB_02368	PEBOPBNB_02876
OG0000089	MCBBHCNB_02123	PEBOPBNB_00049
OG0000090	MCBBHCNB_02160	PEBOPBNB_00214
OG0000090	MCBBHCNB_00475	PEBOPBNB_03146
OG0000091	MCBBHCNB_00226, MCBBHCNB_00406	PEBOPBNB_00235
OG0000092	MCBBHCNB_00227, MCBBHCNB_00405	PEBOPBNB_03021
OG0000093	MCBBHCNB_02770	PEBOPBNB_02806
OG0000094	MCBBHCNB_00225	PEBOPBNB_00465
OG0000095	MCBBHCNB_03217	PEBOPBNB_03117
OG0000096	MCBBHCNB_00182	PEBOPBNB_00004
OG0000097	MCBBHCNB_00910, MCBBHCNB_02144, MCBBHCNB_02145	PEBOPBNB_01208
OG0000097	MCBBHCNB_02077	PEBOPBNB_00393
OG0000098	MCBBHCNB_01523	PEBOPBNB_00901
OG0000099	MCBBHCNB_01858	PEBOPBNB_00909
OG0000099	MCBBHCNB_00517	PEBOPBNB_01284
OG0000100	MCBBHCNB_03102	PEBOPBNB_02473
OG0000100	MCBBHCNB_02443	PEBOPBNB_02115
OG0000101	MCBBHCNB_01745, MCBBHCNB_04012, MCBBHCNB_02361	PEBOPBNB_02555
OG0000105	MCBBHCNB_00851	PEBOPBNB_03194
OG0000108	MCBBHCNB_02814	PEBOPBNB_02351
OG0000109	MCBBHCNB_03694	PEBOPBNB_02987
OG0000110	MCBBHCNB_03443	PEBOPBNB_03014
OG0000111	MCBBHCNB_02099, MCBBHCNB_02098	PEBOPBNB_00135
OG0000112	MCBBHCNB_00660	PEBOPBNB_00981
OG0000114	MCBBHCNB_02842, MCBBHCNB_02843	PEBOPBNB_02712
OG0000115	MCBBHCNB_02156	PEBOPBNB_02570
OG0000115	MCBBHCNB_03613	PEBOPBNB_03658
OG0000116	MCBBHCNB_00418, MCBBHCNB_00224	PEBOPBNB_00464
OG0000117	MCBBHCNB_02013	PEBOPBNB_01490
OG0000118	MCBBHCNB_02014	PEBOPBNB_01491
OG0000119	MCBBHCNB_02016	PEBOPBNB_01493
OG0000120	MCBBHCNB_01317	PEBOPBNB_00186
OG0000120	MCBBHCNB_01853	PEBOPBNB_02892
OG0000121	MCBBHCNB_02242	PEBOPBNB_03688
OG0000122	MCBBHCNB_01615, MCBBHCNB_02185	PEBOPBNB_02649
OG0000125	MCBBHCNB_01343, MCBBHCNB_01341	PEBOPBNB_01601
OG0000126	MCBBHCNB_03702	PEBOPBNB_02175
OG0000126	MCBBHCNB_04433	PEBOPBNB_00744
OG0000127	MCBBHCNB_04078	PEBOPBNB_02133
OG0000129	MCBBHCNB_00353, MCBBHCNB_00853, MCBBHCNB_00444, MCBBHCNB_01714, MCBBHCNB_03668, MCBBHCNB_03663, MCBBHCNB_03454	PEBOPBNB_03010
OG0000130	MCBBHCNB_02911	PEBOPBNB_03303
OG0000131	MCBBHCNB_00357	PEBOPBNB_03744
OG0000137	MCBBHCNB_02838	PEBOPBNB_02703
OG0000139	MCBBHCNB_04625	PEBOPBNB_01060
OG0000140	MCBBHCNB_03241	PEBOPBNB_01478
OG0000141	MCBBHCNB_03704	PEBOPBNB_02173
OG0000142	MCBBHCNB_00899	PEBOPBNB_01140
OG0000145	MCBBHCNB_00779	PEBOPBNB_01177
OG0000146	MCBBHCNB_00659	PEBOPBNB_00980
OG0000147	MCBBHCNB_03088	PEBOPBNB_02268
OG0000149	MCBBHCNB_04495	PEBOPBNB_01028
OG0000150	MCBBHCNB_00419, MCBBHCNB_00223	PEBOPBNB_00463
OG0000152	MCBBHCNB_01219	PEBOPBNB_00983
OG0000153	MCBBHCNB_01553	PEBOPBNB_01829
OG0000153	MCBBHCNB_03588	PEBOPBNB_00154
OG0000154	MCBBHCNB_04076	PEBOPBNB_01271
OG0000154	MCBBHCNB_04074	PEBOPBNB_01273
OG0000155	MCBBHCNB_02617	PEBOPBNB_02754
OG0000156	MCBBHCNB_01621	PEBOPBNB_01663
OG0000157	MCBBHCNB_00176	PEBOPBNB_00236
OG0000158	MCBBHCNB_03956	PEBOPBNB_03541
OG0000159	MCBBHCNB_01085	PEBOPBNB_01817
OG0000160	MCBBHCNB_02616	PEBOPBNB_02755
OG0000161	MCBBHCNB_03457	PEBOPBNB_01341
OG0000162	MCBBHCNB_00612	PEBOPBNB_01944
OG0000162	MCBBHCNB_03932	PEBOPBNB_03163
OG0000163	MCBBHCNB_01880	PEBOPBNB_01963
OG0000164	MCBBHCNB_02578	PEBOPBNB_02675
OG0000168	MCBBHCNB_02575	PEBOPBNB_02678
OG0000169	MCBBHCNB_04648	PEBOPBNB_00846
OG0000170	MCBBHCNB_03290	PEBOPBNB_03307
OG0000172	MCBBHCNB_00852	PEBOPBNB_00818
OG0000173	MCBBHCNB_03639	PEBOPBNB_01516
OG0000174	MCBBHCNB_04343	PEBOPBNB_00285
OG0000175	MCBBHCNB_02430, MCBBHCNB_03731	PEBOPBNB_02025
OG0000176	MCBBHCNB_03549	PEBOPBNB_01449
OG0000177	MCBBHCNB_04444	PEBOPBNB_00740
OG0000178	MCBBHCNB_03438, MCBBHCNB_02746	PEBOPBNB_02664
OG0000179	MCBBHCNB_00880	PEBOPBNB_01155
OG0000180	MCBBHCNB_04574	PEBOPBNB_00787
OG0000181	MCBBHCNB_00385	PEBOPBNB_00762, PEBOPBNB_00561
OG0000182	MCBBHCNB_01988	PEBOPBNB_00637
OG0000183	MCBBHCNB_03904	PEBOPBNB_00072
OG0000184	MCBBHCNB_03981	PEBOPBNB_01738
OG0000185	MCBBHCNB_02369	PEBOPBNB_02875
OG0000186	MCBBHCNB_03370	PEBOPBNB_00100
OG0000188	MCBBHCNB_03286, MCBBHCNB_02280	PEBOPBNB_02468
OG0000189	MCBBHCNB_04043	PEBOPBNB_00332
OG0000190	MCBBHCNB_01014	PEBOPBNB_01752
OG0000194	MCBBHCNB_00922	PEBOPBNB_03496
OG0000195	MCBBHCNB_02953	PEBOPBNB_03284, PEBOPBNB_02452
OG0000196	MCBBHCNB_01763	PEBOPBNB_01426
OG0000197	MCBBHCNB_01161	PEBOPBNB_00227
OG0000199	MCBBHCNB_01781, MCBBHCNB_00403	PEBOPBNB_02975
OG0000200	MCBBHCNB_01265	PEBOPBNB_01352
OG0000201	MCBBHCNB_00382	PEBOPBNB_00558
OG0000202	MCBBHCNB_00384	PEBOPBNB_00560
OG0000203	MCBBHCNB_03729, MCBBHCNB_01668	PEBOPBNB_03580
OG0000204	MCBBHCNB_01436	PEBOPBNB_02069
OG0000205	MCBBHCNB_01422	PEBOPBNB_02738, PEBOPBNB_01417
OG0000206	MCBBHCNB_00573	PEBOPBNB_00937
OG0000207	MCBBHCNB_02216	PEBOPBNB_03167, PEBOPBNB_02821
OG0000208	MCBBHCNB_00400, MCBBHCNB_03680	PEBOPBNB_03149, PEBOPBNB_01170
OG0000209	MCBBHCNB_00747	PEBOPBNB_01175
OG0000210	MCBBHCNB_03044	PEBOPBNB_03018
OG0000211	MCBBHCNB_00379	PEBOPBNB_03148
OG0000212	MCBBHCNB_02683	PEBOPBNB_03365
OG0000213	MCBBHCNB_02682	PEBOPBNB_03366
OG0000214	MCBBHCNB_02243	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684
OG0000215	MCBBHCNB_01398	PEBOPBNB_01397
OG0000216	MCBBHCNB_01400	PEBOPBNB_01399
OG0000217	MCBBHCNB_04189	PEBOPBNB_01905
OG0000218	MCBBHCNB_04512	PEBOPBNB_01012
OG0000220	MCBBHCNB_04750	PEBOPBNB_00851
OG0000221	MCBBHCNB_04647	PEBOPBNB_00845
OG0000222	MCBBHCNB_01295	PEBOPBNB_00959
OG0000223	MCBBHCNB_02565	PEBOPBNB_02183
OG0000224	MCBBHCNB_02537	PEBOPBNB_02497
OG0000225	MCBBHCNB_01963	PEBOPBNB_03717
OG0000226	MCBBHCNB_01144	PEBOPBNB_00609
OG0000228	MCBBHCNB_04487	PEBOPBNB_01301
OG0000229	MCBBHCNB_00658	PEBOPBNB_00979
OG0000231	MCBBHCNB_04479	PEBOPBNB_01309
OG0000232	MCBBHCNB_03552	PEBOPBNB_00106
OG0000233	MCBBHCNB_02203	PEBOPBNB_03733
OG0000234	MCBBHCNB_01808	PEBOPBNB_02934
OG0000235	MCBBHCNB_01803	PEBOPBNB_02939
OG0000236	MCBBHCNB_02285	PEBOPBNB_02037
OG0000238	MCBBHCNB_01771	PEBOPBNB_01434
OG0000239	MCBBHCNB_04003	PEBOPBNB_00302
OG0000240	MCBBHCNB_01479	PEBOPBNB_01697
OG0000241	MCBBHCNB_00885	PEBOPBNB_01150
OG0000243	MCBBHCNB_04746	PEBOPBNB_00849
OG0000244	MCBBHCNB_04127	PEBOPBNB_01550
OG0000245	MCBBHCNB_01214	PEBOPBNB_00550
OG0000248	MCBBHCNB_02106	PEBOPBNB_03270
OG0000249	MCBBHCNB_02370	PEBOPBNB_02871, PEBOPBNB_02874
OG0000250	MCBBHCNB_01782	PEBOPBNB_00074
OG0000251	MCBBHCNB_04534, MCBBHCNB_02583	PEBOPBNB_03038
OG0000252	MCBBHCNB_04218	PEBOPBNB_02142
OG0000253	MCBBHCNB_04233, MCBBHCNB_04236	PEBOPBNB_01840
OG0000254	MCBBHCNB_03872	PEBOPBNB_00026
OG0000255	MCBBHCNB_01205	PEBOPBNB_01633
OG0000256	MCBBHCNB_01191	PEBOPBNB_01649
OG0000258	MCBBHCNB_03944	PEBOPBNB_03524
OG0000259	MCBBHCNB_03430	PEBOPBNB_02393
OG0000260	MCBBHCNB_02634	PEBOPBNB_02590
OG0000261	MCBBHCNB_00383	PEBOPBNB_00559
OG0000262	MCBBHCNB_00174, MCBBHCNB_00407	PEBOPBNB_00477
OG0000263	MCBBHCNB_02771	PEBOPBNB_02807
OG0000264	MCBBHCNB_01007	PEBOPBNB_01746
OG0000265	MCBBHCNB_03034	PEBOPBNB_02461
OG0000266	MCBBHCNB_01557, MCBBHCNB_01029	PEBOPBNB_01764
OG0000267	MCBBHCNB_03986	PEBOPBNB_01920
OG0000268	MCBBHCNB_00812	PEBOPBNB_00650
OG0000269	MCBBHCNB_01764	PEBOPBNB_01427
OG0000270	MCBBHCNB_01770	PEBOPBNB_01433
OG0000271	MCBBHCNB_04668	PEBOPBNB_01266, PEBOPBNB_01268
OG0000272	MCBBHCNB_02924	PEBOPBNB_02599
OG0000273	MCBBHCNB_01780	PEBOPBNB_02962
OG0000274	MCBBHCNB_04251	PEBOPBNB_03193
OG0000275	MCBBHCNB_00711	PEBOPBNB_03073, PEBOPBNB_02885
OG0000276	MCBBHCNB_00848	PEBOPBNB_00825
OG0000277	MCBBHCNB_01342	PEBOPBNB_01600
OG0000278	MCBBHCNB_01218	PEBOPBNB_00982
OG0000279	MCBBHCNB_03957	PEBOPBNB_03542
OG0000280	MCBBHCNB_03948	PEBOPBNB_03533
OG0000281	MCBBHCNB_01143	PEBOPBNB_03216
OG0000283	MCBBHCNB_01084	PEBOPBNB_01816
OG0000284	MCBBHCNB_02740	PEBOPBNB_03323
OG0000285	MCBBHCNB_02741	PEBOPBNB_03322
OG0000286	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034	PEBOPBNB_00003
OG0000287	MCBBHCNB_01728	PEBOPBNB_03595, PEBOPBNB_03230, PEBOPBNB_00008
OG0000289	MCBBHCNB_02967, MCBBHCNB_02969	PEBOPBNB_00610
OG0000290	MCBBHCNB_03682	PEBOPBNB_00639, PEBOPBNB_03151
OG0000291	MCBBHCNB_02888, MCBBHCNB_02885, MCBBHCNB_01912	PEBOPBNB_01130
OG0000292	MCBBHCNB_03670	PEBOPBNB_01202, PEBOPBNB_01740
OG0000293	MCBBHCNB_03792	PEBOPBNB_01937
OG0000294	MCBBHCNB_01512	PEBOPBNB_03344
OG0000295	MCBBHCNB_01882	PEBOPBNB_01965
OG0000296	MCBBHCNB_02262	PEBOPBNB_02122
OG0000297	MCBBHCNB_01542, MCBBHCNB_02972	PEBOPBNB_02350
OG0000298	MCBBHCNB_02950	PEBOPBNB_02448, PEBOPBNB_03281
OG0000299	MCBBHCNB_02951	PEBOPBNB_02449, PEBOPBNB_03282
OG0000301	MCBBHCNB_04717	PEBOPBNB_03080
OG0000302	MCBBHCNB_02414, MCBBHCNB_02513	PEBOPBNB_03119
OG0000304	MCBBHCNB_04698, MCBBHCNB_02069, MCBBHCNB_01130, MCBBHCNB_01705, MCBBHCNB_00341, MCBBHCNB_00783	PEBOPBNB_03610
OG0000311	MCBBHCNB_00258	PEBOPBNB_01006
OG0000312	MCBBHCNB_04509	PEBOPBNB_01014
OG0000313	MCBBHCNB_04640	PEBOPBNB_00838
OG0000314	MCBBHCNB_00589	PEBOPBNB_00831
OG0000316	MCBBHCNB_00701	PEBOPBNB_00690
OG0000317	MCBBHCNB_01442	PEBOPBNB_00691
OG0000318	MCBBHCNB_00531	PEBOPBNB_00701
OG0000319	MCBBHCNB_02399	PEBOPBNB_02831
OG0000320	MCBBHCNB_04757	PEBOPBNB_00852
OG0000321	MCBBHCNB_00291	PEBOPBNB_00868
OG0000322	MCBBHCNB_00293	PEBOPBNB_00870
OG0000323	MCBBHCNB_00303	PEBOPBNB_00880
OG0000324	MCBBHCNB_00311	PEBOPBNB_00883
OG0000326	MCBBHCNB_01394	PEBOPBNB_01393
OG0000327	MCBBHCNB_00976	PEBOPBNB_03429
OG0000328	MCBBHCNB_00979	PEBOPBNB_03426
OG0000329	MCBBHCNB_01026	PEBOPBNB_01761
OG0000330	MCBBHCNB_04430	PEBOPBNB_00748
OG0000331	MCBBHCNB_04429	PEBOPBNB_00749
OG0000332	MCBBHCNB_01406	PEBOPBNB_01405
OG0000333	MCBBHCNB_01964	PEBOPBNB_03719
OG0000334	MCBBHCNB_01962	PEBOPBNB_03718
OG0000335	MCBBHCNB_03055	PEBOPBNB_03290
OG0000336	MCBBHCNB_02227	PEBOPBNB_03704
OG0000337	MCBBHCNB_00567	PEBOPBNB_00927
OG0000338	MCBBHCNB_01005	PEBOPBNB_01745
OG0000339	MCBBHCNB_04183	PEBOPBNB_01911, PEBOPBNB_00525
OG0000340	MCBBHCNB_04184	PEBOPBNB_01910
OG0000341	MCBBHCNB_04624	PEBOPBNB_01061
OG0000342	MCBBHCNB_01253	PEBOPBNB_01363
OG0000343	MCBBHCNB_00935	PEBOPBNB_03472
OG0000344	MCBBHCNB_01376	PEBOPBNB_01384
OG0000345	MCBBHCNB_01369	PEBOPBNB_01377
OG0000346	MCBBHCNB_00794	PEBOPBNB_00643
OG0000347	MCBBHCNB_04005	PEBOPBNB_00304
OG0000348	MCBBHCNB_00667	PEBOPBNB_00636
OG0000349	MCBBHCNB_04465	PEBOPBNB_01326
OG0000350	MCBBHCNB_03493, MCBBHCNB_04172	PEBOPBNB_00369
OG0000351	MCBBHCNB_00960	PEBOPBNB_03446
OG0000352	MCBBHCNB_02451, MCBBHCNB_03101	PEBOPBNB_02110
OG0000353	MCBBHCNB_03898	PEBOPBNB_00070
OG0000354	MCBBHCNB_03896	PEBOPBNB_00068
OG0000355	MCBBHCNB_03895	PEBOPBNB_00067
OG0000356	MCBBHCNB_00513	PEBOPBNB_01289
OG0000357	MCBBHCNB_02337	PEBOPBNB_03721
OG0000358	MCBBHCNB_04401	PEBOPBNB_00263
OG0000359	MCBBHCNB_00803	PEBOPBNB_01270
OG0000360	MCBBHCNB_03550	PEBOPBNB_01448
OG0000361	MCBBHCNB_01622	PEBOPBNB_01667
OG0000362	MCBBHCNB_01623	PEBOPBNB_01668
OG0000363	MCBBHCNB_01624	PEBOPBNB_01669
OG0000364	MCBBHCNB_01625	PEBOPBNB_01670
OG0000365	MCBBHCNB_03257	PEBOPBNB_01462
OG0000366	MCBBHCNB_03253	PEBOPBNB_01466
OG0000367	MCBBHCNB_03560	PEBOPBNB_00114
OG0000368	MCBBHCNB_03562	PEBOPBNB_00116
OG0000369	MCBBHCNB_03563	PEBOPBNB_00117
OG0000370	MCBBHCNB_01893	PEBOPBNB_01692
OG0000371	MCBBHCNB_04632	PEBOPBNB_01053
OG0000372	MCBBHCNB_01674	PEBOPBNB_03574
OG0000373	MCBBHCNB_03215	PEBOPBNB_02091
OG0000374	MCBBHCNB_01154	PEBOPBNB_01254
OG0000375	MCBBHCNB_03607	PEBOPBNB_03651
OG0000376	MCBBHCNB_02206	PEBOPBNB_03730
OG0000377	MCBBHCNB_02205	PEBOPBNB_03731
OG0000378	MCBBHCNB_02204	PEBOPBNB_03732
OG0000379	MCBBHCNB_02202	PEBOPBNB_03734
OG0000380	MCBBHCNB_01811	PEBOPBNB_02931
OG0000381	MCBBHCNB_01804	PEBOPBNB_02938
OG0000382	MCBBHCNB_01802	PEBOPBNB_02940
OG0000383	MCBBHCNB_01801	PEBOPBNB_02941
OG0000384	MCBBHCNB_01791	PEBOPBNB_02951
OG0000385	MCBBHCNB_03100	PEBOPBNB_02475
OG0000386	MCBBHCNB_02940	PEBOPBNB_02633
OG0000387	MCBBHCNB_03327	PEBOPBNB_03039
OG0000388	MCBBHCNB_01339	PEBOPBNB_01588
OG0000389	MCBBHCNB_01338	PEBOPBNB_01587
OG0000390	MCBBHCNB_01592	PEBOPBNB_01537
OG0000391	MCBBHCNB_03173	PEBOPBNB_02308
OG0000392	MCBBHCNB_03334	PEBOPBNB_03046
OG0000394	MCBBHCNB_03083	PEBOPBNB_00166
OG0000395	MCBBHCNB_03914	PEBOPBNB_00381
OG0000396	MCBBHCNB_00469	PEBOPBNB_00811
OG0000397	MCBBHCNB_01340	PEBOPBNB_01589
OG0000398	MCBBHCNB_02623	PEBOPBNB_02646
OG0000399	MCBBHCNB_03558	PEBOPBNB_00112
OG0000400	MCBBHCNB_00916	PEBOPBNB_01618
OG0000401	MCBBHCNB_00915	PEBOPBNB_01617
OG0000402	MCBBHCNB_00914	PEBOPBNB_01616
OG0000403	MCBBHCNB_00913	PEBOPBNB_01615
OG0000404	MCBBHCNB_04600	PEBOPBNB_01085
OG0000405	MCBBHCNB_04326	PEBOPBNB_00449
OG0000406	MCBBHCNB_00881	PEBOPBNB_01154
OG0000407	MCBBHCNB_00883	PEBOPBNB_01152
OG0000408	MCBBHCNB_00888	PEBOPBNB_01149
OG0000409	MCBBHCNB_00889	PEBOPBNB_01148
OG0000410	MCBBHCNB_00892	PEBOPBNB_01145
OG0000411	MCBBHCNB_00894	PEBOPBNB_01143
OG0000412	MCBBHCNB_00896	PEBOPBNB_01142
OG0000413	MCBBHCNB_00897	PEBOPBNB_01141
OG0000414	MCBBHCNB_00901	PEBOPBNB_01138
