Orthogroup	644736333	GCA_003332265.1
OG0000048	MCBBHCNB_04693, MCBBHCNB_00080, MCBBHCNB_01937, MCBBHCNB_02563, MCBBHCNB_01550, MCBBHCNB_02042, MCBBHCNB_04373, MCBBHCNB_00339, MCBBHCNB_02078, MCBBHCNB_03026, MCBBHCNB_04568, MCBBHCNB_00429, MCBBHCNB_01181, MCBBHCNB_02355, MCBBHCNB_01704, MCBBHCNB_01138	BFLDHLJO_02365
OG0000049	MCBBHCNB_03412	BFLDHLJO_03377
OG0000051	MCBBHCNB_01876	BFLDHLJO_01019
OG0000051	MCBBHCNB_01477	BFLDHLJO_01624
OG0000052	MCBBHCNB_01081	BFLDHLJO_03290
OG0000053	MCBBHCNB_00448	BFLDHLJO_02840
OG0000054	MCBBHCNB_00516	BFLDHLJO_04108
OG0000054	MCBBHCNB_02328	BFLDHLJO_03794
OG0000056	MCBBHCNB_00229	BFLDHLJO_03595
OG0000057	MCBBHCNB_00306	BFLDHLJO_03111
OG0000057	MCBBHCNB_00305	BFLDHLJO_03773
OG0000058	MCBBHCNB_00761	BFLDHLJO_00396
OG0000058	MCBBHCNB_03602	BFLDHLJO_03931
OG0000059	MCBBHCNB_03008	BFLDHLJO_03040
OG0000059	MCBBHCNB_03300	BFLDHLJO_02331
OG0000060	MCBBHCNB_02372	BFLDHLJO_00428, BFLDHLJO_00435
OG0000062	MCBBHCNB_04175	BFLDHLJO_00029
OG0000062	MCBBHCNB_04174	BFLDHLJO_00028
OG0000063	MCBBHCNB_02666	BFLDHLJO_02567
OG0000063	MCBBHCNB_03393	BFLDHLJO_01518
OG0000064	MCBBHCNB_00214	BFLDHLJO_03162, BFLDHLJO_03201
OG0000064	MCBBHCNB_02397	BFLDHLJO_00878
OG0000065	MCBBHCNB_01787	BFLDHLJO_02514
OG0000065	MCBBHCNB_03903	BFLDHLJO_01809
OG0000066	MCBBHCNB_00447	BFLDHLJO_02839
OG0000067	MCBBHCNB_03411	BFLDHLJO_01405
OG0000067	MCBBHCNB_04579	BFLDHLJO_03378
OG0000068	MCBBHCNB_01855	BFLDHLJO_00861
OG0000070	MCBBHCNB_00663	BFLDHLJO_01591
OG0000071	MCBBHCNB_01783	BFLDHLJO_02893
OG0000072	MCBBHCNB_03894	BFLDHLJO_01815
OG0000073	MCBBHCNB_01587, MCBBHCNB_01588	BFLDHLJO_00220
OG0000074	MCBBHCNB_01644	BFLDHLJO_02240
OG0000075	MCBBHCNB_04167	BFLDHLJO_01517
OG0000075	MCBBHCNB_03164	BFLDHLJO_03416
OG0000076	MCBBHCNB_03399	BFLDHLJO_02087
OG0000076	MCBBHCNB_03696	BFLDHLJO_02916
OG0000077	MCBBHCNB_03126	BFLDHLJO_02817
OG0000078	MCBBHCNB_03574	BFLDHLJO_01266
OG0000079	MCBBHCNB_01886	BFLDHLJO_01009
OG0000079	MCBBHCNB_01156	BFLDHLJO_00418
OG0000080	MCBBHCNB_00343	BFLDHLJO_03440
OG0000081	MCBBHCNB_02581	BFLDHLJO_01631
OG0000082	MCBBHCNB_01270, MCBBHCNB_00358	BFLDHLJO_02370
OG0000082	MCBBHCNB_00351, MCBBHCNB_00428, MCBBHCNB_00359, MCBBHCNB_00361, MCBBHCNB_02002	BFLDHLJO_00231
OG0000083	MCBBHCNB_04636	BFLDHLJO_04172
OG0000083	MCBBHCNB_03104	BFLDHLJO_01135
OG0000084	MCBBHCNB_01650	BFLDHLJO_04045, BFLDHLJO_02299
OG0000085	MCBBHCNB_01037	BFLDHLJO_01191
OG0000087	MCBBHCNB_03464	BFLDHLJO_00453
OG0000087	MCBBHCNB_02389	BFLDHLJO_00886
OG0000088	MCBBHCNB_02368	BFLDHLJO_00431
OG0000089	MCBBHCNB_02123, MCBBHCNB_02366	BFLDHLJO_01848
OG0000090	MCBBHCNB_02160	BFLDHLJO_00193
OG0000090	MCBBHCNB_00475	BFLDHLJO_01722
OG0000091	MCBBHCNB_00226, MCBBHCNB_00406	BFLDHLJO_01059, BFLDHLJO_03168, BFLDHLJO_03209
OG0000092	MCBBHCNB_00227, MCBBHCNB_00405	BFLDHLJO_01160, BFLDHLJO_01060, BFLDHLJO_03167, BFLDHLJO_03208
OG0000093	MCBBHCNB_02770	BFLDHLJO_01753
OG0000094	MCBBHCNB_00225	BFLDHLJO_01088
OG0000095	MCBBHCNB_01268, MCBBHCNB_03217	BFLDHLJO_00538, BFLDHLJO_03698
OG0000096	MCBBHCNB_00182, MCBBHCNB_01725	BFLDHLJO_03213
OG0000096	MCBBHCNB_01727	BFLDHLJO_03212
OG0000097	MCBBHCNB_02077	BFLDHLJO_02447
OG0000098	MCBBHCNB_01523	BFLDHLJO_00723
OG0000099	MCBBHCNB_01858	BFLDHLJO_03791
OG0000099	MCBBHCNB_00517	BFLDHLJO_04109
OG0000100	MCBBHCNB_03102	BFLDHLJO_01137
OG0000100	MCBBHCNB_02443	BFLDHLJO_02695
OG0000101	MCBBHCNB_01745, MCBBHCNB_04012, MCBBHCNB_02361	BFLDHLJO_01783
OG0000102	MCBBHCNB_00171, MCBBHCNB_01098, MCBBHCNB_03526, MCBBHCNB_00186, MCBBHCNB_00332, MCBBHCNB_01172, MCBBHCNB_00347	BFLDHLJO_01725
OG0000103	MCBBHCNB_02138, MCBBHCNB_02990	BFLDHLJO_03379, BFLDHLJO_00169, BFLDHLJO_00828, BFLDHLJO_02767
OG0000104	MCBBHCNB_03836	BFLDHLJO_01983
OG0000105	MCBBHCNB_00851	BFLDHLJO_01678
OG0000107	MCBBHCNB_03774, MCBBHCNB_03787	BFLDHLJO_01002
OG0000108	MCBBHCNB_02814	BFLDHLJO_00786
OG0000109	MCBBHCNB_04219	BFLDHLJO_02722
OG0000109	MCBBHCNB_03694	BFLDHLJO_02918
OG0000110	MCBBHCNB_03443	BFLDHLJO_01296
OG0000111	MCBBHCNB_02099, MCBBHCNB_02098	BFLDHLJO_00604
OG0000112	MCBBHCNB_00660	BFLDHLJO_03297
OG0000115	MCBBHCNB_03613	BFLDHLJO_03947
OG0000116	MCBBHCNB_00418, MCBBHCNB_00224	BFLDHLJO_01089
OG0000117	MCBBHCNB_02013	BFLDHLJO_02138
OG0000118	MCBBHCNB_02014	BFLDHLJO_02139
OG0000119	MCBBHCNB_02016	BFLDHLJO_02141
OG0000120	MCBBHCNB_01317	BFLDHLJO_03531
OG0000120	MCBBHCNB_01853	BFLDHLJO_00863
OG0000121	MCBBHCNB_02242	BFLDHLJO_00903
OG0000122	MCBBHCNB_01615, MCBBHCNB_02185	BFLDHLJO_01644
OG0000123	MCBBHCNB_01662	BFLDHLJO_00497
OG0000124	MCBBHCNB_01663	BFLDHLJO_00498
OG0000125	MCBBHCNB_01341	BFLDHLJO_02389
OG0000126	MCBBHCNB_03702	BFLDHLJO_03052
OG0000126	MCBBHCNB_04433	BFLDHLJO_01375
OG0000127	MCBBHCNB_04078	BFLDHLJO_02714
OG0000128	MCBBHCNB_00801	BFLDHLJO_04146
OG0000129	MCBBHCNB_00353, MCBBHCNB_00853, MCBBHCNB_00444, MCBBHCNB_01714, MCBBHCNB_03668, MCBBHCNB_03663	BFLDHLJO_01048
OG0000129	MCBBHCNB_03454	BFLDHLJO_03271
OG0000130	MCBBHCNB_02911	BFLDHLJO_02790
OG0000130	MCBBHCNB_03066	BFLDHLJO_02585
OG0000131	MCBBHCNB_00355, MCBBHCNB_03134, MCBBHCNB_01976, MCBBHCNB_04293	BFLDHLJO_00698
OG0000131	MCBBHCNB_03137, MCBBHCNB_00357	BFLDHLJO_01853
OG0000134	MCBBHCNB_00061, MCBBHCNB_02035	BFLDHLJO_03221
OG0000135	MCBBHCNB_03450, MCBBHCNB_00346	BFLDHLJO_03439
OG0000139	MCBBHCNB_04625	BFLDHLJO_01467
OG0000140	MCBBHCNB_03241	BFLDHLJO_02125
OG0000141	MCBBHCNB_03704	BFLDHLJO_03054
OG0000142	MCBBHCNB_00899	BFLDHLJO_01553
OG0000144	MCBBHCNB_01429	BFLDHLJO_00303
OG0000145	MCBBHCNB_00779	BFLDHLJO_01576
OG0000146	MCBBHCNB_00659	BFLDHLJO_03298
OG0000149	MCBBHCNB_04495	BFLDHLJO_01951
OG0000150	MCBBHCNB_00419, MCBBHCNB_00223	BFLDHLJO_01090
OG0000152	MCBBHCNB_01219	BFLDHLJO_01908
OG0000153	MCBBHCNB_01553	BFLDHLJO_02353
OG0000155	MCBBHCNB_02617	BFLDHLJO_02545
OG0000156	MCBBHCNB_01621	BFLDHLJO_02273
OG0000157	MCBBHCNB_00176	BFLDHLJO_00159
OG0000158	MCBBHCNB_03956	BFLDHLJO_01349, BFLDHLJO_00467, BFLDHLJO_00466, BFLDHLJO_00523, BFLDHLJO_00525, BFLDHLJO_02194
OG0000159	MCBBHCNB_01085	BFLDHLJO_03341, BFLDHLJO_03294
OG0000160	MCBBHCNB_02616	BFLDHLJO_02546
OG0000162	MCBBHCNB_00612, MCBBHCNB_03932	BFLDHLJO_03456
OG0000163	MCBBHCNB_01880	BFLDHLJO_01016
OG0000164	MCBBHCNB_02578	BFLDHLJO_01633
OG0000165	MCBBHCNB_01389	BFLDHLJO_01043
OG0000166	MCBBHCNB_02594	BFLDHLJO_03918
OG0000167	MCBBHCNB_02722	BFLDHLJO_02221
OG0000168	MCBBHCNB_02575	BFLDHLJO_01636
OG0000169	MCBBHCNB_04648	BFLDHLJO_02048
OG0000170	MCBBHCNB_03290	BFLDHLJO_02794
OG0000171	MCBBHCNB_01449	BFLDHLJO_01262
OG0000172	MCBBHCNB_00852	BFLDHLJO_01342
OG0000173	MCBBHCNB_03639	BFLDHLJO_00202
OG0000174	MCBBHCNB_04343	BFLDHLJO_00107
OG0000176	MCBBHCNB_03549	BFLDHLJO_00333
OG0000177	MCBBHCNB_04444	BFLDHLJO_01379
OG0000179	MCBBHCNB_00880	BFLDHLJO_01536
OG0000181	MCBBHCNB_00385	BFLDHLJO_02685
OG0000182	MCBBHCNB_01988	BFLDHLJO_02883
OG0000183	MCBBHCNB_03904	BFLDHLJO_01808
OG0000184	MCBBHCNB_03981	BFLDHLJO_02228
OG0000185	MCBBHCNB_02369	BFLDHLJO_00432
OG0000186	MCBBHCNB_03370	BFLDHLJO_02384
OG0000188	MCBBHCNB_03286, MCBBHCNB_02280	BFLDHLJO_01132
OG0000189	MCBBHCNB_04043	BFLDHLJO_00058
OG0000190	MCBBHCNB_02704	BFLDHLJO_00810
OG0000190	MCBBHCNB_01014	BFLDHLJO_01206
OG0000191	MCBBHCNB_00904, MCBBHCNB_02087	BFLDHLJO_01803
OG0000194	MCBBHCNB_00922	BFLDHLJO_02372
OG0000195	MCBBHCNB_02953	BFLDHLJO_01858, BFLDHLJO_02592
OG0000196	MCBBHCNB_01763	BFLDHLJO_00309
OG0000197	MCBBHCNB_01161	BFLDHLJO_00184
OG0000199	MCBBHCNB_01781, MCBBHCNB_00403	BFLDHLJO_02930
OG0000200	MCBBHCNB_01265	BFLDHLJO_00234
OG0000201	MCBBHCNB_00382	BFLDHLJO_02682
OG0000202	MCBBHCNB_00384	BFLDHLJO_02684
OG0000205	MCBBHCNB_01422	BFLDHLJO_02146
OG0000206	MCBBHCNB_00573	BFLDHLJO_03808
OG0000207	MCBBHCNB_02216	BFLDHLJO_01707, BFLDHLJO_01736
OG0000208	MCBBHCNB_00400, MCBBHCNB_03680	BFLDHLJO_01570
OG0000209	MCBBHCNB_00747	BFLDHLJO_01573
OG0000210	MCBBHCNB_03044	BFLDHLJO_03643
OG0000211	MCBBHCNB_00379	BFLDHLJO_01720
OG0000212	MCBBHCNB_02683	BFLDHLJO_03864
OG0000213	MCBBHCNB_02682	BFLDHLJO_03865
OG0000214	MCBBHCNB_02243	BFLDHLJO_02909
OG0000215	MCBBHCNB_01398	BFLDHLJO_00279
OG0000216	MCBBHCNB_01400	BFLDHLJO_00281
OG0000217	MCBBHCNB_04189	BFLDHLJO_02064
OG0000218	MCBBHCNB_04512	BFLDHLJO_01937
OG0000220	MCBBHCNB_04750	BFLDHLJO_03655
OG0000221	MCBBHCNB_04647	BFLDHLJO_02049
OG0000223	MCBBHCNB_02565	BFLDHLJO_03043
OG0000224	MCBBHCNB_02537	BFLDHLJO_01180, BFLDHLJO_01181
OG0000225	MCBBHCNB_01963	BFLDHLJO_00930
OG0000226	MCBBHCNB_01144	BFLDHLJO_00002
OG0000228	MCBBHCNB_04487	BFLDHLJO_04093
OG0000229	MCBBHCNB_00658	BFLDHLJO_03299
OG0000230	MCBBHCNB_00946	BFLDHLJO_03702
OG0000231	MCBBHCNB_04479	BFLDHLJO_04085
OG0000232	MCBBHCNB_03552	BFLDHLJO_00633
OG0000233	MCBBHCNB_02203	BFLDHLJO_03812
OG0000234	MCBBHCNB_01808	BFLDHLJO_02491
OG0000235	MCBBHCNB_01803	BFLDHLJO_02497
OG0000236	MCBBHCNB_02285	BFLDHLJO_00948
OG0000237	MCBBHCNB_03276	BFLDHLJO_01322
OG0000238	MCBBHCNB_01771	BFLDHLJO_00317
OG0000239	MCBBHCNB_04003	BFLDHLJO_00088
OG0000240	MCBBHCNB_01479	BFLDHLJO_01238
OG0000241	MCBBHCNB_00885	BFLDHLJO_01541
OG0000243	MCBBHCNB_04746	BFLDHLJO_03657
OG0000244	MCBBHCNB_04127	BFLDHLJO_03486
OG0000245	MCBBHCNB_01214	BFLDHLJO_02675
OG0000248	MCBBHCNB_02106	BFLDHLJO_01877
OG0000249	MCBBHCNB_02370	BFLDHLJO_00433
OG0000250	MCBBHCNB_01782	BFLDHLJO_01806
OG0000251	MCBBHCNB_04534, MCBBHCNB_02583	BFLDHLJO_00664
OG0000252	MCBBHCNB_04218	BFLDHLJO_02723
OG0000253	MCBBHCNB_04233, MCBBHCNB_04236	BFLDHLJO_02948
OG0000254	MCBBHCNB_03872	BFLDHLJO_01837
OG0000255	MCBBHCNB_01205	BFLDHLJO_02242
OG0000256	MCBBHCNB_01191	BFLDHLJO_02259
OG0000257	MCBBHCNB_00807	BFLDHLJO_01421
OG0000258	MCBBHCNB_03944	BFLDHLJO_02211
OG0000259	MCBBHCNB_03430	BFLDHLJO_00749
OG0000260	MCBBHCNB_02634	BFLDHLJO_00940
OG0000261	MCBBHCNB_00383	BFLDHLJO_02683
OG0000262	MCBBHCNB_00174, MCBBHCNB_00407	BFLDHLJO_03192
OG0000263	MCBBHCNB_02771	BFLDHLJO_01752
OG0000264	MCBBHCNB_01007	BFLDHLJO_01212
OG0000265	MCBBHCNB_03034	BFLDHLJO_00735
OG0000266	MCBBHCNB_01557, MCBBHCNB_01029	BFLDHLJO_01194
OG0000267	MCBBHCNB_03986	BFLDHLJO_02080
OG0000268	MCBBHCNB_00812	BFLDHLJO_01424
OG0000269	MCBBHCNB_01764	BFLDHLJO_00310
OG0000270	MCBBHCNB_01770	BFLDHLJO_00316
OG0000271	MCBBHCNB_04668	BFLDHLJO_02602, BFLDHLJO_04121, BFLDHLJO_04119
OG0000272	MCBBHCNB_02924	BFLDHLJO_01629
OG0000273	MCBBHCNB_01780	BFLDHLJO_02536
OG0000274	MCBBHCNB_04251	BFLDHLJO_01679
OG0000275	MCBBHCNB_00711	BFLDHLJO_03690
OG0000276	MCBBHCNB_00848	BFLDHLJO_01334
OG0000277	MCBBHCNB_01342	BFLDHLJO_02391
OG0000278	MCBBHCNB_01218	BFLDHLJO_01907
OG0000279	MCBBHCNB_03957	BFLDHLJO_00521, BFLDHLJO_00522, BFLDHLJO_02193
OG0000280	MCBBHCNB_03948	BFLDHLJO_00473, BFLDHLJO_01355, BFLDHLJO_00531, BFLDHLJO_02202
OG0000281	MCBBHCNB_01143	BFLDHLJO_00003, BFLDHLJO_03925
OG0000282	MCBBHCNB_02134	BFLDHLJO_02302
OG0000283	MCBBHCNB_01084	BFLDHLJO_03293
OG0000286	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034	BFLDHLJO_02015
OG0000287	MCBBHCNB_01728	BFLDHLJO_03214, BFLDHLJO_00636
OG0000289	MCBBHCNB_02967, MCBBHCNB_02969	BFLDHLJO_02435
OG0000290	MCBBHCNB_03682	BFLDHLJO_01399, BFLDHLJO_01717
OG0000291	MCBBHCNB_02888, MCBBHCNB_02885, MCBBHCNB_01912	BFLDHLJO_01563
OG0000292	MCBBHCNB_03670	BFLDHLJO_01794
OG0000294	MCBBHCNB_01512	BFLDHLJO_02828
OG0000295	MCBBHCNB_01882	BFLDHLJO_01014
OG0000296	MCBBHCNB_02262	BFLDHLJO_02702
OG0000297	MCBBHCNB_01542, MCBBHCNB_02972	BFLDHLJO_00787
OG0000298	MCBBHCNB_02950	BFLDHLJO_02595, BFLDHLJO_01861
OG0000299	MCBBHCNB_02951	BFLDHLJO_02594, BFLDHLJO_01860
OG0000301	MCBBHCNB_04717	BFLDHLJO_03824
OG0000301	MCBBHCNB_04752	BFLDHLJO_02429
OG0000304	MCBBHCNB_04698, MCBBHCNB_02069, MCBBHCNB_01130, MCBBHCNB_01705, MCBBHCNB_00341, MCBBHCNB_00783	BFLDHLJO_02871
OG0000305	MCBBHCNB_01311	BFLDHLJO_00590
OG0000306	MCBBHCNB_03281	BFLDHLJO_03910
OG0000307	MCBBHCNB_04257	BFLDHLJO_02457
OG0000309	MCBBHCNB_02458	BFLDHLJO_01118
OG0000311	MCBBHCNB_00258	BFLDHLJO_01931
OG0000312	MCBBHCNB_04509	BFLDHLJO_01939
OG0000313	MCBBHCNB_04640	BFLDHLJO_02057
OG0000314	MCBBHCNB_00589	BFLDHLJO_01328
OG0000315	MCBBHCNB_02048	BFLDHLJO_01062
OG0000316	MCBBHCNB_00701	BFLDHLJO_03116
OG0000317	MCBBHCNB_01442	BFLDHLJO_03117
OG0000318	MCBBHCNB_00531	BFLDHLJO_03127
OG0000319	MCBBHCNB_02399	BFLDHLJO_00876
OG0000320	MCBBHCNB_04757	BFLDHLJO_03650
OG0000321	MCBBHCNB_00291	BFLDHLJO_03760
OG0000322	MCBBHCNB_00293	BFLDHLJO_03762
OG0000323	MCBBHCNB_00303	BFLDHLJO_03771
OG0000324	MCBBHCNB_00311	BFLDHLJO_03774
OG0000326	MCBBHCNB_01394	BFLDHLJO_00275
OG0000327	MCBBHCNB_00976	BFLDHLJO_03724
OG0000328	MCBBHCNB_00979	BFLDHLJO_03727
OG0000329	MCBBHCNB_01026	BFLDHLJO_01197
OG0000330	MCBBHCNB_04430	BFLDHLJO_01371
OG0000331	MCBBHCNB_04429	BFLDHLJO_01370
OG0000332	MCBBHCNB_01406	BFLDHLJO_00287
OG0000333	MCBBHCNB_01964	BFLDHLJO_00932
OG0000334	MCBBHCNB_01962	BFLDHLJO_00931
OG0000335	MCBBHCNB_03055	BFLDHLJO_02954
OG0000336	MCBBHCNB_02227	BFLDHLJO_00918
OG0000337	MCBBHCNB_00567	BFLDHLJO_03802
OG0000338	MCBBHCNB_01005	BFLDHLJO_01214
OG0000339	MCBBHCNB_04183	BFLDHLJO_02070
OG0000340	MCBBHCNB_04184	BFLDHLJO_02069
OG0000341	MCBBHCNB_04624	BFLDHLJO_01468
OG0000342	MCBBHCNB_01253	BFLDHLJO_00249
OG0000343	MCBBHCNB_00935	BFLDHLJO_02980
OG0000344	MCBBHCNB_01376	BFLDHLJO_00266
OG0000345	MCBBHCNB_01369	BFLDHLJO_00259
OG0000346	MCBBHCNB_00794	BFLDHLJO_01414
OG0000347	MCBBHCNB_04005	BFLDHLJO_00086
OG0000348	MCBBHCNB_00667	BFLDHLJO_01594
OG0000349	MCBBHCNB_04465	BFLDHLJO_04141
OG0000350	MCBBHCNB_03493, MCBBHCNB_04172	BFLDHLJO_00026
OG0000351	MCBBHCNB_00960	BFLDHLJO_03715
OG0000352	MCBBHCNB_02451, MCBBHCNB_03101	BFLDHLJO_02693
OG0000353	MCBBHCNB_03898	BFLDHLJO_01810
OG0000354	MCBBHCNB_03896	BFLDHLJO_01812
OG0000355	MCBBHCNB_03895	BFLDHLJO_01813
OG0000356	MCBBHCNB_00513	BFLDHLJO_04105
OG0000358	MCBBHCNB_04401	BFLDHLJO_00129
OG0000359	MCBBHCNB_00803	BFLDHLJO_03445
OG0000360	MCBBHCNB_03550	BFLDHLJO_00332
OG0000361	MCBBHCNB_01622	BFLDHLJO_02276
OG0000362	MCBBHCNB_01623	BFLDHLJO_02277
OG0000363	MCBBHCNB_01624	BFLDHLJO_02278
OG0000364	MCBBHCNB_01625	BFLDHLJO_02279
OG0000365	MCBBHCNB_03257	BFLDHLJO_03570
OG0000366	MCBBHCNB_03253	BFLDHLJO_03574
OG0000367	MCBBHCNB_03560	BFLDHLJO_00625
OG0000368	MCBBHCNB_03562	BFLDHLJO_00623
OG0000369	MCBBHCNB_03563	BFLDHLJO_00622
OG0000370	MCBBHCNB_01893	BFLDHLJO_02185
OG0000371	MCBBHCNB_04632	BFLDHLJO_01461
OG0000373	MCBBHCNB_03215	BFLDHLJO_02304
OG0000374	MCBBHCNB_01154	BFLDHLJO_04154
OG0000375	MCBBHCNB_03607	BFLDHLJO_03941
OG0000376	MCBBHCNB_02206	BFLDHLJO_03815
OG0000377	MCBBHCNB_02205	BFLDHLJO_03814
OG0000378	MCBBHCNB_02204	BFLDHLJO_03813
OG0000379	MCBBHCNB_02202	BFLDHLJO_02418
OG0000380	MCBBHCNB_01811	BFLDHLJO_02488
OG0000381	MCBBHCNB_01804	BFLDHLJO_02496
OG0000382	MCBBHCNB_01802	BFLDHLJO_02498
OG0000383	MCBBHCNB_01801	BFLDHLJO_02499
OG0000384	MCBBHCNB_01791	BFLDHLJO_02509
OG0000385	MCBBHCNB_03100	BFLDHLJO_01139
OG0000386	MCBBHCNB_02940	BFLDHLJO_01662
OG0000387	MCBBHCNB_03327	BFLDHLJO_00665
OG0000388	MCBBHCNB_01339	BFLDHLJO_01986
OG0000389	MCBBHCNB_01338	BFLDHLJO_01987
OG0000390	MCBBHCNB_01592	BFLDHLJO_00224
OG0000391	MCBBHCNB_03173	BFLDHLJO_03414
