Orthogroup	644736333	Reactor4-bin.4
OG0000100	MCBBHCNB_02443	CEKMHFBL_00412
OG0000101	MCBBHCNB_01745	CEKMHFBL_01096
OG0000101	MCBBHCNB_02361	CEKMHFBL_01088
OG0000102	MCBBHCNB_00171, MCBBHCNB_01098, MCBBHCNB_03526, MCBBHCNB_00186, MCBBHCNB_00332	CEKMHFBL_04224
OG0000103	MCBBHCNB_02138, MCBBHCNB_02990	CEKMHFBL_02655, CEKMHFBL_03003, CEKMHFBL_03602
OG0000104	MCBBHCNB_03836	CEKMHFBL_00933
OG0000105	MCBBHCNB_04252	CEKMHFBL_03927
OG0000107	MCBBHCNB_03774, MCBBHCNB_03787	CEKMHFBL_02038, CEKMHFBL_02051
OG0000108	MCBBHCNB_02814	CEKMHFBL_00364
OG0000109	MCBBHCNB_04219	CEKMHFBL_01694
OG0000109	MCBBHCNB_03694	CEKMHFBL_03249
OG0000110	MCBBHCNB_03443	CEKMHFBL_04111
OG0000112	MCBBHCNB_00660	CEKMHFBL_03066
OG0000113	MCBBHCNB_01328	CEKMHFBL_01633
OG0000114	MCBBHCNB_02842, MCBBHCNB_02843	CEKMHFBL_01770
OG0000115	MCBBHCNB_02156	CEKMHFBL_03495
OG0000115	MCBBHCNB_03613	CEKMHFBL_03397
OG0000116	MCBBHCNB_00200, MCBBHCNB_00418, MCBBHCNB_00224	CEKMHFBL_03762
OG0000117	MCBBHCNB_02013	CEKMHFBL_02710
OG0000117	MCBBHCNB_02272	CEKMHFBL_03701
OG0000118	MCBBHCNB_02014	CEKMHFBL_03172, CEKMHFBL_02709
OG0000118	MCBBHCNB_02271	CEKMHFBL_03700
OG0000119	MCBBHCNB_02270	CEKMHFBL_03699
OG0000119	MCBBHCNB_02016	CEKMHFBL_02707
OG0000120	MCBBHCNB_01853	CEKMHFBL_03554
OG0000121	MCBBHCNB_00482	CEKMHFBL_03148
OG0000121	MCBBHCNB_02242	CEKMHFBL_00614
OG0000122	MCBBHCNB_01615, MCBBHCNB_02185	CEKMHFBL_00847
OG0000123	MCBBHCNB_01662	CEKMHFBL_02931
OG0000124	MCBBHCNB_01663	CEKMHFBL_02930
OG0000125	MCBBHCNB_01341	CEKMHFBL_02375
OG0000126	MCBBHCNB_03702	CEKMHFBL_01818
OG0000127	MCBBHCNB_04078	CEKMHFBL_03962
OG0000128	MCBBHCNB_00801	CEKMHFBL_03011
OG0000130	MCBBHCNB_02911	CEKMHFBL_00528
OG0000130	MCBBHCNB_03066	CEKMHFBL_00866
OG0000131	MCBBHCNB_00355, MCBBHCNB_03134, MCBBHCNB_01976, MCBBHCNB_04293	CEKMHFBL_04161
OG0000136	MCBBHCNB_00478	CEKMHFBL_03144
OG0000136	MCBBHCNB_01033, MCBBHCNB_00196	CEKMHFBL_02778
OG0000137	MCBBHCNB_02838	CEKMHFBL_01578
OG0000140	MCBBHCNB_03241	CEKMHFBL_03790
OG0000141	MCBBHCNB_03704	CEKMHFBL_00178, CEKMHFBL_04179
OG0000142	MCBBHCNB_00899	CEKMHFBL_04026
OG0000143	MCBBHCNB_01354	CEKMHFBL_02389
OG0000144	MCBBHCNB_01429	CEKMHFBL_04048
OG0000145	MCBBHCNB_00779	CEKMHFBL_01427
OG0000146	MCBBHCNB_00659	CEKMHFBL_03067
OG0000147	MCBBHCNB_03088	CEKMHFBL_02668
OG0000149	MCBBHCNB_04744	CEKMHFBL_02536
OG0000149	MCBBHCNB_04495	CEKMHFBL_02295
OG0000150	MCBBHCNB_00199, MCBBHCNB_00419, MCBBHCNB_00223	CEKMHFBL_03763
OG0000152	MCBBHCNB_01219	CEKMHFBL_03064
OG0000153	MCBBHCNB_03588	CEKMHFBL_03460
OG0000154	MCBBHCNB_04076	CEKMHFBL_03960
OG0000154	MCBBHCNB_04074	CEKMHFBL_03958
OG0000155	MCBBHCNB_02617	CEKMHFBL_01186
OG0000156	MCBBHCNB_01621	CEKMHFBL_02122
OG0000157	MCBBHCNB_00176	CEKMHFBL_03766
OG0000158	MCBBHCNB_03956	CEKMHFBL_00922
OG0000159	MCBBHCNB_01085	CEKMHFBL_02102
OG0000160	MCBBHCNB_02616	CEKMHFBL_01185
OG0000162	MCBBHCNB_00612	CEKMHFBL_02470
OG0000163	MCBBHCNB_01880	CEKMHFBL_02025
OG0000164	MCBBHCNB_02578	CEKMHFBL_02209
OG0000165	MCBBHCNB_01389	CEKMHFBL_00453, CEKMHFBL_04042, CEKMHFBL_04173, CEKMHFBL_02825, CEKMHFBL_01766, CEKMHFBL_02148, CEKMHFBL_04159, CEKMHFBL_02223, CEKMHFBL_04202, CEKMHFBL_04278
OG0000166	MCBBHCNB_02594	CEKMHFBL_00457
OG0000167	MCBBHCNB_02722	CEKMHFBL_01737
OG0000168	MCBBHCNB_02575	CEKMHFBL_02850
OG0000169	MCBBHCNB_04648	CEKMHFBL_03866
OG0000170	MCBBHCNB_04708, MCBBHCNB_03290	CEKMHFBL_00813
OG0000171	MCBBHCNB_01449	CEKMHFBL_00639
OG0000172	MCBBHCNB_00852	CEKMHFBL_00942
OG0000173	MCBBHCNB_03639	CEKMHFBL_01075
OG0000174	MCBBHCNB_04343	CEKMHFBL_03448
OG0000175	MCBBHCNB_02430, MCBBHCNB_03731	CEKMHFBL_02917
OG0000176	MCBBHCNB_03549	CEKMHFBL_02358
OG0000177	MCBBHCNB_04444	CEKMHFBL_01395
OG0000178	MCBBHCNB_03438, MCBBHCNB_02746	CEKMHFBL_00830
OG0000179	MCBBHCNB_00880	CEKMHFBL_00195
OG0000180	MCBBHCNB_04574	CEKMHFBL_01980
OG0000181	MCBBHCNB_00385	CEKMHFBL_03994
OG0000182	MCBBHCNB_01988	CEKMHFBL_00817
OG0000183	MCBBHCNB_03904	CEKMHFBL_00607
OG0000184	MCBBHCNB_03981	CEKMHFBL_01410
OG0000185	MCBBHCNB_02369	CEKMHFBL_04271
OG0000186	MCBBHCNB_03370	CEKMHFBL_02742
OG0000188	MCBBHCNB_02280	CEKMHFBL_01609
OG0000189	MCBBHCNB_04043	CEKMHFBL_01271
OG0000190	MCBBHCNB_01014	CEKMHFBL_01376
OG0000191	MCBBHCNB_00904	CEKMHFBL_04021
OG0000194	MCBBHCNB_00922	CEKMHFBL_03402
OG0000195	MCBBHCNB_02953	CEKMHFBL_03541
OG0000196	MCBBHCNB_01763	CEKMHFBL_03202
OG0000197	MCBBHCNB_01161	CEKMHFBL_04235
OG0000198	MCBBHCNB_04250	CEKMHFBL_03925
OG0000199	MCBBHCNB_01781	CEKMHFBL_03220
OG0000199	MCBBHCNB_00403	CEKMHFBL_01050
OG0000200	MCBBHCNB_01265	CEKMHFBL_00941
OG0000201	MCBBHCNB_00382	CEKMHFBL_03997
OG0000202	MCBBHCNB_00384	CEKMHFBL_03995
OG0000205	MCBBHCNB_01422	CEKMHFBL_03490
OG0000206	MCBBHCNB_00573	CEKMHFBL_02242
OG0000207	MCBBHCNB_02216	CEKMHFBL_00737
OG0000208	MCBBHCNB_00400, MCBBHCNB_03680	CEKMHFBL_02214
OG0000209	MCBBHCNB_00747	CEKMHFBL_01423
OG0000211	MCBBHCNB_00379	CEKMHFBL_02345
OG0000212	MCBBHCNB_02683	CEKMHFBL_01778
OG0000213	MCBBHCNB_02682	CEKMHFBL_01779
OG0000214	MCBBHCNB_02243	CEKMHFBL_00609
OG0000215	MCBBHCNB_01398	CEKMHFBL_01465
OG0000216	MCBBHCNB_01400	CEKMHFBL_01467
OG0000218	MCBBHCNB_04512	CEKMHFBL_01300
OG0000219	MCBBHCNB_01227	CEKMHFBL_03673
OG0000220	MCBBHCNB_04750	CEKMHFBL_01313
OG0000221	MCBBHCNB_04647	CEKMHFBL_03865
OG0000222	MCBBHCNB_01295	CEKMHFBL_01612
OG0000223	MCBBHCNB_02565	CEKMHFBL_03110
OG0000224	MCBBHCNB_02537	CEKMHFBL_03635
OG0000225	MCBBHCNB_01963	CEKMHFBL_03032
OG0000226	MCBBHCNB_01144	CEKMHFBL_01997
OG0000228	MCBBHCNB_04487	CEKMHFBL_02805
OG0000229	MCBBHCNB_00658	CEKMHFBL_03068
OG0000230	MCBBHCNB_00946	CEKMHFBL_01223
OG0000231	MCBBHCNB_04479	CEKMHFBL_01643
OG0000232	MCBBHCNB_03552	CEKMHFBL_02354
OG0000233	MCBBHCNB_02203	CEKMHFBL_00663
OG0000235	MCBBHCNB_01803	CEKMHFBL_02461
OG0000236	MCBBHCNB_02285	CEKMHFBL_00479
OG0000238	MCBBHCNB_01771	CEKMHFBL_01255, CEKMHFBL_03210
OG0000239	MCBBHCNB_04003	CEKMHFBL_03025, CEKMHFBL_00130
OG0000240	MCBBHCNB_01479	CEKMHFBL_00160
OG0000241	MCBBHCNB_00885	CEKMHFBL_00200
OG0000242	MCBBHCNB_00775	CEKMHFBL_02405
OG0000243	MCBBHCNB_04746	CEKMHFBL_02489
OG0000244	MCBBHCNB_04127	CEKMHFBL_00052
OG0000245	MCBBHCNB_01214	CEKMHFBL_00102
OG0000246	MCBBHCNB_00480	CEKMHFBL_03146
OG0000247	MCBBHCNB_01034	CEKMHFBL_02777
OG0000247	MCBBHCNB_00479	CEKMHFBL_03145
OG0000248	MCBBHCNB_02106	CEKMHFBL_03621
OG0000249	MCBBHCNB_02370	CEKMHFBL_00564
OG0000250	MCBBHCNB_01782	CEKMHFBL_03222
OG0000251	MCBBHCNB_04534	CEKMHFBL_04198
OG0000252	MCBBHCNB_04218	CEKMHFBL_01695
OG0000253	MCBBHCNB_04233, MCBBHCNB_04236	CEKMHFBL_03716
OG0000254	MCBBHCNB_03872	CEKMHFBL_00574
OG0000255	MCBBHCNB_01205	CEKMHFBL_02206
OG0000256	MCBBHCNB_01191	CEKMHFBL_04061
OG0000257	MCBBHCNB_00807	CEKMHFBL_02288
OG0000258	MCBBHCNB_03944	CEKMHFBL_00905
OG0000259	MCBBHCNB_03430	CEKMHFBL_03588
OG0000260	MCBBHCNB_02634	CEKMHFBL_02946
OG0000261	MCBBHCNB_00383	CEKMHFBL_03996
OG0000262	MCBBHCNB_00174, MCBBHCNB_00407	CEKMHFBL_01842
OG0000263	MCBBHCNB_02771	CEKMHFBL_00322
OG0000264	MCBBHCNB_00778	CEKMHFBL_01426
OG0000265	MCBBHCNB_03034	CEKMHFBL_00224
OG0000266	MCBBHCNB_01557	CEKMHFBL_03722
OG0000266	MCBBHCNB_01029	CEKMHFBL_02781
OG0000267	MCBBHCNB_03986	CEKMHFBL_00229
OG0000268	MCBBHCNB_00812	CEKMHFBL_01460
OG0000269	MCBBHCNB_01764	CEKMHFBL_03203
OG0000270	MCBBHCNB_01770	CEKMHFBL_03209
OG0000272	MCBBHCNB_02924	CEKMHFBL_00857
OG0000273	MCBBHCNB_01780	CEKMHFBL_03219
OG0000274	MCBBHCNB_04251	CEKMHFBL_03926
OG0000275	MCBBHCNB_00711	CEKMHFBL_02173
OG0000277	MCBBHCNB_01342	CEKMHFBL_02376
OG0000278	MCBBHCNB_01218	CEKMHFBL_03065
OG0000279	MCBBHCNB_03957	CEKMHFBL_00923
OG0000280	MCBBHCNB_03948	CEKMHFBL_00914
OG0000281	MCBBHCNB_01143	CEKMHFBL_00175, CEKMHFBL_00388
OG0000283	MCBBHCNB_01084	CEKMHFBL_02103
OG0000284	MCBBHCNB_02740	CEKMHFBL_04114
OG0000285	MCBBHCNB_02741	CEKMHFBL_04113
OG0000289	MCBBHCNB_02969	CEKMHFBL_02097
OG0000290	MCBBHCNB_03682	CEKMHFBL_03135
OG0000291	MCBBHCNB_02888	CEKMHFBL_00605
OG0000291	MCBBHCNB_02885	CEKMHFBL_00602
OG0000292	MCBBHCNB_03670	CEKMHFBL_01361
OG0000293	MCBBHCNB_03792	CEKMHFBL_02034
OG0000294	MCBBHCNB_01512	CEKMHFBL_03117
OG0000295	MCBBHCNB_01882	CEKMHFBL_02027
OG0000296	MCBBHCNB_02262	CEKMHFBL_04107
OG0000297	MCBBHCNB_01542	CEKMHFBL_00468
OG0000297	MCBBHCNB_02972	CEKMHFBL_03056
OG0000298	MCBBHCNB_02950	CEKMHFBL_03544
OG0000299	MCBBHCNB_02951	CEKMHFBL_03543
OG0000301	MCBBHCNB_04717	CEKMHFBL_01315
OG0000302	MCBBHCNB_02414	CEKMHFBL_02471, CEKMHFBL_02475
OG0000306	MCBBHCNB_03281	CEKMHFBL_02469
OG0000306	MCBBHCNB_01377	CEKMHFBL_00807
OG0000307	MCBBHCNB_04257	CEKMHFBL_00536, CEKMHFBL_03049
OG0000308	MCBBHCNB_02114	CEKMHFBL_02525
OG0000309	MCBBHCNB_02458	CEKMHFBL_01146, CEKMHFBL_01142, CEKMHFBL_01145, CEKMHFBL_00800
OG0000311	MCBBHCNB_00258	CEKMHFBL_03080
OG0000312	MCBBHCNB_04509	CEKMHFBL_01303
OG0000313	MCBBHCNB_04640	CEKMHFBL_03858
OG0000314	MCBBHCNB_00589	CEKMHFBL_03852
OG0000315	MCBBHCNB_02048	CEKMHFBL_02956
OG0000316	MCBBHCNB_00701	CEKMHFBL_03669
OG0000317	MCBBHCNB_01442	CEKMHFBL_03670
OG0000318	MCBBHCNB_00531	CEKMHFBL_00113
OG0000319	MCBBHCNB_02399	CEKMHFBL_00747
OG0000320	MCBBHCNB_04757	CEKMHFBL_01320
OG0000321	MCBBHCNB_00291	CEKMHFBL_01492
OG0000322	MCBBHCNB_00293	CEKMHFBL_01491
OG0000323	MCBBHCNB_00303	CEKMHFBL_01483
OG0000324	MCBBHCNB_00311	CEKMHFBL_01480
OG0000326	MCBBHCNB_01394	CEKMHFBL_01461
OG0000327	MCBBHCNB_00976	CEKMHFBL_04016
OG0000328	MCBBHCNB_00979	CEKMHFBL_04013
OG0000329	MCBBHCNB_01026	CEKMHFBL_02784
OG0000330	MCBBHCNB_04430	CEKMHFBL_01404
OG0000331	MCBBHCNB_04429	CEKMHFBL_01405
OG0000332	MCBBHCNB_01406	CEKMHFBL_01472
OG0000333	MCBBHCNB_01964	CEKMHFBL_03033
OG0000334	MCBBHCNB_01962	CEKMHFBL_03031
OG0000335	MCBBHCNB_03055	CEKMHFBL_01428
OG0000336	MCBBHCNB_02227	CEKMHFBL_00643
OG0000337	MCBBHCNB_00567	CEKMHFBL_02248
OG0000338	MCBBHCNB_01005	CEKMHFBL_00092
OG0000339	MCBBHCNB_04183	CEKMHFBL_03563
OG0000340	MCBBHCNB_04184	CEKMHFBL_03562
OG0000341	MCBBHCNB_04624	CEKMHFBL_01026
OG0000342	MCBBHCNB_01253	CEKMHFBL_00958
OG0000343	MCBBHCNB_00935	CEKMHFBL_01234
OG0000344	MCBBHCNB_01376	CEKMHFBL_02496
OG0000345	MCBBHCNB_01369	CEKMHFBL_02504
OG0000346	MCBBHCNB_00794	CEKMHFBL_01666
OG0000347	MCBBHCNB_04005	CEKMHFBL_00132
OG0000348	MCBBHCNB_00667	CEKMHFBL_01642
OG0000349	MCBBHCNB_04465	CEKMHFBL_01657
OG0000350	MCBBHCNB_04172	CEKMHFBL_02892
OG0000351	MCBBHCNB_00960	CEKMHFBL_01211
OG0000352	MCBBHCNB_02451, MCBBHCNB_03101	CEKMHFBL_02923
OG0000353	MCBBHCNB_03898	CEKMHFBL_00600
OG0000354	MCBBHCNB_03896	CEKMHFBL_00598
OG0000355	MCBBHCNB_03895	CEKMHFBL_00597
OG0000356	MCBBHCNB_00513	CEKMHFBL_02819
OG0000358	MCBBHCNB_04401	CEKMHFBL_03423
OG0000359	MCBBHCNB_00803	CEKMHFBL_00780
OG0000360	MCBBHCNB_03550	CEKMHFBL_02357
OG0000361	MCBBHCNB_01622	CEKMHFBL_02120
OG0000362	MCBBHCNB_01623	CEKMHFBL_02119
OG0000364	MCBBHCNB_01625	CEKMHFBL_02117
OG0000365	MCBBHCNB_03257	CEKMHFBL_03773
OG0000366	MCBBHCNB_03253	CEKMHFBL_03777
OG0000367	MCBBHCNB_03560	CEKMHFBL_03478
OG0000368	MCBBHCNB_03562	CEKMHFBL_03476
OG0000369	MCBBHCNB_03563	CEKMHFBL_03475
OG0000370	MCBBHCNB_01893	CEKMHFBL_02728
OG0000371	MCBBHCNB_04632	CEKMHFBL_04165
OG0000372	MCBBHCNB_01674	CEKMHFBL_00018
OG0000373	MCBBHCNB_03215	CEKMHFBL_03885
OG0000374	MCBBHCNB_01154	CEKMHFBL_01618, CEKMHFBL_01933
OG0000375	MCBBHCNB_03607	CEKMHFBL_00299
OG0000376	MCBBHCNB_02206	CEKMHFBL_00660
OG0000377	MCBBHCNB_02205	CEKMHFBL_00661
OG0000378	MCBBHCNB_02204	CEKMHFBL_00662
OG0000379	MCBBHCNB_02202	CEKMHFBL_00664
OG0000380	MCBBHCNB_01811	CEKMHFBL_04081
OG0000381	MCBBHCNB_01804	CEKMHFBL_02462
OG0000382	MCBBHCNB_01802	CEKMHFBL_02460
OG0000383	MCBBHCNB_01801	CEKMHFBL_02459
OG0000384	MCBBHCNB_01791	CEKMHFBL_03231
OG0000385	MCBBHCNB_03100	CEKMHFBL_00544
OG0000386	MCBBHCNB_02940	CEKMHFBL_00443
OG0000387	MCBBHCNB_03327	CEKMHFBL_00280
OG0000388	MCBBHCNB_01339	CEKMHFBL_02373
