Orthogroup	spades-bin.32	2767802316
OG0000073	BBLLADNB_01613	GNJGOIBN_01305, GNJGOIBN_01306
OG0000074	BBLLADNB_03003, BBLLADNB_02243	GNJGOIBN_01378
OG0000074	BBLLADNB_00364	GNJGOIBN_03296
OG0000075	BBLLADNB_01834	GNJGOIBN_03888
OG0000075	BBLLADNB_00307	GNJGOIBN_02893
OG0000076	BBLLADNB_00340	GNJGOIBN_03125
OG0000076	BBLLADNB_00652	GNJGOIBN_03421
OG0000077	BBLLADNB_02286	GNJGOIBN_02859
OG0000078	BBLLADNB_00755, BBLLADNB_00766	GNJGOIBN_03292
OG0000079	BBLLADNB_03718	GNJGOIBN_01580
OG0000079	BBLLADNB_03593	GNJGOIBN_00886
OG0000081	BBLLADNB_01674	GNJGOIBN_02282
OG0000082	BBLLADNB_01043	GNJGOIBN_03704
OG0000083	BBLLADNB_02141	GNJGOIBN_04343
OG0000083	BBLLADNB_02028	GNJGOIBN_02839
OG0000084	BBLLADNB_03705	GNJGOIBN_01333
OG0000085	BBLLADNB_03162, BBLLADNB_00836	GNJGOIBN_00757
OG0000087	BBLLADNB_02085	GNJGOIBN_03188
OG0000087	BBLLADNB_01215	GNJGOIBN_02084
OG0000088	BBLLADNB_01048	GNJGOIBN_02063
OG0000089	BBLLADNB_03117	GNJGOIBN_01812
OG0000090	BBLLADNB_03364	GNJGOIBN_01846
OG0000091	BBLLADNB_01733	GNJGOIBN_00147
OG0000092	BBLLADNB_03648	GNJGOIBN_00146
OG0000093	BBLLADNB_03580	GNJGOIBN_02480
OG0000095	BBLLADNB_02570	GNJGOIBN_02947, GNJGOIBN_02549
OG0000098	BBLLADNB_03088	GNJGOIBN_01257
OG0000099	BBLLADNB_01516	GNJGOIBN_01552
OG0000099	BBLLADNB_00371	GNJGOIBN_00247
OG0000100	BBLLADNB_02030	GNJGOIBN_02837
OG0000100	BBLLADNB_01901	GNJGOIBN_02139
OG0000101	BBLLADNB_02965	GNJGOIBN_01423, GNJGOIBN_02042, GNJGOIBN_03726, GNJGOIBN_02034, GNJGOIBN_02056
OG0000105	BBLLADNB_02590	GNJGOIBN_00579
OG0000107	BBLLADNB_01277, BBLLADNB_01264	GNJGOIBN_03517
OG0000108	BBLLADNB_01379	GNJGOIBN_02522
OG0000109	BBLLADNB_00650	GNJGOIBN_03419
OG0000110	BBLLADNB_00662	GNJGOIBN_03170
OG0000111	BBLLADNB_02702	GNJGOIBN_01776, GNJGOIBN_01775
OG0000112	BBLLADNB_03151	GNJGOIBN_00385
OG0000114	BBLLADNB_03539	GNJGOIBN_02572, GNJGOIBN_02573
OG0000115	BBLLADNB_02604	GNJGOIBN_01842
OG0000115	BBLLADNB_02495	GNJGOIBN_03330
OG0000116	BBLLADNB_03380	GNJGOIBN_00158
OG0000117	BBLLADNB_02316	GNJGOIBN_01700
OG0000118	BBLLADNB_02317	GNJGOIBN_01701
OG0000119	BBLLADNB_02319	GNJGOIBN_01703
OG0000120	BBLLADNB_00499	GNJGOIBN_01039
OG0000120	BBLLADNB_03915	GNJGOIBN_01547
OG0000121	BBLLADNB_02628	GNJGOIBN_01929
OG0000122	BBLLADNB_03668	GNJGOIBN_01329, GNJGOIBN_01872
OG0000125	BBLLADNB_02766	GNJGOIBN_01064
OG0000126	BBLLADNB_02019	GNJGOIBN_03427
OG0000126	BBLLADNB_02794	GNJGOIBN_04145
OG0000127	BBLLADNB_01838	GNJGOIBN_03800
OG0000129	BBLLADNB_01442	GNJGOIBN_00581
OG0000130	BBLLADNB_00813	GNJGOIBN_02647
OG0000132	BBLLADNB_03103	GNJGOIBN_00848, GNJGOIBN_00103
OG0000134	BBLLADNB_00763	GNJGOIBN_01724
OG0000135	BBLLADNB_00467	GNJGOIBN_03176
OG0000139	BBLLADNB_03911	GNJGOIBN_04332
OG0000140	BBLLADNB_02477	GNJGOIBN_02971
OG0000141	BBLLADNB_02017	GNJGOIBN_03429
OG0000142	BBLLADNB_03111	GNJGOIBN_00628
OG0000144	BBLLADNB_01027	GNJGOIBN_01166
OG0000145	BBLLADNB_03392	GNJGOIBN_00502
OG0000146	BBLLADNB_03150	GNJGOIBN_00384
OG0000147	BBLLADNB_00284	GNJGOIBN_02824
OG0000149	BBLLADNB_02864	GNJGOIBN_04209
OG0000152	BBLLADNB_01941	GNJGOIBN_00944
OG0000153	BBLLADNB_02453	GNJGOIBN_01283
OG0000153	BBLLADNB_01881	GNJGOIBN_03306
OG0000154	BBLLADNB_00384	GNJGOIBN_03798
OG0000154	BBLLADNB_00382	GNJGOIBN_03796
OG0000155	BBLLADNB_03037	GNJGOIBN_02314
OG0000156	BBLLADNB_01924	GNJGOIBN_01353
OG0000158	BBLLADNB_00207	GNJGOIBN_03669
OG0000159	BBLLADNB_01568	GNJGOIBN_00805
OG0000160	BBLLADNB_03038	GNJGOIBN_02313
OG0000161	BBLLADNB_02050	GNJGOIBN_01745
OG0000162	BBLLADNB_00985	GNJGOIBN_03645
OG0000163	BBLLADNB_03478	GNJGOIBN_01574
OG0000164	BBLLADNB_02836	GNJGOIBN_02278
OG0000166	BBLLADNB_02619	GNJGOIBN_02297
OG0000168	BBLLADNB_02833	GNJGOIBN_02275
OG0000169	BBLLADNB_02759	GNJGOIBN_04355
OG0000170	BBLLADNB_00809	GNJGOIBN_04387, GNJGOIBN_03006
OG0000171	BBLLADNB_03883	GNJGOIBN_01186
OG0000172	BBLLADNB_02595	GNJGOIBN_00580
OG0000173	BBLLADNB_02960	GNJGOIBN_03356
OG0000174	BBLLADNB_02040	GNJGOIBN_04080
OG0000175	BBLLADNB_00096	GNJGOIBN_02126, GNJGOIBN_03449
OG0000176	BBLLADNB_00561	GNJGOIBN_03273
OG0000178	BBLLADNB_01682	GNJGOIBN_03164, GNJGOIBN_02456
OG0000179	BBLLADNB_03156	GNJGOIBN_00608
OG0000180	BBLLADNB_03608	GNJGOIBN_04281
OG0000181	BBLLADNB_03278	GNJGOIBN_00126
OG0000182	BBLLADNB_02160	GNJGOIBN_01677
OG0000183	BBLLADNB_00862	GNJGOIBN_03617
OG0000184	BBLLADNB_00048	GNJGOIBN_03693
OG0000185	BBLLADNB_01047	GNJGOIBN_02064
OG0000186	BBLLADNB_02879	GNJGOIBN_03095
OG0000189	BBLLADNB_01438	GNJGOIBN_03756, GNJGOIBN_03762
OG0000190	BBLLADNB_00059	GNJGOIBN_00734
OG0000194	BBLLADNB_02109	GNJGOIBN_00646
OG0000195	BBLLADNB_00824, BBLLADNB_01540	GNJGOIBN_02690
OG0000196	BBLLADNB_00584	GNJGOIBN_01439, GNJGOIBN_01456
OG0000197	BBLLADNB_02954, BBLLADNB_03025	GNJGOIBN_00891
OG0000199	BBLLADNB_02886	GNJGOIBN_01474, GNJGOIBN_00144
OG0000200	BBLLADNB_03629	GNJGOIBN_00988, GNJGOIBN_00543
OG0000201	BBLLADNB_02539	GNJGOIBN_00123
OG0000202	BBLLADNB_03829	GNJGOIBN_00125
OG0000203	BBLLADNB_00245	GNJGOIBN_03447, GNJGOIBN_03496, GNJGOIBN_01384
OG0000204	BBLLADNB_01718	GNJGOIBN_01173
OG0000205	BBLLADNB_02335, BBLLADNB_01024	GNJGOIBN_01161
OG0000206	BBLLADNB_02599	GNJGOIBN_01625
OG0000207	BBLLADNB_00982, BBLLADNB_01235	GNJGOIBN_01903
OG0000208	BBLLADNB_01000, BBLLADNB_01763	GNJGOIBN_00141, GNJGOIBN_03397
OG0000209	BBLLADNB_01768	GNJGOIBN_00470
OG0000210	BBLLADNB_00686	GNJGOIBN_02777
OG0000211	BBLLADNB_01001	GNJGOIBN_00119
OG0000212	BBLLADNB_03892	GNJGOIBN_02393, GNJGOIBN_02382
OG0000213	BBLLADNB_03893	GNJGOIBN_02392, GNJGOIBN_02381
OG0000214	BBLLADNB_02132, BBLLADNB_02926, BBLLADNB_02624	GNJGOIBN_01930
OG0000215	BBLLADNB_01004	GNJGOIBN_01138
OG0000216	BBLLADNB_01956, BBLLADNB_01006	GNJGOIBN_01140
OG0000217	BBLLADNB_02992	GNJGOIBN_03910
OG0000218	BBLLADNB_01661	GNJGOIBN_04226
OG0000221	BBLLADNB_02758	GNJGOIBN_04354
OG0000222	BBLLADNB_00790	GNJGOIBN_01018
OG0000223	BBLLADNB_02840	GNJGOIBN_02264
OG0000224	BBLLADNB_02431	GNJGOIBN_02241
OG0000225	BBLLADNB_03622	GNJGOIBN_01645
OG0000226	BBLLADNB_02826	GNJGOIBN_00874
OG0000228	BBLLADNB_02443	GNJGOIBN_04199
OG0000229	BBLLADNB_03149	GNJGOIBN_00383
OG0000230	BBLLADNB_03321	GNJGOIBN_00671
OG0000231	BBLLADNB_01974, BBLLADNB_01975	GNJGOIBN_04191
OG0000232	BBLLADNB_02885	GNJGOIBN_03276
OG0000233	BBLLADNB_00696	GNJGOIBN_01891, GNJGOIBN_01866
OG0000234	BBLLADNB_02514	GNJGOIBN_01501, GNJGOIBN_01442
OG0000235	BBLLADNB_02519	GNJGOIBN_01496
OG0000236	BBLLADNB_00108	GNJGOIBN_01972
OG0000238	BBLLADNB_00576	GNJGOIBN_01464
OG0000239	BBLLADNB_00927	GNJGOIBN_03717
OG0000240	BBLLADNB_00026	GNJGOIBN_01209
OG0000241	BBLLADNB_02387	GNJGOIBN_00613
OG0000243	BBLLADNB_02762	GNJGOIBN_00009, GNJGOIBN_04413
OG0000244	BBLLADNB_02631	GNJGOIBN_03850
OG0000245	BBLLADNB_03520, BBLLADNB_02476	GNJGOIBN_00939
OG0000248	BBLLADNB_02209	GNJGOIBN_01785
OG0000249	BBLLADNB_01042, BBLLADNB_01046	GNJGOIBN_02065
OG0000250	BBLLADNB_03804	GNJGOIBN_01475, GNJGOIBN_02037
OG0000251	BBLLADNB_02948	GNJGOIBN_04249, GNJGOIBN_02284
OG0000252	BBLLADNB_01847	GNJGOIBN_03941
OG0000254	BBLLADNB_00890	GNJGOIBN_03589
OG0000255	BBLLADNB_02245	GNJGOIBN_00930
OG0000256	BBLLADNB_01910	GNJGOIBN_00917
OG0000259	BBLLADNB_01499	GNJGOIBN_03156
OG0000260	BBLLADNB_01340	GNJGOIBN_02331
OG0000261	BBLLADNB_02533	GNJGOIBN_00124
OG0000263	BBLLADNB_03581	GNJGOIBN_02481
OG0000264	BBLLADNB_00053	GNJGOIBN_00727
OG0000265	BBLLADNB_01531	GNJGOIBN_02767
OG0000266	BBLLADNB_00072	GNJGOIBN_00749
OG0000267	BBLLADNB_01305	GNJGOIBN_03698
OG0000268	BBLLADNB_00710	GNJGOIBN_00531
OG0000269	BBLLADNB_00583	GNJGOIBN_01457, GNJGOIBN_01440
OG0000270	BBLLADNB_00577	GNJGOIBN_01463
OG0000271	BBLLADNB_00389, BBLLADNB_00387	GNJGOIBN_04377
OG0000272	BBLLADNB_01349	GNJGOIBN_02660
OG0000274	BBLLADNB_02589	GNJGOIBN_01758
OG0000275	BBLLADNB_03356, BBLLADNB_03164	GNJGOIBN_00430
OG0000276	BBLLADNB_03693	GNJGOIBN_00576
OG0000276	BBLLADNB_03774	GNJGOIBN_00557
OG0000278	BBLLADNB_01942, BBLLADNB_03152	GNJGOIBN_00943
OG0000279	BBLLADNB_00208	GNJGOIBN_03670
OG0000280	BBLLADNB_03544	GNJGOIBN_03661
OG0000281	BBLLADNB_02417, BBLLADNB_02827	GNJGOIBN_00873
OG0000282	BBLLADNB_01821	GNJGOIBN_02041
OG0000283	BBLLADNB_01567	GNJGOIBN_00804
OG0000284	BBLLADNB_03749	GNJGOIBN_02450
OG0000285	BBLLADNB_03750	GNJGOIBN_02451
OG0000286	BBLLADNB_00764	GNJGOIBN_01316, GNJGOIBN_01723
OG0000287	BBLLADNB_02998	GNJGOIBN_03702
OG0000290	BBLLADNB_02158, BBLLADNB_00998	GNJGOIBN_03399
OG0000291	BBLLADNB_01394	GNJGOIBN_02624, GNJGOIBN_02622
OG0000292	BBLLADNB_01057	GNJGOIBN_03387
OG0000293	BBLLADNB_01812	GNJGOIBN_03522
OG0000294	BBLLADNB_00450	GNJGOIBN_01247
OG0000295	BBLLADNB_03476	GNJGOIBN_01576
OG0000296	BBLLADNB_01908	GNJGOIBN_01949
OG0000297	BBLLADNB_01378	GNJGOIBN_01276, GNJGOIBN_02304, GNJGOIBN_02709
OG0000298	BBLLADNB_01544, BBLLADNB_00827	GNJGOIBN_02687
OG0000299	BBLLADNB_01543, BBLLADNB_00826	GNJGOIBN_02688
OG0000301	BBLLADNB_02368	GNJGOIBN_04396
OG0000302	BBLLADNB_02572	GNJGOIBN_02110, GNJGOIBN_02209
OG0000311	BBLLADNB_01667	GNJGOIBN_00030
OG0000312	BBLLADNB_01659	GNJGOIBN_04223
OG0000313	BBLLADNB_03848	GNJGOIBN_04347
OG0000314	BBLLADNB_02144	GNJGOIBN_00320
OG0000316	BBLLADNB_03772, BBLLADNB_03263	GNJGOIBN_00420
OG0000317	BBLLADNB_03262, BBLLADNB_03773	GNJGOIBN_01179
OG0000318	BBLLADNB_00430	GNJGOIBN_00261
OG0000319	BBLLADNB_01225	GNJGOIBN_02095
OG0000321	BBLLADNB_00610	GNJGOIBN_00063
OG0000322	BBLLADNB_00612	GNJGOIBN_00065
OG0000323	BBLLADNB_02561	GNJGOIBN_00075
OG0000324	BBLLADNB_02558	GNJGOIBN_00083
OG0000326	BBLLADNB_03838	GNJGOIBN_01134
OG0000327	BBLLADNB_02127	GNJGOIBN_00696
OG0000328	BBLLADNB_02124	GNJGOIBN_00699
OG0000329	BBLLADNB_00069	GNJGOIBN_00746
OG0000330	BBLLADNB_02798	GNJGOIBN_04142
OG0000331	BBLLADNB_02799	GNJGOIBN_04141
OG0000332	BBLLADNB_01012	GNJGOIBN_01146
OG0000333	BBLLADNB_03640	GNJGOIBN_01646
OG0000334	BBLLADNB_03641	GNJGOIBN_01644
OG0000335	BBLLADNB_00818	GNJGOIBN_02788
OG0000336	BBLLADNB_02724	GNJGOIBN_01914
OG0000337	BBLLADNB_03238	GNJGOIBN_00298
OG0000338	BBLLADNB_00052	GNJGOIBN_00725
OG0000339	BBLLADNB_01296	GNJGOIBN_03904
OG0000340	BBLLADNB_01295	GNJGOIBN_03905
OG0000341	BBLLADNB_03912	GNJGOIBN_04331
OG0000343	BBLLADNB_03424	GNJGOIBN_00660
OG0000344	BBLLADNB_03552	GNJGOIBN_01099
OG0000345	BBLLADNB_02787	GNJGOIBN_01091, GNJGOIBN_01092
OG0000346	BBLLADNB_02154	GNJGOIBN_00516
OG0000347	BBLLADNB_00929	GNJGOIBN_03719
OG0000348	BBLLADNB_02161	GNJGOIBN_00391
OG0000349	BBLLADNB_01354	GNJGOIBN_04177
OG0000350	BBLLADNB_02806	GNJGOIBN_03217, GNJGOIBN_03893
OG0000351	BBLLADNB_01465	GNJGOIBN_00683
OG0000352	BBLLADNB_01896	GNJGOIBN_02147, GNJGOIBN_02836
OG0000353	BBLLADNB_00864	GNJGOIBN_03615, GNJGOIBN_02559
OG0000354	BBLLADNB_00866	GNJGOIBN_03613, GNJGOIBN_02557
OG0000355	BBLLADNB_00867	GNJGOIBN_03612
OG0000357	BBLLADNB_03638	GNJGOIBN_02021
OG0000358	BBLLADNB_02412	GNJGOIBN_04113
OG0000360	BBLLADNB_00562	GNJGOIBN_03274
OG0000361	BBLLADNB_03673	GNJGOIBN_00818, GNJGOIBN_01354
OG0000362	BBLLADNB_03674	GNJGOIBN_01355, GNJGOIBN_00819
OG0000363	BBLLADNB_03675	GNJGOIBN_01356, GNJGOIBN_00820
OG0000364	BBLLADNB_03724	GNJGOIBN_01357, GNJGOIBN_00821
OG0000365	BBLLADNB_02976	GNJGOIBN_02987
OG0000366	BBLLADNB_02107	GNJGOIBN_02983
OG0000367	BBLLADNB_02642	GNJGOIBN_03284
OG0000368	BBLLADNB_02640	GNJGOIBN_03368
OG0000369	BBLLADNB_02639	GNJGOIBN_03369
OG0000370	BBLLADNB_00021	GNJGOIBN_01587
OG0000371	BBLLADNB_01328	GNJGOIBN_04339
OG0000372	BBLLADNB_00239	GNJGOIBN_01390
OG0000373	BBLLADNB_01866	GNJGOIBN_02945
OG0000374	BBLLADNB_03845	GNJGOIBN_00884
OG0000375	BBLLADNB_02502	GNJGOIBN_03325
OG0000376	BBLLADNB_00693	GNJGOIBN_01869, GNJGOIBN_01894
OG0000377	BBLLADNB_00694	GNJGOIBN_01868, GNJGOIBN_01893
OG0000378	BBLLADNB_00695	GNJGOIBN_01892, GNJGOIBN_01867
OG0000379	BBLLADNB_00697	GNJGOIBN_01865, GNJGOIBN_01890
OG0000380	BBLLADNB_02511	GNJGOIBN_01504, GNJGOIBN_01445
OG0000381	BBLLADNB_02518	GNJGOIBN_01497
OG0000382	BBLLADNB_02520	GNJGOIBN_01495
OG0000383	BBLLADNB_02521	GNJGOIBN_01494
OG0000384	BBLLADNB_02896	GNJGOIBN_01484
OG0000385	BBLLADNB_02032	GNJGOIBN_02835
OG0000386	BBLLADNB_02748	GNJGOIBN_02676
OG0000387	BBLLADNB_02947	GNJGOIBN_03053
OG0000388	BBLLADNB_02768	GNJGOIBN_01062
OG0000389	BBLLADNB_02769	GNJGOIBN_01061
OG0000390	BBLLADNB_01617	GNJGOIBN_01310
OG0000391	BBLLADNB_00302	GNJGOIBN_02902
OG0000392	BBLLADNB_01479	GNJGOIBN_03060
OG0000395	BBLLADNB_03371	GNJGOIBN_03627
OG0000396	BBLLADNB_03646	GNJGOIBN_00207
OG0000397	BBLLADNB_02767	GNJGOIBN_01063
OG0000398	BBLLADNB_02463	GNJGOIBN_02320
OG0000399	BBLLADNB_02644	GNJGOIBN_03282
OG0000400	BBLLADNB_03470	GNJGOIBN_00640
OG0000401	BBLLADNB_03469	GNJGOIBN_00639
OG0000402	BBLLADNB_03468	GNJGOIBN_00638
OG0000403	BBLLADNB_03467	GNJGOIBN_00637
OG0000404	BBLLADNB_01699	GNJGOIBN_04307
OG0000405	BBLLADNB_01087	GNJGOIBN_04063
OG0000406	BBLLADNB_03157	GNJGOIBN_00609
OG0000407	BBLLADNB_02389	GNJGOIBN_00611
OG0000408	BBLLADNB_02384	GNJGOIBN_00617
OG0000409	BBLLADNB_02383	GNJGOIBN_00618
OG0000410	BBLLADNB_03116	GNJGOIBN_00621
OG0000411	BBLLADNB_03114	GNJGOIBN_00623
OG0000412	BBLLADNB_03113	GNJGOIBN_00625
OG0000413	BBLLADNB_03112	GNJGOIBN_00626
OG0000414	BBLLADNB_03109	GNJGOIBN_00630
OG0000416	BBLLADNB_03609, BBLLADNB_02451	GNJGOIBN_04282
OG0000417	BBLLADNB_03073	GNJGOIBN_02495
OG0000418	BBLLADNB_01026	GNJGOIBN_01165
OG0000419	BBLLADNB_00588, BBLLADNB_03486	GNJGOIBN_01170
OG0000420	BBLLADNB_00721	GNJGOIBN_00542
OG0000422	BBLLADNB_01710	GNJGOIBN_04296
OG0000423	BBLLADNB_02129	GNJGOIBN_00693
OG0000424	BBLLADNB_02763	GNJGOIBN_04414, GNJGOIBN_00010
OG0000425	BBLLADNB_02634	GNJGOIBN_03847
OG0000426	BBLLADNB_01766	GNJGOIBN_00558, GNJGOIBN_01582
OG0000427	BBLLADNB_03730	GNJGOIBN_00796, GNJGOIBN_00825
OG0000428	BBLLADNB_03731	GNJGOIBN_00795, GNJGOIBN_00824
OG0000429	BBLLADNB_03732	GNJGOIBN_00794, GNJGOIBN_00823
OG0000430	BBLLADNB_02908	GNJGOIBN_00782
OG0000431	BBLLADNB_00854	GNJGOIBN_00774
OG0000432	BBLLADNB_00849	GNJGOIBN_00769
OG0000433	BBLLADNB_02012	GNJGOIBN_03438, GNJGOIBN_03411
OG0000434	BBLLADNB_02531	GNJGOIBN_03551
OG0000435	BBLLADNB_00095	GNJGOIBN_03450
OG0000436	BBLLADNB_00080	GNJGOIBN_03466
OG0000437	BBLLADNB_01784, BBLLADNB_00079	GNJGOIBN_03467
OG0000438	BBLLADNB_00078	GNJGOIBN_03468
OG0000439	BBLLADNB_03737	GNJGOIBN_01124
OG0000440	BBLLADNB_02803	GNJGOIBN_03891
OG0000441	BBLLADNB_01232	GNJGOIBN_02102
OG0000442	BBLLADNB_02882	GNJGOIBN_03098
OG0000443	BBLLADNB_00660	GNJGOIBN_03167
OG0000444	BBLLADNB_00390	GNJGOIBN_04376
OG0000445	BBLLADNB_01437	GNJGOIBN_03764, GNJGOIBN_03758
OG0000446	BBLLADNB_02773	GNJGOIBN_04180
OG0000447	BBLLADNB_02950	GNJGOIBN_02823
OG0000448	BBLLADNB_00104	GNJGOIBN_03501, GNJGOIBN_01968
OG0000449	BBLLADNB_03567	GNJGOIBN_01373
OG0000450	BBLLADNB_03298	GNJGOIBN_03400
OG0000452	BBLLADNB_03244	GNJGOIBN_03751
OG0000453	BBLLADNB_01119	GNJGOIBN_03151
OG0000454	BBLLADNB_01120	GNJGOIBN_03152
OG0000455	BBLLADNB_03241	GNJGOIBN_03754, GNJGOIBN_03760
OG0000456	BBLLADNB_01439	GNJGOIBN_03755, GNJGOIBN_03761
OG0000458	BBLLADNB_03535	GNJGOIBN_01876
OG0000459	BBLLADNB_00425	GNJGOIBN_00266
OG0000460	BBLLADNB_00189	GNJGOIBN_02484
OG0000461	BBLLADNB_02682	GNJGOIBN_03928
OG0000462	BBLLADNB_02424	GNJGOIBN_02198, GNJGOIBN_02221
OG0000463	BBLLADNB_01789	GNJGOIBN_00032
OG0000464	BBLLADNB_01113	GNJGOIBN_03146
OG0000465	BBLLADNB_00402	GNJGOIBN_00271
OG0000466	BBLLADNB_00881	GNJGOIBN_03598
OG0000467	BBLLADNB_03131	GNJGOIBN_04283
OG0000468	BBLLADNB_03133	GNJGOIBN_04294
OG0000469	BBLLADNB_02791	GNJGOIBN_00966
OG0000470	BBLLADNB_03559	GNJGOIBN_02386, GNJGOIBN_02397
OG0000471	BBLLADNB_02244	GNJGOIBN_00931
OG0000472	BBLLADNB_02813	GNJGOIBN_00926
OG0000473	BBLLADNB_01938	GNJGOIBN_04158
OG0000474	BBLLADNB_02693	GNJGOIBN_01766
OG0000475	BBLLADNB_02944	GNJGOIBN_03056
OG0000476	BBLLADNB_00716	GNJGOIBN_00537
OG0000477	BBLLADNB_00089	GNJGOIBN_03456
OG0000478	BBLLADNB_00090	GNJGOIBN_03455
OG0000479	BBLLADNB_03034	GNJGOIBN_02317
OG0000480	BBLLADNB_02551	GNJGOIBN_01919
