Orthogroup	2767802455	2506520024
OG0000057	NHBDKAOG_03255, NHBDKAOG_04186, NHBDKAOG_04198	2506669527
OG0000058	NHBDKAOG_03839	2506672230
OG0000058	NHBDKAOG_01741	2506669694
OG0000059	NHBDKAOG_01926	2506670794
OG0000060	NHBDKAOG_02356	2506670841
OG0000061	NHBDKAOG_04142	2506671572
OG0000062	NHBDKAOG_00766	2506671681
OG0000062	NHBDKAOG_00767	2506671682
OG0000063	NHBDKAOG_02022, NHBDKAOG_03708	2506671998
OG0000064	NHBDKAOG_01801	2506672110
OG0000070	NHBDKAOG_02480	2506669473
OG0000071	NHBDKAOG_02671, NHBDKAOG_01320	2506669715
OG0000072	NHBDKAOG_04743, NHBDKAOG_01084	2506669890, 2506670264, 2506671772, 2506672649, 2506672139, 2506672140
OG0000073	NHBDKAOG_02321	2506672207
OG0000073	NHBDKAOG_03116	2506670424
OG0000073	NHBDKAOG_02320	2506672208
OG0000074	NHBDKAOG_01349	2506670535
OG0000075	NHBDKAOG_03710, NHBDKAOG_04167	2506671037
OG0000076	NHBDKAOG_03730	2506671192
OG0000077	NHBDKAOG_04824, NHBDKAOG_03199	2506671333
OG0000078	NHBDKAOG_01850	2506672555
OG0000083	NHBDKAOG_00369, NHBDKAOG_03431	2506669363
OG0000084	NHBDKAOG_00931	2506669453
OG0000085	NHBDKAOG_03384	2506670680, 2506669844, 2506672009, 2506670512
OG0000086	NHBDKAOG_03296, NHBDKAOG_02893, NHBDKAOG_02046	2506670073
OG0000087	NHBDKAOG_00218, NHBDKAOG_02345	2506670733
OG0000088	NHBDKAOG_02412	2506670846
OG0000088	NHBDKAOG_04789	2506670960
OG0000089	NHBDKAOG_04065, NHBDKAOG_02735	2506671139, 2506672340
OG0000091	NHBDKAOG_04145	2506671584
OG0000092	NHBDKAOG_04146	2506671585
OG0000094	NHBDKAOG_04230, NHBDKAOG_04139	2506671704
OG0000095	NHBDKAOG_02032	2506672094
OG0000105	NHBDKAOG_00111, NHBDKAOG_00732	2506672083
OG0000106	NHBDKAOG_01841	2506671109
OG0000107	NHBDKAOG_01152	2506672742
OG0000108	NHBDKAOG_01824	2506670409, 2506671789
OG0000110	NHBDKAOG_04566	2506672177, 2506670273
OG0000112	NHBDKAOG_03680	2506670708, 2506672292, 2506671182, 2506671177
OG0000113	NHBDKAOG_03642	2506672276, 2506671581, 2506670726
OG0000114	NHBDKAOG_01365	2506670903, 2506671111
OG0000115	NHBDKAOG_01236	2506671458
OG0000116	NHBDKAOG_04138, NHBDKAOG_04231	2506671703
OG0000117	NHBDKAOG_02799, NHBDKAOG_02712	2506671847
OG0000118	NHBDKAOG_02800, NHBDKAOG_02711	2506671848
OG0000119	NHBDKAOG_02801	2506671849
OG0000120	NHBDKAOG_02795	2506671964
OG0000121	NHBDKAOG_02508	2506672056
OG0000122	NHBDKAOG_04587, NHBDKAOG_04410, NHBDKAOG_01798, NHBDKAOG_03976	2506672236
OG0000123	NHBDKAOG_02930	2506672510
OG0000124	NHBDKAOG_02929	2506672511
OG0000125	NHBDKAOG_03166, NHBDKAOG_03168	2506672745
OG0000136	NHBDKAOG_04055	2506669437
OG0000136	NHBDKAOG_03388	2506670685
OG0000139	NHBDKAOG_01201	2506672151, 2506669722, 2506671150
OG0000140	NHBDKAOG_01512	2506672452
OG0000140	NHBDKAOG_00293	2506669912, 2506669911
OG0000141	NHBDKAOG_01355	2506672668, 2506670862, 2506670863, 2506670299
OG0000142	NHBDKAOG_03647	2506670485, 2506671500, 2506670869, 2506670370
OG0000143	NHBDKAOG_03162, NHBDKAOG_03789	2506670551
OG0000144	NHBDKAOG_03103	2506672593, 2506670557, 2506672753, 2506670556, 2506672755, 2506672761
OG0000145	NHBDKAOG_04630	2506671659
OG0000146	NHBDKAOG_03681	2506670709, 2506672293, 2506671176, 2506671181
OG0000147	NHBDKAOG_02552	2506670982
OG0000148	NHBDKAOG_02148, NHBDKAOG_01280	2506671064
OG0000149	NHBDKAOG_00315, NHBDKAOG_01852	2506671610
OG0000150	NHBDKAOG_04137, NHBDKAOG_04232	2506671702
OG0000151	NHBDKAOG_00185, NHBDKAOG_00244, NHBDKAOG_00242	2506671818
OG0000152	NHBDKAOG_03678	2506672588
OG0000153	NHBDKAOG_00980	2506672053
OG0000154	NHBDKAOG_00856, NHBDKAOG_00858	2506672072
OG0000155	NHBDKAOG_02085	2506672686, 2506672179, 2506672760, 2506672759
OG0000156	NHBDKAOG_00834	2506672408
OG0000158	NHBDKAOG_00225	2506672604
OG0000159	NHBDKAOG_04772, NHBDKAOG_03050, NHBDKAOG_04771	2506672667
OG0000160	NHBDKAOG_02086	2506672748, 2506672750, 2506672749, 2506672756
OG0000168	NHBDKAOG_00724	2506672560
OG0000168	NHBDKAOG_04018	2506669361
OG0000169	NHBDKAOG_02233	2506670886, 2506671516
OG0000169	NHBDKAOG_00357	2506669414
OG0000170	NHBDKAOG_00633, NHBDKAOG_04813	2506669436
OG0000173	NHBDKAOG_00943	2506669926, 2506670278
OG0000174	NHBDKAOG_00657	2506670943, 2506669933, 2506670455
OG0000175	NHBDKAOG_01132	2506669948
OG0000176	NHBDKAOG_02577, NHBDKAOG_01262	2506669972
OG0000177	NHBDKAOG_00573, NHBDKAOG_00571	2506670134
OG0000178	NHBDKAOG_02131	2506670311
OG0000179	NHBDKAOG_03664	2506670467
OG0000179	NHBDKAOG_04396	2506672219
OG0000180	NHBDKAOG_03068	2506670518
OG0000181	NHBDKAOG_04162	2506671062, 2506670586
OG0000182	NHBDKAOG_04485	2506671569, 2506670607, 2506672615
OG0000183	NHBDKAOG_03290, NHBDKAOG_01078	2506670618
OG0000184	NHBDKAOG_04600	2506671136, 2506671853, 2506670786
OG0000185	NHBDKAOG_02411	2506670845
OG0000186	NHBDKAOG_01371	2506670882
OG0000187	NHBDKAOG_01876, NHBDKAOG_01877, NHBDKAOG_02827	2506670965
OG0000188	NHBDKAOG_01479	2506670989
OG0000189	NHBDKAOG_00699	2506672433, 2506672434, 2506671101
OG0000190	NHBDKAOG_02351	2506671220
OG0000191	NHBDKAOG_01775, NHBDKAOG_02652, NHBDKAOG_04835	2506671461
OG0000192	NHBDKAOG_02494	2506672141
OG0000194	NHBDKAOG_00951	2506671744
OG0000195	NHBDKAOG_01255	2506671781
OG0000196	NHBDKAOG_02857	2506671900
OG0000197	NHBDKAOG_02758	2506672074
OG0000198	NHBDKAOG_04764	2506672085
OG0000199	NHBDKAOG_02833	2506672160
OG0000200	NHBDKAOG_03276	2506672163
OG0000201	NHBDKAOG_02225, NHBDKAOG_04165	2506672342
OG0000202	NHBDKAOG_04163	2506672346
OG0000203	NHBDKAOG_01209	2506672356
OG0000204	NHBDKAOG_04608, NHBDKAOG_00775	2506672358
OG0000205	NHBDKAOG_03963	2506672462
OG0000206	NHBDKAOG_03987	2506672533
OG0000207	NHBDKAOG_02304	2506672657
OG0000215	NHBDKAOG_03109	2506669351, 2506669556
OG0000216	NHBDKAOG_03107	2506669552, 2506669352
OG0000217	NHBDKAOG_02395	2506669357
OG0000218	NHBDKAOG_04225	2506669372, 2506670686, 2506670671
OG0000219	NHBDKAOG_03242	2506669394, 2506670714, 2506672739, 2506670398, 2506669554
OG0000220	NHBDKAOG_00508	2506670523, 2506669759
OG0000220	NHBDKAOG_00352	2506669409
OG0000221	NHBDKAOG_00358	2506669415
OG0000222	NHBDKAOG_00386	2506669480, 2506671335, 2506670389, 2506671739
OG0000223	NHBDKAOG_02095	2506669594, 2506669662
OG0000224	NHBDKAOG_02252	2506669614, 2506671061
OG0000225	NHBDKAOG_03899, NHBDKAOG_03898, NHBDKAOG_00506	2506669653
OG0000226	NHBDKAOG_04348, NHBDKAOG_01485, NHBDKAOG_03971	2506669655
OG0000227	NHBDKAOG_04854	2506672461, 2506669666, 2506671769
OG0000228	NHBDKAOG_03239	2506669795, 2506669698, 2506669696
OG0000229	NHBDKAOG_03682	2506669711
OG0000230	NHBDKAOG_03539	2506669736
OG0000231	NHBDKAOG_02879	2506669816, 2506670344
OG0000232	NHBDKAOG_02057, NHBDKAOG_02447	2506669949
OG0000233	NHBDKAOG_02543	2506670121
OG0000234	NHBDKAOG_02822, NHBDKAOG_04808	2506670175
OG0000235	NHBDKAOG_04010	2506670180
OG0000236	NHBDKAOG_02012	2506670255
OG0000237	NHBDKAOG_02152	2506670276
OG0000237	NHBDKAOG_02149	2506672057
OG0000238	NHBDKAOG_02849	2506671908, 2506670282
OG0000239	NHBDKAOG_00971	2506670292, 2506670333
OG0000240	NHBDKAOG_01772	2506672182, 2506670298
OG0000241	NHBDKAOG_03659	2506670472
OG0000242	NHBDKAOG_03121, NHBDKAOG_00199	2506670530
OG0000243	NHBDKAOG_00354	2506670598, 2506670591
OG0000244	NHBDKAOG_00814	2506670600
OG0000244	NHBDKAOG_04785	2506670949
OG0000245	NHBDKAOG_00385	2506670620
OG0000246	NHBDKAOG_03386, NHBDKAOG_04053	2506670683
OG0000247	NHBDKAOG_03387, NHBDKAOG_04054	2506670684
OG0000248	NHBDKAOG_02654	2506672727, 2506671630, 2506670702
OG0000249	NHBDKAOG_02358	2506670843
OG0000250	NHBDKAOG_01759	2506671016
OG0000251	NHBDKAOG_04820	2506671129
OG0000252	NHBDKAOG_03362	2506671166
OG0000253	NHBDKAOG_04503, NHBDKAOG_00735	2506671206
OG0000254	NHBDKAOG_03865	2506671250
OG0000255	NHBDKAOG_03334	2506671642, 2506671281
OG0000256	NHBDKAOG_01793	2506671304
OG0000257	NHBDKAOG_03815	2506671321
OG0000259	NHBDKAOG_01272	2506671393
OG0000260	NHBDKAOG_02062	2506672029
OG0000261	NHBDKAOG_04164	2506671540, 2506672343
OG0000262	NHBDKAOG_04144	2506671574
OG0000263	NHBDKAOG_03372	2506671695
OG0000264	NHBDKAOG_03886	2506671771
OG0000265	NHBDKAOG_01254	2506671779
OG0000266	NHBDKAOG_03392	2506671803
OG0000267	NHBDKAOG_02752, NHBDKAOG_04495, NHBDKAOG_01752	2506671862
OG0000268	NHBDKAOG_03804	2506671894, 2506671895
OG0000269	NHBDKAOG_02856	2506671901
OG0000270	NHBDKAOG_02850	2506671907, 2506672651
OG0000271	NHBDKAOG_02860	2506671983
OG0000272	NHBDKAOG_02472	2506672037
OG0000273	NHBDKAOG_02835	2506672065, 2506672164
OG0000274	NHBDKAOG_00110, NHBDKAOG_00733	2506672084
OG0000275	NHBDKAOG_01322	2506672173
OG0000276	NHBDKAOG_00381	2506672311
OG0000277	NHBDKAOG_03167	2506672539
OG0000278	NHBDKAOG_03679	2506672580
OG0000279	NHBDKAOG_02840, NHBDKAOG_00224	2506672603
OG0000280	NHBDKAOG_00236	2506672610
OG0000281	NHBDKAOG_00013	2506672613
OG0000282	NHBDKAOG_04575	2506672642
OG0000283	NHBDKAOG_03051	2506672664
OG0000284	NHBDKAOG_01957	2506672712
OG0000285	NHBDKAOG_01956	2506672713
OG0000311	NHBDKAOG_04221	2506669368
OG0000312	NHBDKAOG_04227, NHBDKAOG_00480	2506669374
OG0000313	NHBDKAOG_00365	2506669423
OG0000314	NHBDKAOG_00372	2506669563
OG0000315	NHBDKAOG_04650, NHBDKAOG_02470	2506671972
OG0000316	NHBDKAOG_00376	2506669439
OG0000317	NHBDKAOG_00377	2506669440
OG0000318	NHBDKAOG_01676	2506669461, 2506669906
OG0000319	NHBDKAOG_02314	2506672113, 2506669478
OG0000320	NHBDKAOG_00351	2506669488, 2506670540
OG0000321	NHBDKAOG_04211, NHBDKAOG_02224	2506669513
OG0000322	NHBDKAOG_04210	2506669514
OG0000323	NHBDKAOG_04200	2506669525
OG0000324	NHBDKAOG_04197	2506669528
OG0000325	NHBDKAOG_00288, NHBDKAOG_00283	2506669907
OG0000325	NHBDKAOG_00289	2506671403, 2506670669, 2506669548, 2506670547, 2506669610
OG0000326	NHBDKAOG_03113	2506669560
OG0000327	NHBDKAOG_03510	2506669566, 2506671222
OG0000328	NHBDKAOG_03507	2506669569
OG0000329	NHBDKAOG_03395	2506671806, 2506669590
OG0000330	NHBDKAOG_03935, NHBDKAOG_00581	2506669631
OG0000331	NHBDKAOG_00582	2506669633, 2506669632
OG0000332	NHBDKAOG_02921	2506669641
OG0000333	NHBDKAOG_03901, NHBDKAOG_00507	2506669650
OG0000334	NHBDKAOG_00505, NHBDKAOG_03900	2506669651
OG0000335	NHBDKAOG_03411	2506672528, 2506669661
OG0000336	NHBDKAOG_02528	2506670020, 2506669669
OG0000337	NHBDKAOG_03993	2506671217, 2506669679
OG0000338	NHBDKAOG_03453	2506669685
OG0000339	NHBDKAOG_02380	2506669692
OG0000340	NHBDKAOG_02381	2506671560, 2506669695
OG0000341	NHBDKAOG_00421	2506669721
OG0000342	NHBDKAOG_03771	2506669726
OG0000343	NHBDKAOG_03550	2506669747
OG0000344	NHBDKAOG_00503	2506669767
OG0000345	NHBDKAOG_00496	2506669775
OG0000346	NHBDKAOG_00404	2506669783
OG0000347	NHBDKAOG_00969	2506669803
OG0000348	NHBDKAOG_03909	2506669814
OG0000349	NHBDKAOG_00514	2506669827
OG0000350	NHBDKAOG_03704	2506669873
OG0000351	NHBDKAOG_03527	2506669874, 2506671643
OG0000352	NHBDKAOG_03428	2506669880
OG0000353	NHBDKAOG_01080	2506669887
OG0000354	NHBDKAOG_01082	2506669888
OG0000355	NHBDKAOG_01083	2506669889
OG0000356	NHBDKAOG_04782, NHBDKAOG_04044	2506669920
OG0000358	NHBDKAOG_00620	2506670918, 2506669942
OG0000360	NHBDKAOG_02578, NHBDKAOG_01261	2506669964
OG0000361	NHBDKAOG_04765	2506669999
OG0000362	NHBDKAOG_04766	2506670000
OG0000363	NHBDKAOG_02947	2506670001
OG0000364	NHBDKAOG_02946	2506670002
OG0000365	NHBDKAOG_01460	2506670025
OG0000366	NHBDKAOG_01464	2506670030
OG0000367	NHBDKAOG_02072	2506672573, 2506670044
OG0000368	NHBDKAOG_02074	2506670045, 2506671484
OG0000369	NHBDKAOG_02075	2506670046
OG0000370	NHBDKAOG_03064	2506670050
OG0000371	NHBDKAOG_03998, NHBDKAOG_04060, NHBDKAOG_04059	2506670054
OG0000372	NHBDKAOG_02910	2506670077
OG0000373	NHBDKAOG_01536	2506670083
OG0000374	NHBDKAOG_03346	2506670095
OG0000375	NHBDKAOG_01241	2506670107
OG0000376	NHBDKAOG_02540	2506670118
OG0000377	NHBDKAOG_02541	2506670119
OG0000378	NHBDKAOG_02542	2506670120
OG0000379	NHBDKAOG_02544	2506670122
OG0000380	NHBDKAOG_02819	2506670172
OG0000381	NHBDKAOG_04011, NHBDKAOG_00276	2506670179
OG0000382	NHBDKAOG_04009	2506670181
OG0000383	NHBDKAOG_04008	2506670182
OG0000384	NHBDKAOG_03999	2506670191
OG0000385	NHBDKAOG_03313	2506670197, 2506672417
OG0000386	NHBDKAOG_00080	2506670209
OG0000387	NHBDKAOG_01121	2506670215, 2506670351
OG0000388	NHBDKAOG_03171, NHBDKAOG_03183	2506670238
OG0000389	NHBDKAOG_03172, NHBDKAOG_03184	2506670239
OG0000390	NHBDKAOG_03120, NHBDKAOG_00200	2506670261
OG0000391	NHBDKAOG_01559	2506670265
OG0000392	NHBDKAOG_01208	2506670274
OG0000394	NHBDKAOG_01572, NHBDKAOG_03701	2506670322
OG0000396	NHBDKAOG_04070	2506670336, 2506670525
OG0000397	NHBDKAOG_03169	2506670371
OG0000398	NHBDKAOG_01091	2506670381
OG0000399	NHBDKAOG_01894	2506670397
OG0000400	NHBDKAOG_03614, NHBDKAOG_03591	2506670427
OG0000401	NHBDKAOG_02279, NHBDKAOG_03592, NHBDKAOG_03615	2506670428
OG0000402	NHBDKAOG_03616, NHBDKAOG_03593	2506670429
OG0000403	NHBDKAOG_03594, NHBDKAOG_03617	2506670431
OG0000404	NHBDKAOG_00906	2506672688
OG0000405	NHBDKAOG_00674	2506670444
OG0000406	NHBDKAOG_03663	2506670468
OG0000407	NHBDKAOG_03661	2506670470
OG0000408	NHBDKAOG_03656	2506670475
OG0000409	NHBDKAOG_03655	2506670476
OG0000410	NHBDKAOG_03652	2506670479
OG0000411	NHBDKAOG_03651	2506670481
OG0000412	NHBDKAOG_03649	2506670483
OG0000413	NHBDKAOG_03648	2506670484
OG0000414	NHBDKAOG_03645	2506670487
OG0000415	NHBDKAOG_03644, NHBDKAOG_02725	2506670489
OG0000416	NHBDKAOG_03067	2506670517
OG0000417	NHBDKAOG_01887	2506671548, 2506670521
OG0000418	NHBDKAOG_03104	2506672594, 2506670555
OG0000419	NHBDKAOG_01343	2506670562
OG0000420	NHBDKAOG_03749, NHBDKAOG_03763	2506670568
OG0000421	NHBDKAOG_03750, NHBDKAOG_03736	2506670581
OG0000422	NHBDKAOG_00896	2506670583
OG0000424	NHBDKAOG_00353	2506670592
OG0000425	NHBDKAOG_00817	2506670605, 2506672362
OG0000426	NHBDKAOG_00379	2506670609
OG0000427	NHBDKAOG_03057	2506670622
OG0000428	NHBDKAOG_03058	2506670624
OG0000429	NHBDKAOG_03059	2506670625
OG0000430	NHBDKAOG_03777	2506670639
OG0000431	NHBDKAOG_02585, NHBDKAOG_03367	2506670646
OG0000432	NHBDKAOG_03370	2506670659
OG0000433	NHBDKAOG_01360	2506670720
OG0000434	NHBDKAOG_04567	2506670736
OG0000435	NHBDKAOG_01986	2506670739
OG0000436	NHBDKAOG_01177	2506670752
OG0000437	NHBDKAOG_01176	2506670753
OG0000438	NHBDKAOG_01175	2506670754
OG0000439	NHBDKAOG_01937	2506670792
OG0000440	NHBDKAOG_00777	2506672503, 2506670820
OG0000441	NHBDKAOG_02307	2506670878
OG0000442	NHBDKAOG_01368	2506670885
OG0000443	NHBDKAOG_01328, NHBDKAOG_01246, NHBDKAOG_04552	2506670900
OG0000444	NHBDKAOG_02862	2506670955
OG0000444	NHBDKAOG_04062	2506671982
OG0000445	NHBDKAOG_00697	2506670966
OG0000446	NHBDKAOG_00510, NHBDKAOG_00509	2506670973
OG0000447	NHBDKAOG_02182, NHBDKAOG_03345	2506670978
OG0000448	NHBDKAOG_01480	2506670988
OG0000449	NHBDKAOG_02363, NHBDKAOG_01760	2506671015
OG0000450	NHBDKAOG_04015	2506671041
OG0000451	NHBDKAOG_01054	2506671051
OG0000452	NHBDKAOG_00704	2506671090
OG0000453	NHBDKAOG_02675, NHBDKAOG_00202	2506671095
OG0000454	NHBDKAOG_01259	2506671096
OG0000455	NHBDKAOG_00701	2506671099
OG0000456	NHBDKAOG_00700	2506671100
OG0000457	NHBDKAOG_01573	2506671104
OG0000458	NHBDKAOG_00454	2506671105, 2506672481
OG0000459	NHBDKAOG_04024	2506671106
OG0000460	NHBDKAOG_01943	2506671568, 2506671140
OG0000461	NHBDKAOG_00755	2506671148
OG0000462	NHBDKAOG_01730	2506671167, 2506671386
OG0000463	NHBDKAOG_04508	2506671172
OG0000464	NHBDKAOG_02405	2506672064, 2506671219
OG0000465	NHBDKAOG_01648	2506671233
OG0000466	NHBDKAOG_01105	2506671260
OG0000467	NHBDKAOG_00438, NHBDKAOG_00743	2506671265
OG0000468	NHBDKAOG_00437	2506671267
OG0000469	NHBDKAOG_04154, NHBDKAOG_01345	2506671273
OG0000470	NHBDKAOG_01993	2506671275
OG0000471	NHBDKAOG_03333	2506671641, 2506671280
OG0000472	NHBDKAOG_03338, NHBDKAOG_03343	2506671286
OG0000473	NHBDKAOG_00562	2506671311
OG0000474	NHBDKAOG_01134, NHBDKAOG_02683	2506671418
OG0000475	NHBDKAOG_01426	2506671432
OG0000476	NHBDKAOG_04542	2506671447, 2506671887
OG0000477	NHBDKAOG_01203, NHBDKAOG_01207	2506671454
OG0000478	NHBDKAOG_01204, NHBDKAOG_01981	2506671455
OG0000479	NHBDKAOG_02082	2506672178, 2506671460
OG0000480	NHBDKAOG_02518	2506671477
OG0000481	NHBDKAOG_02517	2506671479
OG0000482	NHBDKAOG_00193, NHBDKAOG_02073	2506671485
OG0000483	NHBDKAOG_02537	2506671533, 2506671795
OG0000484	NHBDKAOG_02538	2506671534, 2506671799
OG0000485	NHBDKAOG_02539	2506671535
OG0000486	NHBDKAOG_03829	2506671579
OG0000487	NHBDKAOG_00790	2506671649
OG0000488	NHBDKAOG_00786	2506671654
OG0000489	NHBDKAOG_03090	2506671678, 2506672415
OG0000490	NHBDKAOG_03734	2506671687
OG0000491	NHBDKAOG_03733	2506671688
OG0000492	NHBDKAOG_03732	2506671689
OG0000493	NHBDKAOG_03731	2506671690
OG0000494	NHBDKAOG_01530	2506671721
OG0000495	NHBDKAOG_03021	2506671740
OG0000496	NHBDKAOG_03033	2506671765
OG0000497	NHBDKAOG_02421	2506671791
OG0000499	NHBDKAOG_01994	2506671812
OG0000500	NHBDKAOG_03056	2506671823
OG0000501	NHBDKAOG_00946	2506671824
OG0000502	NHBDKAOG_01765	2506671845
OG0000503	NHBDKAOG_02797, NHBDKAOG_02802	2506671850
OG0000504	NHBDKAOG_01035, NHBDKAOG_02804	2506671852
OG0000505	NHBDKAOG_00680	2506671857, 2506672347
OG0000506	NHBDKAOG_01753	2506671863
OG0000507	NHBDKAOG_01758	2506671874
OG0000508	NHBDKAOG_02066	2506671875
OG0000509	NHBDKAOG_02065	2506671876
OG0000510	NHBDKAOG_02064	2506671877
OG0000511	NHBDKAOG_02344	2506671888
OG0000512	NHBDKAOG_02855	2506671902
OG0000513	NHBDKAOG_02854	2506671903
OG0000514	NHBDKAOG_02853	2506671904
OG0000515	NHBDKAOG_02852	2506671905
OG0000516	NHBDKAOG_02851	2506671906
OG0000517	NHBDKAOG_02848	2506671909
OG0000518	NHBDKAOG_02847	2506671910
OG0000519	NHBDKAOG_02846	2506671911
OG0000520	NHBDKAOG_00588	2506671912
OG0000521	NHBDKAOG_01196, NHBDKAOG_00540	2506671933
OG0000522	NHBDKAOG_01441	2506671940
OG0000523	NHBDKAOG_01440	2506671941
OG0000524	NHBDKAOG_01439	2506671942
OG0000525	NHBDKAOG_01438	2506671943
OG0000526	NHBDKAOG_01437	2506671944
OG0000527	NHBDKAOG_01436	2506671945
OG0000528	NHBDKAOG_01435	2506671946
OG0000530	NHBDKAOG_03210	2506671967
OG0000531	NHBDKAOG_03212	2506671969
OG0000532	NHBDKAOG_03230	2506671990
OG0000533	NHBDKAOG_03233	2506671994
OG0000534	NHBDKAOG_01475, NHBDKAOG_01558	2506672004
OG0000535	NHBDKAOG_02237, NHBDKAOG_03190	2506672035
OG0000536	NHBDKAOG_02510	2506672059
OG0000537	NHBDKAOG_01996	2506672069
OG0000538	NHBDKAOG_01997	2506672070
OG0000539	NHBDKAOG_01189, NHBDKAOG_02784	2506672176
OG0000540	NHBDKAOG_04359	2506672184
OG0000541	NHBDKAOG_04357	2506672186
OG0000542	NHBDKAOG_03833	2506672223
OG0000543	NHBDKAOG_03836, NHBDKAOG_03204	2506672226
OG0000544	NHBDKAOG_03838	2506672229
OG0000545	NHBDKAOG_00892	2506672248
OG0000546	NHBDKAOG_00888	2506672252
OG0000547	NHBDKAOG_00887, NHBDKAOG_02207	2506672253
OG0000548	NHBDKAOG_00444	2506672284, 2506672711
OG0000549	NHBDKAOG_03724	2506672289
OG0000550	NHBDKAOG_03723	2506672290
OG0000551	NHBDKAOG_00884, NHBDKAOG_03011	2506672312
OG0000552	NHBDKAOG_03729	2506672334
OG0000553	NHBDKAOG_03728	2506672335
OG0000554	NHBDKAOG_03726	2506672337
OG0000555	NHBDKAOG_03725	2506672338
OG0000556	NHBDKAOG_01990	2506672351
OG0000557	NHBDKAOG_00818	2506672363
OG0000558	NHBDKAOG_00825	2506672370
OG0000559	NHBDKAOG_00826	2506672371
OG0000560	NHBDKAOG_01978	2506672401
OG0000561	NHBDKAOG_01647	2506672426
OG0000562	NHBDKAOG_01992	2506672443
OG0000563	NHBDKAOG_03605	2506672458
OG0000564	NHBDKAOG_02753, NHBDKAOG_03606	2506672459
OG0000565	NHBDKAOG_03638	2506672484
OG0000566	NHBDKAOG_03639	2506672485
OG0000567	NHBDKAOG_01595, NHBDKAOG_04462	2506672518
OG0000568	NHBDKAOG_01543	2506672544
OG0000569	NHBDKAOG_03420	2506672549
OG0000570	NHBDKAOG_01550	2506672557
OG0000571	NHBDKAOG_02125, NHBDKAOG_03768	2506672564
OG0000572	NHBDKAOG_03677	2506672589
OG0000573	NHBDKAOG_00415	2506672600
OG0000574	NHBDKAOG_00597	2506672658
