Orthogroup	2767802455	2687453699
OG0000036	NHBDKAOG_02117	PEBOPBNB_02679
OG0000037	NHBDKAOG_02820	PEBOPBNB_02932
OG0000037	NHBDKAOG_03097	PEBOPBNB_02071
OG0000038	NHBDKAOG_02918	PEBOPBNB_01409
OG0000038	NHBDKAOG_02917	PEBOPBNB_01410
OG0000039	NHBDKAOG_04718	PEBOPBNB_01057
OG0000039	NHBDKAOG_02882	PEBOPBNB_01120
OG0000041	NHBDKAOG_00937, NHBDKAOG_02796, NHBDKAOG_01033, NHBDKAOG_04661, NHBDKAOG_01129	PEBOPBNB_01532
OG0000042	NHBDKAOG_03391	PEBOPBNB_01765
OG0000042	NHBDKAOG_00537	PEBOPBNB_01001
OG0000043	NHBDKAOG_03018	PEBOPBNB_01508
OG0000043	NHBDKAOG_03256	PEBOPBNB_01182
OG0000044	NHBDKAOG_03430	PEBOPBNB_02472
OG0000045	NHBDKAOG_01546	PEBOPBNB_02298
OG0000046	NHBDKAOG_00333	PEBOPBNB_01527
OG0000046	NHBDKAOG_00150	PEBOPBNB_00079
OG0000047	NHBDKAOG_04831, NHBDKAOG_04823	PEBOPBNB_00126
OG0000049	NHBDKAOG_00436	PEBOPBNB_01857
OG0000049	NHBDKAOG_04492, NHBDKAOG_03143, NHBDKAOG_00033, NHBDKAOG_04347	PEBOPBNB_00613
OG0000050	NHBDKAOG_04143	PEBOPBNB_00476
OG0000051	NHBDKAOG_01188, NHBDKAOG_02785, NHBDKAOG_02786	PEBOPBNB_01959
OG0000051	NHBDKAOG_03061	PEBOPBNB_02604
OG0000052	NHBDKAOG_03676	PEBOPBNB_00985
OG0000053	NHBDKAOG_04119	PEBOPBNB_00573
OG0000053	NHBDKAOG_01490	PEBOPBNB_03616
OG0000054	NHBDKAOG_04041	PEBOPBNB_01285
OG0000057	NHBDKAOG_03255	PEBOPBNB_00685
OG0000057	NHBDKAOG_04198	PEBOPBNB_00882
OG0000058	NHBDKAOG_03839	PEBOPBNB_01224
OG0000058	NHBDKAOG_01741	PEBOPBNB_03645
OG0000059	NHBDKAOG_01926	PEBOPBNB_02186
OG0000060	NHBDKAOG_02356	PEBOPBNB_02880, PEBOPBNB_02872
OG0000061	NHBDKAOG_04142, NHBDKAOG_04155	PEBOPBNB_00475
OG0000062	NHBDKAOG_00766	PEBOPBNB_00366
OG0000062	NHBDKAOG_00767	PEBOPBNB_00367
OG0000063	NHBDKAOG_02022	PEBOPBNB_03057
OG0000063	NHBDKAOG_03708	PEBOPBNB_01169
OG0000064	NHBDKAOG_01801	PEBOPBNB_02833
OG0000065	NHBDKAOG_02832	PEBOPBNB_02955
OG0000065	NHBDKAOG_01079	PEBOPBNB_00071
OG0000066	NHBDKAOG_02589, NHBDKAOG_04086, NHBDKAOG_04120	PEBOPBNB_00572
OG0000066	NHBDKAOG_01489	PEBOPBNB_03627, PEBOPBNB_03617
OG0000067	NHBDKAOG_00434	PEBOPBNB_03783
OG0000067	NHBDKAOG_03142, NHBDKAOG_00163	PEBOPBNB_01858
OG0000067	NHBDKAOG_04493, NHBDKAOG_00166	PEBOPBNB_00921
OG0000068	NHBDKAOG_02793	PEBOPBNB_02890
OG0000070	NHBDKAOG_02480	PEBOPBNB_01187
OG0000071	NHBDKAOG_02671	PEBOPBNB_02956, PEBOPBNB_02290
OG0000072	NHBDKAOG_04743, NHBDKAOG_01084	PEBOPBNB_00066
OG0000073	NHBDKAOG_03116	PEBOPBNB_01533
OG0000074	NHBDKAOG_01349	PEBOPBNB_01891, PEBOPBNB_01631
OG0000075	NHBDKAOG_03710	PEBOPBNB_01109
OG0000075	NHBDKAOG_04167	PEBOPBNB_02313
OG0000076	NHBDKAOG_03730	PEBOPBNB_02531
OG0000077	NHBDKAOG_03199	PEBOPBNB_03333
OG0000079	NHBDKAOG_02776	PEBOPBNB_01970
OG0000079	NHBDKAOG_00332	PEBOPBNB_01251
OG0000080	NHBDKAOG_04712	PEBOPBNB_03747
OG0000081	NHBDKAOG_01296	PEBOPBNB_02672
OG0000083	NHBDKAOG_00369	PEBOPBNB_00834
OG0000083	NHBDKAOG_03431	PEBOPBNB_02471
OG0000084	NHBDKAOG_00931	PEBOPBNB_02566, PEBOPBNB_01715
OG0000085	NHBDKAOG_03384	PEBOPBNB_02887, PEBOPBNB_01768
OG0000086	NHBDKAOG_03296, NHBDKAOG_02893, NHBDKAOG_02046	PEBOPBNB_03570
OG0000087	NHBDKAOG_00218	PEBOPBNB_02851
OG0000087	NHBDKAOG_02345	PEBOPBNB_02841
OG0000088	NHBDKAOG_02412	PEBOPBNB_02876
OG0000089	NHBDKAOG_04065	PEBOPBNB_00049
OG0000090	NHBDKAOG_03602	PEBOPBNB_03146
OG0000091	NHBDKAOG_04145	PEBOPBNB_00235
OG0000092	NHBDKAOG_04146	PEBOPBNB_03021
OG0000093	NHBDKAOG_04744	PEBOPBNB_02414
OG0000094	NHBDKAOG_04230	PEBOPBNB_00465
OG0000095	NHBDKAOG_02032	PEBOPBNB_03117, PEBOPBNB_03762
OG0000096	NHBDKAOG_00072	PEBOPBNB_00004
OG0000097	NHBDKAOG_03622	PEBOPBNB_01208
OG0000098	NHBDKAOG_03016	PEBOPBNB_00901
OG0000099	NHBDKAOG_02369	PEBOPBNB_00909
OG0000099	NHBDKAOG_04032, NHBDKAOG_04040	PEBOPBNB_01284
OG0000100	NHBDKAOG_03429	PEBOPBNB_02473
OG0000101	NHBDKAOG_04191, NHBDKAOG_02417	PEBOPBNB_02555
OG0000108	NHBDKAOG_01824	PEBOPBNB_02351
OG0000110	NHBDKAOG_04566	PEBOPBNB_03014
OG0000112	NHBDKAOG_03680	PEBOPBNB_00981
OG0000114	NHBDKAOG_01365	PEBOPBNB_02712
OG0000115	NHBDKAOG_01236	PEBOPBNB_03658
OG0000116	NHBDKAOG_04138, NHBDKAOG_04231	PEBOPBNB_00464
OG0000118	NHBDKAOG_02800, NHBDKAOG_02711	PEBOPBNB_01491
OG0000119	NHBDKAOG_02709	PEBOPBNB_01493
OG0000120	NHBDKAOG_02795	PEBOPBNB_02892
OG0000121	NHBDKAOG_02508	PEBOPBNB_03688
OG0000122	NHBDKAOG_04587, NHBDKAOG_04410, NHBDKAOG_01798, NHBDKAOG_03976	PEBOPBNB_02649
OG0000125	NHBDKAOG_03166, NHBDKAOG_03168	PEBOPBNB_01601
OG0000126	NHBDKAOG_04176	PEBOPBNB_02175
OG0000126	NHBDKAOG_00577	PEBOPBNB_00744
OG0000127	NHBDKAOG_00854	PEBOPBNB_02133
OG0000128	NHBDKAOG_01446	PEBOPBNB_02707
OG0000129	NHBDKAOG_04412	PEBOPBNB_03010
OG0000130	NHBDKAOG_00413	PEBOPBNB_03303
OG0000131	NHBDKAOG_04867	PEBOPBNB_03744
OG0000137	NHBDKAOG_01777	PEBOPBNB_02703
OG0000139	NHBDKAOG_01201	PEBOPBNB_01060
OG0000140	NHBDKAOG_01512	PEBOPBNB_01478
OG0000141	NHBDKAOG_01355	PEBOPBNB_02173
OG0000142	NHBDKAOG_03647	PEBOPBNB_01140
OG0000143	NHBDKAOG_00334	PEBOPBNB_01528
OG0000145	NHBDKAOG_03887	PEBOPBNB_01177
OG0000146	NHBDKAOG_03681	PEBOPBNB_00980
OG0000147	NHBDKAOG_02552	PEBOPBNB_02268
OG0000148	NHBDKAOG_04058	PEBOPBNB_02442
OG0000148	NHBDKAOG_02148, NHBDKAOG_01280	PEBOPBNB_00760
OG0000149	NHBDKAOG_01852	PEBOPBNB_01028
OG0000150	NHBDKAOG_04137, NHBDKAOG_04232	PEBOPBNB_00463
OG0000151	NHBDKAOG_00185	PEBOPBNB_03523
OG0000152	NHBDKAOG_03678	PEBOPBNB_00983
OG0000153	NHBDKAOG_00980	PEBOPBNB_00154
OG0000154	NHBDKAOG_00856	PEBOPBNB_01271
OG0000154	NHBDKAOG_00858	PEBOPBNB_01273
OG0000155	NHBDKAOG_02085	PEBOPBNB_02754
OG0000156	NHBDKAOG_00834	PEBOPBNB_01663
OG0000157	NHBDKAOG_02837	PEBOPBNB_00236
OG0000158	NHBDKAOG_00225	PEBOPBNB_03541
OG0000159	NHBDKAOG_04771	PEBOPBNB_01817
OG0000160	NHBDKAOG_02086	PEBOPBNB_02755
OG0000162	NHBDKAOG_00282	PEBOPBNB_01944
OG0000162	NHBDKAOG_04734, NHBDKAOG_04082	PEBOPBNB_03163
OG0000163	NHBDKAOG_02782	PEBOPBNB_01963
OG0000168	NHBDKAOG_04018	PEBOPBNB_02678
OG0000169	NHBDKAOG_00357	PEBOPBNB_00846
OG0000170	NHBDKAOG_00633	PEBOPBNB_03307
OG0000172	NHBDKAOG_00380	PEBOPBNB_00818
OG0000173	NHBDKAOG_00943	PEBOPBNB_01516
OG0000174	NHBDKAOG_00657	PEBOPBNB_00285
OG0000175	NHBDKAOG_01132	PEBOPBNB_02025
OG0000176	NHBDKAOG_02577, NHBDKAOG_01262	PEBOPBNB_01449
OG0000177	NHBDKAOG_00573	PEBOPBNB_00740
OG0000177	NHBDKAOG_00571	PEBOPBNB_00738
OG0000178	NHBDKAOG_02131	PEBOPBNB_02664
OG0000179	NHBDKAOG_03664	PEBOPBNB_01155
OG0000180	NHBDKAOG_03068	PEBOPBNB_00787
OG0000181	NHBDKAOG_04162	PEBOPBNB_00561
OG0000182	NHBDKAOG_04485	PEBOPBNB_00637
OG0000183	NHBDKAOG_03290, NHBDKAOG_01078	PEBOPBNB_00072
OG0000184	NHBDKAOG_04600	PEBOPBNB_01738
OG0000185	NHBDKAOG_02411	PEBOPBNB_02875
OG0000186	NHBDKAOG_01371	PEBOPBNB_00100
OG0000187	NHBDKAOG_02827	PEBOPBNB_03500
OG0000188	NHBDKAOG_01306, NHBDKAOG_01479	PEBOPBNB_02468
OG0000189	NHBDKAOG_00699	PEBOPBNB_00332
OG0000192	NHBDKAOG_02494	PEBOPBNB_02526
OG0000194	NHBDKAOG_00951	PEBOPBNB_03483
OG0000195	NHBDKAOG_01255	PEBOPBNB_03284, PEBOPBNB_02452
OG0000196	NHBDKAOG_02857	PEBOPBNB_01426
OG0000197	NHBDKAOG_02758	PEBOPBNB_00227
OG0000198	NHBDKAOG_04764	PEBOPBNB_03192
OG0000199	NHBDKAOG_02833	PEBOPBNB_02975
OG0000200	NHBDKAOG_03276	PEBOPBNB_01352
OG0000201	NHBDKAOG_04165	PEBOPBNB_00558
OG0000202	NHBDKAOG_04163	PEBOPBNB_00560
OG0000203	NHBDKAOG_01209	PEBOPBNB_03580
OG0000205	NHBDKAOG_03963	PEBOPBNB_02738, PEBOPBNB_01417
OG0000206	NHBDKAOG_03987	PEBOPBNB_00937
OG0000207	NHBDKAOG_02304	PEBOPBNB_03167, PEBOPBNB_02821
OG0000208	NHBDKAOG_00308, NHBDKAOG_01226	PEBOPBNB_03149, PEBOPBNB_01170
OG0000209	NHBDKAOG_03883	PEBOPBNB_01175
OG0000210	NHBDKAOG_01195	PEBOPBNB_03018
OG0000211	NHBDKAOG_03154	PEBOPBNB_03148
OG0000212	NHBDKAOG_02385, NHBDKAOG_01770	PEBOPBNB_03365
OG0000213	NHBDKAOG_02384	PEBOPBNB_03366
OG0000214	NHBDKAOG_03600	PEBOPBNB_03433, PEBOPBNB_03460, PEBOPBNB_03684
OG0000215	NHBDKAOG_03109	PEBOPBNB_01397
OG0000216	NHBDKAOG_03107	PEBOPBNB_01399
OG0000217	NHBDKAOG_02395	PEBOPBNB_01905
OG0000218	NHBDKAOG_04225	PEBOPBNB_01012
OG0000220	NHBDKAOG_00352	PEBOPBNB_00851
OG0000221	NHBDKAOG_00358	PEBOPBNB_00845
OG0000222	NHBDKAOG_00386	PEBOPBNB_00959
OG0000223	NHBDKAOG_02095	PEBOPBNB_02183
OG0000224	NHBDKAOG_02252	PEBOPBNB_02497
OG0000225	NHBDKAOG_03899, NHBDKAOG_03898, NHBDKAOG_00506	PEBOPBNB_03717
OG0000226	NHBDKAOG_04348, NHBDKAOG_01485, NHBDKAOG_03971	PEBOPBNB_00609
OG0000228	NHBDKAOG_03239	PEBOPBNB_01301
OG0000229	NHBDKAOG_03682	PEBOPBNB_00979
OG0000231	NHBDKAOG_02879	PEBOPBNB_01309
OG0000232	NHBDKAOG_02057, NHBDKAOG_02447	PEBOPBNB_00106
OG0000233	NHBDKAOG_02543	PEBOPBNB_03733
OG0000234	NHBDKAOG_02822, NHBDKAOG_04808	PEBOPBNB_02934
OG0000235	NHBDKAOG_04010	PEBOPBNB_02939
OG0000236	NHBDKAOG_02012	PEBOPBNB_02037
OG0000238	NHBDKAOG_02849	PEBOPBNB_01434
OG0000239	NHBDKAOG_00971	PEBOPBNB_00302
OG0000240	NHBDKAOG_01772	PEBOPBNB_01697
OG0000241	NHBDKAOG_03659	PEBOPBNB_01150
OG0000243	NHBDKAOG_00354	PEBOPBNB_00849
OG0000244	NHBDKAOG_00814	PEBOPBNB_01550
OG0000245	NHBDKAOG_00385	PEBOPBNB_00550
OG0000248	NHBDKAOG_02654	PEBOPBNB_03270
OG0000249	NHBDKAOG_02358	PEBOPBNB_02871, PEBOPBNB_02874
OG0000250	NHBDKAOG_01759	PEBOPBNB_00074
OG0000251	NHBDKAOG_04820	PEBOPBNB_03038
OG0000252	NHBDKAOG_03362	PEBOPBNB_02142
OG0000253	NHBDKAOG_04503, NHBDKAOG_00735	PEBOPBNB_01840
OG0000254	NHBDKAOG_03865	PEBOPBNB_00026
OG0000255	NHBDKAOG_03334	PEBOPBNB_01633
OG0000256	NHBDKAOG_01793	PEBOPBNB_01649
OG0000259	NHBDKAOG_01272	PEBOPBNB_02393
OG0000260	NHBDKAOG_02062	PEBOPBNB_02590
OG0000261	NHBDKAOG_04164	PEBOPBNB_00559
OG0000262	NHBDKAOG_04144	PEBOPBNB_00477
OG0000263	NHBDKAOG_03372	PEBOPBNB_02807
OG0000265	NHBDKAOG_01254	PEBOPBNB_02461
OG0000266	NHBDKAOG_03392	PEBOPBNB_01764
OG0000267	NHBDKAOG_02752, NHBDKAOG_04495, NHBDKAOG_01752	PEBOPBNB_01920
OG0000268	NHBDKAOG_03804	PEBOPBNB_00650
OG0000269	NHBDKAOG_02856	PEBOPBNB_01427
OG0000270	NHBDKAOG_02850	PEBOPBNB_01433
OG0000271	NHBDKAOG_02860	PEBOPBNB_01266, PEBOPBNB_01268
OG0000272	NHBDKAOG_02472	PEBOPBNB_02599
OG0000273	NHBDKAOG_02835	PEBOPBNB_02962
OG0000274	NHBDKAOG_00110, NHBDKAOG_00733	PEBOPBNB_03193
OG0000275	NHBDKAOG_01322	PEBOPBNB_02885
OG0000276	NHBDKAOG_00381	PEBOPBNB_00825
OG0000277	NHBDKAOG_03167	PEBOPBNB_01600
OG0000278	NHBDKAOG_03679	PEBOPBNB_00982
OG0000279	NHBDKAOG_00224	PEBOPBNB_03542
OG0000280	NHBDKAOG_00236	PEBOPBNB_03533
OG0000281	NHBDKAOG_00013	PEBOPBNB_03216
OG0000282	NHBDKAOG_04575	PEBOPBNB_01122
OG0000283	NHBDKAOG_03051	PEBOPBNB_01816
OG0000284	NHBDKAOG_01957	PEBOPBNB_03323
OG0000285	NHBDKAOG_01956	PEBOPBNB_03322
OG0000286	NHBDKAOG_04769, NHBDKAOG_00280	PEBOPBNB_00003
OG0000287	NHBDKAOG_02870	PEBOPBNB_03595
OG0000287	NHBDKAOG_02869	PEBOPBNB_03230, PEBOPBNB_00008
OG0000288	NHBDKAOG_00517	PEBOPBNB_00530, PEBOPBNB_00522
OG0000289	NHBDKAOG_02164	PEBOPBNB_00610
OG0000290	NHBDKAOG_01225	PEBOPBNB_00639, PEBOPBNB_03151
OG0000291	NHBDKAOG_00981	PEBOPBNB_01130
OG0000292	NHBDKAOG_04846	PEBOPBNB_01202, PEBOPBNB_01740
OG0000293	NHBDKAOG_01842	PEBOPBNB_01937
OG0000294	NHBDKAOG_00634	PEBOPBNB_01949
OG0000294	NHBDKAOG_02145	PEBOPBNB_03344
OG0000295	NHBDKAOG_02780	PEBOPBNB_01965
OG0000296	NHBDKAOG_02455	PEBOPBNB_02122
OG0000297	NHBDKAOG_01936	PEBOPBNB_02350
OG0000298	NHBDKAOG_01257	PEBOPBNB_02448, PEBOPBNB_03281
OG0000299	NHBDKAOG_01256	PEBOPBNB_02449, PEBOPBNB_03282
OG0000300	NHBDKAOG_04850, NHBDKAOG_04791	PEBOPBNB_02571
OG0000301	NHBDKAOG_01116	PEBOPBNB_03080
OG0000302	NHBDKAOG_02442, NHBDKAOG_02329, NHBDKAOG_02617	PEBOPBNB_03119
OG0000303	NHBDKAOG_02603	PEBOPBNB_03388
OG0000304	NHBDKAOG_04181	PEBOPBNB_03610
OG0000311	NHBDKAOG_04221	PEBOPBNB_01006
OG0000312	NHBDKAOG_04227, NHBDKAOG_00480	PEBOPBNB_01014
OG0000313	NHBDKAOG_00365	PEBOPBNB_00838
OG0000314	NHBDKAOG_00372	PEBOPBNB_00831
OG0000316	NHBDKAOG_00376	PEBOPBNB_00690
OG0000317	NHBDKAOG_00377	PEBOPBNB_00691
OG0000318	NHBDKAOG_01676	PEBOPBNB_00701
OG0000319	NHBDKAOG_02314	PEBOPBNB_02831
OG0000320	NHBDKAOG_00351	PEBOPBNB_00852
OG0000321	NHBDKAOG_04211	PEBOPBNB_00868
OG0000322	NHBDKAOG_04210	PEBOPBNB_00870
OG0000323	NHBDKAOG_04200	PEBOPBNB_00880
OG0000324	NHBDKAOG_04197	PEBOPBNB_00883
OG0000326	NHBDKAOG_03113	PEBOPBNB_01393
OG0000327	NHBDKAOG_03510	PEBOPBNB_03429
OG0000328	NHBDKAOG_03507	PEBOPBNB_03426
OG0000329	NHBDKAOG_03395	PEBOPBNB_01761
OG0000330	NHBDKAOG_00581	PEBOPBNB_00748
OG0000331	NHBDKAOG_00582	PEBOPBNB_00749
OG0000332	NHBDKAOG_02921	PEBOPBNB_01405
OG0000333	NHBDKAOG_03901, NHBDKAOG_00507	PEBOPBNB_03719
OG0000334	NHBDKAOG_00505, NHBDKAOG_03900	PEBOPBNB_03718
OG0000335	NHBDKAOG_03411	PEBOPBNB_03290
OG0000336	NHBDKAOG_02528	PEBOPBNB_03704
OG0000337	NHBDKAOG_03993	PEBOPBNB_00927
OG0000338	NHBDKAOG_03453	PEBOPBNB_01745
OG0000339	NHBDKAOG_02380	PEBOPBNB_01911
OG0000340	NHBDKAOG_02381	PEBOPBNB_01910
OG0000341	NHBDKAOG_00421	PEBOPBNB_01061
OG0000342	NHBDKAOG_03771	PEBOPBNB_01363
OG0000343	NHBDKAOG_03550	PEBOPBNB_03472
OG0000344	NHBDKAOG_00503	PEBOPBNB_01384
OG0000345	NHBDKAOG_00496	PEBOPBNB_01377
OG0000346	NHBDKAOG_00404	PEBOPBNB_00643
OG0000347	NHBDKAOG_00969	PEBOPBNB_00304
OG0000348	NHBDKAOG_03909	PEBOPBNB_00636
OG0000349	NHBDKAOG_00514	PEBOPBNB_01326
OG0000350	NHBDKAOG_03704	PEBOPBNB_00369
OG0000351	NHBDKAOG_03527	PEBOPBNB_03446
OG0000352	NHBDKAOG_03428	PEBOPBNB_02110
OG0000353	NHBDKAOG_01080	PEBOPBNB_00070
OG0000354	NHBDKAOG_01082	PEBOPBNB_00068
OG0000355	NHBDKAOG_01083	PEBOPBNB_00067
OG0000356	NHBDKAOG_04782, NHBDKAOG_04044	PEBOPBNB_01289
OG0000358	NHBDKAOG_00620	PEBOPBNB_00263
OG0000360	NHBDKAOG_02578, NHBDKAOG_01261	PEBOPBNB_01448
OG0000361	NHBDKAOG_04765	PEBOPBNB_01667
OG0000362	NHBDKAOG_04766	PEBOPBNB_01668
OG0000363	NHBDKAOG_02947	PEBOPBNB_01669
OG0000364	NHBDKAOG_02946	PEBOPBNB_01670
OG0000365	NHBDKAOG_01460	PEBOPBNB_01462
OG0000366	NHBDKAOG_01464	PEBOPBNB_01466
OG0000367	NHBDKAOG_02072	PEBOPBNB_00114
OG0000368	NHBDKAOG_02074	PEBOPBNB_00116
OG0000369	NHBDKAOG_02075	PEBOPBNB_00117
OG0000370	NHBDKAOG_03064	PEBOPBNB_01692
OG0000371	NHBDKAOG_03998, NHBDKAOG_04060, NHBDKAOG_04059	PEBOPBNB_01053
OG0000372	NHBDKAOG_02910	PEBOPBNB_03574
OG0000373	NHBDKAOG_01536	PEBOPBNB_02091
OG0000374	NHBDKAOG_03346	PEBOPBNB_01254
OG0000375	NHBDKAOG_01241	PEBOPBNB_03651
OG0000376	NHBDKAOG_02540	PEBOPBNB_03730
OG0000377	NHBDKAOG_02541	PEBOPBNB_03731
OG0000378	NHBDKAOG_02542	PEBOPBNB_03732
OG0000379	NHBDKAOG_02544	PEBOPBNB_03734
OG0000380	NHBDKAOG_02819	PEBOPBNB_02931
OG0000381	NHBDKAOG_04011, NHBDKAOG_00276	PEBOPBNB_02938
OG0000382	NHBDKAOG_04009	PEBOPBNB_02940
OG0000383	NHBDKAOG_04008	PEBOPBNB_02941
OG0000384	NHBDKAOG_03999	PEBOPBNB_02951
OG0000385	NHBDKAOG_03313	PEBOPBNB_02475
OG0000386	NHBDKAOG_00080	PEBOPBNB_02633
OG0000387	NHBDKAOG_01121	PEBOPBNB_03039
OG0000388	NHBDKAOG_03171, NHBDKAOG_03183	PEBOPBNB_01588
OG0000389	NHBDKAOG_03172, NHBDKAOG_03184	PEBOPBNB_01587
OG0000390	NHBDKAOG_03120, NHBDKAOG_00200	PEBOPBNB_01537
OG0000391	NHBDKAOG_01559	PEBOPBNB_02308
OG0000392	NHBDKAOG_01208	PEBOPBNB_03046
OG0000394	NHBDKAOG_01572	PEBOPBNB_00166
OG0000394	NHBDKAOG_03701	PEBOPBNB_02460
OG0000396	NHBDKAOG_04070	PEBOPBNB_00811
OG0000397	NHBDKAOG_03169	PEBOPBNB_01589
OG0000398	NHBDKAOG_01091	PEBOPBNB_02646
OG0000399	NHBDKAOG_01894	PEBOPBNB_00112
OG0000400	NHBDKAOG_03614, NHBDKAOG_03591	PEBOPBNB_01618
OG0000401	NHBDKAOG_03592	PEBOPBNB_01617
OG0000402	NHBDKAOG_03616	PEBOPBNB_01616
OG0000403	NHBDKAOG_03594, NHBDKAOG_03617	PEBOPBNB_01615
OG0000404	NHBDKAOG_00906	PEBOPBNB_01085
OG0000405	NHBDKAOG_00674	PEBOPBNB_00449
OG0000406	NHBDKAOG_03663	PEBOPBNB_01154
OG0000407	NHBDKAOG_03661	PEBOPBNB_01152
OG0000408	NHBDKAOG_03656	PEBOPBNB_01149
OG0000409	NHBDKAOG_03655	PEBOPBNB_01148
OG0000410	NHBDKAOG_03652	PEBOPBNB_01145
OG0000411	NHBDKAOG_03651	PEBOPBNB_01143
OG0000412	NHBDKAOG_03649	PEBOPBNB_01142
OG0000413	NHBDKAOG_03648	PEBOPBNB_01141
OG0000414	NHBDKAOG_03645	PEBOPBNB_01138
OG0000415	NHBDKAOG_02725	PEBOPBNB_01136
OG0000416	NHBDKAOG_03067	PEBOPBNB_00786
OG0000417	NHBDKAOG_01887	PEBOPBNB_02382
OG0000418	NHBDKAOG_03104	PEBOPBNB_01419
OG0000419	NHBDKAOG_01343	PEBOPBNB_01423
OG0000420	NHBDKAOG_03749, NHBDKAOG_03763	PEBOPBNB_00661
OG0000421	NHBDKAOG_03750, NHBDKAOG_03736	PEBOPBNB_00674
OG0000422	NHBDKAOG_00896	PEBOPBNB_01096
OG0000424	NHBDKAOG_00353	PEBOPBNB_00850
OG0000425	NHBDKAOG_00817	PEBOPBNB_01553
OG0000426	NHBDKAOG_00379	PEBOPBNB_03234, PEBOPBNB_01173
OG0000427	NHBDKAOG_03057	PEBOPBNB_01810
OG0000428	NHBDKAOG_03058	PEBOPBNB_01809
OG0000429	NHBDKAOG_03059	PEBOPBNB_01808
OG0000430	NHBDKAOG_03777	PEBOPBNB_01794
OG0000431	NHBDKAOG_03367	PEBOPBNB_01786
OG0000432	NHBDKAOG_03370	PEBOPBNB_01781
OG0000433	NHBDKAOG_01360	PEBOPBNB_02168
OG0000434	NHBDKAOG_04567	PEBOPBNB_00557
OG0000435	NHBDKAOG_01986	PEBOPBNB_02024
OG0000436	NHBDKAOG_01177	PEBOPBNB_02009
OG0000437	NHBDKAOG_01176	PEBOPBNB_02008
OG0000438	NHBDKAOG_01175	PEBOPBNB_02007
OG0000439	NHBDKAOG_01937	PEBOPBNB_02686
OG0000440	NHBDKAOG_00777	PEBOPBNB_00372
OG0000441	NHBDKAOG_02307	PEBOPBNB_02824
OG0000442	NHBDKAOG_01368	PEBOPBNB_00103
OG0000443	NHBDKAOG_01328, NHBDKAOG_01246, NHBDKAOG_04552	PEBOPBNB_03012
OG0000444	NHBDKAOG_04062	PEBOPBNB_01265
OG0000445	NHBDKAOG_00697	PEBOPBNB_00333
OG0000446	NHBDKAOG_00510, NHBDKAOG_00509	PEBOPBNB_01320
