Orthogroup	2767802455	644736333
OG0000155	NHBDKAOG_02085	MCBBHCNB_02617
OG0000156	NHBDKAOG_00834	MCBBHCNB_01621
OG0000157	NHBDKAOG_02837	MCBBHCNB_00176
OG0000158	NHBDKAOG_00225	MCBBHCNB_03956
OG0000159	NHBDKAOG_04772, NHBDKAOG_03050, NHBDKAOG_04771	MCBBHCNB_01085
OG0000160	NHBDKAOG_02086	MCBBHCNB_02616
OG0000161	NHBDKAOG_02686, NHBDKAOG_01445, NHBDKAOG_00277	MCBBHCNB_02067, MCBBHCNB_02084, MCBBHCNB_04689, MCBBHCNB_02070, MCBBHCNB_02063
OG0000162	NHBDKAOG_00282	MCBBHCNB_00612
OG0000162	NHBDKAOG_04734, NHBDKAOG_04082	MCBBHCNB_03932
OG0000163	NHBDKAOG_02782	MCBBHCNB_01880
OG0000166	NHBDKAOG_02113	MCBBHCNB_02594
OG0000167	NHBDKAOG_03872, NHBDKAOG_04340, NHBDKAOG_03598	MCBBHCNB_02722
OG0000168	NHBDKAOG_00724, NHBDKAOG_02116, NHBDKAOG_04018	MCBBHCNB_02575
OG0000169	NHBDKAOG_00357	MCBBHCNB_04648
OG0000170	NHBDKAOG_00633	MCBBHCNB_03290
OG0000171	NHBDKAOG_04188	MCBBHCNB_01449
OG0000172	NHBDKAOG_00380	MCBBHCNB_00852
OG0000173	NHBDKAOG_00943	MCBBHCNB_03639
OG0000174	NHBDKAOG_00657	MCBBHCNB_04343
OG0000175	NHBDKAOG_01132	MCBBHCNB_02430, MCBBHCNB_03731
OG0000176	NHBDKAOG_02577, NHBDKAOG_01262	MCBBHCNB_03549
OG0000177	NHBDKAOG_00573	MCBBHCNB_04444
OG0000178	NHBDKAOG_02131	MCBBHCNB_03438, MCBBHCNB_02746
OG0000179	NHBDKAOG_03664	MCBBHCNB_00880
OG0000180	NHBDKAOG_03068	MCBBHCNB_04574
OG0000181	NHBDKAOG_04162	MCBBHCNB_00385
OG0000182	NHBDKAOG_04485	MCBBHCNB_01988
OG0000183	NHBDKAOG_03290, NHBDKAOG_01078	MCBBHCNB_03904
OG0000184	NHBDKAOG_04600	MCBBHCNB_03981
OG0000185	NHBDKAOG_02411	MCBBHCNB_02369
OG0000186	NHBDKAOG_01371	MCBBHCNB_03370
OG0000187	NHBDKAOG_01876	MCBBHCNB_02788
OG0000187	NHBDKAOG_01877	MCBBHCNB_02787
OG0000188	NHBDKAOG_01306	MCBBHCNB_03286
OG0000188	NHBDKAOG_01479	MCBBHCNB_02280
OG0000189	NHBDKAOG_00699	MCBBHCNB_04043
OG0000190	NHBDKAOG_02351	MCBBHCNB_02704
OG0000191	NHBDKAOG_01775	MCBBHCNB_02087
OG0000195	NHBDKAOG_01255	MCBBHCNB_02953
OG0000196	NHBDKAOG_02857	MCBBHCNB_01763
OG0000197	NHBDKAOG_02758	MCBBHCNB_01161
OG0000198	NHBDKAOG_00109, NHBDKAOG_00734	MCBBHCNB_04250
OG0000199	NHBDKAOG_02833	MCBBHCNB_01781, MCBBHCNB_00403
OG0000200	NHBDKAOG_03276	MCBBHCNB_01265
OG0000201	NHBDKAOG_04165	MCBBHCNB_00382
OG0000202	NHBDKAOG_04163	MCBBHCNB_00384
OG0000203	NHBDKAOG_01209	MCBBHCNB_03729
OG0000205	NHBDKAOG_03963	MCBBHCNB_01422
OG0000206	NHBDKAOG_03987	MCBBHCNB_00573
OG0000207	NHBDKAOG_02304	MCBBHCNB_02216
OG0000208	NHBDKAOG_00308, NHBDKAOG_01226	MCBBHCNB_00400, MCBBHCNB_03680
OG0000209	NHBDKAOG_03883	MCBBHCNB_00747
OG0000210	NHBDKAOG_01195	MCBBHCNB_03044
OG0000211	NHBDKAOG_03154	MCBBHCNB_00379
OG0000213	NHBDKAOG_02384	MCBBHCNB_02682
OG0000214	NHBDKAOG_03600	MCBBHCNB_02243
OG0000215	NHBDKAOG_03109	MCBBHCNB_01398
OG0000216	NHBDKAOG_03107	MCBBHCNB_01400
OG0000217	NHBDKAOG_02395	MCBBHCNB_04189
OG0000218	NHBDKAOG_04225	MCBBHCNB_04512
OG0000219	NHBDKAOG_03242	MCBBHCNB_01227
OG0000220	NHBDKAOG_00352	MCBBHCNB_04750
OG0000221	NHBDKAOG_00358	MCBBHCNB_04647
OG0000222	NHBDKAOG_00386	MCBBHCNB_01295
OG0000223	NHBDKAOG_02095	MCBBHCNB_02565
OG0000224	NHBDKAOG_02252	MCBBHCNB_02537
OG0000225	NHBDKAOG_03898, NHBDKAOG_00506	MCBBHCNB_01963
OG0000226	NHBDKAOG_04348, NHBDKAOG_01485	MCBBHCNB_01144
OG0000228	NHBDKAOG_03239	MCBBHCNB_04487
OG0000229	NHBDKAOG_03682	MCBBHCNB_00658
OG0000230	NHBDKAOG_03539	MCBBHCNB_00946
OG0000231	NHBDKAOG_02879	MCBBHCNB_04479
OG0000232	NHBDKAOG_02057	MCBBHCNB_03552
OG0000233	NHBDKAOG_02543	MCBBHCNB_02203
OG0000234	NHBDKAOG_02822, NHBDKAOG_04808	MCBBHCNB_01808
OG0000235	NHBDKAOG_04010	MCBBHCNB_01803
OG0000236	NHBDKAOG_02012	MCBBHCNB_02285
OG0000237	NHBDKAOG_02152	MCBBHCNB_03276
OG0000238	NHBDKAOG_02849	MCBBHCNB_01771
OG0000239	NHBDKAOG_00971	MCBBHCNB_04003
OG0000240	NHBDKAOG_01772	MCBBHCNB_01479
OG0000241	NHBDKAOG_03659	MCBBHCNB_00885
OG0000242	NHBDKAOG_03121, NHBDKAOG_00199	MCBBHCNB_00775
OG0000242	NHBDKAOG_04586	MCBBHCNB_01614
OG0000243	NHBDKAOG_00354	MCBBHCNB_04746
OG0000244	NHBDKAOG_00814	MCBBHCNB_04127
OG0000245	NHBDKAOG_00385	MCBBHCNB_01214
OG0000246	NHBDKAOG_04053	MCBBHCNB_00480
OG0000247	NHBDKAOG_03387	MCBBHCNB_01034
OG0000247	NHBDKAOG_04054	MCBBHCNB_00479
OG0000248	NHBDKAOG_02654	MCBBHCNB_02106
OG0000249	NHBDKAOG_02358	MCBBHCNB_02370
OG0000250	NHBDKAOG_01759	MCBBHCNB_01782
OG0000251	NHBDKAOG_04820	MCBBHCNB_04534, MCBBHCNB_02583
OG0000252	NHBDKAOG_03362	MCBBHCNB_04218
OG0000253	NHBDKAOG_04503	MCBBHCNB_04233
OG0000253	NHBDKAOG_00735	MCBBHCNB_04236
OG0000254	NHBDKAOG_03865	MCBBHCNB_03872
OG0000255	NHBDKAOG_03334	MCBBHCNB_01205
OG0000256	NHBDKAOG_01793	MCBBHCNB_01191
OG0000257	NHBDKAOG_03815	MCBBHCNB_00807
OG0000259	NHBDKAOG_01272	MCBBHCNB_03430
OG0000260	NHBDKAOG_02062	MCBBHCNB_02634
OG0000261	NHBDKAOG_04164	MCBBHCNB_00383
OG0000262	NHBDKAOG_04144	MCBBHCNB_00174, MCBBHCNB_00407
OG0000263	NHBDKAOG_03372	MCBBHCNB_02771
OG0000264	NHBDKAOG_03886	MCBBHCNB_00778
OG0000265	NHBDKAOG_01254	MCBBHCNB_03034
OG0000266	NHBDKAOG_03392	MCBBHCNB_01557, MCBBHCNB_01029
OG0000267	NHBDKAOG_01752	MCBBHCNB_03986
OG0000268	NHBDKAOG_03804	MCBBHCNB_00812
OG0000269	NHBDKAOG_02856	MCBBHCNB_01764
OG0000270	NHBDKAOG_02850	MCBBHCNB_01770
OG0000271	NHBDKAOG_02860	MCBBHCNB_04668
OG0000272	NHBDKAOG_02472	MCBBHCNB_02924
OG0000273	NHBDKAOG_02835	MCBBHCNB_01780
OG0000274	NHBDKAOG_00110, NHBDKAOG_00733	MCBBHCNB_04251
OG0000275	NHBDKAOG_01322	MCBBHCNB_00711
OG0000276	NHBDKAOG_00381	MCBBHCNB_00848
OG0000277	NHBDKAOG_03167	MCBBHCNB_01342
OG0000278	NHBDKAOG_03679	MCBBHCNB_01218
OG0000279	NHBDKAOG_02840, NHBDKAOG_00224	MCBBHCNB_03957
OG0000280	NHBDKAOG_00236	MCBBHCNB_03948
OG0000281	NHBDKAOG_00013	MCBBHCNB_01143
OG0000283	NHBDKAOG_03051	MCBBHCNB_01084
OG0000284	NHBDKAOG_01957	MCBBHCNB_02740
OG0000285	NHBDKAOG_01956	MCBBHCNB_02741
OG0000286	NHBDKAOG_04769, NHBDKAOG_00280	MCBBHCNB_00060, MCBBHCNB_01598, MCBBHCNB_02034
OG0000287	NHBDKAOG_02870, NHBDKAOG_02869	MCBBHCNB_01728
OG0000290	NHBDKAOG_01225	MCBBHCNB_03682
OG0000291	NHBDKAOG_00981	MCBBHCNB_02888, MCBBHCNB_02885, MCBBHCNB_01912
OG0000292	NHBDKAOG_04846	MCBBHCNB_03670
OG0000293	NHBDKAOG_01842	MCBBHCNB_03792
OG0000294	NHBDKAOG_02145	MCBBHCNB_01512
OG0000295	NHBDKAOG_02780	MCBBHCNB_01882
OG0000296	NHBDKAOG_02455	MCBBHCNB_02262
OG0000297	NHBDKAOG_01936	MCBBHCNB_01542, MCBBHCNB_02972
OG0000298	NHBDKAOG_01257	MCBBHCNB_02950
OG0000299	NHBDKAOG_01256	MCBBHCNB_02951
OG0000301	NHBDKAOG_01116	MCBBHCNB_04717
OG0000302	NHBDKAOG_02442, NHBDKAOG_02329	MCBBHCNB_02414
OG0000302	NHBDKAOG_02617	MCBBHCNB_02513
OG0000304	NHBDKAOG_04181	MCBBHCNB_04698, MCBBHCNB_02069, MCBBHCNB_01130, MCBBHCNB_01705, MCBBHCNB_00341, MCBBHCNB_00783
OG0000305	NHBDKAOG_04445	MCBBHCNB_01311
OG0000306	NHBDKAOG_03072	MCBBHCNB_01456
OG0000307	NHBDKAOG_03626, NHBDKAOG_04865, NHBDKAOG_02280	MCBBHCNB_04257
OG0000308	NHBDKAOG_01581	MCBBHCNB_02114
OG0000309	NHBDKAOG_02624, NHBDKAOG_02118, NHBDKAOG_02119	MCBBHCNB_02458
OG0000311	NHBDKAOG_04221	MCBBHCNB_00258
OG0000312	NHBDKAOG_00480	MCBBHCNB_04509
OG0000313	NHBDKAOG_00365	MCBBHCNB_04640
OG0000314	NHBDKAOG_00372	MCBBHCNB_00589
OG0000315	NHBDKAOG_04650, NHBDKAOG_02470	MCBBHCNB_02048
OG0000316	NHBDKAOG_00376	MCBBHCNB_00701
OG0000317	NHBDKAOG_00377	MCBBHCNB_01442
OG0000318	NHBDKAOG_01676	MCBBHCNB_00531
OG0000319	NHBDKAOG_02314	MCBBHCNB_02399
OG0000320	NHBDKAOG_00351	MCBBHCNB_04757
OG0000321	NHBDKAOG_04211	MCBBHCNB_00291
OG0000322	NHBDKAOG_04210	MCBBHCNB_00293
OG0000323	NHBDKAOG_04200	MCBBHCNB_00303
OG0000324	NHBDKAOG_04197	MCBBHCNB_00311
OG0000325	NHBDKAOG_00288, NHBDKAOG_00283	MCBBHCNB_04682
