Orthogroup	2767802455	GCA_003332265.1
OG0000058	NHBDKAOG_03839	BFLDHLJO_00396
OG0000058	NHBDKAOG_01741	BFLDHLJO_03931
OG0000059	NHBDKAOG_01926	BFLDHLJO_03040
OG0000060	NHBDKAOG_02356	BFLDHLJO_00428, BFLDHLJO_00435
OG0000061	NHBDKAOG_04155	BFLDHLJO_01906
OG0000062	NHBDKAOG_00766	BFLDHLJO_00029
OG0000062	NHBDKAOG_00767	BFLDHLJO_00028
OG0000063	NHBDKAOG_02022	BFLDHLJO_02567
OG0000063	NHBDKAOG_03708	BFLDHLJO_01518
OG0000064	NHBDKAOG_01801	BFLDHLJO_00878
OG0000065	NHBDKAOG_02832	BFLDHLJO_02514
OG0000065	NHBDKAOG_01079	BFLDHLJO_01809
OG0000066	NHBDKAOG_02589, NHBDKAOG_04086, NHBDKAOG_04120	BFLDHLJO_02839
OG0000066	NHBDKAOG_01489	BFLDHLJO_00380
OG0000067	NHBDKAOG_03142, NHBDKAOG_00163	BFLDHLJO_01405
OG0000067	NHBDKAOG_04493, NHBDKAOG_00166	BFLDHLJO_03378
OG0000068	NHBDKAOG_02793	BFLDHLJO_00861
OG0000070	NHBDKAOG_02480	BFLDHLJO_01591
OG0000071	NHBDKAOG_02671	BFLDHLJO_02893
OG0000072	NHBDKAOG_04743, NHBDKAOG_01084	BFLDHLJO_01815
OG0000073	NHBDKAOG_03116	BFLDHLJO_00220
OG0000074	NHBDKAOG_01349	BFLDHLJO_02240
OG0000075	NHBDKAOG_03710	BFLDHLJO_01517
OG0000075	NHBDKAOG_04167	BFLDHLJO_03416
OG0000076	NHBDKAOG_03730	BFLDHLJO_02087
OG0000077	NHBDKAOG_04824	BFLDHLJO_01040
OG0000077	NHBDKAOG_03199	BFLDHLJO_02817
OG0000079	NHBDKAOG_02776	BFLDHLJO_01009
OG0000079	NHBDKAOG_00332	BFLDHLJO_00418
OG0000080	NHBDKAOG_04712	BFLDHLJO_03440
OG0000081	NHBDKAOG_01296	BFLDHLJO_01631
OG0000082	NHBDKAOG_04871	BFLDHLJO_02370
OG0000083	NHBDKAOG_00369	BFLDHLJO_04172
OG0000083	NHBDKAOG_03431	BFLDHLJO_01135
OG0000084	NHBDKAOG_00931	BFLDHLJO_04045, BFLDHLJO_02299
OG0000085	NHBDKAOG_03384	BFLDHLJO_01191
OG0000086	NHBDKAOG_02893	BFLDHLJO_04135
OG0000086	NHBDKAOG_02046	BFLDHLJO_04124
OG0000087	NHBDKAOG_00218	BFLDHLJO_00453
OG0000087	NHBDKAOG_02345	BFLDHLJO_00886
OG0000088	NHBDKAOG_02412	BFLDHLJO_00431
OG0000089	NHBDKAOG_04065	BFLDHLJO_01848
OG0000090	NHBDKAOG_03602	BFLDHLJO_01722
OG0000091	NHBDKAOG_04145	BFLDHLJO_01059, BFLDHLJO_03168, BFLDHLJO_03209
OG0000092	NHBDKAOG_04146	BFLDHLJO_01160, BFLDHLJO_01060, BFLDHLJO_03167, BFLDHLJO_03208
OG0000093	NHBDKAOG_04744	BFLDHLJO_03019, BFLDHLJO_00818
OG0000094	NHBDKAOG_04230	BFLDHLJO_01088
OG0000095	NHBDKAOG_02032	BFLDHLJO_00538, BFLDHLJO_03698, BFLDHLJO_03926
OG0000096	NHBDKAOG_00075, NHBDKAOG_02871, NHBDKAOG_00072, NHBDKAOG_04597, NHBDKAOG_02336	BFLDHLJO_03213
OG0000096	NHBDKAOG_02981	BFLDHLJO_03212
OG0000098	NHBDKAOG_03016	BFLDHLJO_00723
OG0000099	NHBDKAOG_02369	BFLDHLJO_03791
OG0000099	NHBDKAOG_04032, NHBDKAOG_04040	BFLDHLJO_04109
OG0000100	NHBDKAOG_03429	BFLDHLJO_01137
OG0000101	NHBDKAOG_04191, NHBDKAOG_02417	BFLDHLJO_01783
OG0000102	NHBDKAOG_03903, NHBDKAOG_04551, NHBDKAOG_04370, NHBDKAOG_01431, NHBDKAOG_01843	BFLDHLJO_01725
OG0000103	NHBDKAOG_04374	BFLDHLJO_00169, BFLDHLJO_00828
OG0000103	NHBDKAOG_02277, NHBDKAOG_00034	BFLDHLJO_02767
OG0000104	NHBDKAOG_03126	BFLDHLJO_01985
OG0000107	NHBDKAOG_01152	BFLDHLJO_01002
OG0000108	NHBDKAOG_01824	BFLDHLJO_00786
OG0000110	NHBDKAOG_04566	BFLDHLJO_01296
OG0000112	NHBDKAOG_03680	BFLDHLJO_03297
OG0000115	NHBDKAOG_01236	BFLDHLJO_03947
OG0000116	NHBDKAOG_04138, NHBDKAOG_04231	BFLDHLJO_01089
OG0000118	NHBDKAOG_02800, NHBDKAOG_02711	BFLDHLJO_02139
OG0000119	NHBDKAOG_02709	BFLDHLJO_02141
OG0000120	NHBDKAOG_02795	BFLDHLJO_00863
OG0000121	NHBDKAOG_02508	BFLDHLJO_00903
OG0000122	NHBDKAOG_04587, NHBDKAOG_04410, NHBDKAOG_01798, NHBDKAOG_03976	BFLDHLJO_01644
OG0000123	NHBDKAOG_02930	BFLDHLJO_00497
OG0000124	NHBDKAOG_02929	BFLDHLJO_00498
OG0000125	NHBDKAOG_03166	BFLDHLJO_02392
OG0000125	NHBDKAOG_03168	BFLDHLJO_02389
OG0000126	NHBDKAOG_04176	BFLDHLJO_03052
OG0000126	NHBDKAOG_00577	BFLDHLJO_01375
OG0000127	NHBDKAOG_00854	BFLDHLJO_02714
OG0000128	NHBDKAOG_01446	BFLDHLJO_04146, BFLDHLJO_02453, BFLDHLJO_03331, BFLDHLJO_02012
OG0000129	NHBDKAOG_04412	BFLDHLJO_01048, BFLDHLJO_03271, BFLDHLJO_03438
OG0000130	NHBDKAOG_00413	BFLDHLJO_02790
OG0000131	NHBDKAOG_02734	BFLDHLJO_00698
OG0000131	NHBDKAOG_04852, NHBDKAOG_04867	BFLDHLJO_01853
OG0000132	NHBDKAOG_00066	BFLDHLJO_01391
OG0000134	NHBDKAOG_00279, NHBDKAOG_00399	BFLDHLJO_03221
OG0000134	NHBDKAOG_04768	BFLDHLJO_02016
OG0000135	NHBDKAOG_00210	BFLDHLJO_03439
OG0000139	NHBDKAOG_01201	BFLDHLJO_01467
OG0000140	NHBDKAOG_01512	BFLDHLJO_02125
OG0000141	NHBDKAOG_01355	BFLDHLJO_03054
OG0000142	NHBDKAOG_03647	BFLDHLJO_01553
OG0000143	NHBDKAOG_00334	BFLDHLJO_00214
OG0000144	NHBDKAOG_03103	BFLDHLJO_00303
OG0000145	NHBDKAOG_03887	BFLDHLJO_01576
OG0000146	NHBDKAOG_03681	BFLDHLJO_03298
OG0000148	NHBDKAOG_04058	BFLDHLJO_04123
OG0000149	NHBDKAOG_01852	BFLDHLJO_01951
OG0000150	NHBDKAOG_04137, NHBDKAOG_04232	BFLDHLJO_01090
OG0000151	NHBDKAOG_00242	BFLDHLJO_00519
OG0000152	NHBDKAOG_03678	BFLDHLJO_01908
OG0000155	NHBDKAOG_02085	BFLDHLJO_02545
OG0000156	NHBDKAOG_00834	BFLDHLJO_02273
OG0000157	NHBDKAOG_02837	BFLDHLJO_00159
OG0000158	NHBDKAOG_00225	BFLDHLJO_01349, BFLDHLJO_00467, BFLDHLJO_00466, BFLDHLJO_00523, BFLDHLJO_00525, BFLDHLJO_02194
OG0000159	NHBDKAOG_04772	BFLDHLJO_03341
OG0000159	NHBDKAOG_04771	BFLDHLJO_03294
OG0000160	NHBDKAOG_02086	BFLDHLJO_02546
OG0000162	NHBDKAOG_00282, NHBDKAOG_04734, NHBDKAOG_04082	BFLDHLJO_03456
OG0000163	NHBDKAOG_02782	BFLDHLJO_01016
OG0000166	NHBDKAOG_03866	BFLDHLJO_01073
OG0000166	NHBDKAOG_02113	BFLDHLJO_03918
OG0000167	NHBDKAOG_03597	BFLDHLJO_02220
OG0000167	NHBDKAOG_03872, NHBDKAOG_04340	BFLDHLJO_02221
OG0000168	NHBDKAOG_02116, NHBDKAOG_04018	BFLDHLJO_01636
OG0000169	NHBDKAOG_00357	BFLDHLJO_02048
OG0000170	NHBDKAOG_00633	BFLDHLJO_02794
OG0000171	NHBDKAOG_04188	BFLDHLJO_01262
OG0000172	NHBDKAOG_00380	BFLDHLJO_01342
OG0000173	NHBDKAOG_00943	BFLDHLJO_00202
OG0000174	NHBDKAOG_00657	BFLDHLJO_00107
OG0000176	NHBDKAOG_02577, NHBDKAOG_01262	BFLDHLJO_00333
OG0000177	NHBDKAOG_00573	BFLDHLJO_01379
OG0000177	NHBDKAOG_00571	BFLDHLJO_01381
OG0000179	NHBDKAOG_03664	BFLDHLJO_01536
OG0000181	NHBDKAOG_04162	BFLDHLJO_02685
OG0000182	NHBDKAOG_04485	BFLDHLJO_02883
OG0000183	NHBDKAOG_03290, NHBDKAOG_01078	BFLDHLJO_01808
OG0000184	NHBDKAOG_04600	BFLDHLJO_02228
OG0000185	NHBDKAOG_02411	BFLDHLJO_00432
OG0000186	NHBDKAOG_01371	BFLDHLJO_02384
OG0000187	NHBDKAOG_02827	BFLDHLJO_02967
OG0000188	NHBDKAOG_01306, NHBDKAOG_01479	BFLDHLJO_01132
OG0000189	NHBDKAOG_00699	BFLDHLJO_00058
OG0000190	NHBDKAOG_02351	BFLDHLJO_00810
OG0000191	NHBDKAOG_01775, NHBDKAOG_02652, NHBDKAOG_04835	BFLDHLJO_01803
OG0000192	NHBDKAOG_02494	BFLDHLJO_02520
OG0000194	NHBDKAOG_00951	BFLDHLJO_03979
OG0000195	NHBDKAOG_01255	BFLDHLJO_01858, BFLDHLJO_02592
OG0000196	NHBDKAOG_02857	BFLDHLJO_00309
OG0000197	NHBDKAOG_02758	BFLDHLJO_00184
OG0000198	NHBDKAOG_04764	BFLDHLJO_01680
OG0000199	NHBDKAOG_02833	BFLDHLJO_02930
OG0000200	NHBDKAOG_03276	BFLDHLJO_00234
OG0000201	NHBDKAOG_02225, NHBDKAOG_04165	BFLDHLJO_02682
OG0000202	NHBDKAOG_04163	BFLDHLJO_02684
OG0000205	NHBDKAOG_03963	BFLDHLJO_02146
OG0000206	NHBDKAOG_03987	BFLDHLJO_03808
OG0000207	NHBDKAOG_02304	BFLDHLJO_01707, BFLDHLJO_01736
OG0000208	NHBDKAOG_00308, NHBDKAOG_01226	BFLDHLJO_01570
OG0000209	NHBDKAOG_03883	BFLDHLJO_01573
OG0000210	NHBDKAOG_01195	BFLDHLJO_03643
OG0000211	NHBDKAOG_03154	BFLDHLJO_01720
OG0000212	NHBDKAOG_02385, NHBDKAOG_01770	BFLDHLJO_03864
OG0000213	NHBDKAOG_02384	BFLDHLJO_03865
OG0000214	NHBDKAOG_03600	BFLDHLJO_02909
OG0000215	NHBDKAOG_03109	BFLDHLJO_00279
OG0000216	NHBDKAOG_03107	BFLDHLJO_00281
OG0000217	NHBDKAOG_02395	BFLDHLJO_02064
OG0000218	NHBDKAOG_04225	BFLDHLJO_01937
OG0000220	NHBDKAOG_00352	BFLDHLJO_03655
OG0000221	NHBDKAOG_00358	BFLDHLJO_02049
OG0000223	NHBDKAOG_02095	BFLDHLJO_03043
OG0000224	NHBDKAOG_02252	BFLDHLJO_01180, BFLDHLJO_01181
OG0000225	NHBDKAOG_03899, NHBDKAOG_03898, NHBDKAOG_00506	BFLDHLJO_00930
OG0000226	NHBDKAOG_04348, NHBDKAOG_01485, NHBDKAOG_03971	BFLDHLJO_00002
OG0000227	NHBDKAOG_04854	BFLDHLJO_01396
OG0000228	NHBDKAOG_03239	BFLDHLJO_04093
OG0000229	NHBDKAOG_03682	BFLDHLJO_03299
OG0000230	NHBDKAOG_03539	BFLDHLJO_03702
OG0000231	NHBDKAOG_02879	BFLDHLJO_04085
OG0000232	NHBDKAOG_02057, NHBDKAOG_02447	BFLDHLJO_00633
OG0000233	NHBDKAOG_02543	BFLDHLJO_03812
OG0000234	NHBDKAOG_02822, NHBDKAOG_04808	BFLDHLJO_02491
OG0000235	NHBDKAOG_04010	BFLDHLJO_02497
OG0000236	NHBDKAOG_02012	BFLDHLJO_00948
OG0000237	NHBDKAOG_02152	BFLDHLJO_01322
OG0000237	NHBDKAOG_02149	BFLDHLJO_00807
OG0000238	NHBDKAOG_02849	BFLDHLJO_00317
OG0000239	NHBDKAOG_00971	BFLDHLJO_00088
OG0000240	NHBDKAOG_01772	BFLDHLJO_01238
OG0000241	NHBDKAOG_03659	BFLDHLJO_01541
OG0000243	NHBDKAOG_00354	BFLDHLJO_03657
OG0000244	NHBDKAOG_00814	BFLDHLJO_03486
OG0000245	NHBDKAOG_00385	BFLDHLJO_02675
OG0000248	NHBDKAOG_02654	BFLDHLJO_01877
OG0000249	NHBDKAOG_02358	BFLDHLJO_00433
OG0000250	NHBDKAOG_01759	BFLDHLJO_01806
OG0000251	NHBDKAOG_04820	BFLDHLJO_00664
OG0000252	NHBDKAOG_03362	BFLDHLJO_02723
OG0000253	NHBDKAOG_04503, NHBDKAOG_00735	BFLDHLJO_02948
OG0000254	NHBDKAOG_03865	BFLDHLJO_01837
OG0000255	NHBDKAOG_03334	BFLDHLJO_02242
OG0000256	NHBDKAOG_01793	BFLDHLJO_02259
OG0000257	NHBDKAOG_03815	BFLDHLJO_01421
OG0000258	NHBDKAOG_00229	BFLDHLJO_00518
OG0000259	NHBDKAOG_01272	BFLDHLJO_00749
OG0000260	NHBDKAOG_02062	BFLDHLJO_00940
OG0000261	NHBDKAOG_04164	BFLDHLJO_02683
OG0000262	NHBDKAOG_04144	BFLDHLJO_03192
OG0000263	NHBDKAOG_03372	BFLDHLJO_01752
OG0000265	NHBDKAOG_01254	BFLDHLJO_00735
OG0000266	NHBDKAOG_03392	BFLDHLJO_01194
OG0000267	NHBDKAOG_02752, NHBDKAOG_04495, NHBDKAOG_01752	BFLDHLJO_02080
OG0000268	NHBDKAOG_03804	BFLDHLJO_01424
OG0000269	NHBDKAOG_02856	BFLDHLJO_00310
OG0000270	NHBDKAOG_02850	BFLDHLJO_00316
OG0000271	NHBDKAOG_02860	BFLDHLJO_02602, BFLDHLJO_04121, BFLDHLJO_04119
OG0000272	NHBDKAOG_02472	BFLDHLJO_01629
OG0000273	NHBDKAOG_02835	BFLDHLJO_02536
OG0000274	NHBDKAOG_00110, NHBDKAOG_00733	BFLDHLJO_01679
OG0000276	NHBDKAOG_00381	BFLDHLJO_01334
OG0000277	NHBDKAOG_03167	BFLDHLJO_02391
OG0000278	NHBDKAOG_03679	BFLDHLJO_01907
OG0000279	NHBDKAOG_02840	BFLDHLJO_00521, BFLDHLJO_00522
OG0000279	NHBDKAOG_00224	BFLDHLJO_02193
OG0000280	NHBDKAOG_00236	BFLDHLJO_00473, BFLDHLJO_01355, BFLDHLJO_00531, BFLDHLJO_02202
OG0000281	NHBDKAOG_00013	BFLDHLJO_00003, BFLDHLJO_03925
OG0000282	NHBDKAOG_04575	BFLDHLJO_00733, BFLDHLJO_00569
OG0000283	NHBDKAOG_03051	BFLDHLJO_03293
OG0000286	NHBDKAOG_04769, NHBDKAOG_00280	BFLDHLJO_02015
OG0000287	NHBDKAOG_02869	BFLDHLJO_03214, BFLDHLJO_00636
OG0000288	NHBDKAOG_03418, NHBDKAOG_03922	BFLDHLJO_03470
OG0000288	NHBDKAOG_00517	BFLDHLJO_03083
OG0000289	NHBDKAOG_02164	BFLDHLJO_02435
OG0000290	NHBDKAOG_01225	BFLDHLJO_01399, BFLDHLJO_01717
OG0000291	NHBDKAOG_00981	BFLDHLJO_01563
OG0000292	NHBDKAOG_04846	BFLDHLJO_01794
OG0000294	NHBDKAOG_00634	BFLDHLJO_01031
OG0000294	NHBDKAOG_02145	BFLDHLJO_02828
OG0000295	NHBDKAOG_02780	BFLDHLJO_01014
OG0000296	NHBDKAOG_02455	BFLDHLJO_02702
OG0000297	NHBDKAOG_01936	BFLDHLJO_00787
OG0000298	NHBDKAOG_01257	BFLDHLJO_02595, BFLDHLJO_01861
OG0000299	NHBDKAOG_01256	BFLDHLJO_02594, BFLDHLJO_01860
OG0000300	NHBDKAOG_03307	BFLDHLJO_00836, BFLDHLJO_03693
OG0000301	NHBDKAOG_01116	BFLDHLJO_03824
OG0000303	NHBDKAOG_02603	BFLDHLJO_03253
OG0000303	NHBDKAOG_02604	BFLDHLJO_03602
OG0000304	NHBDKAOG_04181	BFLDHLJO_02871
OG0000305	NHBDKAOG_04445	BFLDHLJO_00590
OG0000305	NHBDKAOG_04449	BFLDHLJO_03933
OG0000307	NHBDKAOG_03626, NHBDKAOG_04865, NHBDKAOG_02280	BFLDHLJO_02457
OG0000309	NHBDKAOG_02624, NHBDKAOG_02118, NHBDKAOG_02119	BFLDHLJO_01118
OG0000311	NHBDKAOG_04221	BFLDHLJO_01931
OG0000312	NHBDKAOG_04227, NHBDKAOG_00480	BFLDHLJO_01939
OG0000313	NHBDKAOG_00365	BFLDHLJO_02057
OG0000314	NHBDKAOG_00372	BFLDHLJO_01328
OG0000315	NHBDKAOG_04650, NHBDKAOG_02470	BFLDHLJO_01062
OG0000316	NHBDKAOG_00376	BFLDHLJO_03116
OG0000317	NHBDKAOG_00377	BFLDHLJO_03117
OG0000318	NHBDKAOG_01676	BFLDHLJO_03127
OG0000319	NHBDKAOG_02314	BFLDHLJO_00876
OG0000320	NHBDKAOG_00351	BFLDHLJO_03650
OG0000321	NHBDKAOG_04211	BFLDHLJO_03760
OG0000322	NHBDKAOG_04210	BFLDHLJO_03762
OG0000323	NHBDKAOG_04200	BFLDHLJO_03771
OG0000324	NHBDKAOG_04197	BFLDHLJO_03774
OG0000326	NHBDKAOG_03113	BFLDHLJO_00275
OG0000327	NHBDKAOG_03510	BFLDHLJO_03724
OG0000328	NHBDKAOG_03507	BFLDHLJO_03727
OG0000329	NHBDKAOG_03395	BFLDHLJO_01197
OG0000330	NHBDKAOG_00581	BFLDHLJO_01371
OG0000331	NHBDKAOG_00582	BFLDHLJO_01370
OG0000332	NHBDKAOG_02921	BFLDHLJO_00287
OG0000333	NHBDKAOG_03901, NHBDKAOG_00507	BFLDHLJO_00932
OG0000334	NHBDKAOG_00505, NHBDKAOG_03900	BFLDHLJO_00931
OG0000335	NHBDKAOG_03411	BFLDHLJO_02954
OG0000336	NHBDKAOG_02528	BFLDHLJO_00918
OG0000337	NHBDKAOG_03993	BFLDHLJO_03802
OG0000338	NHBDKAOG_03453	BFLDHLJO_01214
OG0000339	NHBDKAOG_02380	BFLDHLJO_02070
OG0000340	NHBDKAOG_02381	BFLDHLJO_02069
OG0000341	NHBDKAOG_00421	BFLDHLJO_01468
OG0000342	NHBDKAOG_03771	BFLDHLJO_00249
OG0000343	NHBDKAOG_03550	BFLDHLJO_02980
OG0000344	NHBDKAOG_00503	BFLDHLJO_00266
OG0000345	NHBDKAOG_00496	BFLDHLJO_00259
OG0000346	NHBDKAOG_00404	BFLDHLJO_01414
OG0000347	NHBDKAOG_00969	BFLDHLJO_00086
OG0000348	NHBDKAOG_03909	BFLDHLJO_01594
OG0000349	NHBDKAOG_00514	BFLDHLJO_04071, BFLDHLJO_04141
OG0000350	NHBDKAOG_03704	BFLDHLJO_00026
OG0000351	NHBDKAOG_03527	BFLDHLJO_03715
OG0000352	NHBDKAOG_03428	BFLDHLJO_02693
OG0000353	NHBDKAOG_01080	BFLDHLJO_01810
OG0000354	NHBDKAOG_01082	BFLDHLJO_01812
OG0000355	NHBDKAOG_01083	BFLDHLJO_01813
OG0000356	NHBDKAOG_04782, NHBDKAOG_04044	BFLDHLJO_04105
OG0000358	NHBDKAOG_00620	BFLDHLJO_00129
OG0000360	NHBDKAOG_02578, NHBDKAOG_01261	BFLDHLJO_00332
OG0000361	NHBDKAOG_04765	BFLDHLJO_02276
OG0000362	NHBDKAOG_04766	BFLDHLJO_02277
OG0000363	NHBDKAOG_02947	BFLDHLJO_02278
OG0000364	NHBDKAOG_02946	BFLDHLJO_02279
OG0000365	NHBDKAOG_01460	BFLDHLJO_03570
OG0000366	NHBDKAOG_01464	BFLDHLJO_03574
OG0000367	NHBDKAOG_02072	BFLDHLJO_00625
OG0000368	NHBDKAOG_02074	BFLDHLJO_00623
OG0000369	NHBDKAOG_02075	BFLDHLJO_00622
OG0000370	NHBDKAOG_03064	BFLDHLJO_02185
OG0000371	NHBDKAOG_03998, NHBDKAOG_04060, NHBDKAOG_04059	BFLDHLJO_01461
OG0000373	NHBDKAOG_01536	BFLDHLJO_02304
OG0000374	NHBDKAOG_03346	BFLDHLJO_04154
OG0000375	NHBDKAOG_01241	BFLDHLJO_03941
OG0000376	NHBDKAOG_02540	BFLDHLJO_03815
OG0000377	NHBDKAOG_02541	BFLDHLJO_03814
OG0000378	NHBDKAOG_02542	BFLDHLJO_03813
OG0000379	NHBDKAOG_02544	BFLDHLJO_02418
OG0000380	NHBDKAOG_02819	BFLDHLJO_02488
OG0000381	NHBDKAOG_04011, NHBDKAOG_00276	BFLDHLJO_02496
OG0000382	NHBDKAOG_04009	BFLDHLJO_02498
OG0000383	NHBDKAOG_04008	BFLDHLJO_02499
OG0000384	NHBDKAOG_03999	BFLDHLJO_02509
OG0000385	NHBDKAOG_03313	BFLDHLJO_01139
OG0000386	NHBDKAOG_00080	BFLDHLJO_01662
OG0000387	NHBDKAOG_01121	BFLDHLJO_00665
OG0000388	NHBDKAOG_03171, NHBDKAOG_03183	BFLDHLJO_01986
OG0000389	NHBDKAOG_03172, NHBDKAOG_03184	BFLDHLJO_01987
OG0000390	NHBDKAOG_03120, NHBDKAOG_00200	BFLDHLJO_00224
OG0000391	NHBDKAOG_01559	BFLDHLJO_03414
OG0000392	NHBDKAOG_01208	BFLDHLJO_00673
OG0000394	NHBDKAOG_03701	BFLDHLJO_01395
OG0000396	NHBDKAOG_04070	BFLDHLJO_01901
OG0000397	NHBDKAOG_03169	BFLDHLJO_02388
OG0000398	NHBDKAOG_01091	BFLDHLJO_01650
OG0000399	NHBDKAOG_01894	BFLDHLJO_00627
