Orthogroup	GCA_003332265.1	2767802316
OG0000090	BFLDHLJO_01722	GNJGOIBN_00193, GNJGOIBN_00213
OG0000091	BFLDHLJO_01059, BFLDHLJO_03168, BFLDHLJO_03209	GNJGOIBN_00147
OG0000092	BFLDHLJO_01160, BFLDHLJO_01060, BFLDHLJO_03167, BFLDHLJO_03208	GNJGOIBN_00146
OG0000093	BFLDHLJO_01753	GNJGOIBN_02480
OG0000095	BFLDHLJO_00538, BFLDHLJO_03698	GNJGOIBN_00991, GNJGOIBN_02947, GNJGOIBN_02549
OG0000098	BFLDHLJO_00723	GNJGOIBN_01257
OG0000099	BFLDHLJO_03791	GNJGOIBN_01552
OG0000099	BFLDHLJO_04109	GNJGOIBN_00247
OG0000100	BFLDHLJO_01137	GNJGOIBN_02837
OG0000100	BFLDHLJO_02695	GNJGOIBN_02139
OG0000101	BFLDHLJO_01783	GNJGOIBN_01423, GNJGOIBN_02042, GNJGOIBN_03726, GNJGOIBN_02034, GNJGOIBN_02056
OG0000102	BFLDHLJO_01725	GNJGOIBN_00902
OG0000103	BFLDHLJO_03379, BFLDHLJO_00169, BFLDHLJO_00828, BFLDHLJO_02767	GNJGOIBN_01827, GNJGOIBN_02727
OG0000104	BFLDHLJO_01983	GNJGOIBN_03552
OG0000105	BFLDHLJO_01678	GNJGOIBN_00579
OG0000107	BFLDHLJO_01002, BFLDHLJO_03620	GNJGOIBN_03517
OG0000108	BFLDHLJO_00786	GNJGOIBN_02522
OG0000109	BFLDHLJO_02722	GNJGOIBN_03942
OG0000109	BFLDHLJO_02918	GNJGOIBN_03419
OG0000110	BFLDHLJO_01296	GNJGOIBN_03170
OG0000111	BFLDHLJO_00604	GNJGOIBN_01776, GNJGOIBN_01775
OG0000112	BFLDHLJO_03297	GNJGOIBN_00385
OG0000115	BFLDHLJO_03947	GNJGOIBN_03330
OG0000116	BFLDHLJO_01089	GNJGOIBN_00158
OG0000117	BFLDHLJO_02138	GNJGOIBN_01700
OG0000118	BFLDHLJO_02139	GNJGOIBN_01701
OG0000119	BFLDHLJO_02141	GNJGOIBN_01703
OG0000120	BFLDHLJO_03531	GNJGOIBN_01039
OG0000120	BFLDHLJO_00863	GNJGOIBN_01547
OG0000121	BFLDHLJO_00903	GNJGOIBN_01929
OG0000122	BFLDHLJO_01644	GNJGOIBN_01329, GNJGOIBN_01872
OG0000123	BFLDHLJO_00497	GNJGOIBN_01345
OG0000124	BFLDHLJO_00498	GNJGOIBN_01346
OG0000125	BFLDHLJO_02389	GNJGOIBN_01064
OG0000126	BFLDHLJO_03052	GNJGOIBN_03427
OG0000126	BFLDHLJO_01375	GNJGOIBN_04145
OG0000127	BFLDHLJO_02714	GNJGOIBN_03800
OG0000129	BFLDHLJO_01048	GNJGOIBN_00581
OG0000130	BFLDHLJO_02790	GNJGOIBN_02647
OG0000130	BFLDHLJO_02585	GNJGOIBN_02799
OG0000131	BFLDHLJO_01853	GNJGOIBN_02867
OG0000132	BFLDHLJO_01391	GNJGOIBN_00169
OG0000134	BFLDHLJO_03221	GNJGOIBN_01724
OG0000135	BFLDHLJO_03439	GNJGOIBN_03176
OG0000139	BFLDHLJO_01467	GNJGOIBN_04332
OG0000140	BFLDHLJO_02125	GNJGOIBN_02971
OG0000141	BFLDHLJO_03054	GNJGOIBN_03429
OG0000142	BFLDHLJO_01553	GNJGOIBN_00628
OG0000143	BFLDHLJO_00214	GNJGOIBN_02008
OG0000144	BFLDHLJO_00303	GNJGOIBN_01166
OG0000145	BFLDHLJO_01576	GNJGOIBN_00502
OG0000146	BFLDHLJO_03298	GNJGOIBN_00384
OG0000149	BFLDHLJO_01951	GNJGOIBN_04209
OG0000150	BFLDHLJO_01090	GNJGOIBN_00159
OG0000152	BFLDHLJO_01908	GNJGOIBN_00944
OG0000153	BFLDHLJO_02353	GNJGOIBN_01283
OG0000155	BFLDHLJO_02545	GNJGOIBN_02314
OG0000156	BFLDHLJO_02273	GNJGOIBN_01353
OG0000158	BFLDHLJO_01349, BFLDHLJO_00467, BFLDHLJO_00466, BFLDHLJO_00523, BFLDHLJO_00525, BFLDHLJO_02194	GNJGOIBN_03669
OG0000159	BFLDHLJO_03341, BFLDHLJO_03294	GNJGOIBN_00805
OG0000160	BFLDHLJO_02546	GNJGOIBN_02313
OG0000162	BFLDHLJO_03456	GNJGOIBN_03645
OG0000163	BFLDHLJO_01016	GNJGOIBN_01574
OG0000164	BFLDHLJO_01633	GNJGOIBN_02278
OG0000165	BFLDHLJO_01043	GNJGOIBN_01129
OG0000166	BFLDHLJO_03918	GNJGOIBN_02297
OG0000167	BFLDHLJO_02221	GNJGOIBN_02432
OG0000168	BFLDHLJO_01636	GNJGOIBN_02275
OG0000169	BFLDHLJO_02048	GNJGOIBN_04355
OG0000170	BFLDHLJO_02794	GNJGOIBN_03006
OG0000171	BFLDHLJO_01262	GNJGOIBN_01186
OG0000172	BFLDHLJO_01342	GNJGOIBN_00580
OG0000173	BFLDHLJO_00202	GNJGOIBN_03356
OG0000174	BFLDHLJO_00107	GNJGOIBN_04080
OG0000176	BFLDHLJO_00333	GNJGOIBN_03273
OG0000177	BFLDHLJO_01379	GNJGOIBN_04156
OG0000179	BFLDHLJO_01536	GNJGOIBN_00608
OG0000181	BFLDHLJO_02685	GNJGOIBN_00126
OG0000182	BFLDHLJO_02883	GNJGOIBN_01677
OG0000183	BFLDHLJO_01808	GNJGOIBN_03617
OG0000184	BFLDHLJO_02228	GNJGOIBN_03693
OG0000185	BFLDHLJO_00432	GNJGOIBN_02064
OG0000186	BFLDHLJO_02384	GNJGOIBN_03095
OG0000188	BFLDHLJO_01132	GNJGOIBN_03002, GNJGOIBN_01967, GNJGOIBN_03502
OG0000189	BFLDHLJO_00058	GNJGOIBN_03756, GNJGOIBN_03762
OG0000190	BFLDHLJO_00810	GNJGOIBN_02414
OG0000190	BFLDHLJO_01206	GNJGOIBN_00734
OG0000191	BFLDHLJO_01803	GNJGOIBN_00633, GNJGOIBN_01763
OG0000194	BFLDHLJO_02372	GNJGOIBN_00646
OG0000195	BFLDHLJO_01858, BFLDHLJO_02592	GNJGOIBN_02690
OG0000196	BFLDHLJO_00309	GNJGOIBN_01439, GNJGOIBN_01456
OG0000197	BFLDHLJO_00184	GNJGOIBN_00891
OG0000199	BFLDHLJO_02930	GNJGOIBN_01474, GNJGOIBN_00144
OG0000200	BFLDHLJO_00234	GNJGOIBN_00988, GNJGOIBN_00543
OG0000201	BFLDHLJO_02682	GNJGOIBN_00123
OG0000202	BFLDHLJO_02684	GNJGOIBN_00125
OG0000205	BFLDHLJO_02146	GNJGOIBN_01161
OG0000206	BFLDHLJO_03808	GNJGOIBN_00304
OG0000207	BFLDHLJO_01707, BFLDHLJO_01736	GNJGOIBN_01903
OG0000208	BFLDHLJO_01570	GNJGOIBN_00141, GNJGOIBN_03397
OG0000209	BFLDHLJO_01573	GNJGOIBN_00470
OG0000210	BFLDHLJO_03643	GNJGOIBN_02777
OG0000211	BFLDHLJO_01720	GNJGOIBN_00119
OG0000212	BFLDHLJO_03864	GNJGOIBN_02393, GNJGOIBN_02382
OG0000213	BFLDHLJO_03865	GNJGOIBN_02392, GNJGOIBN_02381
OG0000214	BFLDHLJO_02909	GNJGOIBN_01930
OG0000215	BFLDHLJO_00279	GNJGOIBN_01138
OG0000216	BFLDHLJO_00281	GNJGOIBN_01140
OG0000217	BFLDHLJO_02064	GNJGOIBN_03910
OG0000218	BFLDHLJO_01937	GNJGOIBN_04226
OG0000220	BFLDHLJO_03655	GNJGOIBN_00013
OG0000221	BFLDHLJO_02049	GNJGOIBN_04354
OG0000223	BFLDHLJO_03043	GNJGOIBN_02264
OG0000224	BFLDHLJO_01180, BFLDHLJO_01181	GNJGOIBN_02241
OG0000225	BFLDHLJO_00930	GNJGOIBN_01645
OG0000226	BFLDHLJO_00002	GNJGOIBN_00874
OG0000228	BFLDHLJO_04093	GNJGOIBN_04199
OG0000229	BFLDHLJO_03299	GNJGOIBN_00383
OG0000230	BFLDHLJO_03702	GNJGOIBN_00671
OG0000231	BFLDHLJO_04085	GNJGOIBN_04191
OG0000232	BFLDHLJO_00633	GNJGOIBN_03276
OG0000233	BFLDHLJO_03812	GNJGOIBN_01891, GNJGOIBN_01866
OG0000234	BFLDHLJO_02491	GNJGOIBN_01501, GNJGOIBN_01442
OG0000235	BFLDHLJO_02497	GNJGOIBN_01496
OG0000236	BFLDHLJO_00948	GNJGOIBN_01972
OG0000237	BFLDHLJO_01322	GNJGOIBN_01660
OG0000238	BFLDHLJO_00317	GNJGOIBN_01464
OG0000239	BFLDHLJO_00088	GNJGOIBN_03717
OG0000240	BFLDHLJO_01238	GNJGOIBN_01209
OG0000241	BFLDHLJO_01541	GNJGOIBN_00613
OG0000243	BFLDHLJO_03657	GNJGOIBN_00009, GNJGOIBN_04413
OG0000244	BFLDHLJO_03486	GNJGOIBN_03850
OG0000245	BFLDHLJO_02675	GNJGOIBN_00939
OG0000248	BFLDHLJO_01877	GNJGOIBN_01785
OG0000249	BFLDHLJO_00433	GNJGOIBN_02065
OG0000250	BFLDHLJO_01806	GNJGOIBN_01475, GNJGOIBN_02037
OG0000251	BFLDHLJO_00664	GNJGOIBN_04249, GNJGOIBN_02284
OG0000252	BFLDHLJO_02723	GNJGOIBN_03941
OG0000253	BFLDHLJO_02948	GNJGOIBN_03956, GNJGOIBN_03959
OG0000254	BFLDHLJO_01837	GNJGOIBN_03589
OG0000255	BFLDHLJO_02242	GNJGOIBN_00930
OG0000256	BFLDHLJO_02259	GNJGOIBN_00917
OG0000257	BFLDHLJO_01421	GNJGOIBN_00526
OG0000258	BFLDHLJO_02211	GNJGOIBN_03657
OG0000259	BFLDHLJO_00749	GNJGOIBN_03156
OG0000260	BFLDHLJO_00940	GNJGOIBN_02331
OG0000261	BFLDHLJO_02683	GNJGOIBN_00124
OG0000262	BFLDHLJO_03192	GNJGOIBN_00148
OG0000263	BFLDHLJO_01752	GNJGOIBN_02481
OG0000264	BFLDHLJO_01212	GNJGOIBN_00727
OG0000265	BFLDHLJO_00735	GNJGOIBN_02767
OG0000266	BFLDHLJO_01194	GNJGOIBN_00749
OG0000267	BFLDHLJO_02080	GNJGOIBN_03698
OG0000268	BFLDHLJO_01424	GNJGOIBN_00531
OG0000269	BFLDHLJO_00310	GNJGOIBN_01457, GNJGOIBN_01440
OG0000270	BFLDHLJO_00316	GNJGOIBN_01463
OG0000271	BFLDHLJO_02602, BFLDHLJO_04121, BFLDHLJO_04119	GNJGOIBN_04377
OG0000272	BFLDHLJO_01629	GNJGOIBN_02660
OG0000273	BFLDHLJO_02536	GNJGOIBN_01473, GNJGOIBN_01447
OG0000274	BFLDHLJO_01679	GNJGOIBN_01758
OG0000275	BFLDHLJO_03690	GNJGOIBN_00430
OG0000276	BFLDHLJO_01334	GNJGOIBN_00576
OG0000278	BFLDHLJO_01907	GNJGOIBN_00943
OG0000279	BFLDHLJO_00521, BFLDHLJO_00522, BFLDHLJO_02193	GNJGOIBN_03670
OG0000280	BFLDHLJO_00473, BFLDHLJO_01355, BFLDHLJO_00531, BFLDHLJO_02202	GNJGOIBN_03661
OG0000281	BFLDHLJO_00003, BFLDHLJO_03925	GNJGOIBN_00873
OG0000282	BFLDHLJO_00733, BFLDHLJO_00569	GNJGOIBN_02041
OG0000282	BFLDHLJO_02302	GNJGOIBN_01823
OG0000283	BFLDHLJO_03293	GNJGOIBN_00804
OG0000286	BFLDHLJO_02015	GNJGOIBN_01316, GNJGOIBN_01723
OG0000287	BFLDHLJO_00636	GNJGOIBN_03702
OG0000289	BFLDHLJO_02435	GNJGOIBN_02704, GNJGOIBN_02706, GNJGOIBN_02114
OG0000290	BFLDHLJO_01399, BFLDHLJO_01717	GNJGOIBN_03399
OG0000291	BFLDHLJO_01563	GNJGOIBN_02624, GNJGOIBN_02622
OG0000292	BFLDHLJO_01794	GNJGOIBN_03387
OG0000294	BFLDHLJO_02828	GNJGOIBN_01247
OG0000295	BFLDHLJO_01014	GNJGOIBN_01576
OG0000296	BFLDHLJO_02702	GNJGOIBN_01949
OG0000297	BFLDHLJO_00787	GNJGOIBN_01276, GNJGOIBN_02304, GNJGOIBN_02709
OG0000298	BFLDHLJO_02595, BFLDHLJO_01861	GNJGOIBN_02687
OG0000299	BFLDHLJO_02594, BFLDHLJO_01860	GNJGOIBN_02688
OG0000301	BFLDHLJO_03824	GNJGOIBN_04396
OG0000301	BFLDHLJO_02429	GNJGOIBN_00015
OG0000305	BFLDHLJO_00590	GNJGOIBN_01033
OG0000306	BFLDHLJO_03910	GNJGOIBN_02997
OG0000307	BFLDHLJO_02457	GNJGOIBN_03976, GNJGOIBN_01126
OG0000309	BFLDHLJO_01118	GNJGOIBN_02154
OG0000311	BFLDHLJO_01931	GNJGOIBN_00030
OG0000312	BFLDHLJO_01939	GNJGOIBN_04223
OG0000313	BFLDHLJO_02057	GNJGOIBN_04347
OG0000314	BFLDHLJO_01328	GNJGOIBN_00320
OG0000315	BFLDHLJO_01062	GNJGOIBN_01730
OG0000316	BFLDHLJO_03116	GNJGOIBN_00420
OG0000317	BFLDHLJO_03117	GNJGOIBN_01179
OG0000318	BFLDHLJO_03127	GNJGOIBN_00261
OG0000319	BFLDHLJO_00876	GNJGOIBN_02095
OG0000320	BFLDHLJO_03650	GNJGOIBN_00020
OG0000321	BFLDHLJO_03760	GNJGOIBN_00063
OG0000322	BFLDHLJO_03762	GNJGOIBN_00065
OG0000323	BFLDHLJO_03771	GNJGOIBN_00075
OG0000324	BFLDHLJO_03774	GNJGOIBN_00083
OG0000326	BFLDHLJO_00275	GNJGOIBN_01134
OG0000327	BFLDHLJO_03724	GNJGOIBN_00696
OG0000328	BFLDHLJO_03727	GNJGOIBN_00699
OG0000329	BFLDHLJO_01197	GNJGOIBN_00746
OG0000330	BFLDHLJO_01371	GNJGOIBN_04142
OG0000331	BFLDHLJO_01370	GNJGOIBN_04141
OG0000332	BFLDHLJO_00287	GNJGOIBN_01146
OG0000333	BFLDHLJO_00932	GNJGOIBN_01646
OG0000334	BFLDHLJO_00931	GNJGOIBN_01644
OG0000335	BFLDHLJO_02954	GNJGOIBN_02788
OG0000336	BFLDHLJO_00918	GNJGOIBN_01914
OG0000337	BFLDHLJO_03802	GNJGOIBN_00298
OG0000338	BFLDHLJO_01214	GNJGOIBN_00725
OG0000339	BFLDHLJO_02070	GNJGOIBN_03904
OG0000340	BFLDHLJO_02069	GNJGOIBN_03905
OG0000341	BFLDHLJO_01468	GNJGOIBN_04331
OG0000342	BFLDHLJO_00249	GNJGOIBN_00976, GNJGOIBN_00561
OG0000343	BFLDHLJO_02980	GNJGOIBN_00660
OG0000344	BFLDHLJO_00266	GNJGOIBN_01099
OG0000345	BFLDHLJO_00259	GNJGOIBN_01091, GNJGOIBN_01092
OG0000346	BFLDHLJO_01414	GNJGOIBN_00516
OG0000347	BFLDHLJO_00086	GNJGOIBN_03719
OG0000348	BFLDHLJO_01594	GNJGOIBN_00391
OG0000349	BFLDHLJO_04141	GNJGOIBN_04177
OG0000350	BFLDHLJO_00026	GNJGOIBN_03217, GNJGOIBN_03893
OG0000351	BFLDHLJO_03715	GNJGOIBN_00683
OG0000352	BFLDHLJO_02693	GNJGOIBN_02147, GNJGOIBN_02836
OG0000353	BFLDHLJO_01810	GNJGOIBN_03615, GNJGOIBN_02559
OG0000354	BFLDHLJO_01812	GNJGOIBN_03613, GNJGOIBN_02557
OG0000355	BFLDHLJO_01813	GNJGOIBN_03612
OG0000356	BFLDHLJO_04105	GNJGOIBN_00243
OG0000358	BFLDHLJO_00129	GNJGOIBN_04113
OG0000360	BFLDHLJO_00332	GNJGOIBN_03274
OG0000361	BFLDHLJO_02276	GNJGOIBN_00818, GNJGOIBN_01354
OG0000362	BFLDHLJO_02277	GNJGOIBN_01355, GNJGOIBN_00819
OG0000363	BFLDHLJO_02278	GNJGOIBN_01356, GNJGOIBN_00820
OG0000364	BFLDHLJO_02279	GNJGOIBN_01357, GNJGOIBN_00821
OG0000365	BFLDHLJO_03570	GNJGOIBN_02987
OG0000366	BFLDHLJO_03574	GNJGOIBN_02983
OG0000367	BFLDHLJO_00625	GNJGOIBN_03284
OG0000368	BFLDHLJO_00623	GNJGOIBN_03368
OG0000369	BFLDHLJO_00622	GNJGOIBN_03369
OG0000370	BFLDHLJO_02185	GNJGOIBN_01587
OG0000371	BFLDHLJO_01461	GNJGOIBN_04339
OG0000373	BFLDHLJO_02304	GNJGOIBN_02945
OG0000374	BFLDHLJO_04154	GNJGOIBN_00884
OG0000375	BFLDHLJO_03941	GNJGOIBN_03325
OG0000376	BFLDHLJO_03815	GNJGOIBN_01869, GNJGOIBN_01894
OG0000377	BFLDHLJO_03814	GNJGOIBN_01868, GNJGOIBN_01893
OG0000378	BFLDHLJO_03813	GNJGOIBN_01892, GNJGOIBN_01867
OG0000379	BFLDHLJO_02418	GNJGOIBN_01865, GNJGOIBN_01890
OG0000380	BFLDHLJO_02488	GNJGOIBN_01504, GNJGOIBN_01445
OG0000381	BFLDHLJO_02496	GNJGOIBN_01497
OG0000382	BFLDHLJO_02498	GNJGOIBN_01495
OG0000383	BFLDHLJO_02499	GNJGOIBN_01494
OG0000384	BFLDHLJO_02509	GNJGOIBN_01484
OG0000385	BFLDHLJO_01139	GNJGOIBN_02835
OG0000386	BFLDHLJO_01662	GNJGOIBN_02676
OG0000387	BFLDHLJO_00665	GNJGOIBN_03053
OG0000388	BFLDHLJO_01986	GNJGOIBN_01062
OG0000389	BFLDHLJO_01987	GNJGOIBN_01061
OG0000390	BFLDHLJO_00224	GNJGOIBN_01310
OG0000391	BFLDHLJO_03414	GNJGOIBN_02902
OG0000392	BFLDHLJO_00673	GNJGOIBN_03060
OG0000395	BFLDHLJO_00015	GNJGOIBN_03627
OG0000396	BFLDHLJO_01901	GNJGOIBN_00207
OG0000397	BFLDHLJO_02388	GNJGOIBN_01063
OG0000398	BFLDHLJO_01650	GNJGOIBN_02320
OG0000399	BFLDHLJO_00627	GNJGOIBN_03282
OG0000400	BFLDHLJO_02408	GNJGOIBN_00640
OG0000401	BFLDHLJO_02407	GNJGOIBN_00639
OG0000402	BFLDHLJO_02406	GNJGOIBN_00638
OG0000403	BFLDHLJO_02405	GNJGOIBN_00637
OG0000404	BFLDHLJO_01493	GNJGOIBN_04307
OG0000405	BFLDHLJO_01104	GNJGOIBN_04063
OG0000406	BFLDHLJO_01537	GNJGOIBN_00609
OG0000407	BFLDHLJO_01539	GNJGOIBN_00611
OG0000408	BFLDHLJO_01544	GNJGOIBN_00617
OG0000409	BFLDHLJO_01545	GNJGOIBN_00618
OG0000410	BFLDHLJO_01548	GNJGOIBN_00621
OG0000411	BFLDHLJO_01550	GNJGOIBN_00623
OG0000412	BFLDHLJO_01551	GNJGOIBN_00625
OG0000413	BFLDHLJO_01552	GNJGOIBN_00626
OG0000414	BFLDHLJO_01555	GNJGOIBN_00630
OG0000415	BFLDHLJO_01557	GNJGOIBN_00632
OG0000416	BFLDHLJO_04038	GNJGOIBN_04282
OG0000417	BFLDHLJO_00754	GNJGOIBN_02495
OG0000418	BFLDHLJO_00302	GNJGOIBN_01165
OG0000419	BFLDHLJO_00306	GNJGOIBN_01170
OG0000420	BFLDHLJO_01435	GNJGOIBN_00542
OG0000422	BFLDHLJO_01504	GNJGOIBN_04296
OG0000423	BFLDHLJO_03723	GNJGOIBN_00693
OG0000424	BFLDHLJO_03656	GNJGOIBN_04414, GNJGOIBN_00010
OG0000425	BFLDHLJO_03489	GNJGOIBN_03847
OG0000426	BFLDHLJO_01571	GNJGOIBN_00558, GNJGOIBN_01582
OG0000427	BFLDHLJO_03286	GNJGOIBN_00796, GNJGOIBN_00825
OG0000428	BFLDHLJO_03285	GNJGOIBN_00795, GNJGOIBN_00824
OG0000429	BFLDHLJO_03284	GNJGOIBN_00794, GNJGOIBN_00823
OG0000430	BFLDHLJO_03342, BFLDHLJO_03272	GNJGOIBN_00782
OG0000431	BFLDHLJO_03350	GNJGOIBN_00774
OG0000432	BFLDHLJO_03355	GNJGOIBN_00769
OG0000433	BFLDHLJO_03058	GNJGOIBN_03438
OG0000434	BFLDHLJO_03071	GNJGOIBN_03551
OG0000435	BFLDHLJO_00960	GNJGOIBN_03450
OG0000436	BFLDHLJO_00976	GNJGOIBN_03466
OG0000437	BFLDHLJO_00977	GNJGOIBN_03467
OG0000438	BFLDHLJO_00978	GNJGOIBN_03468
OG0000440	BFLDHLJO_00024	GNJGOIBN_03891
OG0000441	BFLDHLJO_01733	GNJGOIBN_02102
OG0000442	BFLDHLJO_02381	GNJGOIBN_03098
OG0000443	BFLDHLJO_01294	GNJGOIBN_03167
