Orthogroup	GCA_003332265.1	2767802455
OG0000018	BFLDHLJO_00896	NHBDKAOG_00147
OG0000019	BFLDHLJO_00447	NHBDKAOG_00827
OG0000019	BFLDHLJO_03325	NHBDKAOG_02842
OG0000019	BFLDHLJO_02023	NHBDKAOG_04726
OG0000019	BFLDHLJO_02026	NHBDKAOG_04727
OG0000020	BFLDHLJO_02820	NHBDKAOG_03201
OG0000021	BFLDHLJO_02511	NHBDKAOG_02830
OG0000022	BFLDHLJO_02510	NHBDKAOG_04180
OG0000023	BFLDHLJO_00001	NHBDKAOG_03970
OG0000023	BFLDHLJO_00937	NHBDKAOG_04501, NHBDKAOG_01482, NHBDKAOG_01483
OG0000023	BFLDHLJO_01145	NHBDKAOG_00055, NHBDKAOG_00162
OG0000024	BFLDHLJO_01091	NHBDKAOG_04135, NHBDKAOG_02839, NHBDKAOG_04233, NHBDKAOG_04136
OG0000025	BFLDHLJO_04143	NHBDKAOG_02905, NHBDKAOG_02903
OG0000026	BFLDHLJO_03161	NHBDKAOG_03636
OG0000026	BFLDHLJO_02074	NHBDKAOG_00997
OG0000027	BFLDHLJO_03552	NHBDKAOG_03174
OG0000027	BFLDHLJO_03055	NHBDKAOG_01356
OG0000029	BFLDHLJO_00690	NHBDKAOG_03968, NHBDKAOG_00536, NHBDKAOG_04664, NHBDKAOG_00551, NHBDKAOG_03967, NHBDKAOG_03969, NHBDKAOG_04839, NHBDKAOG_02864, NHBDKAOG_01399, NHBDKAOG_00474
OG0000030	BFLDHLJO_01988	NHBDKAOG_03197
OG0000031	BFLDHLJO_02043, BFLDHLJO_00513	NHBDKAOG_04579
OG0000033	BFLDHLJO_02611, BFLDHLJO_02776	NHBDKAOG_03095
OG0000035	BFLDHLJO_00162	NHBDKAOG_02275
OG0000035	BFLDHLJO_02766	NHBDKAOG_04376
OG0000036	BFLDHLJO_01216	NHBDKAOG_03455
OG0000036	BFLDHLJO_01637	NHBDKAOG_02117
OG0000037	BFLDHLJO_02489	NHBDKAOG_02820
OG0000037	BFLDHLJO_02778	NHBDKAOG_03097
OG0000038	BFLDHLJO_00291	NHBDKAOG_02918
OG0000038	BFLDHLJO_00292	NHBDKAOG_02917
OG0000039	BFLDHLJO_03372	NHBDKAOG_02882
OG0000041	BFLDHLJO_00219	NHBDKAOG_00937, NHBDKAOG_02796, NHBDKAOG_01033, NHBDKAOG_04661, NHBDKAOG_01129
OG0000042	BFLDHLJO_01193	NHBDKAOG_03391
OG0000042	BFLDHLJO_01926	NHBDKAOG_00537
OG0000043	BFLDHLJO_02167	NHBDKAOG_03018
OG0000043	BFLDHLJO_01582	NHBDKAOG_03256
OG0000044	BFLDHLJO_01136	NHBDKAOG_03430
OG0000045	BFLDHLJO_03403	NHBDKAOG_01546
OG0000046	BFLDHLJO_00213	NHBDKAOG_00333
OG0000046	BFLDHLJO_00899	NHBDKAOG_00150
OG0000047	BFLDHLJO_03646	NHBDKAOG_01193
OG0000047	BFLDHLJO_00610	NHBDKAOG_04831, NHBDKAOG_04823
OG0000048	BFLDHLJO_02365	NHBDKAOG_04183
OG0000049	BFLDHLJO_03377	NHBDKAOG_00436
OG0000051	BFLDHLJO_01019	NHBDKAOG_01188, NHBDKAOG_02785, NHBDKAOG_02786
OG0000051	BFLDHLJO_01624	NHBDKAOG_03061
OG0000053	BFLDHLJO_02840	NHBDKAOG_04119
OG0000053	BFLDHLJO_00379	NHBDKAOG_01490
OG0000053	BFLDHLJO_02841	NHBDKAOG_01492
OG0000054	BFLDHLJO_04108	NHBDKAOG_04041
OG0000056	BFLDHLJO_03595	NHBDKAOG_04330, NHBDKAOG_03259, NHBDKAOG_00180, NHBDKAOG_02708, NHBDKAOG_00181, NHBDKAOG_00174, NHBDKAOG_03964, NHBDKAOG_04554, NHBDKAOG_00088, NHBDKAOG_02586
OG0000057	BFLDHLJO_03111	NHBDKAOG_03255, NHBDKAOG_04186
OG0000057	BFLDHLJO_03773	NHBDKAOG_04198
OG0000058	BFLDHLJO_00396	NHBDKAOG_03839
OG0000058	BFLDHLJO_03931	NHBDKAOG_01741
OG0000059	BFLDHLJO_03040	NHBDKAOG_01926
OG0000060	BFLDHLJO_00428, BFLDHLJO_00435	NHBDKAOG_02356
OG0000061	BFLDHLJO_01906	NHBDKAOG_04155
OG0000062	BFLDHLJO_00029	NHBDKAOG_00766
OG0000062	BFLDHLJO_00028	NHBDKAOG_00767
OG0000063	BFLDHLJO_02567	NHBDKAOG_02022
OG0000063	BFLDHLJO_01518	NHBDKAOG_03708
OG0000064	BFLDHLJO_00878	NHBDKAOG_01801
OG0000065	BFLDHLJO_02514	NHBDKAOG_02832
OG0000065	BFLDHLJO_01809	NHBDKAOG_01079
OG0000066	BFLDHLJO_02839	NHBDKAOG_02589, NHBDKAOG_04086, NHBDKAOG_04120
OG0000066	BFLDHLJO_00380	NHBDKAOG_01489
OG0000067	BFLDHLJO_01405	NHBDKAOG_03142, NHBDKAOG_00163
OG0000067	BFLDHLJO_03378	NHBDKAOG_04493, NHBDKAOG_00166
OG0000068	BFLDHLJO_00861	NHBDKAOG_02793
OG0000070	BFLDHLJO_01591	NHBDKAOG_02480
OG0000071	BFLDHLJO_02893	NHBDKAOG_02671
OG0000072	BFLDHLJO_01815	NHBDKAOG_04743, NHBDKAOG_01084
OG0000073	BFLDHLJO_00220	NHBDKAOG_03116
OG0000074	BFLDHLJO_02240	NHBDKAOG_01349
OG0000075	BFLDHLJO_01517	NHBDKAOG_03710
OG0000075	BFLDHLJO_03416	NHBDKAOG_04167
OG0000076	BFLDHLJO_02087	NHBDKAOG_03730
OG0000077	BFLDHLJO_01040	NHBDKAOG_04824
OG0000077	BFLDHLJO_02817	NHBDKAOG_03199
OG0000079	BFLDHLJO_01009	NHBDKAOG_02776
OG0000079	BFLDHLJO_00418	NHBDKAOG_00332
OG0000080	BFLDHLJO_03440	NHBDKAOG_04712
OG0000081	BFLDHLJO_01631	NHBDKAOG_01296
OG0000082	BFLDHLJO_02370	NHBDKAOG_04871
OG0000083	BFLDHLJO_04172	NHBDKAOG_00369
OG0000083	BFLDHLJO_01135	NHBDKAOG_03431
OG0000084	BFLDHLJO_04045, BFLDHLJO_02299	NHBDKAOG_00931
OG0000085	BFLDHLJO_01191	NHBDKAOG_03384
OG0000086	BFLDHLJO_04135	NHBDKAOG_02893
OG0000086	BFLDHLJO_04124	NHBDKAOG_02046
OG0000087	BFLDHLJO_00453	NHBDKAOG_00218
OG0000087	BFLDHLJO_00886	NHBDKAOG_02345
OG0000088	BFLDHLJO_00431	NHBDKAOG_02412
OG0000089	BFLDHLJO_01848	NHBDKAOG_04065
OG0000090	BFLDHLJO_01722	NHBDKAOG_03602
OG0000091	BFLDHLJO_01059, BFLDHLJO_03168, BFLDHLJO_03209	NHBDKAOG_04145
OG0000092	BFLDHLJO_01160, BFLDHLJO_01060, BFLDHLJO_03167, BFLDHLJO_03208	NHBDKAOG_04146
OG0000093	BFLDHLJO_03019, BFLDHLJO_00818	NHBDKAOG_04744
OG0000094	BFLDHLJO_01088	NHBDKAOG_04230
OG0000095	BFLDHLJO_00538, BFLDHLJO_03698, BFLDHLJO_03926	NHBDKAOG_02032
OG0000096	BFLDHLJO_03213	NHBDKAOG_00075, NHBDKAOG_02871, NHBDKAOG_00072, NHBDKAOG_04597, NHBDKAOG_02336
OG0000096	BFLDHLJO_03212	NHBDKAOG_02981
OG0000098	BFLDHLJO_00723	NHBDKAOG_03016
OG0000099	BFLDHLJO_03791	NHBDKAOG_02369
OG0000099	BFLDHLJO_04109	NHBDKAOG_04032, NHBDKAOG_04040
OG0000100	BFLDHLJO_01137	NHBDKAOG_03429
OG0000101	BFLDHLJO_01783	NHBDKAOG_04191, NHBDKAOG_02417
OG0000102	BFLDHLJO_01725	NHBDKAOG_03903, NHBDKAOG_04551, NHBDKAOG_04370, NHBDKAOG_01431, NHBDKAOG_01843
OG0000103	BFLDHLJO_00169, BFLDHLJO_00828	NHBDKAOG_04374
OG0000103	BFLDHLJO_02767	NHBDKAOG_02277, NHBDKAOG_00034
OG0000104	BFLDHLJO_01985	NHBDKAOG_03126
OG0000107	BFLDHLJO_01002	NHBDKAOG_01152
OG0000108	BFLDHLJO_00786	NHBDKAOG_01824
OG0000110	BFLDHLJO_01296	NHBDKAOG_04566
OG0000112	BFLDHLJO_03297	NHBDKAOG_03680
OG0000115	BFLDHLJO_03947	NHBDKAOG_01236
OG0000116	BFLDHLJO_01089	NHBDKAOG_04138, NHBDKAOG_04231
OG0000118	BFLDHLJO_02139	NHBDKAOG_02800, NHBDKAOG_02711
OG0000119	BFLDHLJO_02141	NHBDKAOG_02709
OG0000120	BFLDHLJO_00863	NHBDKAOG_02795
OG0000121	BFLDHLJO_00903	NHBDKAOG_02508
OG0000122	BFLDHLJO_01644	NHBDKAOG_04587, NHBDKAOG_04410, NHBDKAOG_01798, NHBDKAOG_03976
OG0000123	BFLDHLJO_00497	NHBDKAOG_02930
OG0000124	BFLDHLJO_00498	NHBDKAOG_02929
OG0000125	BFLDHLJO_02392	NHBDKAOG_03166
OG0000125	BFLDHLJO_02389	NHBDKAOG_03168
OG0000126	BFLDHLJO_03052	NHBDKAOG_04176
OG0000126	BFLDHLJO_01375	NHBDKAOG_00577
OG0000127	BFLDHLJO_02714	NHBDKAOG_00854
OG0000128	BFLDHLJO_04146, BFLDHLJO_02453, BFLDHLJO_03331, BFLDHLJO_02012	NHBDKAOG_01446
OG0000129	BFLDHLJO_01048, BFLDHLJO_03271, BFLDHLJO_03438	NHBDKAOG_04412
OG0000130	BFLDHLJO_02790	NHBDKAOG_00413
OG0000131	BFLDHLJO_00698	NHBDKAOG_02734
OG0000131	BFLDHLJO_01853	NHBDKAOG_04852, NHBDKAOG_04867
OG0000132	BFLDHLJO_01391	NHBDKAOG_00066
OG0000134	BFLDHLJO_03221	NHBDKAOG_00279, NHBDKAOG_00399
OG0000134	BFLDHLJO_02016	NHBDKAOG_04768
OG0000135	BFLDHLJO_03439	NHBDKAOG_00210
OG0000139	BFLDHLJO_01467	NHBDKAOG_01201
OG0000140	BFLDHLJO_02125	NHBDKAOG_01512
OG0000141	BFLDHLJO_03054	NHBDKAOG_01355
OG0000142	BFLDHLJO_01553	NHBDKAOG_03647
OG0000143	BFLDHLJO_00214	NHBDKAOG_00334
OG0000144	BFLDHLJO_00303	NHBDKAOG_03103
OG0000145	BFLDHLJO_01576	NHBDKAOG_03887
OG0000146	BFLDHLJO_03298	NHBDKAOG_03681
OG0000148	BFLDHLJO_04123	NHBDKAOG_04058
OG0000149	BFLDHLJO_01951	NHBDKAOG_01852
OG0000150	BFLDHLJO_01090	NHBDKAOG_04137, NHBDKAOG_04232
OG0000151	BFLDHLJO_00519	NHBDKAOG_00242
OG0000152	BFLDHLJO_01908	NHBDKAOG_03678
OG0000155	BFLDHLJO_02545	NHBDKAOG_02085
OG0000156	BFLDHLJO_02273	NHBDKAOG_00834
OG0000157	BFLDHLJO_00159	NHBDKAOG_02837
OG0000158	BFLDHLJO_01349, BFLDHLJO_00467, BFLDHLJO_00466, BFLDHLJO_00523, BFLDHLJO_00525, BFLDHLJO_02194	NHBDKAOG_00225
OG0000159	BFLDHLJO_03341	NHBDKAOG_04772
OG0000159	BFLDHLJO_03294	NHBDKAOG_04771
OG0000160	BFLDHLJO_02546	NHBDKAOG_02086
OG0000162	BFLDHLJO_03456	NHBDKAOG_00282, NHBDKAOG_04734, NHBDKAOG_04082
OG0000163	BFLDHLJO_01016	NHBDKAOG_02782
OG0000166	BFLDHLJO_01073	NHBDKAOG_03866
OG0000166	BFLDHLJO_03918	NHBDKAOG_02113
OG0000167	BFLDHLJO_02220	NHBDKAOG_03597
OG0000167	BFLDHLJO_02221	NHBDKAOG_03872, NHBDKAOG_04340
OG0000168	BFLDHLJO_01636	NHBDKAOG_02116, NHBDKAOG_04018
OG0000169	BFLDHLJO_02048	NHBDKAOG_00357
OG0000170	BFLDHLJO_02794	NHBDKAOG_00633
OG0000171	BFLDHLJO_01262	NHBDKAOG_04188
OG0000172	BFLDHLJO_01342	NHBDKAOG_00380
OG0000173	BFLDHLJO_00202	NHBDKAOG_00943
OG0000174	BFLDHLJO_00107	NHBDKAOG_00657
OG0000176	BFLDHLJO_00333	NHBDKAOG_02577, NHBDKAOG_01262
OG0000177	BFLDHLJO_01379	NHBDKAOG_00573
OG0000177	BFLDHLJO_01381	NHBDKAOG_00571
OG0000179	BFLDHLJO_01536	NHBDKAOG_03664
OG0000181	BFLDHLJO_02685	NHBDKAOG_04162
OG0000182	BFLDHLJO_02883	NHBDKAOG_04485
OG0000183	BFLDHLJO_01808	NHBDKAOG_03290, NHBDKAOG_01078
OG0000184	BFLDHLJO_02228	NHBDKAOG_04600
OG0000185	BFLDHLJO_00432	NHBDKAOG_02411
OG0000186	BFLDHLJO_02384	NHBDKAOG_01371
OG0000187	BFLDHLJO_02967	NHBDKAOG_02827
OG0000188	BFLDHLJO_01132	NHBDKAOG_01306, NHBDKAOG_01479
OG0000189	BFLDHLJO_00058	NHBDKAOG_00699
OG0000190	BFLDHLJO_00810	NHBDKAOG_02351
OG0000191	BFLDHLJO_01803	NHBDKAOG_01775, NHBDKAOG_02652, NHBDKAOG_04835
OG0000192	BFLDHLJO_02520	NHBDKAOG_02494
OG0000194	BFLDHLJO_03979	NHBDKAOG_00951
OG0000195	BFLDHLJO_01858, BFLDHLJO_02592	NHBDKAOG_01255
OG0000196	BFLDHLJO_00309	NHBDKAOG_02857
OG0000197	BFLDHLJO_00184	NHBDKAOG_02758
OG0000198	BFLDHLJO_01680	NHBDKAOG_04764
OG0000199	BFLDHLJO_02930	NHBDKAOG_02833
OG0000200	BFLDHLJO_00234	NHBDKAOG_03276
OG0000201	BFLDHLJO_02682	NHBDKAOG_02225, NHBDKAOG_04165
OG0000202	BFLDHLJO_02684	NHBDKAOG_04163
OG0000205	BFLDHLJO_02146	NHBDKAOG_03963
OG0000206	BFLDHLJO_03808	NHBDKAOG_03987
OG0000207	BFLDHLJO_01707, BFLDHLJO_01736	NHBDKAOG_02304
OG0000208	BFLDHLJO_01570	NHBDKAOG_00308, NHBDKAOG_01226
OG0000209	BFLDHLJO_01573	NHBDKAOG_03883
OG0000210	BFLDHLJO_03643	NHBDKAOG_01195
OG0000211	BFLDHLJO_01720	NHBDKAOG_03154
OG0000212	BFLDHLJO_03864	NHBDKAOG_02385, NHBDKAOG_01770
OG0000213	BFLDHLJO_03865	NHBDKAOG_02384
OG0000214	BFLDHLJO_02909	NHBDKAOG_03600
OG0000215	BFLDHLJO_00279	NHBDKAOG_03109
OG0000216	BFLDHLJO_00281	NHBDKAOG_03107
OG0000217	BFLDHLJO_02064	NHBDKAOG_02395
OG0000218	BFLDHLJO_01937	NHBDKAOG_04225
OG0000220	BFLDHLJO_03655	NHBDKAOG_00352
OG0000221	BFLDHLJO_02049	NHBDKAOG_00358
OG0000223	BFLDHLJO_03043	NHBDKAOG_02095
OG0000224	BFLDHLJO_01180, BFLDHLJO_01181	NHBDKAOG_02252
OG0000225	BFLDHLJO_00930	NHBDKAOG_03899, NHBDKAOG_03898, NHBDKAOG_00506
OG0000226	BFLDHLJO_00002	NHBDKAOG_04348, NHBDKAOG_01485, NHBDKAOG_03971
OG0000227	BFLDHLJO_01396	NHBDKAOG_04854
OG0000228	BFLDHLJO_04093	NHBDKAOG_03239
OG0000229	BFLDHLJO_03299	NHBDKAOG_03682
OG0000230	BFLDHLJO_03702	NHBDKAOG_03539
OG0000231	BFLDHLJO_04085	NHBDKAOG_02879
OG0000232	BFLDHLJO_00633	NHBDKAOG_02057, NHBDKAOG_02447
OG0000233	BFLDHLJO_03812	NHBDKAOG_02543
OG0000234	BFLDHLJO_02491	NHBDKAOG_02822, NHBDKAOG_04808
OG0000235	BFLDHLJO_02497	NHBDKAOG_04010
OG0000236	BFLDHLJO_00948	NHBDKAOG_02012
OG0000237	BFLDHLJO_01322	NHBDKAOG_02152
OG0000237	BFLDHLJO_00807	NHBDKAOG_02149
OG0000238	BFLDHLJO_00317	NHBDKAOG_02849
OG0000239	BFLDHLJO_00088	NHBDKAOG_00971
OG0000240	BFLDHLJO_01238	NHBDKAOG_01772
OG0000241	BFLDHLJO_01541	NHBDKAOG_03659
OG0000243	BFLDHLJO_03657	NHBDKAOG_00354
OG0000244	BFLDHLJO_03486	NHBDKAOG_00814
OG0000245	BFLDHLJO_02675	NHBDKAOG_00385
OG0000248	BFLDHLJO_01877	NHBDKAOG_02654
OG0000249	BFLDHLJO_00433	NHBDKAOG_02358
OG0000250	BFLDHLJO_01806	NHBDKAOG_01759
OG0000251	BFLDHLJO_00664	NHBDKAOG_04820
OG0000252	BFLDHLJO_02723	NHBDKAOG_03362
OG0000253	BFLDHLJO_02948	NHBDKAOG_04503, NHBDKAOG_00735
OG0000254	BFLDHLJO_01837	NHBDKAOG_03865
OG0000255	BFLDHLJO_02242	NHBDKAOG_03334
OG0000256	BFLDHLJO_02259	NHBDKAOG_01793
OG0000257	BFLDHLJO_01421	NHBDKAOG_03815
OG0000258	BFLDHLJO_00518	NHBDKAOG_00229
OG0000259	BFLDHLJO_00749	NHBDKAOG_01272
OG0000260	BFLDHLJO_00940	NHBDKAOG_02062
OG0000261	BFLDHLJO_02683	NHBDKAOG_04164
OG0000262	BFLDHLJO_03192	NHBDKAOG_04144
OG0000263	BFLDHLJO_01752	NHBDKAOG_03372
OG0000265	BFLDHLJO_00735	NHBDKAOG_01254
OG0000266	BFLDHLJO_01194	NHBDKAOG_03392
OG0000267	BFLDHLJO_02080	NHBDKAOG_02752, NHBDKAOG_04495, NHBDKAOG_01752
OG0000268	BFLDHLJO_01424	NHBDKAOG_03804
OG0000269	BFLDHLJO_00310	NHBDKAOG_02856
OG0000270	BFLDHLJO_00316	NHBDKAOG_02850
OG0000271	BFLDHLJO_02602, BFLDHLJO_04121, BFLDHLJO_04119	NHBDKAOG_02860
OG0000272	BFLDHLJO_01629	NHBDKAOG_02472
OG0000273	BFLDHLJO_02536	NHBDKAOG_02835
OG0000274	BFLDHLJO_01679	NHBDKAOG_00110, NHBDKAOG_00733
OG0000276	BFLDHLJO_01334	NHBDKAOG_00381
OG0000277	BFLDHLJO_02391	NHBDKAOG_03167
OG0000278	BFLDHLJO_01907	NHBDKAOG_03679
OG0000279	BFLDHLJO_00521, BFLDHLJO_00522	NHBDKAOG_02840
OG0000279	BFLDHLJO_02193	NHBDKAOG_00224
OG0000280	BFLDHLJO_00473, BFLDHLJO_01355, BFLDHLJO_00531, BFLDHLJO_02202	NHBDKAOG_00236
OG0000281	BFLDHLJO_00003, BFLDHLJO_03925	NHBDKAOG_00013
OG0000282	BFLDHLJO_00733, BFLDHLJO_00569	NHBDKAOG_04575
OG0000283	BFLDHLJO_03293	NHBDKAOG_03051
OG0000286	BFLDHLJO_02015	NHBDKAOG_04769, NHBDKAOG_00280
OG0000287	BFLDHLJO_03214, BFLDHLJO_00636	NHBDKAOG_02869
OG0000288	BFLDHLJO_03470	NHBDKAOG_03418, NHBDKAOG_03922
OG0000288	BFLDHLJO_03083	NHBDKAOG_00517
OG0000289	BFLDHLJO_02435	NHBDKAOG_02164
OG0000290	BFLDHLJO_01399, BFLDHLJO_01717	NHBDKAOG_01225
OG0000291	BFLDHLJO_01563	NHBDKAOG_00981
OG0000292	BFLDHLJO_01794	NHBDKAOG_04846
OG0000294	BFLDHLJO_01031	NHBDKAOG_00634
OG0000294	BFLDHLJO_02828	NHBDKAOG_02145
OG0000295	BFLDHLJO_01014	NHBDKAOG_02780
OG0000296	BFLDHLJO_02702	NHBDKAOG_02455
OG0000297	BFLDHLJO_00787	NHBDKAOG_01936
OG0000298	BFLDHLJO_02595, BFLDHLJO_01861	NHBDKAOG_01257
OG0000299	BFLDHLJO_02594, BFLDHLJO_01860	NHBDKAOG_01256
OG0000300	BFLDHLJO_00836, BFLDHLJO_03693	NHBDKAOG_03307
OG0000301	BFLDHLJO_03824	NHBDKAOG_01116
OG0000303	BFLDHLJO_03253	NHBDKAOG_02603
OG0000303	BFLDHLJO_03602	NHBDKAOG_02604
OG0000304	BFLDHLJO_02871	NHBDKAOG_04181
OG0000305	BFLDHLJO_00590	NHBDKAOG_04445
OG0000305	BFLDHLJO_03933	NHBDKAOG_04449
OG0000307	BFLDHLJO_02457	NHBDKAOG_03626, NHBDKAOG_04865, NHBDKAOG_02280
OG0000309	BFLDHLJO_01118	NHBDKAOG_02624, NHBDKAOG_02118, NHBDKAOG_02119
OG0000311	BFLDHLJO_01931	NHBDKAOG_04221
OG0000312	BFLDHLJO_01939	NHBDKAOG_04227, NHBDKAOG_00480
OG0000313	BFLDHLJO_02057	NHBDKAOG_00365
OG0000314	BFLDHLJO_01328	NHBDKAOG_00372
OG0000315	BFLDHLJO_01062	NHBDKAOG_04650, NHBDKAOG_02470
OG0000316	BFLDHLJO_03116	NHBDKAOG_00376
OG0000317	BFLDHLJO_03117	NHBDKAOG_00377
OG0000318	BFLDHLJO_03127	NHBDKAOG_01676
OG0000319	BFLDHLJO_00876	NHBDKAOG_02314
OG0000320	BFLDHLJO_03650	NHBDKAOG_00351
OG0000321	BFLDHLJO_03760	NHBDKAOG_04211
OG0000322	BFLDHLJO_03762	NHBDKAOG_04210
OG0000323	BFLDHLJO_03771	NHBDKAOG_04200
OG0000324	BFLDHLJO_03774	NHBDKAOG_04197
OG0000326	BFLDHLJO_00275	NHBDKAOG_03113
OG0000327	BFLDHLJO_03724	NHBDKAOG_03510
OG0000328	BFLDHLJO_03727	NHBDKAOG_03507
OG0000329	BFLDHLJO_01197	NHBDKAOG_03395
OG0000330	BFLDHLJO_01371	NHBDKAOG_00581
OG0000331	BFLDHLJO_01370	NHBDKAOG_00582
OG0000332	BFLDHLJO_00287	NHBDKAOG_02921
OG0000333	BFLDHLJO_00932	NHBDKAOG_03901, NHBDKAOG_00507
OG0000334	BFLDHLJO_00931	NHBDKAOG_00505, NHBDKAOG_03900
OG0000335	BFLDHLJO_02954	NHBDKAOG_03411
OG0000336	BFLDHLJO_00918	NHBDKAOG_02528
OG0000337	BFLDHLJO_03802	NHBDKAOG_03993
OG0000338	BFLDHLJO_01214	NHBDKAOG_03453
OG0000339	BFLDHLJO_02070	NHBDKAOG_02380
OG0000340	BFLDHLJO_02069	NHBDKAOG_02381
OG0000341	BFLDHLJO_01468	NHBDKAOG_00421
OG0000342	BFLDHLJO_00249	NHBDKAOG_03771
OG0000343	BFLDHLJO_02980	NHBDKAOG_03550
OG0000344	BFLDHLJO_00266	NHBDKAOG_00503
OG0000345	BFLDHLJO_00259	NHBDKAOG_00496
OG0000346	BFLDHLJO_01414	NHBDKAOG_00404
OG0000347	BFLDHLJO_00086	NHBDKAOG_00969
OG0000348	BFLDHLJO_01594	NHBDKAOG_03909
OG0000349	BFLDHLJO_04071, BFLDHLJO_04141	NHBDKAOG_00514
OG0000350	BFLDHLJO_00026	NHBDKAOG_03704
OG0000351	BFLDHLJO_03715	NHBDKAOG_03527
OG0000352	BFLDHLJO_02693	NHBDKAOG_03428
OG0000353	BFLDHLJO_01810	NHBDKAOG_01080
OG0000354	BFLDHLJO_01812	NHBDKAOG_01082
OG0000355	BFLDHLJO_01813	NHBDKAOG_01083
OG0000356	BFLDHLJO_04105	NHBDKAOG_04782, NHBDKAOG_04044
OG0000358	BFLDHLJO_00129	NHBDKAOG_00620
OG0000360	BFLDHLJO_00332	NHBDKAOG_02578, NHBDKAOG_01261
OG0000361	BFLDHLJO_02276	NHBDKAOG_04765
OG0000362	BFLDHLJO_02277	NHBDKAOG_04766
OG0000363	BFLDHLJO_02278	NHBDKAOG_02947
OG0000364	BFLDHLJO_02279	NHBDKAOG_02946
OG0000365	BFLDHLJO_03570	NHBDKAOG_01460
OG0000366	BFLDHLJO_03574	NHBDKAOG_01464
OG0000367	BFLDHLJO_00625	NHBDKAOG_02072
OG0000368	BFLDHLJO_00623	NHBDKAOG_02074
OG0000369	BFLDHLJO_00622	NHBDKAOG_02075
OG0000370	BFLDHLJO_02185	NHBDKAOG_03064
OG0000371	BFLDHLJO_01461	NHBDKAOG_03998, NHBDKAOG_04060, NHBDKAOG_04059
OG0000373	BFLDHLJO_02304	NHBDKAOG_01536
OG0000374	BFLDHLJO_04154	NHBDKAOG_03346
OG0000375	BFLDHLJO_03941	NHBDKAOG_01241
OG0000376	BFLDHLJO_03815	NHBDKAOG_02540
OG0000377	BFLDHLJO_03814	NHBDKAOG_02541
OG0000378	BFLDHLJO_03813	NHBDKAOG_02542
OG0000379	BFLDHLJO_02418	NHBDKAOG_02544
OG0000380	BFLDHLJO_02488	NHBDKAOG_02819
OG0000381	BFLDHLJO_02496	NHBDKAOG_04011, NHBDKAOG_00276
OG0000382	BFLDHLJO_02498	NHBDKAOG_04009
OG0000383	BFLDHLJO_02499	NHBDKAOG_04008
OG0000384	BFLDHLJO_02509	NHBDKAOG_03999
OG0000385	BFLDHLJO_01139	NHBDKAOG_03313
OG0000386	BFLDHLJO_01662	NHBDKAOG_00080
OG0000387	BFLDHLJO_00665	NHBDKAOG_01121
OG0000388	BFLDHLJO_01986	NHBDKAOG_03171, NHBDKAOG_03183
OG0000389	BFLDHLJO_01987	NHBDKAOG_03172, NHBDKAOG_03184
OG0000390	BFLDHLJO_00224	NHBDKAOG_03120, NHBDKAOG_00200
OG0000391	BFLDHLJO_03414	NHBDKAOG_01559
OG0000392	BFLDHLJO_00673	NHBDKAOG_01208
OG0000394	BFLDHLJO_01395	NHBDKAOG_03701
OG0000396	BFLDHLJO_01901	NHBDKAOG_04070
OG0000397	BFLDHLJO_02388	NHBDKAOG_03169
OG0000398	BFLDHLJO_01650	NHBDKAOG_01091
OG0000399	BFLDHLJO_00627	NHBDKAOG_01894
