Orthogroup	GCA_003332265.1	2506520024
OG0000075	BFLDHLJO_01517, BFLDHLJO_03416	2506671037
OG0000076	BFLDHLJO_02087, BFLDHLJO_02916	2506671192
OG0000077	BFLDHLJO_01040, BFLDHLJO_02817, BFLDHLJO_02895	2506671333
OG0000078	BFLDHLJO_01266	2506672555
OG0000083	BFLDHLJO_04172, BFLDHLJO_01135	2506669363
OG0000084	BFLDHLJO_01634, BFLDHLJO_04045, BFLDHLJO_02299	2506669453
OG0000085	BFLDHLJO_01191	2506670680, 2506669844, 2506672009, 2506670512
OG0000086	BFLDHLJO_04135, BFLDHLJO_04124	2506670073
OG0000087	BFLDHLJO_00453, BFLDHLJO_00886	2506670733
OG0000088	BFLDHLJO_00431	2506670846
OG0000089	BFLDHLJO_01848	2506671139, 2506672340
OG0000090	BFLDHLJO_00193	2506671405
OG0000091	BFLDHLJO_01059, BFLDHLJO_03168, BFLDHLJO_03209	2506671584
OG0000092	BFLDHLJO_01160, BFLDHLJO_01060, BFLDHLJO_03167, BFLDHLJO_03208	2506671585
OG0000093	BFLDHLJO_01753	2506671694
OG0000094	BFLDHLJO_01088	2506671704
OG0000095	BFLDHLJO_00538, BFLDHLJO_03698, BFLDHLJO_03926	2506672094
OG0000105	BFLDHLJO_01678	2506669406
OG0000107	BFLDHLJO_01002	2506672742
OG0000107	BFLDHLJO_03620	2506669667
OG0000108	BFLDHLJO_00854	2506669929, 2506669979
OG0000108	BFLDHLJO_00786	2506670409, 2506671789
OG0000109	BFLDHLJO_02722	2506672055
OG0000109	BFLDHLJO_02918	2506671194, 2506670260
OG0000110	BFLDHLJO_01296	2506672177, 2506670273
OG0000111	BFLDHLJO_00604	2506670335
OG0000112	BFLDHLJO_03297	2506670708, 2506672292, 2506671182, 2506671177
OG0000115	BFLDHLJO_03947	2506671458
OG0000116	BFLDHLJO_01089	2506671703
OG0000117	BFLDHLJO_02138	2506671847
OG0000118	BFLDHLJO_02139	2506671848
OG0000120	BFLDHLJO_03531, BFLDHLJO_00863	2506671964
OG0000121	BFLDHLJO_00903	2506672056
OG0000122	BFLDHLJO_01644	2506672236
OG0000123	BFLDHLJO_00497	2506672510
OG0000124	BFLDHLJO_00498	2506672511
OG0000125	BFLDHLJO_02392, BFLDHLJO_02389	2506672745
OG0000138	BFLDHLJO_02831, BFLDHLJO_04168, BFLDHLJO_01393	2506671207, 2506672020, 2506669591, 2506669777, 2506669780
OG0000139	BFLDHLJO_01467	2506672151, 2506669722, 2506671150
OG0000140	BFLDHLJO_02125	2506672452
OG0000141	BFLDHLJO_03054	2506672668, 2506670862, 2506670863, 2506670299
OG0000142	BFLDHLJO_01553	2506670485, 2506671500, 2506670869, 2506670370
OG0000144	BFLDHLJO_00303	2506672593, 2506670557, 2506672753, 2506670556, 2506672755, 2506672761
OG0000146	BFLDHLJO_03298	2506670709, 2506672293, 2506671176, 2506671181
OG0000147	BFLDHLJO_03843	2506671777
OG0000149	BFLDHLJO_01951	2506671610
OG0000150	BFLDHLJO_01090	2506671702
OG0000151	BFLDHLJO_01360, BFLDHLJO_02212, BFLDHLJO_02446, BFLDHLJO_00519	2506671818
OG0000152	BFLDHLJO_01908	2506672588
OG0000153	BFLDHLJO_02353	2506672053
OG0000155	BFLDHLJO_02545	2506672686, 2506672179, 2506672760, 2506672759
OG0000156	BFLDHLJO_02273	2506672408
OG0000158	BFLDHLJO_01349, BFLDHLJO_00467, BFLDHLJO_00466, BFLDHLJO_00523, BFLDHLJO_00525, BFLDHLJO_02194	2506672604
OG0000159	BFLDHLJO_03341, BFLDHLJO_03294	2506672667
OG0000160	BFLDHLJO_02546	2506672748, 2506672750, 2506672749, 2506672756
OG0000168	BFLDHLJO_01636	2506669361
OG0000169	BFLDHLJO_02048	2506669414
OG0000170	BFLDHLJO_02794	2506669436
OG0000173	BFLDHLJO_00202	2506669926, 2506670278
OG0000174	BFLDHLJO_00107	2506670943, 2506669933, 2506670455
OG0000176	BFLDHLJO_00333	2506669972
OG0000177	BFLDHLJO_01379, BFLDHLJO_01381	2506670134
OG0000179	BFLDHLJO_01536	2506670467
OG0000181	BFLDHLJO_02685	2506671062, 2506670586
OG0000182	BFLDHLJO_02883	2506671569, 2506670607, 2506672615
OG0000183	BFLDHLJO_01808	2506670618
OG0000184	BFLDHLJO_02228	2506671136, 2506671853, 2506670786
OG0000185	BFLDHLJO_00432	2506670845
OG0000186	BFLDHLJO_02384, BFLDHLJO_00054	2506670882
OG0000187	BFLDHLJO_02967	2506670965
OG0000188	BFLDHLJO_01132	2506670989
OG0000189	BFLDHLJO_00058	2506672433, 2506672434, 2506671101
OG0000190	BFLDHLJO_00810	2506671220
OG0000191	BFLDHLJO_01803	2506671461
OG0000192	BFLDHLJO_01082	2506672067
OG0000192	BFLDHLJO_02520	2506672141
OG0000194	BFLDHLJO_02372, BFLDHLJO_03979	2506671744
OG0000195	BFLDHLJO_01858, BFLDHLJO_02592	2506671781
OG0000196	BFLDHLJO_00309	2506671900
OG0000197	BFLDHLJO_00184	2506672074
OG0000198	BFLDHLJO_01680	2506672085
OG0000199	BFLDHLJO_02930	2506672160
OG0000200	BFLDHLJO_00234	2506672163
OG0000201	BFLDHLJO_02682	2506672342
OG0000202	BFLDHLJO_02684	2506672346
OG0000205	BFLDHLJO_02146	2506672462
OG0000206	BFLDHLJO_03808	2506672533
OG0000207	BFLDHLJO_01707, BFLDHLJO_01736	2506672657
OG0000215	BFLDHLJO_00279	2506669351, 2506669556
OG0000216	BFLDHLJO_00281	2506669552, 2506669352
OG0000217	BFLDHLJO_02064	2506669357
OG0000218	BFLDHLJO_01937	2506669372, 2506670686, 2506670671
OG0000220	BFLDHLJO_03655	2506669409
OG0000221	BFLDHLJO_02049	2506669415
OG0000223	BFLDHLJO_03043	2506669594, 2506669662
OG0000224	BFLDHLJO_01180, BFLDHLJO_01181	2506671061
OG0000225	BFLDHLJO_00930	2506669653
OG0000226	BFLDHLJO_00002	2506669655
OG0000227	BFLDHLJO_01396	2506672461, 2506669666, 2506671769
OG0000228	BFLDHLJO_04093	2506669795, 2506669698, 2506669696
OG0000229	BFLDHLJO_03299	2506669711
OG0000230	BFLDHLJO_03702	2506669736
OG0000231	BFLDHLJO_04085	2506669816, 2506670344
OG0000232	BFLDHLJO_00633	2506669949
OG0000233	BFLDHLJO_03812	2506670121
OG0000234	BFLDHLJO_02491	2506670175
OG0000235	BFLDHLJO_02497	2506670180
OG0000236	BFLDHLJO_00948	2506670255
OG0000237	BFLDHLJO_01322	2506670276
OG0000237	BFLDHLJO_00807	2506672057
OG0000238	BFLDHLJO_00317	2506671908, 2506670282
OG0000239	BFLDHLJO_00088	2506670292, 2506670333
OG0000240	BFLDHLJO_01238	2506672182, 2506670298
OG0000241	BFLDHLJO_01541	2506670472
OG0000243	BFLDHLJO_03657	2506670598, 2506670591
OG0000244	BFLDHLJO_03486	2506670600
OG0000248	BFLDHLJO_01877	2506672727, 2506671630, 2506670702
OG0000249	BFLDHLJO_00433	2506670843
OG0000250	BFLDHLJO_01806	2506671016
OG0000251	BFLDHLJO_00664	2506671129
OG0000252	BFLDHLJO_02723	2506671166
OG0000253	BFLDHLJO_02948	2506671206
OG0000254	BFLDHLJO_01837	2506671250
OG0000255	BFLDHLJO_02242	2506671642, 2506671281
OG0000256	BFLDHLJO_02259	2506671304
OG0000257	BFLDHLJO_01421	2506671321
OG0000258	BFLDHLJO_00483	2506671817
OG0000258	BFLDHLJO_02211	2506671382
OG0000259	BFLDHLJO_00749	2506671393
OG0000260	BFLDHLJO_00940	2506672029
OG0000261	BFLDHLJO_02683	2506671540, 2506672343
OG0000262	BFLDHLJO_03192	2506671574
OG0000263	BFLDHLJO_01752	2506671695
OG0000264	BFLDHLJO_01212	2506672435
OG0000265	BFLDHLJO_00735	2506671779
OG0000266	BFLDHLJO_01194	2506671803
OG0000267	BFLDHLJO_02080	2506671862
OG0000268	BFLDHLJO_01424, BFLDHLJO_03975	2506671894, 2506671895
OG0000269	BFLDHLJO_00310	2506671901
OG0000270	BFLDHLJO_00316	2506671907, 2506672651
OG0000271	BFLDHLJO_02602, BFLDHLJO_04121, BFLDHLJO_04119	2506671983
OG0000272	BFLDHLJO_01629	2506672037
OG0000273	BFLDHLJO_02536	2506672065, 2506672164
OG0000274	BFLDHLJO_01679	2506672084
OG0000275	BFLDHLJO_03690	2506672173
OG0000276	BFLDHLJO_01334	2506672311
OG0000277	BFLDHLJO_02391	2506672539
OG0000278	BFLDHLJO_01907	2506672580
OG0000279	BFLDHLJO_00521, BFLDHLJO_00522, BFLDHLJO_02193	2506672603
OG0000280	BFLDHLJO_00473, BFLDHLJO_01355, BFLDHLJO_00531, BFLDHLJO_02202	2506672610
OG0000281	BFLDHLJO_00003, BFLDHLJO_03925	2506672613
OG0000282	BFLDHLJO_00733, BFLDHLJO_00569, BFLDHLJO_02302	2506672642
OG0000283	BFLDHLJO_03293	2506672664
OG0000284	BFLDHLJO_03784	2506672712
OG0000285	BFLDHLJO_03783	2506672713
OG0000311	BFLDHLJO_01931	2506669368
OG0000312	BFLDHLJO_01939	2506669374
OG0000313	BFLDHLJO_02057	2506669423
OG0000314	BFLDHLJO_01328	2506669429, 2506669563
OG0000315	BFLDHLJO_01062	2506670312, 2506669434, 2506671972
OG0000316	BFLDHLJO_03116	2506669439
OG0000317	BFLDHLJO_03117	2506669440
OG0000318	BFLDHLJO_03127	2506669461, 2506669906
OG0000319	BFLDHLJO_00876	2506672113, 2506669478
OG0000320	BFLDHLJO_03650	2506669488, 2506670540
OG0000321	BFLDHLJO_03760	2506669513
OG0000322	BFLDHLJO_03762, BFLDHLJO_00713	2506669514
OG0000323	BFLDHLJO_03771	2506669525
OG0000324	BFLDHLJO_03774	2506669528
OG0000326	BFLDHLJO_00275	2506669560
OG0000327	BFLDHLJO_03724	2506669566, 2506671222
OG0000328	BFLDHLJO_03727	2506669569
OG0000329	BFLDHLJO_01197	2506671806, 2506669590
OG0000330	BFLDHLJO_01371	2506669631
OG0000331	BFLDHLJO_01370	2506669633, 2506669632
OG0000332	BFLDHLJO_00287	2506669641
OG0000333	BFLDHLJO_00932	2506669650
OG0000334	BFLDHLJO_00931	2506669651
OG0000335	BFLDHLJO_02954	2506672528, 2506669661
OG0000336	BFLDHLJO_00918	2506670020, 2506669669
OG0000337	BFLDHLJO_03802	2506671217, 2506669679
OG0000338	BFLDHLJO_01214	2506669685
OG0000339	BFLDHLJO_02070	2506669692
OG0000340	BFLDHLJO_02069	2506671560, 2506669695
OG0000341	BFLDHLJO_01468	2506669721
OG0000342	BFLDHLJO_00249	2506669726
OG0000343	BFLDHLJO_02980	2506669747
OG0000344	BFLDHLJO_00266	2506669767
OG0000345	BFLDHLJO_00259	2506669775
OG0000346	BFLDHLJO_01414	2506669783
OG0000347	BFLDHLJO_00086	2506669803
OG0000348	BFLDHLJO_01594, BFLDHLJO_01973	2506669814
OG0000349	BFLDHLJO_04071, BFLDHLJO_04141	2506669827
OG0000350	BFLDHLJO_00026	2506669873
OG0000351	BFLDHLJO_03715	2506669874, 2506671643
OG0000352	BFLDHLJO_02693	2506669880
OG0000353	BFLDHLJO_01810	2506669887
OG0000354	BFLDHLJO_01812	2506669888
OG0000355	BFLDHLJO_01813	2506669889
OG0000356	BFLDHLJO_04105	2506669920
OG0000357	BFLDHLJO_02773	2506669939
OG0000358	BFLDHLJO_00129	2506670918, 2506669942
OG0000359	BFLDHLJO_03445, BFLDHLJO_04134	2506669963
OG0000360	BFLDHLJO_00332	2506669964
OG0000361	BFLDHLJO_02276	2506669999
OG0000362	BFLDHLJO_02277	2506670000
OG0000363	BFLDHLJO_02278	2506670001
OG0000364	BFLDHLJO_02279	2506670002
OG0000365	BFLDHLJO_03570	2506670025
OG0000366	BFLDHLJO_03574	2506670030
OG0000367	BFLDHLJO_00625	2506672573, 2506670044
OG0000368	BFLDHLJO_00623	2506670045, 2506671484
OG0000369	BFLDHLJO_00622	2506670046
OG0000370	BFLDHLJO_02185	2506670050
OG0000371	BFLDHLJO_01461	2506670054
OG0000373	BFLDHLJO_02304	2506670083
OG0000374	BFLDHLJO_04154	2506670095
OG0000375	BFLDHLJO_03941	2506670107
OG0000376	BFLDHLJO_03815	2506670118
OG0000377	BFLDHLJO_03814	2506670119
OG0000378	BFLDHLJO_03813	2506670120
OG0000379	BFLDHLJO_02418	2506670122
OG0000380	BFLDHLJO_02488	2506670172
OG0000381	BFLDHLJO_02496	2506670179
OG0000382	BFLDHLJO_02498	2506670181
OG0000383	BFLDHLJO_02499	2506670182
OG0000384	BFLDHLJO_02509	2506670191
OG0000385	BFLDHLJO_01139	2506670197, 2506672417
OG0000386	BFLDHLJO_01662	2506670209
OG0000387	BFLDHLJO_00665	2506670215, 2506670351
OG0000388	BFLDHLJO_01986	2506670238
OG0000389	BFLDHLJO_01987	2506670239
OG0000390	BFLDHLJO_00224	2506670261
OG0000391	BFLDHLJO_03414	2506670265
OG0000392	BFLDHLJO_00673	2506670274
OG0000394	BFLDHLJO_01395	2506670322
OG0000395	BFLDHLJO_00015	2506670327
OG0000396	BFLDHLJO_01901	2506670336, 2506670525
OG0000397	BFLDHLJO_02388	2506670371
OG0000398	BFLDHLJO_01650	2506670381
OG0000399	BFLDHLJO_00627	2506670397
OG0000400	BFLDHLJO_02408	2506670427
OG0000401	BFLDHLJO_02407	2506670428
OG0000402	BFLDHLJO_02406	2506670429
OG0000403	BFLDHLJO_02405	2506670431
OG0000404	BFLDHLJO_01493	2506672688
OG0000404	BFLDHLJO_01492	2506670435
OG0000405	BFLDHLJO_01104	2506670444
OG0000406	BFLDHLJO_01537	2506670468
OG0000407	BFLDHLJO_01539	2506670470
OG0000408	BFLDHLJO_01544	2506670475
OG0000409	BFLDHLJO_01545	2506670476
OG0000410	BFLDHLJO_01548	2506670479
OG0000411	BFLDHLJO_01550	2506670481
OG0000412	BFLDHLJO_01551	2506670483
OG0000413	BFLDHLJO_01552	2506670484
OG0000414	BFLDHLJO_01555	2506670487
OG0000415	BFLDHLJO_01557	2506670489
OG0000416	BFLDHLJO_04038	2506670517
OG0000417	BFLDHLJO_00754	2506671548, 2506670521
OG0000418	BFLDHLJO_00302	2506672594, 2506670555
OG0000419	BFLDHLJO_00306	2506670562
OG0000420	BFLDHLJO_01435	2506670568
OG0000421	BFLDHLJO_01448, BFLDHLJO_03100	2506670581
OG0000422	BFLDHLJO_01504	2506670583
OG0000423	BFLDHLJO_03723	2506670587, 2506671180
OG0000424	BFLDHLJO_03656	2506670592
OG0000425	BFLDHLJO_03489	2506670605, 2506672362
OG0000426	BFLDHLJO_01571	2506670609
OG0000427	BFLDHLJO_03286	2506670622
OG0000428	BFLDHLJO_03285	2506670624
OG0000429	BFLDHLJO_03284	2506670625
OG0000430	BFLDHLJO_03342, BFLDHLJO_03272	2506670639
OG0000431	BFLDHLJO_03350	2506670646
OG0000432	BFLDHLJO_03355	2506670659
OG0000433	BFLDHLJO_03058	2506670720
OG0000434	BFLDHLJO_03071	2506670736
OG0000435	BFLDHLJO_00960	2506670739
OG0000436	BFLDHLJO_00976	2506670752
OG0000437	BFLDHLJO_00977	2506670753
OG0000438	BFLDHLJO_00978	2506670754
OG0000440	BFLDHLJO_00024	2506672503, 2506670820
OG0000441	BFLDHLJO_01733	2506670878
OG0000442	BFLDHLJO_02381	2506670885
OG0000443	BFLDHLJO_01294	2506670900
OG0000444	BFLDHLJO_04122	2506671982
OG0000445	BFLDHLJO_00057	2506670966
OG0000446	BFLDHLJO_04074	2506670973
OG0000447	BFLDHLJO_00658	2506670978
OG0000448	BFLDHLJO_00952	2506670988
OG0000449	BFLDHLJO_02293	2506671015
OG0000450	BFLDHLJO_02710	2506671041
OG0000451	BFLDHLJO_00011	2506671051
OG0000452	BFLDHLJO_00064	2506671090
OG0000453	BFLDHLJO_03004	2506671095
OG0000454	BFLDHLJO_03005, BFLDHLJO_04118	2506671096
OG0000455	BFLDHLJO_00060	2506671099
OG0000456	BFLDHLJO_00059	2506671100
OG0000457	BFLDHLJO_03020	2506671104
OG0000458	BFLDHLJO_01693	2506671105, 2506672481
OG0000459	BFLDHLJO_03132, BFLDHLJO_00504	2506671106
OG0000461	BFLDHLJO_03834	2506671148
OG0000462	BFLDHLJO_01174	2506671167, 2506671386
OG0000463	BFLDHLJO_01602, BFLDHLJO_01601	2506671172
OG0000464	BFLDHLJO_02997	2506672064, 2506671219
OG0000465	BFLDHLJO_03156	2506671233
OG0000466	BFLDHLJO_01828	2506671260
OG0000467	BFLDHLJO_04037	2506671265
OG0000468	BFLDHLJO_01344	2506671267
OG0000469	BFLDHLJO_00257	2506671273
OG0000470	BFLDHLJO_04018	2506671275
OG0000471	BFLDHLJO_02241	2506671641, 2506671280
OG0000472	BFLDHLJO_02247	2506671286
OG0000473	BFLDHLJO_01910	2506671311
OG0000474	BFLDHLJO_01868	2506671418
OG0000475	BFLDHLJO_00668	2506671432
OG0000476	BFLDHLJO_01430	2506671447, 2506671887
OG0000477	BFLDHLJO_00966	2506671454
OG0000478	BFLDHLJO_00965	2506671455
OG0000479	BFLDHLJO_02543	2506672178, 2506671460
OG0000480	BFLDHLJO_00913	2506671477
OG0000481	BFLDHLJO_00912, BFLDHLJO_04144	2506671479
OG0000482	BFLDHLJO_04126, BFLDHLJO_00624	2506671485
OG0000483	BFLDHLJO_03818	2506671533, 2506671795
OG0000484	BFLDHLJO_03817	2506671534, 2506671799
OG0000485	BFLDHLJO_03816	2506671535
OG0000486	BFLDHLJO_02535	2506671579
OG0000487	BFLDHLJO_01457	2506671649
OG0000488	BFLDHLJO_01453	2506671654
OG0000489	BFLDHLJO_03144	2506671678, 2506672415
OG0000490	BFLDHLJO_02928	2506671687
OG0000491	BFLDHLJO_02927	2506671688
OG0000492	BFLDHLJO_02926	2506671689
OG0000493	BFLDHLJO_02925	2506671690
OG0000494	BFLDHLJO_01892	2506671721
OG0000495	BFLDHLJO_02163	2506671740
OG0000496	BFLDHLJO_01617	2506671765
OG0000497	BFLDHLJO_00080	2506671791
OG0000498	BFLDHLJO_01949	2506671796
OG0000499	BFLDHLJO_04017	2506671812
OG0000500	BFLDHLJO_03287	2506671823
OG0000501	BFLDHLJO_03973	2506671824
OG0000502	BFLDHLJO_00955	2506671845
OG0000503	BFLDHLJO_02703	2506671850
OG0000504	BFLDHLJO_02705	2506671852
OG0000505	BFLDHLJO_03427	2506671857, 2506672347
OG0000506	BFLDHLJO_02889, BFLDHLJO_02081	2506671863
OG0000507	BFLDHLJO_02089	2506671874
OG0000508	BFLDHLJO_02090	2506671875
OG0000509	BFLDHLJO_02091	2506671876
OG0000510	BFLDHLJO_02092	2506671877
OG0000511	BFLDHLJO_00885	2506671888
OG0000512	BFLDHLJO_00311	2506671902
OG0000513	BFLDHLJO_00312	2506671903
OG0000514	BFLDHLJO_00313	2506671904
OG0000515	BFLDHLJO_00314	2506671905
OG0000516	BFLDHLJO_00315	2506671906
OG0000517	BFLDHLJO_00318	2506671909
OG0000518	BFLDHLJO_00320	2506671910
OG0000519	BFLDHLJO_00321	2506671911
OG0000520	BFLDHLJO_00322	2506671912
OG0000521	BFLDHLJO_01923	2506671933
OG0000522	BFLDHLJO_02799	2506671940
OG0000523	BFLDHLJO_02800	2506671941
OG0000524	BFLDHLJO_02801	2506671942
OG0000525	BFLDHLJO_02802	2506671943
OG0000526	BFLDHLJO_02803	2506671944
OG0000527	BFLDHLJO_02804	2506671945
OG0000528	BFLDHLJO_02805	2506671946
OG0000529	BFLDHLJO_03437	2506671950
OG0000530	BFLDHLJO_03527	2506671967
OG0000531	BFLDHLJO_03525	2506671969
OG0000532	BFLDHLJO_00201	2506671990
OG0000533	BFLDHLJO_00199	2506671994
OG0000534	BFLDHLJO_02573	2506672004
OG0000535	BFLDHLJO_00942	2506672035
OG0000536	BFLDHLJO_00905	2506672059
OG0000537	BFLDHLJO_04015, BFLDHLJO_03863	2506672069
OG0000538	BFLDHLJO_03866	2506672070
OG0000539	BFLDHLJO_01018	2506672176
OG0000540	BFLDHLJO_01235	2506672184
OG0000541	BFLDHLJO_01233	2506672186
OG0000542	BFLDHLJO_00401, BFLDHLJO_00712	2506672223
OG0000543	BFLDHLJO_00398	2506672226
OG0000544	BFLDHLJO_00397	2506672229
OG0000545	BFLDHLJO_00073	2506672248
OG0000546	BFLDHLJO_00069	2506672252
OG0000547	BFLDHLJO_00068	2506672253
OG0000548	BFLDHLJO_01962	2506672284, 2506672711
OG0000549	BFLDHLJO_01336	2506672289
OG0000550	BFLDHLJO_01335	2506672290
OG0000551	BFLDHLJO_01509	2506672312
OG0000552	BFLDHLJO_03104	2506672334
OG0000553	BFLDHLJO_03105	2506672335
OG0000554	BFLDHLJO_03106	2506672337
OG0000555	BFLDHLJO_03107	2506672338
OG0000556	BFLDHLJO_02018	2506672351
OG0000557	BFLDHLJO_03413, BFLDHLJO_03490	2506672363
OG0000558	BFLDHLJO_03497	2506672370
OG0000559	BFLDHLJO_03498	2506672371
OG0000560	BFLDHLJO_02266	2506672401
OG0000561	BFLDHLJO_03158	2506672426
OG0000562	BFLDHLJO_03586, BFLDHLJO_04020	2506672443
OG0000563	BFLDHLJO_02313	2506672458
OG0000564	BFLDHLJO_02312	2506672459
OG0000565	BFLDHLJO_03543	2506672484
OG0000566	BFLDHLJO_03544	2506672485
OG0000567	BFLDHLJO_02762	2506672518
OG0000568	BFLDHLJO_03400, BFLDHLJO_02113	2506672544
OG0000569	BFLDHLJO_03366	2506672549
OG0000570	BFLDHLJO_03408	2506672557
OG0000571	BFLDHLJO_01640	2506672564
OG0000572	BFLDHLJO_01909	2506672589
OG0000573	BFLDHLJO_02830	2506672600
OG0000574	BFLDHLJO_00580, BFLDHLJO_02431	2506672658
OG0000575	BFLDHLJO_00460	2506672694
OG0000576	BFLDHLJO_00672	2506672696
OG0000602	BFLDHLJO_00276	2506669345, 2506669559
OG0000603	BFLDHLJO_02062	2506669355
OG0000604	BFLDHLJO_02063	2506669356
OG0000605	BFLDHLJO_01935	2506669370
OG0000606	BFLDHLJO_01936	2506669371
OG0000607	BFLDHLJO_01938	2506669373
OG0000608	BFLDHLJO_01940	2506669375
OG0000609	BFLDHLJO_01941	2506669376
OG0000610	BFLDHLJO_01942	2506669377
OG0000611	BFLDHLJO_01943	2506669378
OG0000612	BFLDHLJO_01944	2506669380
OG0000613	BFLDHLJO_01945	2506669381
OG0000614	BFLDHLJO_01946	2506669382
OG0000615	BFLDHLJO_01850	2506669385
OG0000616	BFLDHLJO_01851	2506669386
OG0000617	BFLDHLJO_01240	2506669393
OG0000618	BFLDHLJO_02977	2506669397
OG0000619	BFLDHLJO_02978	2506669398
OG0000620	BFLDHLJO_02979	2506669399
OG0000621	BFLDHLJO_01337	2506669400
OG0000622	BFLDHLJO_01417	2506669407
OG0000623	BFLDHLJO_02046	2506669412
OG0000624	BFLDHLJO_02047	2506669413
OG0000625	BFLDHLJO_02051	2506669418
OG0000626	BFLDHLJO_02053	2506669419
OG0000627	BFLDHLJO_02054	2506669420
OG0000628	BFLDHLJO_02055	2506669421
OG0000629	BFLDHLJO_02056	2506669422
OG0000630	BFLDHLJO_04175	2506669424
OG0000631	BFLDHLJO_04174	2506669425
OG0000632	BFLDHLJO_04173	2506669426
OG0000633	BFLDHLJO_04171	2506669427
OG0000634	BFLDHLJO_04170	2506669428
OG0000635	BFLDHLJO_01329	2506669430
OG0000636	BFLDHLJO_03112	2506669431
OG0000637	BFLDHLJO_03115	2506669433
