GCA_002433845.1_PENGGAAI_03274	2687453699_PEBOPBNB_00179	83.938	2067	330	2	51	2116	51	2116	0	2224
GCA_002455435.1_LJMNPMKE_00197	2687453699_PEBOPBNB_00179	97.878	2121	45	0	1	2121	1	2121	0	3623
GCA_003332265.1_BFLDHLJO_03541	2687453699_PEBOPBNB_00179	90.146	2121	209	0	1	2121	1	2121	0	2883
GCA_003487685.1_BPGNMNNK_01401	2687453699_PEBOPBNB_00179	83.31	2109	348	4	13	2119	13	2119	0	2203
GCA_003535635.1_FMDBLDOA_00549	2687453699_PEBOPBNB_00179	83.31	2109	348	4	13	2119	13	2119	0	2203
GCA_003538495.1_COGBHOPJ_04777	2687453699_PEBOPBNB_00179	86.405	2111	284	1	1	2108	1	2111	0	2512
GCA_003542235.1_LHMBCMGL_01997	2687453699_PEBOPBNB_00179	83.31	2109	348	4	13	2119	13	2119	0	2203
GCA_005524045.1_CHBPCNLK_00370	2687453699_PEBOPBNB_00179	83.302	2120	352	2	1	2119	1	2119	0	2221
GCA_005889575.1_AEPCJOJA_01401	2687453699_PEBOPBNB_00179	84.213	2122	333	2	1	2121	1	2121	0	2310
GCA_009467855.1_FFHDGLOA_00684	2687453699_PEBOPBNB_00179	99.859	2121	3	0	1	2121	1	2121	0	3812
GCA_900089955.1_LKKGGHDO_04133	2687453699_PEBOPBNB_00179	84.425	2061	321	0	60	2120	51	2111	0	2270
UW4_BBLLADNB_00506	2687453699_PEBOPBNB_00179	97.784	2121	47	0	1	2121	1	2121	0	3614
UW5_GNJGOIBN_01044	2687453699_PEBOPBNB_00179	85.707	2057	294	0	55	2111	55	2111	0	2385
UW6_NHBDKAOG_02407	2687453699_PEBOPBNB_00179	84.636	1868	287	0	8	1875	254	2121	0	2076
UW7_CEKMHFBL_01627	2687453699_PEBOPBNB_00179	83.388	2119	352	0	1	2119	1	2119	0	2235
2687453699_PEBOPBNB_00179	GCA_000024165.1_DGOCCOHL_01070	85.707	2057	294	0	55	2111	55	2111	0	2385
GCA_000024165.1_DGOCCOHL_01070	GCA_000024165.1_DGOCCOHL_01070	100	2121	0	0	1	2121	1	2121	0	3826
GCA_000584955.2_BALNIADD_02612	GCA_000024165.1_DGOCCOHL_01070	87.065	1438	186	0	792	2229	684	2121	0	1755
GCA_000584975.2_FLOKBKCF_00068	GCA_000024165.1_DGOCCOHL_01070	85.873	2067	292	0	55	2121	55	2121	0	2412
GCA_000584995.1_NPHLOHBO_00818	GCA_000024165.1_DGOCCOHL_01070	83.574	2143	328	1	1	2143	1	2119	0	2303
GCA_000585015.1_JPAJMACA_00169	GCA_000024165.1_DGOCCOHL_01070	85.069	2103	314	0	13	2115	13	2115	0	2378
GCA_000585035.2_BIOCIAGG_04430	GCA_000024165.1_DGOCCOHL_01070	86.454	2067	280	0	55	2121	55	2121	0	2466
GCA_000585055.1_JMBGGNHN_01742	GCA_000024165.1_DGOCCOHL_01070	84.91	2061	308	1	54	2114	54	2111	0	2314
GCA_000585075.1_LMKBKINC_00287	GCA_000024165.1_DGOCCOHL_01070	86.291	2057	282	0	55	2111	55	2111	0	2439
GCA_000585095.1_DDBAAEFF_02735	GCA_000024165.1_DGOCCOHL_01070	85	1680	238	1	13	1692	13	1678	0	1902
GCA_000987395.1_IJAMOEGB_03109	GCA_000024165.1_DGOCCOHL_01070	85.922	2067	291	0	55	2121	55	2121	0	2416
GCA_000987445.1_DIPJCKAO_01419	GCA_000024165.1_DGOCCOHL_01070	85.277	2058	303	0	54	2111	54	2111	0	2346
GCA_001897745.1_LNFOKPNO_00497	GCA_000024165.1_DGOCCOHL_01070	82.529	2072	344	9	43	2111	55	2111	0	2081
GCA_002304785.1_GBHPAPPJ_02574	GCA_000024165.1_DGOCCOHL_01070	75.774	2068	481	11	45	2100	56	2115	0	1440
GCA_002345025.1_KFEAILBB_02335	GCA_000024165.1_DGOCCOHL_01070	84.851	2119	321	0	1	2119	1	2119	0	2375
GCA_002345285.1_NKDODKIB_03753	GCA_000024165.1_DGOCCOHL_01070	85.069	2103	314	0	13	2115	13	2115	0	2378
GCA_002352265.1_FOOMNIKE_04153	GCA_000024165.1_DGOCCOHL_01070	84.91	2061	308	1	54	2114	54	2111	0	2314
GCA_002425405.1_NLEBCEFB_01950	GCA_000024165.1_DGOCCOHL_01070	85.823	2109	299	0	13	2121	13	2121	0	2456
GCA_002433845.1_PENGGAAI_03274	GCA_000024165.1_DGOCCOHL_01070	85.069	2103	314	0	13	2115	13	2115	0	2378
GCA_002455435.1_LJMNPMKE_00197	GCA_000024165.1_DGOCCOHL_01070	86.291	2057	282	0	55	2111	55	2111	0	2439
GCA_003332265.1_BFLDHLJO_03541	GCA_000024165.1_DGOCCOHL_01070	84.612	2060	313	2	54	2111	54	2111	0	2281
GCA_003487685.1_BPGNMNNK_01401	GCA_000024165.1_DGOCCOHL_01070	84.851	2119	321	0	1	2119	1	2119	0	2375
GCA_003535635.1_FMDBLDOA_00549	GCA_000024165.1_DGOCCOHL_01070	84.851	2119	321	0	1	2119	1	2119	0	2375
GCA_003538495.1_COGBHOPJ_04777	GCA_000024165.1_DGOCCOHL_01070	85.917	2109	294	2	13	2118	13	2121	0	2459
GCA_003542235.1_LHMBCMGL_01997	GCA_000024165.1_DGOCCOHL_01070	84.899	2119	320	0	1	2119	1	2119	0	2379
GCA_005524045.1_CHBPCNLK_00370	GCA_000024165.1_DGOCCOHL_01070	84.813	2107	320	0	13	2119	13	2119	0	2358
GCA_005889575.1_AEPCJOJA_01401	GCA_000024165.1_DGOCCOHL_01070	85.922	2067	291	0	55	2121	55	2121	0	2416
GCA_009467855.1_FFHDGLOA_00684	GCA_000024165.1_DGOCCOHL_01070	85.61	2057	296	0	55	2111	55	2111	0	2376
GCA_900089955.1_LKKGGHDO_04133	GCA_000024165.1_DGOCCOHL_01070	86.338	2130	282	3	1	2130	1	2121	0	2525
UW4_BBLLADNB_00506	GCA_000024165.1_DGOCCOHL_01070	86.485	2057	278	0	55	2111	55	2111	0	2457
UW5_GNJGOIBN_01044	GCA_000024165.1_DGOCCOHL_01070	100	2121	0	0	1	2121	1	2121	0	3826
UW6_NHBDKAOG_02407	GCA_000024165.1_DGOCCOHL_01070	86.027	1875	262	0	1	1875	247	2121	0	2201
UW7_CEKMHFBL_01627	GCA_000024165.1_DGOCCOHL_01070	85.77	2066	294	0	54	2119	54	2119	0	2401
2687453699_PEBOPBNB_00179	GCA_000584955.2_BALNIADD_02612	85.953	1438	202	0	684	2121	792	2229	0	1683
GCA_000024165.1_DGOCCOHL_01070	GCA_000584955.2_BALNIADD_02612	87.065	1438	186	0	684	2121	792	2229	0	1755
GCA_000584955.2_BALNIADD_02612	GCA_000584955.2_BALNIADD_02612	100	2229	0	0	1	2229	1	2229	0	3984
GCA_000584975.2_FLOKBKCF_00068	GCA_000584955.2_BALNIADD_02612	95.129	1437	70	0	685	2121	793	2229	0	2277
GCA_000584995.1_NPHLOHBO_00818	GCA_000584955.2_BALNIADD_02612	83.288	1460	220	1	684	2143	792	2227	0	1558
GCA_000585015.1_JPAJMACA_00169	GCA_000584955.2_BALNIADD_02612	84.821	1423	216	0	684	2106	792	2214	0	1593
GCA_000585035.2_BIOCIAGG_04430	GCA_000584955.2_BALNIADD_02612	95.271	1438	68	0	684	2121	792	2229	0	2287
GCA_000585055.1_JMBGGNHN_01742	GCA_000584955.2_BALNIADD_02612	84.802	1441	216	1	684	2124	792	2229	0	1610
GCA_000585075.1_LMKBKINC_00287	GCA_000584955.2_BALNIADD_02612	85.883	1438	203	0	684	2121	792	2229	0	1679
GCA_000585095.1_DDBAAEFF_02735	GCA_000584955.2_BALNIADD_02612	84.638	1009	141	1	684	1692	792	1786	0	1130
GCA_000987395.1_IJAMOEGB_03109	GCA_000584955.2_BALNIADD_02612	95.48	1438	65	0	684	2121	792	2229	0	2301
GCA_000987445.1_DIPJCKAO_01419	GCA_000584955.2_BALNIADD_02612	85.466	1438	209	0	684	2121	792	2229	0	1652
GCA_001897745.1_LNFOKPNO_00497	GCA_000584955.2_BALNIADD_02612	81.376	1439	256	3	683	2121	803	2229	0	1385
GCA_002304785.1_GBHPAPPJ_02574	GCA_000584955.2_BALNIADD_02612	76.69	1420	322	6	683	2096	803	2219	0	1050
GCA_002345025.1_KFEAILBB_02335	GCA_000584955.2_BALNIADD_02612	85.167	1436	213	0	684	2119	792	2227	0	1630
GCA_002345285.1_NKDODKIB_03753	GCA_000584955.2_BALNIADD_02612	84.821	1423	216	0	684	2106	792	2214	0	1593
GCA_002352265.1_FOOMNIKE_04153	GCA_000584955.2_BALNIADD_02612	84.802	1441	216	1	684	2124	792	2229	0	1610
GCA_002425405.1_NLEBCEFB_01950	GCA_000584955.2_BALNIADD_02612	99.652	1437	5	0	685	2121	793	2229	0	2570
GCA_002433845.1_PENGGAAI_03274	GCA_000584955.2_BALNIADD_02612	84.821	1423	216	0	684	2106	792	2214	0	1593
GCA_002455435.1_LJMNPMKE_00197	GCA_000584955.2_BALNIADD_02612	85.883	1438	203	0	684	2121	792	2229	0	1679
GCA_003332265.1_BFLDHLJO_03541	GCA_000584955.2_BALNIADD_02612	85.625	1440	203	2	684	2121	792	2229	0	1659
GCA_003487685.1_BPGNMNNK_01401	GCA_000584955.2_BALNIADD_02612	85.167	1436	213	0	684	2119	792	2227	0	1630
GCA_003535635.1_FMDBLDOA_00549	GCA_000584955.2_BALNIADD_02612	85.167	1436	213	0	684	2119	792	2227	0	1630
GCA_003538495.1_COGBHOPJ_04777	GCA_000584955.2_BALNIADD_02612	86.231	1438	195	1	684	2118	792	2229	0	1700
GCA_003542235.1_LHMBCMGL_01997	GCA_000584955.2_BALNIADD_02612	85.237	1436	212	0	684	2119	792	2227	0	1635
GCA_005524045.1_CHBPCNLK_00370	GCA_000584955.2_BALNIADD_02612	84.958	1436	216	0	684	2119	792	2227	0	1617
GCA_005889575.1_AEPCJOJA_01401	GCA_000584955.2_BALNIADD_02612	95.48	1438	65	0	684	2121	792	2229	0	2301
GCA_009467855.1_FFHDGLOA_00684	GCA_000584955.2_BALNIADD_02612	85.814	1438	204	0	684	2121	792	2229	0	1674
GCA_900089955.1_LKKGGHDO_04133	GCA_000584955.2_BALNIADD_02612	87.335	1437	182	0	694	2130	793	2229	0	1772
UW4_BBLLADNB_00506	GCA_000584955.2_BALNIADD_02612	86.092	1438	200	0	684	2121	792	2229	0	1692
UW5_GNJGOIBN_01044	GCA_000584955.2_BALNIADD_02612	87.065	1438	186	0	684	2121	792	2229	0	1755
UW6_NHBDKAOG_02407	GCA_000584955.2_BALNIADD_02612	95.129	1437	70	0	439	1875	793	2229	0	2277
UW7_CEKMHFBL_01627	GCA_000584955.2_BALNIADD_02612	85.237	1436	212	0	684	2119	792	2227	0	1635
2687453699_PEBOPBNB_00179	GCA_000584975.2_FLOKBKCF_00068	83.93	2122	339	2	1	2121	1	2121	0	2283
GCA_000024165.1_DGOCCOHL_01070	GCA_000584975.2_FLOKBKCF_00068	85.873	2067	292	0	55	2121	55	2121	0	2412
GCA_000584955.2_BALNIADD_02612	GCA_000584975.2_FLOKBKCF_00068	95.129	1437	70	0	793	2229	685	2121	0	2277
GCA_000584975.2_FLOKBKCF_00068	GCA_000584975.2_FLOKBKCF_00068	100	2121	0	0	1	2121	1	2121	0	3826
GCA_000584995.1_NPHLOHBO_00818	GCA_000584975.2_FLOKBKCF_00068	82.751	2145	342	3	1	2143	1	2119	0	2220
GCA_000585015.1_JPAJMACA_00169	GCA_000584975.2_FLOKBKCF_00068	83.998	2106	337	0	1	2106	1	2106	0	2279
GCA_000585035.2_BIOCIAGG_04430	GCA_000584975.2_FLOKBKCF_00068	92.786	2121	153	0	1	2121	1	2121	0	3136
GCA_000585055.1_JMBGGNHN_01742	GCA_000584975.2_FLOKBKCF_00068	83.098	2124	356	1	1	2124	1	2121	0	2211
GCA_000585075.1_LMKBKINC_00287	GCA_000584975.2_FLOKBKCF_00068	83.781	2121	344	0	1	2121	1	2121	0	2275
GCA_000585095.1_DDBAAEFF_02735	GCA_000584975.2_FLOKBKCF_00068	84.22	1692	253	1	1	1692	1	1678	0	1856
GCA_000987395.1_IJAMOEGB_03109	GCA_000584975.2_FLOKBKCF_00068	96.653	2121	71	0	1	2121	1	2121	0	3506
GCA_000987445.1_DIPJCKAO_01419	GCA_000584975.2_FLOKBKCF_00068	84.158	2121	336	0	1	2121	1	2121	0	2311
GCA_001897745.1_LNFOKPNO_00497	GCA_000584975.2_FLOKBKCF_00068	80.078	2063	397	5	43	2104	55	2104	0	1858
GCA_002304785.1_GBHPAPPJ_02574	GCA_000584975.2_FLOKBKCF_00068	74.054	2062	519	12	45	2096	56	2111	0	1268
GCA_002345025.1_KFEAILBB_02335	GCA_000584975.2_FLOKBKCF_00068	84.017	2121	335	2	1	2119	1	2119	0	2292
GCA_002345285.1_NKDODKIB_03753	GCA_000584975.2_FLOKBKCF_00068	83.998	2106	337	0	1	2106	1	2106	0	2279
GCA_002352265.1_FOOMNIKE_04153	GCA_000584975.2_FLOKBKCF_00068	83.098	2124	356	1	1	2124	1	2121	0	2211
GCA_002425405.1_NLEBCEFB_01950	GCA_000584975.2_FLOKBKCF_00068	95.238	2121	101	0	1	2121	1	2121	0	3370
GCA_002433845.1_PENGGAAI_03274	GCA_000584975.2_FLOKBKCF_00068	83.998	2106	337	0	1	2106	1	2106	0	2279
GCA_002455435.1_LJMNPMKE_00197	GCA_000584975.2_FLOKBKCF_00068	83.781	2121	344	0	1	2121	1	2121	0	2275
GCA_003332265.1_BFLDHLJO_03541	GCA_000584975.2_FLOKBKCF_00068	84.456	2123	326	2	1	2121	1	2121	0	2336
GCA_003487685.1_BPGNMNNK_01401	GCA_000584975.2_FLOKBKCF_00068	84.017	2121	335	2	1	2119	1	2119	0	2292
GCA_003535635.1_FMDBLDOA_00549	GCA_000584975.2_FLOKBKCF_00068	84.017	2121	335	2	1	2119	1	2119	0	2292
GCA_003538495.1_COGBHOPJ_04777	GCA_000584975.2_FLOKBKCF_00068	84.322	2124	324	3	1	2118	1	2121	0	2324
GCA_003542235.1_LHMBCMGL_01997	GCA_000584975.2_FLOKBKCF_00068	84.064	2121	334	2	1	2119	1	2119	0	2296
GCA_005524045.1_CHBPCNLK_00370	GCA_000584975.2_FLOKBKCF_00068	84.238	2119	334	0	1	2119	1	2119	0	2316
GCA_005889575.1_AEPCJOJA_01401	GCA_000584975.2_FLOKBKCF_00068	96.935	2121	65	0	1	2121	1	2121	0	3533
GCA_009467855.1_FFHDGLOA_00684	GCA_000584975.2_FLOKBKCF_00068	83.836	2122	341	2	1	2121	1	2121	0	2274
GCA_900089955.1_LKKGGHDO_04133	GCA_000584975.2_FLOKBKCF_00068	85.446	2130	301	2	1	2130	1	2121	0	2443
UW4_BBLLADNB_00506	GCA_000584975.2_FLOKBKCF_00068	83.923	2121	341	0	1	2121	1	2121	0	2288
UW5_GNJGOIBN_01044	GCA_000584975.2_FLOKBKCF_00068	85.873	2067	292	0	55	2121	55	2121	0	2412
UW6_NHBDKAOG_02407	GCA_000584975.2_FLOKBKCF_00068	99.84	1875	3	0	1	1875	247	2121	0	3369
UW7_CEKMHFBL_01627	GCA_000584975.2_FLOKBKCF_00068	84.151	2120	334	2	1	2119	1	2119	0	2302
2687453699_PEBOPBNB_00179	GCA_000584995.1_NPHLOHBO_00818	82.044	2133	355	5	13	2119	13	2143	0	2131
GCA_000024165.1_DGOCCOHL_01070	GCA_000584995.1_NPHLOHBO_00818	83.574	2143	328	1	1	2119	1	2143	0	2303
GCA_000584955.2_BALNIADD_02612	GCA_000584995.1_NPHLOHBO_00818	83.288	1460	220	1	792	2227	684	2143	0	1558
GCA_000584975.2_FLOKBKCF_00068	GCA_000584995.1_NPHLOHBO_00818	82.751	2145	342	3	1	2119	1	2143	0	2220
GCA_000584995.1_NPHLOHBO_00818	GCA_000584995.1_NPHLOHBO_00818	100	2145	0	0	1	2145	1	2145	0	3754
GCA_000585015.1_JPAJMACA_00169	GCA_000584995.1_NPHLOHBO_00818	89.953	2140	191	1	1	2116	1	2140	0	2915
GCA_000585035.2_BIOCIAGG_04430	GCA_000584995.1_NPHLOHBO_00818	83.909	2144	319	3	1	2119	1	2143	0	2329
GCA_000585055.1_JMBGGNHN_01742	GCA_000584995.1_NPHLOHBO_00818	81.827	2135	359	4	13	2122	13	2143	0	2117
GCA_000585075.1_LMKBKINC_00287	GCA_000584995.1_NPHLOHBO_00818	82.419	2133	347	5	13	2119	13	2143	0	2167
GCA_000585095.1_DDBAAEFF_02735	GCA_000584995.1_NPHLOHBO_00818	90.501	1716	125	2	1	1692	1	1702	0	2393
GCA_000987395.1_IJAMOEGB_03109	GCA_000584995.1_NPHLOHBO_00818	82.797	2145	341	3	1	2119	1	2143	0	2224
GCA_000987445.1_DIPJCKAO_01419	GCA_000584995.1_NPHLOHBO_00818	82.364	2132	350	3	13	2119	13	2143	0	2168
GCA_001897745.1_LNFOKPNO_00497	GCA_000584995.1_NPHLOHBO_00818	79.555	2113	390	7	30	2114	40	2138	0	1877
GCA_002304785.1_GBHPAPPJ_02574	GCA_000584995.1_NPHLOHBO_00818	72.688	2087	533	7	52	2106	64	2145	0	1204
GCA_002345025.1_KFEAILBB_02335	GCA_000584995.1_NPHLOHBO_00818	98.508	2145	8	1	1	2121	1	2145	0	3749
GCA_002345285.1_NKDODKIB_03753	GCA_000584995.1_NPHLOHBO_00818	89.953	2140	191	1	1	2116	1	2140	0	2915
GCA_002352265.1_FOOMNIKE_04153	GCA_000584995.1_NPHLOHBO_00818	81.827	2135	359	4	13	2122	13	2143	0	2117
GCA_002425405.1_NLEBCEFB_01950	GCA_000584995.1_NPHLOHBO_00818	83.217	2145	332	3	1	2119	1	2143	0	2265
GCA_002433845.1_PENGGAAI_03274	GCA_000584995.1_NPHLOHBO_00818	89.953	2140	191	1	1	2116	1	2140	0	2915
GCA_002455435.1_LJMNPMKE_00197	GCA_000584995.1_NPHLOHBO_00818	82.419	2133	347	5	13	2119	13	2143	0	2167
GCA_003332265.1_BFLDHLJO_03541	GCA_000584995.1_NPHLOHBO_00818	81.516	2137	365	5	10	2119	10	2143	0	2085
GCA_003487685.1_BPGNMNNK_01401	GCA_000584995.1_NPHLOHBO_00818	98.508	2145	8	1	1	2121	1	2145	0	3749
GCA_003535635.1_FMDBLDOA_00549	GCA_000584995.1_NPHLOHBO_00818	98.508	2145	8	1	1	2121	1	2145	0	3749
GCA_003538495.1_COGBHOPJ_04777	GCA_000584995.1_NPHLOHBO_00818	81.903	2144	359	5	1	2116	1	2143	0	2129
GCA_003542235.1_LHMBCMGL_01997	GCA_000584995.1_NPHLOHBO_00818	98.415	2145	10	1	1	2121	1	2145	0	3740
GCA_005524045.1_CHBPCNLK_00370	GCA_000584995.1_NPHLOHBO_00818	89.371	2145	204	1	1	2121	1	2145	0	2865
GCA_005889575.1_AEPCJOJA_01401	GCA_000584995.1_NPHLOHBO_00818	82.89	2145	339	3	1	2119	1	2143	0	2233
GCA_009467855.1_FFHDGLOA_00684	GCA_000584995.1_NPHLOHBO_00818	82.044	2133	355	5	13	2119	13	2143	0	2131
GCA_900089955.1_LKKGGHDO_04133	GCA_000584995.1_NPHLOHBO_00818	82.486	2084	341	1	67	2126	58	2141	0	2138
UW4_BBLLADNB_00506	GCA_000584995.1_NPHLOHBO_00818	82.419	2133	347	5	13	2119	13	2143	0	2167
UW5_GNJGOIBN_01044	GCA_000584995.1_NPHLOHBO_00818	83.574	2143	328	1	1	2119	1	2143	0	2303
UW6_NHBDKAOG_02407	GCA_000584995.1_NPHLOHBO_00818	82.657	1897	305	1	1	1873	247	2143	0	1963
UW7_CEKMHFBL_01627	GCA_000584995.1_NPHLOHBO_00818	89.977	2145	191	1	1	2121	1	2145	0	2924
2687453699_PEBOPBNB_00179	GCA_000585015.1_JPAJMACA_00169	83.938	2067	330	2	51	2116	51	2116	0	2224
GCA_000024165.1_DGOCCOHL_01070	GCA_000585015.1_JPAJMACA_00169	85.069	2103	314	0	13	2115	13	2115	0	2378
GCA_000584955.2_BALNIADD_02612	GCA_000585015.1_JPAJMACA_00169	84.821	1423	216	0	792	2214	684	2106	0	1593
GCA_000584975.2_FLOKBKCF_00068	GCA_000585015.1_JPAJMACA_00169	83.998	2106	337	0	1	2106	1	2106	0	2279
GCA_000584995.1_NPHLOHBO_00818	GCA_000585015.1_JPAJMACA_00169	89.953	2140	191	1	1	2140	1	2116	0	2915
GCA_000585015.1_JPAJMACA_00169	GCA_000585015.1_JPAJMACA_00169	100	2121	0	0	1	2121	1	2121	0	3826
GCA_000585035.2_BIOCIAGG_04430	GCA_000585015.1_JPAJMACA_00169	84.983	2111	317	0	1	2111	1	2111	0	2379
GCA_000585055.1_JMBGGNHN_01742	GCA_000585015.1_JPAJMACA_00169	82.256	2119	373	1	1	2119	1	2116	0	2125
GCA_000585075.1_LMKBKINC_00287	GCA_000585015.1_JPAJMACA_00169	83.882	2066	333	0	51	2116	51	2116	0	2225
GCA_000585095.1_DDBAAEFF_02735	GCA_000585015.1_JPAJMACA_00169	90.957	1692	139	1	1	1692	1	1678	0	2370
GCA_000987395.1_IJAMOEGB_03109	GCA_000585015.1_JPAJMACA_00169	84.623	2107	322	2	1	2106	1	2106	0	2333
GCA_000987445.1_DIPJCKAO_01419	GCA_000585015.1_JPAJMACA_00169	83.467	2117	348	2	1	2116	1	2116	0	2233
GCA_001897745.1_LNFOKPNO_00497	GCA_000585015.1_JPAJMACA_00169	81.105	2064	374	4	43	2104	55	2104	0	1961
GCA_002304785.1_GBHPAPPJ_02574	GCA_000585015.1_JPAJMACA_00169	74.286	2065	525	4	47	2106	58	2121	0	1318
GCA_002345025.1_KFEAILBB_02335	GCA_000585015.1_JPAJMACA_00169	91.304	2116	184	0	1	2116	1	2116	0	2987
GCA_002345285.1_NKDODKIB_03753	GCA_000585015.1_JPAJMACA_00169	100	2121	0	0	1	2121	1	2121	0	3826
GCA_002352265.1_FOOMNIKE_04153	GCA_000585015.1_JPAJMACA_00169	82.256	2119	373	1	1	2119	1	2116	0	2125
GCA_002425405.1_NLEBCEFB_01950	GCA_000585015.1_JPAJMACA_00169	84.188	2106	333	0	1	2106	1	2106	0	2297
GCA_002433845.1_PENGGAAI_03274	GCA_000585015.1_JPAJMACA_00169	100	2121	0	0	1	2121	1	2121	0	3826
GCA_002455435.1_LJMNPMKE_00197	GCA_000585015.1_JPAJMACA_00169	83.882	2066	333	0	51	2116	51	2116	0	2225
GCA_003332265.1_BFLDHLJO_03541	GCA_000585015.1_JPAJMACA_00169	82.767	2118	361	2	1	2116	1	2116	0	2169
GCA_003487685.1_BPGNMNNK_01401	GCA_000585015.1_JPAJMACA_00169	91.304	2116	184	0	1	2116	1	2116	0	2987
GCA_003535635.1_FMDBLDOA_00549	GCA_000585015.1_JPAJMACA_00169	91.304	2116	184	0	1	2116	1	2116	0	2987
GCA_003538495.1_COGBHOPJ_04777	GCA_000585015.1_JPAJMACA_00169	82.979	2115	357	2	1	2112	1	2115	0	2186
GCA_003542235.1_LHMBCMGL_01997	GCA_000585015.1_JPAJMACA_00169	91.304	2116	184	0	1	2116	1	2116	0	2987
GCA_005524045.1_CHBPCNLK_00370	GCA_000585015.1_JPAJMACA_00169	90.454	2116	202	0	1	2116	1	2116	0	2906
GCA_005889575.1_AEPCJOJA_01401	GCA_000585015.1_JPAJMACA_00169	84.48	2107	325	2	1	2106	1	2106	0	2319
GCA_009467855.1_FFHDGLOA_00684	GCA_000585015.1_JPAJMACA_00169	83.89	2067	331	2	51	2116	51	2116	0	2220
GCA_900089955.1_LKKGGHDO_04133	GCA_000585015.1_JPAJMACA_00169	83.784	2109	331	4	18	2125	18	2116	0	2254
UW4_BBLLADNB_00506	GCA_000585015.1_JPAJMACA_00169	83.785	2066	335	0	51	2116	51	2116	0	2216
UW5_GNJGOIBN_01044	GCA_000585015.1_JPAJMACA_00169	85.069	2103	314	0	13	2115	13	2115	0	2378
UW6_NHBDKAOG_02407	GCA_000585015.1_JPAJMACA_00169	84.14	1860	295	0	1	1860	247	2106	0	2025
UW7_CEKMHFBL_01627	GCA_000585015.1_JPAJMACA_00169	90.832	2116	194	0	1	2116	1	2116	0	2942
2687453699_PEBOPBNB_00179	GCA_000585035.2_BIOCIAGG_04430	84.644	2123	322	2	1	2121	1	2121	0	2354
GCA_000024165.1_DGOCCOHL_01070	GCA_000585035.2_BIOCIAGG_04430	86.454	2067	280	0	55	2121	55	2121	0	2466
GCA_000584955.2_BALNIADD_02612	GCA_000585035.2_BIOCIAGG_04430	95.271	1438	68	0	792	2229	684	2121	0	2287
GCA_000584975.2_FLOKBKCF_00068	GCA_000585035.2_BIOCIAGG_04430	92.786	2121	153	0	1	2121	1	2121	0	3136
GCA_000584995.1_NPHLOHBO_00818	GCA_000585035.2_BIOCIAGG_04430	83.909	2144	319	3	1	2143	1	2119	0	2329
GCA_000585015.1_JPAJMACA_00169	GCA_000585035.2_BIOCIAGG_04430	84.983	2111	317	0	1	2111	1	2111	0	2379
GCA_000585035.2_BIOCIAGG_04430	GCA_000585035.2_BIOCIAGG_04430	100	2121	0	0	1	2121	1	2121	0	3826
GCA_000585055.1_JMBGGNHN_01742	GCA_000585035.2_BIOCIAGG_04430	83.866	2126	336	3	1	2124	1	2121	0	2281
GCA_000585075.1_LMKBKINC_00287	GCA_000585035.2_BIOCIAGG_04430	84.739	2123	320	2	1	2121	1	2121	0	2363
