Orthogroup	2506520024	2687453699
OG0000086	2506670073	PEBOPBNB_03570
OG0000087	2506670733	PEBOPBNB_02851, PEBOPBNB_02841
OG0000088	2506670846	PEBOPBNB_02876
OG0000089	2506671139, 2506672340	PEBOPBNB_00049
OG0000090	2506671405	PEBOPBNB_00214
OG0000091	2506671584	PEBOPBNB_00235
OG0000092	2506671585	PEBOPBNB_03021
OG0000093	2506671694	PEBOPBNB_02806
OG0000094	2506671704	PEBOPBNB_00465
OG0000095	2506672094	PEBOPBNB_03117, PEBOPBNB_03762
OG0000105	2506669406	PEBOPBNB_03194
OG0000108	2506670409, 2506671789	PEBOPBNB_02351
OG0000109	2506671194, 2506670260	PEBOPBNB_02987
OG0000110	2506672177, 2506670273	PEBOPBNB_03014
OG0000111	2506670335	PEBOPBNB_00135
OG0000112	2506670708, 2506672292, 2506671182, 2506671177	PEBOPBNB_00981
OG0000114	2506670903, 2506671111	PEBOPBNB_02712
OG0000115	2506671458	PEBOPBNB_02570, PEBOPBNB_03658
OG0000116	2506671703	PEBOPBNB_00464
OG0000117	2506671847	PEBOPBNB_01490
OG0000118	2506671848	PEBOPBNB_01491
OG0000120	2506671964	PEBOPBNB_00186, PEBOPBNB_02892
OG0000121	2506672056	PEBOPBNB_03688
OG0000122	2506672236	PEBOPBNB_02649
OG0000125	2506672745	PEBOPBNB_01601
OG0000137	2506669541	PEBOPBNB_02212
OG0000139	2506672151, 2506669722, 2506671150	PEBOPBNB_01060
OG0000140	2506672452	PEBOPBNB_01478
OG0000141	2506672668, 2506670862, 2506670863, 2506670299	PEBOPBNB_02173
OG0000142	2506670485, 2506671500, 2506670869, 2506670370	PEBOPBNB_01140
OG0000145	2506670672	PEBOPBNB_00904
OG0000146	2506670709, 2506672293, 2506671176, 2506671181	PEBOPBNB_00980
OG0000147	2506670982	PEBOPBNB_02268
OG0000147	2506671777	PEBOPBNB_01034
OG0000148	2506671064	PEBOPBNB_00760
OG0000149	2506671610	PEBOPBNB_01028
OG0000150	2506671702	PEBOPBNB_00463
OG0000151	2506671818	PEBOPBNB_03521, PEBOPBNB_03523
OG0000152	2506672588	PEBOPBNB_00983
OG0000153	2506672053	PEBOPBNB_01829, PEBOPBNB_00154
OG0000154	2506672072	PEBOPBNB_01271, PEBOPBNB_01273
OG0000155	2506672686, 2506672179, 2506672760, 2506672759	PEBOPBNB_02754
OG0000156	2506672408	PEBOPBNB_01663
OG0000158	2506672604	PEBOPBNB_03541
OG0000159	2506672667	PEBOPBNB_01817
OG0000160	2506672748, 2506672750, 2506672749, 2506672756	PEBOPBNB_02755
OG0000168	2506669361	PEBOPBNB_02678
OG0000169	2506669414	PEBOPBNB_00846
OG0000170	2506669436	PEBOPBNB_03307
OG0000171	2506669544	PEBOPBNB_02209
OG0000173	2506669926, 2506670278	PEBOPBNB_01516
OG0000174	2506670943, 2506669933, 2506670455	PEBOPBNB_00285
OG0000175	2506669948	PEBOPBNB_02025
OG0000176	2506669972	PEBOPBNB_01449
OG0000177	2506670134	PEBOPBNB_00740, PEBOPBNB_00738
OG0000178	2506670311	PEBOPBNB_02664
OG0000179	2506670467	PEBOPBNB_01155
OG0000180	2506670518	PEBOPBNB_00787
OG0000181	2506671062, 2506670586	PEBOPBNB_00762, PEBOPBNB_00561
OG0000182	2506672615	PEBOPBNB_00637
OG0000183	2506670618	PEBOPBNB_00072
OG0000184	2506671136, 2506671853, 2506670786	PEBOPBNB_01738
OG0000185	2506670845	PEBOPBNB_02875
OG0000186	2506670882	PEBOPBNB_00100, PEBOPBNB_00336
OG0000187	2506670965	PEBOPBNB_03500
OG0000188	2506670989	PEBOPBNB_02468
OG0000189	2506672433, 2506672434, 2506671101	PEBOPBNB_00332
OG0000192	2506672141	PEBOPBNB_02526
OG0000194	2506671744	PEBOPBNB_03496, PEBOPBNB_03483
OG0000195	2506671781	PEBOPBNB_03284, PEBOPBNB_02452
OG0000196	2506671900	PEBOPBNB_01426
OG0000197	2506672074	PEBOPBNB_00227, PEBOPBNB_01510
OG0000198	2506672085	PEBOPBNB_03192
OG0000199	2506672160	PEBOPBNB_02975
OG0000200	2506672163	PEBOPBNB_01352, PEBOPBNB_02967
OG0000201	2506672342	PEBOPBNB_00558
OG0000202	2506672346	PEBOPBNB_00560
OG0000203	2506672356	PEBOPBNB_03580
OG0000205	2506672462	PEBOPBNB_02738, PEBOPBNB_01417
OG0000206	2506672533	PEBOPBNB_00937
OG0000207	2506672657	PEBOPBNB_03167, PEBOPBNB_02821
OG0000215	2506669351, 2506669556	PEBOPBNB_01397
OG0000216	2506669552, 2506669352	PEBOPBNB_01399
OG0000217	2506669357	PEBOPBNB_01905
OG0000218	2506669372, 2506670686, 2506670671	PEBOPBNB_01012
OG0000220	2506669409	PEBOPBNB_00851
OG0000221	2506669415	PEBOPBNB_00845
OG0000222	2506669480, 2506671335, 2506670389, 2506671739	PEBOPBNB_00959
OG0000223	2506669594, 2506669662	PEBOPBNB_02183
OG0000224	2506671061	PEBOPBNB_02497
OG0000225	2506669653	PEBOPBNB_03717
OG0000226	2506669655	PEBOPBNB_00609
OG0000228	2506669795, 2506669698, 2506669696	PEBOPBNB_01301
OG0000229	2506669711	PEBOPBNB_00979
OG0000231	2506669816, 2506670344	PEBOPBNB_01309
OG0000232	2506669949	PEBOPBNB_00106
OG0000233	2506670121	PEBOPBNB_03733
OG0000234	2506670175	PEBOPBNB_02934
OG0000235	2506670180	PEBOPBNB_02939
OG0000236	2506670255	PEBOPBNB_02037
OG0000238	2506671908, 2506670282	PEBOPBNB_01434
OG0000239	2506670292, 2506670333	PEBOPBNB_00302
OG0000240	2506672182, 2506670298	PEBOPBNB_01697
OG0000241	2506670472	PEBOPBNB_01150
OG0000243	2506670598, 2506670591	PEBOPBNB_00849
OG0000244	2506670600	PEBOPBNB_01550
OG0000248	2506672727, 2506671630, 2506670702	PEBOPBNB_03270
OG0000249	2506670843	PEBOPBNB_02871, PEBOPBNB_02874
OG0000250	2506671016	PEBOPBNB_00074
OG0000251	2506671129	PEBOPBNB_03038
OG0000252	2506671166	PEBOPBNB_02142
OG0000253	2506671206	PEBOPBNB_01840
OG0000254	2506671250	PEBOPBNB_00026
OG0000255	2506671642, 2506671281	PEBOPBNB_01633
OG0000256	2506671304	PEBOPBNB_01649
OG0000258	2506671382	PEBOPBNB_03524
OG0000259	2506671393	PEBOPBNB_02393
OG0000260	2506672029	PEBOPBNB_02590
OG0000261	2506671540	PEBOPBNB_00559
OG0000262	2506671574	PEBOPBNB_00477
OG0000263	2506671695	PEBOPBNB_02807
OG0000264	2506672435	PEBOPBNB_01746
OG0000265	2506671779	PEBOPBNB_02461, PEBOPBNB_02405
OG0000266	2506671803	PEBOPBNB_01764
OG0000267	2506671862	PEBOPBNB_01920
OG0000268	2506671894, 2506671895	PEBOPBNB_00650
OG0000269	2506671901	PEBOPBNB_01427
OG0000270	2506671907, 2506672651	PEBOPBNB_01433
OG0000271	2506671983	PEBOPBNB_01266, PEBOPBNB_01268
OG0000272	2506672037	PEBOPBNB_02599
OG0000273	2506672065, 2506672164	PEBOPBNB_02962
OG0000274	2506672084	PEBOPBNB_03193
OG0000275	2506672173	PEBOPBNB_03073, PEBOPBNB_02885
OG0000276	2506672311	PEBOPBNB_00825
OG0000277	2506672539	PEBOPBNB_01600
OG0000278	2506672580	PEBOPBNB_00982
OG0000279	2506672603	PEBOPBNB_03542
OG0000280	2506672610	PEBOPBNB_03533
OG0000281	2506672613	PEBOPBNB_03216
OG0000282	2506672642	PEBOPBNB_01122
OG0000283	2506672664	PEBOPBNB_01816
OG0000284	2506672712	PEBOPBNB_00900, PEBOPBNB_03323
OG0000285	2506672713	PEBOPBNB_03322, PEBOPBNB_00899
OG0000311	2506669368	PEBOPBNB_01006
OG0000312	2506669374	PEBOPBNB_01014
OG0000313	2506669423	PEBOPBNB_00838
OG0000314	2506669429, 2506669563	PEBOPBNB_00831
OG0000316	2506669439	PEBOPBNB_00690
OG0000317	2506669440	PEBOPBNB_00691
OG0000318	2506669461, 2506669906	PEBOPBNB_00701
OG0000319	2506672113, 2506669478	PEBOPBNB_02831
OG0000320	2506669488, 2506670540	PEBOPBNB_00852
OG0000321	2506669513	PEBOPBNB_00868
OG0000322	2506669514	PEBOPBNB_00870
OG0000323	2506669525	PEBOPBNB_00880
OG0000324	2506669528	PEBOPBNB_00883
OG0000326	2506669560	PEBOPBNB_01393
OG0000327	2506669566, 2506671222	PEBOPBNB_03429
OG0000328	2506669569	PEBOPBNB_03426
OG0000329	2506671806, 2506669590	PEBOPBNB_01761
OG0000330	2506669631	PEBOPBNB_00748
OG0000331	2506669633, 2506669632	PEBOPBNB_00749
OG0000332	2506669641	PEBOPBNB_01405
OG0000333	2506669650	PEBOPBNB_03719
OG0000334	2506669651	PEBOPBNB_03718
OG0000335	2506672528, 2506669661	PEBOPBNB_03290
OG0000336	2506670020, 2506669669	PEBOPBNB_03704
OG0000337	2506671217, 2506669679	PEBOPBNB_00927
OG0000338	2506669685	PEBOPBNB_01745
OG0000339	2506669692	PEBOPBNB_01911, PEBOPBNB_00525
OG0000340	2506671560, 2506669695	PEBOPBNB_01910
OG0000341	2506669721	PEBOPBNB_01061
OG0000342	2506669726	PEBOPBNB_01363
OG0000343	2506669747	PEBOPBNB_03472
OG0000344	2506669767	PEBOPBNB_01384
OG0000345	2506669775	PEBOPBNB_01377
OG0000346	2506669783	PEBOPBNB_00643
OG0000347	2506669803	PEBOPBNB_00304
OG0000348	2506669814	PEBOPBNB_00636
OG0000349	2506669827	PEBOPBNB_01326
OG0000350	2506669873	PEBOPBNB_00369
OG0000351	2506669874, 2506671643	PEBOPBNB_03446
OG0000352	2506669880	PEBOPBNB_02110
OG0000353	2506669887	PEBOPBNB_00070
OG0000354	2506669888	PEBOPBNB_00068
OG0000355	2506669889	PEBOPBNB_00067
OG0000356	2506669920	PEBOPBNB_01289
OG0000357	2506670539, 2506670844	PEBOPBNB_03721
OG0000357	2506669939	PEBOPBNB_02076
OG0000358	2506670918, 2506669942	PEBOPBNB_00263
OG0000359	2506669963	PEBOPBNB_01270
OG0000360	2506669964	PEBOPBNB_01448
OG0000361	2506669999	PEBOPBNB_01667
OG0000362	2506670000	PEBOPBNB_01668
OG0000363	2506670001	PEBOPBNB_01669
OG0000364	2506670002	PEBOPBNB_01670
OG0000365	2506670025	PEBOPBNB_01462
OG0000366	2506670030	PEBOPBNB_01466
OG0000367	2506672573, 2506670044	PEBOPBNB_00114
OG0000368	2506670045, 2506671484	PEBOPBNB_00116
OG0000369	2506670046	PEBOPBNB_00117
OG0000370	2506670050	PEBOPBNB_01692
OG0000371	2506670054	PEBOPBNB_01053
OG0000372	2506670077	PEBOPBNB_03574
OG0000373	2506670083	PEBOPBNB_02091
OG0000374	2506670095	PEBOPBNB_01254
OG0000375	2506670107	PEBOPBNB_03651
OG0000376	2506670118	PEBOPBNB_03730
OG0000377	2506670119	PEBOPBNB_03731
OG0000378	2506670120	PEBOPBNB_03732
OG0000379	2506670122	PEBOPBNB_03734
OG0000380	2506670172	PEBOPBNB_02931
OG0000381	2506670179	PEBOPBNB_02938
OG0000382	2506670181	PEBOPBNB_02940
OG0000383	2506670182	PEBOPBNB_02941
OG0000384	2506670191	PEBOPBNB_02951
OG0000385	2506670197, 2506672417	PEBOPBNB_02475
OG0000386	2506670209	PEBOPBNB_02633
OG0000387	2506670215, 2506670351	PEBOPBNB_03039
OG0000388	2506670238	PEBOPBNB_01588
OG0000389	2506670239	PEBOPBNB_01587
OG0000390	2506670261	PEBOPBNB_01537
OG0000391	2506670265	PEBOPBNB_02308
OG0000392	2506670274	PEBOPBNB_03046
OG0000394	2506670322	PEBOPBNB_00166, PEBOPBNB_02460
OG0000395	2506670327	PEBOPBNB_00381
OG0000396	2506670336, 2506670525	PEBOPBNB_00811
OG0000397	2506670371	PEBOPBNB_01589
OG0000398	2506670381	PEBOPBNB_02646
OG0000399	2506670397	PEBOPBNB_00112
OG0000400	2506670427	PEBOPBNB_01618
OG0000401	2506670428	PEBOPBNB_01617
OG0000402	2506670429	PEBOPBNB_01616
OG0000403	2506670431	PEBOPBNB_01615
OG0000404	2506672688	PEBOPBNB_01085
OG0000405	2506670444	PEBOPBNB_00449
OG0000406	2506670468	PEBOPBNB_01154
OG0000407	2506670470	PEBOPBNB_01152
OG0000408	2506670475	PEBOPBNB_01149
OG0000409	2506670476	PEBOPBNB_01148
OG0000410	2506670479	PEBOPBNB_01145
OG0000411	2506670481	PEBOPBNB_01143
OG0000412	2506670483	PEBOPBNB_01142
OG0000413	2506670484	PEBOPBNB_01141
OG0000414	2506670487	PEBOPBNB_01138
OG0000415	2506670489	PEBOPBNB_01136
OG0000416	2506670517	PEBOPBNB_00786
OG0000417	2506671548, 2506670521	PEBOPBNB_02382
OG0000418	2506672594, 2506670555	PEBOPBNB_01419
OG0000419	2506670562	PEBOPBNB_01423
OG0000420	2506670568	PEBOPBNB_00661
OG0000421	2506670581	PEBOPBNB_00674
OG0000422	2506670583	PEBOPBNB_01096
OG0000423	2506670587, 2506671180	PEBOPBNB_03430
OG0000424	2506670592	PEBOPBNB_00850
OG0000425	2506670605, 2506672362	PEBOPBNB_01553
OG0000426	2506670609	PEBOPBNB_03234, PEBOPBNB_01173
OG0000427	2506670622	PEBOPBNB_01810
OG0000428	2506670624	PEBOPBNB_01809
OG0000429	2506670625	PEBOPBNB_01808
OG0000430	2506670639	PEBOPBNB_01794
OG0000431	2506670646	PEBOPBNB_01786
OG0000432	2506670659	PEBOPBNB_01781
OG0000433	2506670720	PEBOPBNB_02168
OG0000434	2506670736	PEBOPBNB_00724, PEBOPBNB_00557
OG0000435	2506670739	PEBOPBNB_02024
OG0000436	2506670752	PEBOPBNB_02009
OG0000437	2506670753	PEBOPBNB_02008
OG0000438	2506670754	PEBOPBNB_02007
OG0000439	2506670792	PEBOPBNB_02686
OG0000440	2506672503, 2506670820	PEBOPBNB_00372
OG0000441	2506670878	PEBOPBNB_02824
OG0000442	2506670885	PEBOPBNB_00103
OG0000443	2506670900	PEBOPBNB_03012
OG0000444	2506671982	PEBOPBNB_01265
OG0000445	2506670966	PEBOPBNB_00333
OG0000446	2506670973	PEBOPBNB_01320
OG0000447	2506670978	PEBOPBNB_03036
OG0000448	2506670988	PEBOPBNB_02033
OG0000449	2506671015	PEBOPBNB_01709
OG0000450	2506671041	PEBOPBNB_00526, PEBOPBNB_02128
OG0000451	2506671051	PEBOPBNB_00385
OG0000452	2506671090	PEBOPBNB_00327
OG0000453	2506671095	PEBOPBNB_02425
OG0000454	2506671096	PEBOPBNB_02424
OG0000455	2506671099	PEBOPBNB_00330
OG0000456	2506671100	PEBOPBNB_00331
OG0000457	2506671104	PEBOPBNB_02694
OG0000458	2506671105, 2506672481	PEBOPBNB_03176
OG0000459	2506671106	PEBOPBNB_00764
OG0000460	2506671568, 2506671140	PEBOPBNB_00897
OG0000461	2506671148	PEBOPBNB_02156
OG0000462	2506671167, 2506671386	PEBOPBNB_02490
OG0000463	2506671172	PEBOPBNB_00629
OG0000464	2506672064, 2506671219	PEBOPBNB_02431
OG0000465	2506671233	PEBOPBNB_00707
OG0000466	2506671260	PEBOPBNB_00035
OG0000467	2506671265	PEBOPBNB_00797
OG0000468	2506671267	PEBOPBNB_00795
OG0000469	2506671273	PEBOPBNB_01373
OG0000470	2506671275	PEBOPBNB_03361
OG0000471	2506671641, 2506671280	PEBOPBNB_01632
OG0000472	2506671286	PEBOPBNB_01637
OG0000473	2506671311	PEBOPBNB_00986
OG0000474	2506671418	PEBOPBNB_03277
OG0000475	2506671432	PEBOPBNB_03042
OG0000476	2506671447, 2506671887	PEBOPBNB_00656
OG0000477	2506671454	PEBOPBNB_02018
OG0000478	2506671455	PEBOPBNB_02019
OG0000479	2506672178, 2506671460	PEBOPBNB_02751
OG0000480	2506671477	PEBOPBNB_03698
OG0000481	2506671479	PEBOPBNB_03697
OG0000482	2506671485	PEBOPBNB_00115
OG0000483	2506671533, 2506671795	PEBOPBNB_03727
OG0000484	2506671534, 2506671799	PEBOPBNB_03728
OG0000485	2506671535	PEBOPBNB_03729
OG0000486	2506671579	PEBOPBNB_02966, PEBOPBNB_02026
OG0000487	2506671649	PEBOPBNB_01044
OG0000488	2506671654	PEBOPBNB_01040
OG0000489	2506671678, 2506672415	PEBOPBNB_00776
OG0000490	2506671687	PEBOPBNB_02977
OG0000491	2506671688	PEBOPBNB_02978
OG0000492	2506671689	PEBOPBNB_02979
OG0000493	2506671690	PEBOPBNB_02980
OG0000494	2506671721	PEBOPBNB_03255
OG0000495	2506671740	PEBOPBNB_01504
OG0000496	2506671765	PEBOPBNB_02611
OG0000497	2506671791	PEBOPBNB_00310
OG0000498	2506671796	PEBOPBNB_01025
OG0000499	2506671812	PEBOPBNB_03362
OG0000500	2506671823	PEBOPBNB_01811
OG0000501	2506671824	PEBOPBNB_02215
OG0000502	2506671845	PEBOPBNB_02030
OG0000503	2506671850	PEBOPBNB_02123
OG0000504	2506671852	PEBOPBNB_02125
OG0000505	2506671857, 2506672347	PEBOPBNB_00428
OG0000506	2506671863	PEBOPBNB_01921
OG0000507	2506671874	PEBOPBNB_01926
OG0000508	2506671875	PEBOPBNB_01927
OG0000509	2506671876	PEBOPBNB_01928
OG0000510	2506671877	PEBOPBNB_01929
OG0000511	2506671888	PEBOPBNB_02840
OG0000512	2506671902	PEBOPBNB_01428
OG0000513	2506671903	PEBOPBNB_01429
OG0000514	2506671904	PEBOPBNB_01430
OG0000515	2506671905	PEBOPBNB_01431
OG0000516	2506671906	PEBOPBNB_01432
OG0000517	2506671909	PEBOPBNB_01435
OG0000518	2506671910	PEBOPBNB_01436
OG0000519	2506671911	PEBOPBNB_01437
OG0000520	2506671912	PEBOPBNB_01438
OG0000521	2506671933	PEBOPBNB_00998
OG0000522	2506671940	PEBOPBNB_03312
OG0000523	2506671941	PEBOPBNB_03313
OG0000524	2506671942	PEBOPBNB_03314
OG0000525	2506671943	PEBOPBNB_03315
OG0000526	2506671944	PEBOPBNB_03316
OG0000527	2506671945	PEBOPBNB_03317
OG0000528	2506671946	PEBOPBNB_03318
OG0000529	2506671950	PEBOPBNB_00418
OG0000530	2506671967	PEBOPBNB_00199, PEBOPBNB_00191
OG0000531	2506671969	PEBOPBNB_00193
OG0000532	2506671990	PEBOPBNB_00204
OG0000533	2506671994	PEBOPBNB_00205
OG0000534	2506672004	PEBOPBNB_03063
OG0000535	2506672035	PEBOPBNB_02588
OG0000536	2506672059	PEBOPBNB_03690
OG0000537	2506672069	PEBOPBNB_03364
OG0000538	2506672070	PEBOPBNB_03367
OG0000539	2506672176	PEBOPBNB_01960
OG0000540	2506672184	PEBOPBNB_01700
OG0000541	2506672186	PEBOPBNB_01702
OG0000542	2506672223	PEBOPBNB_01231
OG0000543	2506672226	PEBOPBNB_01228
OG0000544	2506672229	PEBOPBNB_01225
OG0000545	2506672248	PEBOPBNB_00318
OG0000546	2506672252	PEBOPBNB_00322
OG0000547	2506672253	PEBOPBNB_00323
OG0000548	2506672284, 2506672711	PEBOPBNB_03506
OG0000549	2506672289	PEBOPBNB_00823
OG0000550	2506672290	PEBOPBNB_00824
OG0000551	2506672312	PEBOPBNB_01102
OG0000552	2506672334	PEBOPBNB_00678
OG0000553	2506672335	PEBOPBNB_00679
OG0000554	2506672337	PEBOPBNB_00680
OG0000555	2506672338	PEBOPBNB_00681
OG0000556	2506672351	PEBOPBNB_03110
OG0000557	2506672363	PEBOPBNB_01554
OG0000558	2506672370	PEBOPBNB_01561
OG0000559	2506672371	PEBOPBNB_01562
OG0000560	2506672401	PEBOPBNB_01656
OG0000561	2506672426	PEBOPBNB_00708
OG0000562	2506672443	PEBOPBNB_03359
OG0000563	2506672458	PEBOPBNB_02098
OG0000564	2506672459	PEBOPBNB_02097
OG0000565	2506672484	PEBOPBNB_00177
OG0000566	2506672485	PEBOPBNB_00176
OG0000567	2506672518	PEBOPBNB_02080
OG0000568	2506672544	PEBOPBNB_02295
OG0000569	2506672549	PEBOPBNB_01620
OG0000570	2506672557	PEBOPBNB_02303
OG0000571	2506672564	PEBOPBNB_02682
OG0000572	2506672589	PEBOPBNB_00984
OG0000573	2506672600	PEBOPBNB_03346
OG0000574	2506672658	PEBOPBNB_02575
OG0000575	2506672694	PEBOPBNB_02845
OG0000576	2506672696	PEBOPBNB_03045
OG0000602	2506669345, 2506669559	PEBOPBNB_01394
OG0000603	2506669355	PEBOPBNB_01903
OG0000604	2506669356	PEBOPBNB_01904
OG0000605	2506669370	PEBOPBNB_01010
OG0000606	2506669371	PEBOPBNB_01011
OG0000607	2506669373	PEBOPBNB_01013
OG0000608	2506669375	PEBOPBNB_01015
OG0000609	2506669376	PEBOPBNB_01016
OG0000610	2506669377	PEBOPBNB_01017
OG0000611	2506669378	PEBOPBNB_01018
OG0000612	2506669380	PEBOPBNB_01020
OG0000613	2506669381	PEBOPBNB_01021
OG0000614	2506669382	PEBOPBNB_01022
OG0000615	2506669385	PEBOPBNB_00047
OG0000616	2506669386	PEBOPBNB_00046
OG0000617	2506669393	PEBOPBNB_01695
OG0000618	2506669397	PEBOPBNB_03475
OG0000619	2506669398	PEBOPBNB_03474
OG0000620	2506669399	PEBOPBNB_03473
OG0000621	2506669400	PEBOPBNB_00822
OG0000622	2506669407	PEBOPBNB_00645
OG0000623	2506669412	PEBOPBNB_00848
OG0000624	2506669413	PEBOPBNB_00847
OG0000625	2506669418	PEBOPBNB_00843
OG0000626	2506669419	PEBOPBNB_00842
OG0000627	2506669420	PEBOPBNB_00841
OG0000628	2506669421	PEBOPBNB_00840
OG0000629	2506669422	PEBOPBNB_00839
OG0000630	2506669424	PEBOPBNB_00837
OG0000631	2506669425	PEBOPBNB_00836
OG0000632	2506669426	PEBOPBNB_00835
OG0000633	2506669427	PEBOPBNB_00833
OG0000634	2506669428	PEBOPBNB_00832
OG0000635	2506669430	PEBOPBNB_00830
OG0000636	2506669431	PEBOPBNB_00686
OG0000637	2506669433	PEBOPBNB_00689
OG0000638	2506669447	PEBOPBNB_00693
OG0000639	2506669448	PEBOPBNB_00694
OG0000640	2506669450	PEBOPBNB_00695
OG0000641	2506669451	PEBOPBNB_00696
OG0000642	2506669456	PEBOPBNB_00697
OG0000643	2506669460	PEBOPBNB_00700
OG0000644	2506669463	PEBOPBNB_01092
OG0000645	2506669464	PEBOPBNB_01091
OG0000646	2506669465	PEBOPBNB_01090
OG0000647	2506669466	PEBOPBNB_01089
OG0000648	2506669467	PEBOPBNB_01088
OG0000649	2506669468	PEBOPBNB_01087
OG0000650	2506669469	PEBOPBNB_01086
OG0000651	2506669474, 2506671624	PEBOPBNB_01886
OG0000652	2506669483, 2506670994	PEBOPBNB_01881
OG0000653	2506669491	PEBOPBNB_00854
OG0000654	2506669492	PEBOPBNB_00855
OG0000655	2506669496	PEBOPBNB_00858
OG0000656	2506669497	PEBOPBNB_00859
OG0000657	2506669498	PEBOPBNB_00860
OG0000658	2506669500	PEBOPBNB_00963
OG0000659	2506669504	PEBOPBNB_03476
OG0000660	2506669505	PEBOPBNB_03477
OG0000661	2506669508	PEBOPBNB_01915
OG0000662	2506669511	PEBOPBNB_00867
OG0000663	2506669515	PEBOPBNB_00871
OG0000664	2506669516	PEBOPBNB_00872
