Orthogroup	2506520024	2767802316
OG0000240	2506672182, 2506670298	GNJGOIBN_01209
OG0000241	2506670472	GNJGOIBN_00613
OG0000242	2506670530	GNJGOIBN_00498
OG0000243	2506670598, 2506670591	GNJGOIBN_00009, GNJGOIBN_04413
OG0000244	2506670600	GNJGOIBN_03850
OG0000245	2506670620	GNJGOIBN_00939
OG0000246	2506670683	GNJGOIBN_00755, GNJGOIBN_00198
OG0000247	2506670684	GNJGOIBN_00754, GNJGOIBN_00197
OG0000248	2506672727, 2506671630, 2506670702	GNJGOIBN_01785
OG0000249	2506670843	GNJGOIBN_02065
OG0000250	2506671016	GNJGOIBN_01475, GNJGOIBN_02037
OG0000251	2506671129	GNJGOIBN_04249
OG0000252	2506671166	GNJGOIBN_03941
OG0000253	2506671206	GNJGOIBN_03956, GNJGOIBN_03959
OG0000254	2506671250	GNJGOIBN_03589
OG0000255	2506671642, 2506671281	GNJGOIBN_00930
OG0000256	2506671304	GNJGOIBN_00917
OG0000257	2506672468	GNJGOIBN_00138
OG0000257	2506671321	GNJGOIBN_00526
OG0000258	2506671382	GNJGOIBN_03657
OG0000260	2506672029	GNJGOIBN_02331
OG0000261	2506671540, 2506672343	GNJGOIBN_00124
OG0000262	2506671574	GNJGOIBN_00148
OG0000263	2506671695	GNJGOIBN_02481
OG0000264	2506671771	GNJGOIBN_00501
OG0000264	2506672435	GNJGOIBN_00727
OG0000265	2506671779	GNJGOIBN_02767
OG0000266	2506671803	GNJGOIBN_00749
OG0000267	2506671862	GNJGOIBN_03698
OG0000268	2506671894, 2506671895	GNJGOIBN_00531
OG0000269	2506671901	GNJGOIBN_01457, GNJGOIBN_01440
OG0000270	2506671907, 2506672651	GNJGOIBN_01463
OG0000271	2506671983	GNJGOIBN_04377
OG0000272	2506672037	GNJGOIBN_02660
OG0000273	2506672065, 2506672164	GNJGOIBN_01473, GNJGOIBN_01447
OG0000274	2506672084	GNJGOIBN_01758
OG0000275	2506672173	GNJGOIBN_00430
OG0000276	2506672311	GNJGOIBN_00576, GNJGOIBN_00557
OG0000278	2506672580	GNJGOIBN_00943
OG0000279	2506672603	GNJGOIBN_03670
OG0000280	2506672610	GNJGOIBN_03661
OG0000281	2506672613	GNJGOIBN_00873
OG0000282	2506672642	GNJGOIBN_02041, GNJGOIBN_01823
OG0000283	2506672664	GNJGOIBN_00804
OG0000284	2506672712	GNJGOIBN_02450
OG0000285	2506672713	GNJGOIBN_02451
OG0000311	2506669368	GNJGOIBN_00030
OG0000312	2506669374	GNJGOIBN_04223
OG0000313	2506669423	GNJGOIBN_04347
OG0000314	2506669429, 2506669563	GNJGOIBN_00320
OG0000315	2506670312, 2506669434, 2506671972	GNJGOIBN_01730
OG0000316	2506669439	GNJGOIBN_00420
OG0000317	2506669440	GNJGOIBN_01179
OG0000318	2506669461, 2506669906	GNJGOIBN_00261
OG0000319	2506672113, 2506669478	GNJGOIBN_02095
OG0000320	2506669488, 2506670540	GNJGOIBN_00020
OG0000321	2506669513	GNJGOIBN_00063
OG0000322	2506669514	GNJGOIBN_00065
OG0000323	2506669525	GNJGOIBN_00075
OG0000324	2506669528	GNJGOIBN_00083
OG0000326	2506669560	GNJGOIBN_01134
OG0000327	2506669566, 2506671222	GNJGOIBN_00696
OG0000328	2506669569	GNJGOIBN_00699
OG0000329	2506671806, 2506669590	GNJGOIBN_00746
OG0000330	2506669631	GNJGOIBN_04142
OG0000331	2506669633, 2506669632	GNJGOIBN_04141
OG0000332	2506669641	GNJGOIBN_01146
OG0000333	2506669650	GNJGOIBN_01646
OG0000334	2506669651	GNJGOIBN_01644
OG0000335	2506672528, 2506669661	GNJGOIBN_02788
OG0000336	2506670020, 2506669669	GNJGOIBN_01914
OG0000337	2506671217, 2506669679	GNJGOIBN_00298
OG0000338	2506669685	GNJGOIBN_00725
OG0000339	2506669692	GNJGOIBN_03904
OG0000340	2506671560, 2506669695	GNJGOIBN_03905
OG0000341	2506669721	GNJGOIBN_04331
OG0000342	2506669726	GNJGOIBN_00976, GNJGOIBN_00561
OG0000343	2506669747	GNJGOIBN_00660
OG0000344	2506669767	GNJGOIBN_01099
OG0000345	2506669775	GNJGOIBN_01091, GNJGOIBN_01092
OG0000346	2506669783	GNJGOIBN_00516
OG0000347	2506669803	GNJGOIBN_03719
OG0000348	2506669814	GNJGOIBN_00391
OG0000349	2506669827	GNJGOIBN_04177
OG0000350	2506669873	GNJGOIBN_03217, GNJGOIBN_03893
OG0000351	2506669874, 2506671643	GNJGOIBN_00683
OG0000352	2506669880	GNJGOIBN_02147, GNJGOIBN_02836
OG0000353	2506669887	GNJGOIBN_03615, GNJGOIBN_02559
OG0000354	2506669888	GNJGOIBN_03613, GNJGOIBN_02557
OG0000355	2506669889	GNJGOIBN_03612
OG0000356	2506669920	GNJGOIBN_00243
OG0000357	2506670539, 2506670844	GNJGOIBN_02021
OG0000358	2506670918, 2506669942	GNJGOIBN_04113
OG0000360	2506669964	GNJGOIBN_03274
OG0000361	2506669999	GNJGOIBN_00818, GNJGOIBN_01354
OG0000362	2506670000	GNJGOIBN_01355, GNJGOIBN_00819
OG0000363	2506670001	GNJGOIBN_01356, GNJGOIBN_00820
OG0000364	2506670002	GNJGOIBN_01357, GNJGOIBN_00821
OG0000365	2506670025	GNJGOIBN_02987
OG0000366	2506670030	GNJGOIBN_02983
OG0000367	2506672573, 2506670044	GNJGOIBN_03284
OG0000368	2506670045, 2506671484	GNJGOIBN_03368
OG0000369	2506670046	GNJGOIBN_03369
OG0000370	2506670050	GNJGOIBN_01587
OG0000371	2506670054	GNJGOIBN_04339
OG0000372	2506670077	GNJGOIBN_01390
OG0000373	2506670083	GNJGOIBN_02945
OG0000374	2506670095	GNJGOIBN_00884
OG0000375	2506670107	GNJGOIBN_03325
OG0000376	2506670118	GNJGOIBN_01869, GNJGOIBN_01894
OG0000377	2506670119	GNJGOIBN_01868, GNJGOIBN_01893
OG0000378	2506670120	GNJGOIBN_01892, GNJGOIBN_01867
OG0000379	2506670122	GNJGOIBN_01865, GNJGOIBN_01890
OG0000380	2506670172	GNJGOIBN_01504, GNJGOIBN_01445
OG0000381	2506670179	GNJGOIBN_01497
OG0000382	2506670181	GNJGOIBN_01495
OG0000383	2506670182	GNJGOIBN_01494
OG0000384	2506670191	GNJGOIBN_01484
OG0000385	2506670197, 2506672417	GNJGOIBN_02835
OG0000386	2506670209	GNJGOIBN_02676
OG0000387	2506670215, 2506670351	GNJGOIBN_03053
OG0000388	2506670238	GNJGOIBN_01062
OG0000389	2506670239	GNJGOIBN_01061
OG0000390	2506670261	GNJGOIBN_01310
OG0000391	2506670265	GNJGOIBN_02902
OG0000392	2506670274	GNJGOIBN_03060, GNJGOIBN_03019
OG0000394	2506670322	GNJGOIBN_02819
OG0000395	2506670327	GNJGOIBN_03537, GNJGOIBN_03627
OG0000396	2506670336, 2506670525	GNJGOIBN_00207
OG0000397	2506670371	GNJGOIBN_01063
OG0000398	2506670381	GNJGOIBN_02320, GNJGOIBN_02301
OG0000399	2506670397	GNJGOIBN_03282
OG0000400	2506670427	GNJGOIBN_00640
OG0000401	2506670428	GNJGOIBN_00639
OG0000402	2506670429	GNJGOIBN_00638
OG0000403	2506670431	GNJGOIBN_00637
OG0000404	2506672688	GNJGOIBN_04307
OG0000405	2506670444	GNJGOIBN_04063
OG0000406	2506670468	GNJGOIBN_00609
OG0000407	2506670470	GNJGOIBN_00611
OG0000408	2506670475	GNJGOIBN_00617
OG0000409	2506670476	GNJGOIBN_00618
OG0000410	2506670479	GNJGOIBN_00621
OG0000411	2506670481	GNJGOIBN_00623
OG0000412	2506670483	GNJGOIBN_00625
OG0000413	2506670484	GNJGOIBN_00626
OG0000414	2506670487	GNJGOIBN_00630
OG0000415	2506670489	GNJGOIBN_00632
OG0000416	2506670517	GNJGOIBN_04282
OG0000417	2506671548, 2506670521	GNJGOIBN_02495
OG0000418	2506672594, 2506670555	GNJGOIBN_01165
OG0000419	2506670562	GNJGOIBN_01170
OG0000420	2506670568	GNJGOIBN_00542
OG0000422	2506670583	GNJGOIBN_04296
OG0000423	2506670587, 2506671180	GNJGOIBN_00693
OG0000424	2506670592	GNJGOIBN_04414, GNJGOIBN_00010
OG0000425	2506670605, 2506672362	GNJGOIBN_03847
OG0000426	2506670609	GNJGOIBN_00558, GNJGOIBN_01582
OG0000427	2506670622	GNJGOIBN_00796, GNJGOIBN_00825
OG0000428	2506670624	GNJGOIBN_00795, GNJGOIBN_00824
OG0000429	2506670625	GNJGOIBN_00794, GNJGOIBN_00823
OG0000430	2506670639	GNJGOIBN_00782
OG0000431	2506670646	GNJGOIBN_00774
OG0000432	2506670659	GNJGOIBN_00769
OG0000433	2506670720	GNJGOIBN_03438, GNJGOIBN_03411
OG0000434	2506670736	GNJGOIBN_03551
OG0000435	2506670739	GNJGOIBN_03450
OG0000436	2506670752	GNJGOIBN_03466
OG0000437	2506670753	GNJGOIBN_03467
OG0000438	2506670754	GNJGOIBN_03468
OG0000439	2506670792	GNJGOIBN_01124
OG0000440	2506672503, 2506670820	GNJGOIBN_03891
OG0000441	2506670878	GNJGOIBN_02102
OG0000442	2506670885	GNJGOIBN_03098
OG0000443	2506670900	GNJGOIBN_03167
OG0000444	2506671982	GNJGOIBN_04376
OG0000445	2506670966	GNJGOIBN_03764, GNJGOIBN_03758
OG0000446	2506670973	GNJGOIBN_04180
OG0000447	2506670978	GNJGOIBN_02823
OG0000448	2506670988	GNJGOIBN_03501, GNJGOIBN_01968
OG0000449	2506671015	GNJGOIBN_01373
OG0000450	2506671041	GNJGOIBN_03400
OG0000451	2506671051	GNJGOIBN_03631
OG0000452	2506671090	GNJGOIBN_03751
OG0000453	2506671095	GNJGOIBN_03151
OG0000454	2506671096	GNJGOIBN_03152
OG0000455	2506671099	GNJGOIBN_03754, GNJGOIBN_03760
OG0000456	2506671100	GNJGOIBN_03755, GNJGOIBN_03761
OG0000457	2506671104	GNJGOIBN_03061, GNJGOIBN_02813
OG0000458	2506671105, 2506672481	GNJGOIBN_01876
OG0000459	2506671106	GNJGOIBN_00266
OG0000460	2506671568, 2506671140	GNJGOIBN_02484
OG0000461	2506671148	GNJGOIBN_03928
OG0000462	2506671167, 2506671386	GNJGOIBN_02198, GNJGOIBN_02221
OG0000463	2506671172	GNJGOIBN_00032
OG0000464	2506672064, 2506671219	GNJGOIBN_03146
OG0000465	2506671233	GNJGOIBN_00271
OG0000466	2506671260	GNJGOIBN_03598
OG0000467	2506671265	GNJGOIBN_04283
OG0000468	2506671267	GNJGOIBN_04294
OG0000469	2506671273	GNJGOIBN_00966
OG0000470	2506671275	GNJGOIBN_02386, GNJGOIBN_02397
OG0000471	2506671641, 2506671280	GNJGOIBN_00931
OG0000472	2506671286	GNJGOIBN_00926
OG0000473	2506671311	GNJGOIBN_04158
OG0000474	2506671418	GNJGOIBN_01766
OG0000475	2506671432	GNJGOIBN_03056
OG0000476	2506671447, 2506671887	GNJGOIBN_00537
OG0000477	2506671454	GNJGOIBN_03456
OG0000478	2506671455	GNJGOIBN_03455
OG0000479	2506672178, 2506671460	GNJGOIBN_02317
OG0000480	2506671477	GNJGOIBN_01919
OG0000481	2506671479	GNJGOIBN_01920
OG0000482	2506671485	GNJGOIBN_03285
OG0000483	2506671533, 2506671795	GNJGOIBN_01897
OG0000484	2506671534, 2506671799	GNJGOIBN_01896
OG0000485	2506671535	GNJGOIBN_01870, GNJGOIBN_01895
OG0000486	2506671579	GNJGOIBN_02335
OG0000487	2506671649	GNJGOIBN_00368
OG0000488	2506671654	GNJGOIBN_00371
OG0000489	2506671678, 2506672415	GNJGOIBN_00283
OG0000490	2506671687	GNJGOIBN_03401, GNJGOIBN_03180
OG0000491	2506671688	GNJGOIBN_03402, GNJGOIBN_03179
OG0000492	2506671689	GNJGOIBN_03178, GNJGOIBN_03403
OG0000493	2506671690	GNJGOIBN_03404, GNJGOIBN_03177
OG0000494	2506671721	GNJGOIBN_02952
OG0000495	2506671740	GNJGOIBN_01988
OG0000496	2506671765	GNJGOIBN_02654
OG0000497	2506671791	GNJGOIBN_02029, GNJGOIBN_02051
OG0000499	2506671812	GNJGOIBN_02396, GNJGOIBN_02385
OG0000500	2506671823	GNJGOIBN_00799, GNJGOIBN_00830
OG0000501	2506671824	GNJGOIBN_00466
OG0000502	2506671845	GNJGOIBN_01961
OG0000503	2506671850	GNJGOIBN_01950
OG0000504	2506671852	GNJGOIBN_01952
OG0000505	2506671857, 2506672347	GNJGOIBN_04040
OG0000506	2506671863	GNJGOIBN_03697
OG0000507	2506671874	GNJGOIBN_01238, GNJGOIBN_01234
OG0000508	2506671875	GNJGOIBN_01235, GNJGOIBN_01239
OG0000509	2506671876	GNJGOIBN_01240, GNJGOIBN_01236
OG0000510	2506671877	GNJGOIBN_01241, GNJGOIBN_01237
OG0000511	2506671888	GNJGOIBN_02085
OG0000512	2506671902	GNJGOIBN_01458
OG0000513	2506671903	GNJGOIBN_01459
OG0000514	2506671904	GNJGOIBN_01460
OG0000515	2506671905	GNJGOIBN_01461
OG0000516	2506671906	GNJGOIBN_01462
OG0000517	2506671909	GNJGOIBN_01465
OG0000518	2506671910	GNJGOIBN_01466
OG0000519	2506671911	GNJGOIBN_01467
OG0000520	2506671912	GNJGOIBN_01468
OG0000521	2506671933	GNJGOIBN_04168
OG0000522	2506671940	GNJGOIBN_03011, GNJGOIBN_03021
OG0000523	2506671941	GNJGOIBN_03022, GNJGOIBN_03012
OG0000524	2506671942	GNJGOIBN_03023, GNJGOIBN_03013
OG0000525	2506671943	GNJGOIBN_03014, GNJGOIBN_03024
OG0000526	2506671944	GNJGOIBN_03015, GNJGOIBN_03034
OG0000527	2506671945	GNJGOIBN_03016, GNJGOIBN_03035
OG0000528	2506671946	GNJGOIBN_03017, GNJGOIBN_03036
OG0000529	2506671950	GNJGOIBN_04006
OG0000530	2506671967	GNJGOIBN_01026
OG0000531	2506671969	GNJGOIBN_01024
OG0000532	2506671990	GNJGOIBN_01010
OG0000533	2506671994	GNJGOIBN_01007
OG0000534	2506672004	GNJGOIBN_02358
OG0000535	2506672035	GNJGOIBN_02329
OG0000536	2506672059	GNJGOIBN_01927
OG0000537	2506672069	GNJGOIBN_02383, GNJGOIBN_02394
OG0000538	2506672070	GNJGOIBN_02391
OG0000539	2506672176	GNJGOIBN_01571
OG0000540	2506672184	GNJGOIBN_01228
OG0000541	2506672186	GNJGOIBN_01227
OG0000542	2506672223	GNJGOIBN_00489
OG0000543	2506672226	GNJGOIBN_00487
OG0000544	2506672229	GNJGOIBN_00485
OG0000545	2506672248	GNJGOIBN_03741
OG0000546	2506672252	GNJGOIBN_03745
OG0000547	2506672253	GNJGOIBN_03746
OG0000548	2506672284, 2506672711	GNJGOIBN_03072
OG0000549	2506672289	GNJGOIBN_00555, GNJGOIBN_00573
OG0000550	2506672290	GNJGOIBN_00574, GNJGOIBN_00556
OG0000551	2506672312	GNJGOIBN_00438
OG0000552	2506672334	GNJGOIBN_00545, GNJGOIBN_00568
OG0000553	2506672335	GNJGOIBN_00569, GNJGOIBN_00546
OG0000554	2506672337	GNJGOIBN_00571, GNJGOIBN_00548
OG0000555	2506672338	GNJGOIBN_00549, GNJGOIBN_00572
OG0000556	2506672351	GNJGOIBN_02403
OG0000557	2506672363	GNJGOIBN_03846
OG0000558	2506672370	GNJGOIBN_03839
OG0000559	2506672371	GNJGOIBN_03838
OG0000560	2506672401	GNJGOIBN_00910
OG0000561	2506672426	GNJGOIBN_00270
OG0000562	2506672443	GNJGOIBN_02399, GNJGOIBN_02387
OG0000563	2506672458	GNJGOIBN_01935
OG0000564	2506672459	GNJGOIBN_01934
OG0000565	2506672484	GNJGOIBN_01046
OG0000566	2506672485	GNJGOIBN_01047
OG0000567	2506672518	GNJGOIBN_02795
OG0000568	2506672544	GNJGOIBN_02917
OG0000569	2506672549	GNJGOIBN_01820
OG0000570	2506672557	GNJGOIBN_02909
OG0000571	2506672564	GNJGOIBN_02271
OG0000572	2506672589	GNJGOIBN_00945
OG0000573	2506672600	GNJGOIBN_02344
OG0000574	2506672658	GNJGOIBN_02438
OG0000575	2506672694	GNJGOIBN_02234
