locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNJGOIBN_00103	gene	651				
GNJGOIBN_00104	CDS	1248				hypothetical protein
GNJGOIBN_00104	gene	1248				
GNJGOIBN_00105	CDS	225				hypothetical protein
GNJGOIBN_00105	gene	225				
GNJGOIBN_00106	CDS	1104				hypothetical protein
GNJGOIBN_00106	gene	1104				
GNJGOIBN_00107	CDS	615	hisH_1	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GNJGOIBN_00107	gene	615	hisH_1			
GNJGOIBN_00108	CDS	798	hisF_1	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GNJGOIBN_00108	gene	798	hisF_1			
GNJGOIBN_00109	CDS	1029	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
GNJGOIBN_00109	gene	1029	capD			
GNJGOIBN_00110	CDS	201				hypothetical protein
GNJGOIBN_00110	gene	201				
GNJGOIBN_00111	CDS	1113	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
GNJGOIBN_00111	gene	1113	wbjC			
GNJGOIBN_00112	CDS	1134	wbpI_1	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
GNJGOIBN_00112	gene	1134	wbpI_1			
GNJGOIBN_00113	CDS	1248				hypothetical protein
GNJGOIBN_00113	gene	1248				
GNJGOIBN_00114	CDS	966	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
GNJGOIBN_00114	gene	966	gnu			
GNJGOIBN_00115	CDS	561	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
GNJGOIBN_00115	gene	561	pglC			
GNJGOIBN_00116	CDS	1932	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
GNJGOIBN_00116	gene	1932	pglF			
GNJGOIBN_00117	CDS	426				hypothetical protein
GNJGOIBN_00117	gene	426				
GNJGOIBN_00118	CDS	387				hypothetical protein
GNJGOIBN_00118	gene	387				
GNJGOIBN_00119	CDS	1899	rssB_1			Regulator of RpoS
GNJGOIBN_00119	gene	1899	rssB_1			
GNJGOIBN_00120	CDS	1410	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GNJGOIBN_00120	gene	1410	xseA			
GNJGOIBN_00121	CDS	588		1.15.1.1		Superoxide dismutase [Fe]
GNJGOIBN_00121	gene	588				
GNJGOIBN_00122	CDS	222				hypothetical protein
GNJGOIBN_00122	gene	222				
GNJGOIBN_00123	CDS	315	ssb			Single-stranded DNA-binding protein
GNJGOIBN_00123	gene	315	ssb			
GNJGOIBN_00124	CDS	1206	yajR		COG0477	Inner membrane transport protein YajR
GNJGOIBN_00124	gene	1206	yajR			
GNJGOIBN_00125	CDS	2874	uvrA		COG0178	UvrABC system protein A
GNJGOIBN_00125	gene	2874	uvrA			
GNJGOIBN_00126	CDS	285	hup		COG0776	DNA-binding protein HU
GNJGOIBN_00126	gene	285	hup			
GNJGOIBN_00127	CDS	510				hypothetical protein
GNJGOIBN_00127	gene	510				
GNJGOIBN_00128	CDS	183				hypothetical protein
GNJGOIBN_00128	gene	183				
GNJGOIBN_00129	tRNA	76				tRNA-Ala(cgc)
GNJGOIBN_00129	gene	76				
GNJGOIBN_00130	CDS	1443				hypothetical protein
GNJGOIBN_00130	gene	1443				
GNJGOIBN_00131	CDS	459				hypothetical protein
GNJGOIBN_00131	gene	459				
GNJGOIBN_00132	CDS	2928				hypothetical protein
GNJGOIBN_00132	gene	2928				
GNJGOIBN_00133	CDS	216				hypothetical protein
GNJGOIBN_00133	gene	216				
GNJGOIBN_00134	CDS	336				hypothetical protein
GNJGOIBN_00134	gene	336				
GNJGOIBN_00135	CDS	447				hypothetical protein
GNJGOIBN_00135	gene	447				
GNJGOIBN_00136	CDS	1503	oprM_1		COG1538	Outer membrane protein OprM
GNJGOIBN_00136	gene	1503	oprM_1			
GNJGOIBN_00137	CDS	1119	mdtA_1			Multidrug resistance protein MdtA
GNJGOIBN_00137	gene	1119	mdtA_1			
GNJGOIBN_00138	CDS	3090	cnrA			Nickel and cobalt resistance protein CnrA
GNJGOIBN_00138	gene	3090	cnrA			
GNJGOIBN_00139	CDS	657	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
GNJGOIBN_00139	gene	657	tdh_1			
GNJGOIBN_00140	CDS	141				hypothetical protein
GNJGOIBN_00140	gene	141				
GNJGOIBN_00141	CDS	1461				hypothetical protein
GNJGOIBN_00141	gene	1461				
GNJGOIBN_00142	CDS	1128	ydiK_1		COG0628	Putative transport protein YdiK
GNJGOIBN_00142	gene	1128	ydiK_1			
GNJGOIBN_00143	CDS	1917				hypothetical protein
GNJGOIBN_00143	gene	1917				
GNJGOIBN_00144	CDS	834	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GNJGOIBN_00144	gene	834	fabI_1			
GNJGOIBN_00145	CDS	906				hypothetical protein
GNJGOIBN_00145	gene	906				
GNJGOIBN_00146	CDS	1440	cusS	2.7.13.3	COG0642	Sensor kinase CusS
GNJGOIBN_00146	gene	1440	cusS			
GNJGOIBN_00147	CDS	684	copR			Transcriptional activator protein CopR
GNJGOIBN_00147	gene	684	copR			
GNJGOIBN_00148	CDS	1350	czcC			Cobalt-zinc-cadmium resistance protein CzcC
GNJGOIBN_00148	gene	1350	czcC			
GNJGOIBN_00149	CDS	1350	cusB			Cation efflux system protein CusB
GNJGOIBN_00149	gene	1350	cusB			
GNJGOIBN_00150	CDS	3132	cusA_1		COG3696	Cation efflux system protein CusA
GNJGOIBN_00150	gene	3132	cusA_1			
GNJGOIBN_00151	CDS	912				hypothetical protein
GNJGOIBN_00151	gene	912				
GNJGOIBN_00152	CDS	1239	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
GNJGOIBN_00152	gene	1239	sdaA			
GNJGOIBN_00153	CDS	618				hypothetical protein
GNJGOIBN_00153	gene	618				
GNJGOIBN_00154	CDS	3735	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GNJGOIBN_00154	gene	3735	sasA_2			
GNJGOIBN_00155	CDS	2913	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
GNJGOIBN_00155	gene	2913	sasA_3			
GNJGOIBN_00156	CDS	1029				hypothetical protein
GNJGOIBN_00156	gene	1029				
GNJGOIBN_00157	CDS	1227				hypothetical protein
GNJGOIBN_00157	gene	1227				
GNJGOIBN_00158	CDS	573				hypothetical protein
GNJGOIBN_00158	gene	573				
GNJGOIBN_00159	CDS	888				hypothetical protein
GNJGOIBN_00159	gene	888				
GNJGOIBN_00160	CDS	3183	cusA_2		COG3696	Cation efflux system protein CusA
GNJGOIBN_00160	gene	3183	cusA_2			
GNJGOIBN_00161	CDS	375	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
GNJGOIBN_00161	gene	375	czcA_1			
GNJGOIBN_00162	CDS	462				hypothetical protein
GNJGOIBN_00162	gene	462				
GNJGOIBN_00163	CDS	1455	oprM_2		COG1538	Outer membrane protein OprM
GNJGOIBN_00163	gene	1455	oprM_2			
GNJGOIBN_00164	CDS	3171	bepE_1			Efflux pump membrane transporter BepE
GNJGOIBN_00164	gene	3171	bepE_1			
GNJGOIBN_00165	CDS	1131	bepD_1			Efflux pump periplasmic linker BepD
GNJGOIBN_00165	gene	1131	bepD_1			
GNJGOIBN_00166	CDS	1011				hypothetical protein
GNJGOIBN_00166	gene	1011				
GNJGOIBN_00167	CDS	393	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
GNJGOIBN_00167	gene	393	sppA			
GNJGOIBN_00168	CDS	666				hypothetical protein
GNJGOIBN_00168	gene	666				
GNJGOIBN_00169	CDS	207				hypothetical protein
GNJGOIBN_00169	gene	207				
GNJGOIBN_00170	CDS	870				hypothetical protein
GNJGOIBN_00170	gene	870				
GNJGOIBN_00171	CDS	522				hypothetical protein
GNJGOIBN_00171	gene	522				
GNJGOIBN_00172	CDS	1455				hypothetical protein
GNJGOIBN_00172	gene	1455				
GNJGOIBN_00173	CDS	1452				hypothetical protein
GNJGOIBN_00173	gene	1452				
GNJGOIBN_00174	CDS	1461				hypothetical protein
GNJGOIBN_00174	gene	1461				
GNJGOIBN_00175	CDS	765	parA_1			Chromosome partitioning protein ParA
GNJGOIBN_00175	gene	765	parA_1			
GNJGOIBN_00176	CDS	711	estB	3.1.1.1	COG0400	Carboxylesterase 2
GNJGOIBN_00176	gene	711	estB			
GNJGOIBN_00177	CDS	1095	leuB_1	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GNJGOIBN_00177	gene	1095	leuB_1			
GNJGOIBN_00178	CDS	1221	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
GNJGOIBN_00178	gene	1221	mgl			
GNJGOIBN_00179	CDS	1593				hypothetical protein
GNJGOIBN_00179	gene	1593				
GNJGOIBN_00180	CDS	2487				hypothetical protein
GNJGOIBN_00180	gene	2487				
GNJGOIBN_00181	CDS	456				hypothetical protein
GNJGOIBN_00181	gene	456				
GNJGOIBN_00182	CDS	1359				hypothetical protein
GNJGOIBN_00182	gene	1359				
GNJGOIBN_00183	CDS	294				hypothetical protein
GNJGOIBN_00183	gene	294				
GNJGOIBN_00184	CDS	468				hypothetical protein
GNJGOIBN_00184	gene	468				
GNJGOIBN_00185	CDS	630				hypothetical protein
GNJGOIBN_00185	gene	630				
GNJGOIBN_00186	CDS	1707				IS1634 family transposase ISCARN23
GNJGOIBN_00186	gene	1707				
GNJGOIBN_00187	CDS	270				hypothetical protein
GNJGOIBN_00187	gene	270				
GNJGOIBN_00188	CDS	1596				hypothetical protein
GNJGOIBN_00188	gene	1596				
GNJGOIBN_00189	CDS	1002				hypothetical protein
GNJGOIBN_00189	gene	1002				
GNJGOIBN_00190	CDS	342				hypothetical protein
GNJGOIBN_00190	gene	342				
GNJGOIBN_00191	CDS	780				hypothetical protein
GNJGOIBN_00191	gene	780				
GNJGOIBN_00192	CDS	471				hypothetical protein
GNJGOIBN_00192	gene	471				
GNJGOIBN_00193	CDS	174				hypothetical protein
GNJGOIBN_00193	gene	174				
GNJGOIBN_00194	CDS	1455	damX			Cell division protein DamX
GNJGOIBN_00194	gene	1455	damX			
GNJGOIBN_00195	CDS	315				hypothetical protein
GNJGOIBN_00195	gene	315				
GNJGOIBN_00196	CDS	1011	sbp_1		COG1613	Sulfate-binding protein
GNJGOIBN_00196	gene	1011	sbp_1			
GNJGOIBN_00197	CDS	837	cysT_1		COG0555	Sulfate transport system permease protein CysT
GNJGOIBN_00197	gene	837	cysT_1			
GNJGOIBN_00198	CDS	894	cysW_1		COG4208	Sulfate transport system permease protein CysW
GNJGOIBN_00198	gene	894	cysW_1			
GNJGOIBN_00199	CDS	1068	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
GNJGOIBN_00199	gene	1068	btuD_2			
GNJGOIBN_00200	CDS	936	cbl			HTH-type transcriptional regulator cbl
GNJGOIBN_00200	gene	936	cbl			
GNJGOIBN_00201	CDS	372				hypothetical protein
GNJGOIBN_00201	gene	372				
GNJGOIBN_00202	CDS	420				hypothetical protein
GNJGOIBN_00202	gene	420				
GNJGOIBN_00203	tRNA	74				tRNA-Thr(tgt)
GNJGOIBN_00203	gene	74				
GNJGOIBN_00204	CDS	1794				hypothetical protein
GNJGOIBN_00204	gene	1794				
GNJGOIBN_00205	CDS	801	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
GNJGOIBN_00205	gene	801	tcdA			
GNJGOIBN_00206	CDS	1110				hypothetical protein
GNJGOIBN_00206	gene	1110				
GNJGOIBN_00207	CDS	345	fbp_1	5.2.1.8	COG0545	FK506-binding protein
GNJGOIBN_00207	gene	345	fbp_1			
GNJGOIBN_00208	CDS	918	rluF	5.4.99.21	COG1187	23S rRNA pseudouridine(2604) synthase
GNJGOIBN_00208	gene	918	rluF			
GNJGOIBN_00209	CDS	1041	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GNJGOIBN_00209	gene	1041	murB			
GNJGOIBN_00210	CDS	3717	metH	2.1.1.13	COG0646	Methionine synthase
GNJGOIBN_00210	gene	3717	metH			
GNJGOIBN_00211	CDS	1179				hypothetical protein
GNJGOIBN_00211	gene	1179				
GNJGOIBN_00212	CDS	603				hypothetical protein
GNJGOIBN_00212	gene	603				
GNJGOIBN_00213	CDS	1968				hypothetical protein
GNJGOIBN_00213	gene	1968				
GNJGOIBN_00214	CDS	339	mqsR	3.1.-.-		mRNA interferase toxin MqsR
GNJGOIBN_00214	gene	339	mqsR			
GNJGOIBN_00215	CDS	411	mqsA		COG1396	Antitoxin MqsA
GNJGOIBN_00215	gene	411	mqsA			
GNJGOIBN_00216	CDS	228				hypothetical protein
GNJGOIBN_00216	gene	228				
GNJGOIBN_00217	CDS	3207	bepE_2			Efflux pump membrane transporter BepE
GNJGOIBN_00217	gene	3207	bepE_2			
GNJGOIBN_00218	CDS	1023	mdtA_2			Multidrug resistance protein MdtA
GNJGOIBN_00218	gene	1023	mdtA_2			
GNJGOIBN_00219	CDS	1797	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
GNJGOIBN_00219	gene	1797	ggt			
GNJGOIBN_00220	CDS	1011				hypothetical protein
GNJGOIBN_00220	gene	1011				
GNJGOIBN_00221	tRNA	76				tRNA-Phe(gaa)
GNJGOIBN_00221	gene	76				
GNJGOIBN_00222	CDS	630				hypothetical protein
GNJGOIBN_00222	gene	630				
GNJGOIBN_00223	CDS	327				hypothetical protein
GNJGOIBN_00223	gene	327				
GNJGOIBN_00224	CDS	588				hypothetical protein
GNJGOIBN_00224	gene	588				
GNJGOIBN_00225	CDS	609				hypothetical protein
GNJGOIBN_00225	gene	609				
GNJGOIBN_00226	CDS	924				hypothetical protein
GNJGOIBN_00226	gene	924				
GNJGOIBN_00227	CDS	2238	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
GNJGOIBN_00227	gene	2238	pfkA			
GNJGOIBN_00228	CDS	2208	polC_1	2.7.7.7		DNA polymerase III PolC-type
GNJGOIBN_00228	gene	2208	polC_1			
GNJGOIBN_00229	CDS	147				hypothetical protein
GNJGOIBN_00229	gene	147				
GNJGOIBN_00230	CDS	1902				hypothetical protein
GNJGOIBN_00230	gene	1902				
GNJGOIBN_00231	CDS	1044				hypothetical protein
GNJGOIBN_00231	gene	1044				
GNJGOIBN_00232	CDS	405				hypothetical protein
GNJGOIBN_00232	gene	405				
GNJGOIBN_00233	CDS	720	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
GNJGOIBN_00233	gene	720	coaX			
GNJGOIBN_00234	CDS	807	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GNJGOIBN_00234	gene	807	birA			
GNJGOIBN_00235	CDS	1431	glnG		COG2204	DNA-binding transcriptional regulator NtrC
GNJGOIBN_00235	gene	1431	glnG			
GNJGOIBN_00236	CDS	1107	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
GNJGOIBN_00236	gene	1107	glnL			
GNJGOIBN_00237	CDS	492				hypothetical protein
GNJGOIBN_00237	gene	492				
GNJGOIBN_00238	CDS	1416		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
GNJGOIBN_00238	gene	1416				
GNJGOIBN_00239	CDS	450				hypothetical protein
GNJGOIBN_00239	gene	450				
GNJGOIBN_00240	CDS	1098	nadA	2.5.1.72	COG0379	Quinolinate synthase A
