locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEKMHFBL_00021	gene	1554				
CEKMHFBL_00022	CDS	1221	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CEKMHFBL_00022	gene	1221	mshA_1			
CEKMHFBL_00023	CDS	1941	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
CEKMHFBL_00023	gene	1941	asnB_1			
CEKMHFBL_00024	CDS	1212	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CEKMHFBL_00024	gene	1212	mshA_2			
CEKMHFBL_00025	CDS	1926	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
CEKMHFBL_00025	gene	1926	asnB_2			
CEKMHFBL_00026	CDS	1215				hypothetical protein
CEKMHFBL_00026	gene	1215				
CEKMHFBL_00027	CDS	1317	algD	1.1.1.132	COG1004	GDP-mannose 6-dehydrogenase
CEKMHFBL_00027	gene	1317	algD			
CEKMHFBL_00028	CDS	1125	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CEKMHFBL_00028	gene	1125	mshA_3			
CEKMHFBL_00029	CDS	1380				hypothetical protein
CEKMHFBL_00029	gene	1380				
CEKMHFBL_00030	CDS	1329				hypothetical protein
CEKMHFBL_00030	gene	1329				
CEKMHFBL_00031	CDS	975				hypothetical protein
CEKMHFBL_00031	gene	975				
CEKMHFBL_00032	CDS	1212				hypothetical protein
CEKMHFBL_00032	gene	1212				
CEKMHFBL_00033	CDS	1470				hypothetical protein
CEKMHFBL_00033	gene	1470				
CEKMHFBL_00034	CDS	1161				hypothetical protein
CEKMHFBL_00034	gene	1161				
CEKMHFBL_00035	CDS	1239	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
CEKMHFBL_00035	gene	1239	rfbE			
CEKMHFBL_00036	CDS	918				hypothetical protein
CEKMHFBL_00036	gene	918				
CEKMHFBL_00037	CDS	744	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CEKMHFBL_00037	gene	744	ubiE_1			
CEKMHFBL_00038	CDS	792				hypothetical protein
CEKMHFBL_00038	gene	792				
CEKMHFBL_00039	CDS	882				hypothetical protein
CEKMHFBL_00039	gene	882				
CEKMHFBL_00040	CDS	1428				hypothetical protein
CEKMHFBL_00040	gene	1428				
CEKMHFBL_00041	CDS	717				hypothetical protein
CEKMHFBL_00041	gene	717				
CEKMHFBL_00042	CDS	1251				hypothetical protein
CEKMHFBL_00042	gene	1251				
CEKMHFBL_00043	CDS	1773	asnB_3	6.3.5.4		Putative asparagine synthetase [glutamine-hydrolyzing]
CEKMHFBL_00043	gene	1773	asnB_3			
CEKMHFBL_00044	CDS	222				hypothetical protein
CEKMHFBL_00044	gene	222				
CEKMHFBL_00045	CDS	1062				hypothetical protein
CEKMHFBL_00045	gene	1062				
CEKMHFBL_00046	CDS	2814				hypothetical protein
CEKMHFBL_00046	gene	2814				
CEKMHFBL_00047	CDS	2325	yhgF		COG2183	Protein YhgF
CEKMHFBL_00047	gene	2325	yhgF			
CEKMHFBL_00048	CDS	432	fliW		COG1699	Flagellar assembly factor FliW
CEKMHFBL_00048	gene	432	fliW			
CEKMHFBL_00049	CDS	453				hypothetical protein
CEKMHFBL_00049	gene	453				
CEKMHFBL_00050	CDS	591				hypothetical protein
CEKMHFBL_00050	gene	591				
CEKMHFBL_00051	tRNA	92				tRNA-Thr(agt)
CEKMHFBL_00051	gene	92				
CEKMHFBL_00052	CDS	1698				hypothetical protein
CEKMHFBL_00052	gene	1698				
CEKMHFBL_00053	CDS	972	cheV_1		COG0784	Chemotaxis protein CheV
CEKMHFBL_00053	gene	972	cheV_1			
CEKMHFBL_00054	CDS	939	cheV_2		COG0784	Chemotaxis protein CheV
CEKMHFBL_00054	gene	939	cheV_2			
CEKMHFBL_00055	CDS	390	cheY_1		COG0784	Chemotaxis protein CheY
CEKMHFBL_00055	gene	390	cheY_1			
CEKMHFBL_00056	CDS	855				hypothetical protein
CEKMHFBL_00056	gene	855				
CEKMHFBL_00057	CDS	1938	cheA_1	2.7.13.3	COG0643	Chemotaxis protein CheA
CEKMHFBL_00057	gene	1938	cheA_1			
CEKMHFBL_00058	CDS	1140	flhB		COG1377	Flagellar biosynthetic protein FlhB
CEKMHFBL_00058	gene	1140	flhB			
CEKMHFBL_00059	CDS	2085	flhA		COG1298	Flagellar biosynthesis protein FlhA
CEKMHFBL_00059	gene	2085	flhA			
CEKMHFBL_00060	CDS	1347	flhF		COG1419	Flagellar biosynthesis protein FlhF
CEKMHFBL_00060	gene	1347	flhF			
CEKMHFBL_00061	CDS	885	ylxH		COG0455	Flagellum site-determining protein YlxH
CEKMHFBL_00061	gene	885	ylxH			
CEKMHFBL_00062	CDS	750	fliA		COG1191	RNA polymerase sigma factor FliA
CEKMHFBL_00062	gene	750	fliA			
CEKMHFBL_00063	CDS	741	pomA		COG1291	Chemotaxis protein PomA
CEKMHFBL_00063	gene	741	pomA			
CEKMHFBL_00064	CDS	819	motB_1		COG1360	Motility protein B
CEKMHFBL_00064	gene	819	motB_1			
CEKMHFBL_00065	CDS	465				hypothetical protein
CEKMHFBL_00065	gene	465				
CEKMHFBL_00066	CDS	282				hypothetical protein
CEKMHFBL_00066	gene	282				
CEKMHFBL_00067	CDS	717				hypothetical protein
CEKMHFBL_00067	gene	717				
CEKMHFBL_00068	CDS	405	flgB		COG1815	Flagellar basal body rod protein FlgB
CEKMHFBL_00068	gene	405	flgB			
CEKMHFBL_00069	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
CEKMHFBL_00069	gene	405	flgC			
CEKMHFBL_00070	CDS	681	flgD		COG1843	Basal-body rod modification protein FlgD
CEKMHFBL_00070	gene	681	flgD			
CEKMHFBL_00071	CDS	1251	flgE		COG1749	Flagellar hook protein FlgE
CEKMHFBL_00071	gene	1251	flgE			
CEKMHFBL_00072	CDS	750	flgF		COG4787	Flagellar basal-body rod protein FlgF
CEKMHFBL_00072	gene	750	flgF			
CEKMHFBL_00073	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
CEKMHFBL_00073	gene	783	flgG			
CEKMHFBL_00074	CDS	675	flgH			Flagellar L-ring protein
CEKMHFBL_00074	gene	675	flgH			
CEKMHFBL_00075	CDS	1137	flgI			Flagellar P-ring protein
CEKMHFBL_00075	gene	1137	flgI			
CEKMHFBL_00076	CDS	936	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
CEKMHFBL_00076	gene	936	flgJ			
CEKMHFBL_00077	CDS	2046				hypothetical protein
CEKMHFBL_00077	gene	2046				
CEKMHFBL_00078	CDS	1350				hypothetical protein
CEKMHFBL_00078	gene	1350				
CEKMHFBL_00079	CDS	552				hypothetical protein
CEKMHFBL_00079	gene	552				
CEKMHFBL_00080	CDS	297				hypothetical protein
CEKMHFBL_00080	gene	297				
CEKMHFBL_00081	CDS	2109	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
CEKMHFBL_00081	gene	2109	metG			
CEKMHFBL_00082	CDS	948	thiE_1	2.5.1.3		Thiamine-phosphate synthase
CEKMHFBL_00082	gene	948	thiE_1			
CEKMHFBL_00083	CDS	936				hypothetical protein
CEKMHFBL_00083	gene	936				
CEKMHFBL_00084	CDS	1236				hypothetical protein
CEKMHFBL_00084	gene	1236				
CEKMHFBL_00085	CDS	1203	amtB_1			Ammonia channel
CEKMHFBL_00085	gene	1203	amtB_1			
CEKMHFBL_00086	CDS	768	zapD		COG4582	Cell division protein ZapD
CEKMHFBL_00086	gene	768	zapD			
CEKMHFBL_00087	CDS	624	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CEKMHFBL_00087	gene	624	coaE			
CEKMHFBL_00088	CDS	699				hypothetical protein
CEKMHFBL_00088	gene	699				
CEKMHFBL_00089	CDS	1362	trpB_1	4.2.1.20		Tryptophan synthase beta chain
CEKMHFBL_00089	gene	1362	trpB_1			
CEKMHFBL_00090	CDS	420	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
CEKMHFBL_00090	gene	420	speH			
CEKMHFBL_00091	CDS	492				hypothetical protein
CEKMHFBL_00091	gene	492				
CEKMHFBL_00092	CDS	1506	comM		COG0606	Competence protein ComM
CEKMHFBL_00092	gene	1506	comM			
CEKMHFBL_00093	CDS	246	yqiC		COG2960	putative protein YqiC
CEKMHFBL_00093	gene	246	yqiC			
CEKMHFBL_00094	CDS	132				hypothetical protein
CEKMHFBL_00094	gene	132				
CEKMHFBL_00095	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
CEKMHFBL_00095	gene	339	glnK			
CEKMHFBL_00096	CDS	1485	amtB_2			Ammonia channel
CEKMHFBL_00096	gene	1485	amtB_2			
CEKMHFBL_00097	CDS	276				hypothetical protein
CEKMHFBL_00097	gene	276				
CEKMHFBL_00098	CDS	3477	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
CEKMHFBL_00098	gene	3477	dnaE			
CEKMHFBL_00099	CDS	624				hypothetical protein
CEKMHFBL_00099	gene	624				
CEKMHFBL_00100	CDS	1356				hypothetical protein
CEKMHFBL_00100	gene	1356				
CEKMHFBL_00101	CDS	975	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
CEKMHFBL_00101	gene	975	qorA			
CEKMHFBL_00102	CDS	2175	uvrD	3.6.4.12	COG0210	DNA helicase II
CEKMHFBL_00102	gene	2175	uvrD			
CEKMHFBL_00103	CDS	462				hypothetical protein
CEKMHFBL_00103	gene	462				
CEKMHFBL_00104	CDS	2829	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
CEKMHFBL_00104	gene	2829	rcsC_1			
CEKMHFBL_00105	CDS	651				hypothetical protein
CEKMHFBL_00105	gene	651				
CEKMHFBL_00106	CDS	1956	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
CEKMHFBL_00106	gene	1956	slt			
CEKMHFBL_00107	CDS	966				hypothetical protein
CEKMHFBL_00107	gene	966				
CEKMHFBL_00108	CDS	1230	cca		COG0617	Multifunctional CCA protein
CEKMHFBL_00108	gene	1230	cca			
CEKMHFBL_00109	CDS	1164				hypothetical protein
CEKMHFBL_00109	gene	1164				
CEKMHFBL_00110	CDS	843				hypothetical protein
CEKMHFBL_00110	gene	843				
CEKMHFBL_00111	CDS	738	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CEKMHFBL_00111	gene	738	fabG_1			
CEKMHFBL_00112	CDS	942	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
CEKMHFBL_00112	gene	942	ttcA			
CEKMHFBL_00113	CDS	897				hypothetical protein
CEKMHFBL_00113	gene	897				
CEKMHFBL_00114	CDS	468	fur		COG0735	Ferric uptake regulation protein
CEKMHFBL_00114	gene	468	fur			
CEKMHFBL_00115	CDS	483	bamE			Outer membrane protein assembly factor BamE
CEKMHFBL_00115	gene	483	bamE			
CEKMHFBL_00116	CDS	807	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
CEKMHFBL_00116	gene	807	dapB			
CEKMHFBL_00117	CDS	1164	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
CEKMHFBL_00117	gene	1164	carA			
CEKMHFBL_00118	CDS	3207	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
CEKMHFBL_00118	gene	3207	carB			
CEKMHFBL_00119	CDS	477	greA		COG0782	Transcription elongation factor GreA
CEKMHFBL_00119	gene	477	greA			
CEKMHFBL_00120	CDS	465				hypothetical protein
CEKMHFBL_00120	gene	465				
CEKMHFBL_00121	CDS	360				hypothetical protein
CEKMHFBL_00121	gene	360				
CEKMHFBL_00122	CDS	621	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
CEKMHFBL_00122	gene	621	rlmE			
CEKMHFBL_00123	CDS	1878	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
CEKMHFBL_00123	gene	1878	ftsH_1			
CEKMHFBL_00124	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
CEKMHFBL_00124	gene	849	folP			
CEKMHFBL_00125	CDS	1368	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CEKMHFBL_00125	gene	1368	glmM			
CEKMHFBL_00126	CDS	1212				hypothetical protein
CEKMHFBL_00126	gene	1212				
CEKMHFBL_00127	CDS	582				hypothetical protein
CEKMHFBL_00127	gene	582				
CEKMHFBL_00128	CDS	1065	yjiA		COG0523	putative GTP-binding protein YjiA
CEKMHFBL_00128	gene	1065	yjiA			
CEKMHFBL_00129	CDS	456				hypothetical protein
CEKMHFBL_00129	gene	456				
CEKMHFBL_00130	CDS	507	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
CEKMHFBL_00130	gene	507	msrB_1			
CEKMHFBL_00131	CDS	606	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
CEKMHFBL_00131	gene	606	msrA			
CEKMHFBL_00132	CDS	1191	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CEKMHFBL_00132	gene	1191	rlmI			
CEKMHFBL_00133	CDS	375				hypothetical protein
CEKMHFBL_00133	gene	375				
CEKMHFBL_00134	CDS	630				hypothetical protein
CEKMHFBL_00134	gene	630				
CEKMHFBL_00135	CDS	474				hypothetical protein
CEKMHFBL_00135	gene	474				
CEKMHFBL_00136	CDS	132				hypothetical protein
CEKMHFBL_00136	gene	132				
CEKMHFBL_00137	CDS	654				hypothetical protein
CEKMHFBL_00137	gene	654				
CEKMHFBL_00138	CDS	1005				hypothetical protein
CEKMHFBL_00138	gene	1005				
CEKMHFBL_00139	CDS	864				hypothetical protein
CEKMHFBL_00139	gene	864				
CEKMHFBL_00140	CDS	918				hypothetical protein
CEKMHFBL_00140	gene	918				
CEKMHFBL_00141	CDS	306				hypothetical protein
CEKMHFBL_00141	gene	306				
CEKMHFBL_00142	CDS	1182	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
CEKMHFBL_00142	gene	1182	metZ			
CEKMHFBL_00143	CDS	1527	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
CEKMHFBL_00143	gene	1527	purF			
CEKMHFBL_00144	CDS	489	cvpA		COG1286	Colicin V production protein
CEKMHFBL_00144	gene	489	cvpA			
CEKMHFBL_00145	CDS	921	dedD			Cell division protein DedD
CEKMHFBL_00145	gene	921	dedD			
CEKMHFBL_00146	CDS	1335	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
CEKMHFBL_00146	gene	1335	folC			
CEKMHFBL_00147	CDS	882	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
CEKMHFBL_00147	gene	882	accD			
CEKMHFBL_00148	CDS	822	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
CEKMHFBL_00148	gene	822	trpA			
CEKMHFBL_00149	CDS	1206	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
CEKMHFBL_00149	gene	1206	trpB_2			
CEKMHFBL_00150	CDS	648	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
CEKMHFBL_00150	gene	648	trpF			
CEKMHFBL_00151	CDS	825	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CEKMHFBL_00151	gene	825	truA			
CEKMHFBL_00152	CDS	597				hypothetical protein
CEKMHFBL_00152	gene	597				
CEKMHFBL_00153	CDS	3081				hypothetical protein
CEKMHFBL_00153	gene	3081				
CEKMHFBL_00154	CDS	1131	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
CEKMHFBL_00154	gene	1131	asd			
CEKMHFBL_00155	CDS	663	leuD1_1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
CEKMHFBL_00155	gene	663	leuD1_1			
CEKMHFBL_00156	CDS	129				hypothetical protein
CEKMHFBL_00156	gene	129				
CEKMHFBL_00157	CDS	1407	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
CEKMHFBL_00157	gene	1407	leuC_1			
CEKMHFBL_00158	CDS	846	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CEKMHFBL_00158	gene	846	bepA_1			
CEKMHFBL_00159	CDS	1194	hcaT			putative 3-phenylpropionic acid transporter
CEKMHFBL_00159	gene	1194	hcaT			
CEKMHFBL_00160	CDS	252				hypothetical protein
CEKMHFBL_00160	gene	252				
CEKMHFBL_00161	CDS	1104	aroC	4.2.3.5	COG0082	Chorismate synthase
CEKMHFBL_00161	gene	1104	aroC			
CEKMHFBL_00162	CDS	168				hypothetical protein
CEKMHFBL_00162	gene	168				
CEKMHFBL_00163	CDS	1176	rfnT			Riboflavin transporter RfnT
CEKMHFBL_00163	gene	1176	rfnT			
CEKMHFBL_00164	CDS	963				hypothetical protein
CEKMHFBL_00164	gene	963				
CEKMHFBL_00165	CDS	591				hypothetical protein
CEKMHFBL_00165	gene	591				
CEKMHFBL_00166	CDS	192				hypothetical protein
CEKMHFBL_00166	gene	192				
CEKMHFBL_00167	CDS	810	hpnC	4.2.3.156	COG1562	Hydroxysqualene synthase
CEKMHFBL_00167	gene	810	hpnC			
CEKMHFBL_00168	tRNA	85				tRNA-Leu(tag)
CEKMHFBL_00168	gene	85				
CEKMHFBL_00169	CDS	879				hypothetical protein
CEKMHFBL_00169	gene	879				
CEKMHFBL_00170	CDS	237				hypothetical protein
CEKMHFBL_00170	gene	237				
CEKMHFBL_00171	CDS	207				hypothetical protein
CEKMHFBL_00171	gene	207				
CEKMHFBL_00172	CDS	1467	ubiB_1	2.7.-.-		protein kinase UbiB
CEKMHFBL_00172	gene	1467	ubiB_1			
CEKMHFBL_00173	CDS	168				hypothetical protein
CEKMHFBL_00173	gene	168				
CEKMHFBL_00174	CDS	411				hypothetical protein
CEKMHFBL_00174	gene	411				
CEKMHFBL_00175	CDS	1212				hypothetical protein
CEKMHFBL_00175	gene	1212				
CEKMHFBL_00176	CDS	3048				hypothetical protein
CEKMHFBL_00176	gene	3048				
CEKMHFBL_00177	CDS	771				hypothetical protein
CEKMHFBL_00177	gene	771				
CEKMHFBL_00178	CDS	678	crp_1			CRP-like cAMP-activated global transcriptional regulator
CEKMHFBL_00178	gene	678	crp_1			
CEKMHFBL_00179	CDS	306	cyt_1		COG4654	Cytochrome c-552
CEKMHFBL_00179	gene	306	cyt_1			
CEKMHFBL_00180	CDS	1734	nirS_1	1.7.2.1	COG2010	Nitrite reductase
CEKMHFBL_00180	gene	1734	nirS_1			
CEKMHFBL_00181	CDS	939				hypothetical protein
CEKMHFBL_00181	gene	939				
CEKMHFBL_00182	CDS	3510				hypothetical protein
CEKMHFBL_00182	gene	3510				
CEKMHFBL_00183	CDS	1266				hypothetical protein
CEKMHFBL_00183	gene	1266				
CEKMHFBL_00184	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CEKMHFBL_00184	gene	1266	murA			
CEKMHFBL_00185	CDS	249	ibaG		COG5007	Acid stress protein IbaG
CEKMHFBL_00185	gene	249	ibaG			
CEKMHFBL_00186	CDS	753	yadH_1		COG0842	Inner membrane transport permease YadH
CEKMHFBL_00186	gene	753	yadH_1			
CEKMHFBL_00187	CDS	924	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
CEKMHFBL_00187	gene	924	yadG_1			
CEKMHFBL_00188	CDS	294				hypothetical protein
CEKMHFBL_00188	gene	294				
CEKMHFBL_00189	CDS	618				hypothetical protein
CEKMHFBL_00189	gene	618				
CEKMHFBL_00190	CDS	726	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
CEKMHFBL_00190	gene	726	mlaA			
CEKMHFBL_00191	CDS	471	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
CEKMHFBL_00191	gene	471	mlaD			
CEKMHFBL_00192	CDS	813	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
CEKMHFBL_00192	gene	813	mlaE			
CEKMHFBL_00193	CDS	819	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
CEKMHFBL_00193	gene	819	mlaF			
CEKMHFBL_00194	CDS	1458	zraR_1		COG2204	Transcriptional regulatory protein ZraR
CEKMHFBL_00194	gene	1458	zraR_1			
CEKMHFBL_00195	CDS	1587				hypothetical protein
CEKMHFBL_00195	gene	1587				
CEKMHFBL_00196	CDS	1839				hypothetical protein
CEKMHFBL_00196	gene	1839				
CEKMHFBL_00197	CDS	1257				hypothetical protein
CEKMHFBL_00197	gene	1257				
CEKMHFBL_00198	CDS	1713				hypothetical protein
CEKMHFBL_00198	gene	1713				
CEKMHFBL_00199	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
CEKMHFBL_00199	gene	1203	epsF_1			
CEKMHFBL_00200	CDS	1545				hypothetical protein
CEKMHFBL_00200	gene	1545				
CEKMHFBL_00201	CDS	636				hypothetical protein
CEKMHFBL_00201	gene	636				
CEKMHFBL_00202	CDS	447				hypothetical protein
CEKMHFBL_00202	gene	447				
CEKMHFBL_00203	CDS	987				hypothetical protein
CEKMHFBL_00203	gene	987				
CEKMHFBL_00204	CDS	741				hypothetical protein
CEKMHFBL_00204	gene	741				
CEKMHFBL_00205	CDS	1293				hypothetical protein
CEKMHFBL_00205	gene	1293				
CEKMHFBL_00206	CDS	1728				hypothetical protein
CEKMHFBL_00206	gene	1728				
CEKMHFBL_00207	CDS	702				hypothetical protein
CEKMHFBL_00207	gene	702				
CEKMHFBL_00208	CDS	1968	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
CEKMHFBL_00208	gene	1968	kefC_1			
CEKMHFBL_00209	CDS	984	kdsD_1	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
CEKMHFBL_00209	gene	984	kdsD_1			
CEKMHFBL_00210	CDS	549	kdsC_1	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
CEKMHFBL_00210	gene	549	kdsC_1			
CEKMHFBL_00211	CDS	597	lptC_1			Lipopolysaccharide export system protein LptC
CEKMHFBL_00211	gene	597	lptC_1			
CEKMHFBL_00212	CDS	609	lptA_1			Lipopolysaccharide export system protein LptA
CEKMHFBL_00212	gene	609	lptA_1			
CEKMHFBL_00213	CDS	558				hypothetical protein
CEKMHFBL_00213	gene	558				
CEKMHFBL_00214	CDS	549				hypothetical protein
CEKMHFBL_00214	gene	549				
CEKMHFBL_00215	CDS	759				hypothetical protein
CEKMHFBL_00215	gene	759				
CEKMHFBL_00216	CDS	3963				hypothetical protein
CEKMHFBL_00216	gene	3963				
CEKMHFBL_00217	CDS	1038	xerC_1			Tyrosine recombinase XerC
CEKMHFBL_00217	gene	1038	xerC_1			
CEKMHFBL_00218	CDS	294				hypothetical protein
CEKMHFBL_00218	gene	294				
CEKMHFBL_00219	CDS	330				hypothetical protein
CEKMHFBL_00219	gene	330				
CEKMHFBL_00220	CDS	1176				hypothetical protein
CEKMHFBL_00220	gene	1176				
CEKMHFBL_00221	CDS	924				hypothetical protein
CEKMHFBL_00221	gene	924				
CEKMHFBL_00222	CDS	759	liaR		COG2197	Transcriptional regulatory protein LiaR
CEKMHFBL_00222	gene	759	liaR			
CEKMHFBL_00223	CDS	1446				hypothetical protein
CEKMHFBL_00223	gene	1446				
CEKMHFBL_00224	CDS	234				hypothetical protein
CEKMHFBL_00224	gene	234				
CEKMHFBL_00225	CDS	900	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
CEKMHFBL_00225	gene	900	glyQ			
CEKMHFBL_00226	CDS	2073	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
CEKMHFBL_00226	gene	2073	glyS			
CEKMHFBL_00227	CDS	537		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
CEKMHFBL_00227	gene	537				
CEKMHFBL_00228	CDS	744				hypothetical protein
CEKMHFBL_00228	gene	744				
CEKMHFBL_00229	CDS	765				hypothetical protein
CEKMHFBL_00229	gene	765				
CEKMHFBL_00230	CDS	483				hypothetical protein
CEKMHFBL_00230	gene	483				
CEKMHFBL_00231	CDS	360				hypothetical protein
CEKMHFBL_00231	gene	360				
CEKMHFBL_00232	CDS	828				hypothetical protein
CEKMHFBL_00232	gene	828				
CEKMHFBL_00233	CDS	549				hypothetical protein
CEKMHFBL_00233	gene	549				
CEKMHFBL_00234	CDS	1194				hypothetical protein
CEKMHFBL_00234	gene	1194				
CEKMHFBL_00235	CDS	387	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CEKMHFBL_00235	gene	387	gloA			
CEKMHFBL_00236	CDS	603				hypothetical protein
CEKMHFBL_00236	gene	603				
CEKMHFBL_00237	CDS	948				hypothetical protein
CEKMHFBL_00237	gene	948				
CEKMHFBL_00238	CDS	750				hypothetical protein
CEKMHFBL_00238	gene	750				
CEKMHFBL_00239	CDS	1005				hypothetical protein
CEKMHFBL_00239	gene	1005				
