locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFLDHLJO_00046	CDS	2070	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
BFLDHLJO_00046	gene	2070	nuoL			
BFLDHLJO_00047	CDS	1485	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
BFLDHLJO_00047	gene	1485	nuoM			
BFLDHLJO_00048	CDS	1488	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
BFLDHLJO_00048	gene	1488	nuoN			
BFLDHLJO_00049	CDS	561	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
BFLDHLJO_00049	gene	561	nudF_1			
BFLDHLJO_00050	CDS	3192	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
BFLDHLJO_00050	gene	3192	barA			
BFLDHLJO_00051	CDS	1158		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
BFLDHLJO_00051	gene	1158				
BFLDHLJO_00052	CDS	699				hypothetical protein
BFLDHLJO_00052	gene	699				
BFLDHLJO_00053	CDS	1656	prfC		COG4108	Peptide chain release factor 3
BFLDHLJO_00053	gene	1656	prfC			
BFLDHLJO_00054	CDS	213				hypothetical protein
BFLDHLJO_00054	gene	213				
BFLDHLJO_00055	CDS	828				hypothetical protein
BFLDHLJO_00055	gene	828				
BFLDHLJO_00056	CDS	1260		5.3.1.29		Putative thiazole biosynthetic enzyme
BFLDHLJO_00056	gene	1260				
BFLDHLJO_00057	CDS	894	yrpC	5.1.1.3	COG0796	Glutamate racemase 2
BFLDHLJO_00057	gene	894	yrpC			
BFLDHLJO_00058	CDS	1521	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
BFLDHLJO_00058	gene	1521	fumB			
BFLDHLJO_00059	CDS	558				hypothetical protein
BFLDHLJO_00059	gene	558				
BFLDHLJO_00060	CDS	1965	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BFLDHLJO_00060	gene	1965	acs_1			
BFLDHLJO_00061	CDS	1911	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BFLDHLJO_00061	gene	1911	guaB_1			
BFLDHLJO_00062	CDS	732				hypothetical protein
BFLDHLJO_00062	gene	732				
BFLDHLJO_00063	CDS	210				hypothetical protein
BFLDHLJO_00063	gene	210				
BFLDHLJO_00064	CDS	1992	actP_1		COG4147	Cation/acetate symporter ActP
BFLDHLJO_00064	gene	1992	actP_1			
BFLDHLJO_00065	CDS	273				hypothetical protein
BFLDHLJO_00065	gene	273				
BFLDHLJO_00066	CDS	1368	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
BFLDHLJO_00066	gene	1368	glmM			
BFLDHLJO_00067	CDS	867	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BFLDHLJO_00067	gene	867	folP			
BFLDHLJO_00068	CDS	1890	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BFLDHLJO_00068	gene	1890	ftsH_1			
BFLDHLJO_00069	CDS	621	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
BFLDHLJO_00069	gene	621	rlmE			
BFLDHLJO_00070	CDS	360			COG1534	RNA-binding protein
BFLDHLJO_00070	gene	360				
BFLDHLJO_00071	CDS	465				hypothetical protein
BFLDHLJO_00071	gene	465				
BFLDHLJO_00072	CDS	477	greA		COG0782	Transcription elongation factor GreA
BFLDHLJO_00072	gene	477	greA			
BFLDHLJO_00073	CDS	3207	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BFLDHLJO_00073	gene	3207	carB			
BFLDHLJO_00074	CDS	1158	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
BFLDHLJO_00074	gene	1158	carA_1			
BFLDHLJO_00075	CDS	765	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
BFLDHLJO_00075	gene	765	dapB			
BFLDHLJO_00076	CDS	483	bamE_1		COG2913	Outer membrane protein assembly factor BamE
BFLDHLJO_00076	gene	483	bamE_1			
BFLDHLJO_00077	CDS	474	fur		COG0735	Ferric uptake regulation protein
BFLDHLJO_00077	gene	474	fur			
BFLDHLJO_00078	CDS	882	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
BFLDHLJO_00078	gene	882	mepM_1			
BFLDHLJO_00079	CDS	213			COG2321	putative protein
BFLDHLJO_00079	gene	213				
BFLDHLJO_00080	CDS	1125	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
BFLDHLJO_00080	gene	1125	pitA_1			
BFLDHLJO_00081	CDS	657				hypothetical protein
BFLDHLJO_00081	gene	657				
BFLDHLJO_00082	CDS	132				hypothetical protein
BFLDHLJO_00082	gene	132				
BFLDHLJO_00083	CDS	477				hypothetical protein
BFLDHLJO_00083	gene	477				
BFLDHLJO_00084	CDS	636	ypmQ_1		COG1999	SCO1 protein 
BFLDHLJO_00084	gene	636	ypmQ_1			
BFLDHLJO_00085	CDS	378				hypothetical protein
BFLDHLJO_00085	gene	378				
BFLDHLJO_00086	CDS	1191	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BFLDHLJO_00086	gene	1191	rlmI			
BFLDHLJO_00087	CDS	636	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
BFLDHLJO_00087	gene	636	msrA2			
BFLDHLJO_00088	CDS	519	msrB_1	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
BFLDHLJO_00088	gene	519	msrB_1			
BFLDHLJO_00089	CDS	831				hypothetical protein
BFLDHLJO_00089	gene	831				
BFLDHLJO_00090	CDS	1062	yjiA		COG0523	putative GTP-binding protein YjiA
BFLDHLJO_00090	gene	1062	yjiA			
BFLDHLJO_00091	CDS	1242				hypothetical protein
BFLDHLJO_00091	gene	1242				
BFLDHLJO_00092	CDS	537	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BFLDHLJO_00092	gene	537	hslV			
BFLDHLJO_00093	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BFLDHLJO_00093	gene	1332	hslU			
BFLDHLJO_00094	CDS	429				hypothetical protein
BFLDHLJO_00094	gene	429				
BFLDHLJO_00095	CDS	744				hypothetical protein
BFLDHLJO_00095	gene	744				
BFLDHLJO_00096	CDS	1599	aceB	2.3.3.9	COG2225	Malate synthase A
BFLDHLJO_00096	gene	1599	aceB			
BFLDHLJO_00097	CDS	939	dmlR_1			HTH-type transcriptional regulator DmlR
BFLDHLJO_00097	gene	939	dmlR_1			
BFLDHLJO_00098	CDS	408				hypothetical protein
BFLDHLJO_00098	gene	408				
BFLDHLJO_00099	CDS	750		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
BFLDHLJO_00099	gene	750				
BFLDHLJO_00100	CDS	966				hypothetical protein
BFLDHLJO_00100	gene	966				
BFLDHLJO_00101	CDS	1299	aceA	4.1.3.1	COG2224	Isocitrate lyase
BFLDHLJO_00101	gene	1299	aceA			
BFLDHLJO_00102	CDS	198				hypothetical protein
BFLDHLJO_00102	gene	198				
BFLDHLJO_00103	CDS	513				hypothetical protein
BFLDHLJO_00103	gene	513				
BFLDHLJO_00104	CDS	495		4.1.3.17		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
BFLDHLJO_00104	gene	495				
BFLDHLJO_00105	CDS	2259	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
BFLDHLJO_00105	gene	2259	clpA			
BFLDHLJO_00106	CDS	309	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
BFLDHLJO_00106	gene	309	clpS			
BFLDHLJO_00107	CDS	204	cspD		COG1278	Cold shock-like protein CspD
BFLDHLJO_00107	gene	204	cspD			
BFLDHLJO_00108	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
BFLDHLJO_00108	gene	483	moaC			
BFLDHLJO_00109	CDS	1464	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
BFLDHLJO_00109	gene	1464	bepA_1			
BFLDHLJO_00110	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
BFLDHLJO_00110	gene	228	tusA			
BFLDHLJO_00111	CDS	1779	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
BFLDHLJO_00111	gene	1779	pabB			
BFLDHLJO_00112	CDS	2823	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BFLDHLJO_00112	gene	2823	valS			
BFLDHLJO_00113	CDS	495				hypothetical protein
BFLDHLJO_00113	gene	495				
BFLDHLJO_00114	CDS	435				hypothetical protein
BFLDHLJO_00114	gene	435				
BFLDHLJO_00115	CDS	1497	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
BFLDHLJO_00115	gene	1497	pepA			
BFLDHLJO_00116	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
BFLDHLJO_00116	gene	1080	lptF			
BFLDHLJO_00117	CDS	1074	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BFLDHLJO_00117	gene	1074	lptG			
BFLDHLJO_00118	CDS	405				hypothetical protein
BFLDHLJO_00118	gene	405				
BFLDHLJO_00119	CDS	597				hypothetical protein
BFLDHLJO_00119	gene	597				
BFLDHLJO_00120	CDS	378				hypothetical protein
BFLDHLJO_00120	gene	378				
BFLDHLJO_00121	CDS	498	ecfG			ECF RNA polymerase sigma factor EcfG
BFLDHLJO_00121	gene	498	ecfG			
BFLDHLJO_00122	CDS	1713	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
BFLDHLJO_00122	gene	1713	ilvI			
BFLDHLJO_00123	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
BFLDHLJO_00123	gene	492	ilvH			
BFLDHLJO_00124	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BFLDHLJO_00124	gene	1017	ilvC			
BFLDHLJO_00125	CDS	780	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
BFLDHLJO_00125	gene	780	pcs			
BFLDHLJO_00126	CDS	1539	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
BFLDHLJO_00126	gene	1539	leuA_1			
BFLDHLJO_00127	CDS	369				hypothetical protein
BFLDHLJO_00127	gene	369				
BFLDHLJO_00128	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
BFLDHLJO_00128	gene	594				
BFLDHLJO_00129	CDS	1527				hypothetical protein
BFLDHLJO_00129	gene	1527				
BFLDHLJO_00130	CDS	255	rpsP		COG0228	30S ribosomal protein S16
BFLDHLJO_00130	gene	255	rpsP			
BFLDHLJO_00131	CDS	609	rimM		COG0806	Ribosome maturation factor RimM
BFLDHLJO_00131	gene	609	rimM			
BFLDHLJO_00132	CDS	789	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BFLDHLJO_00132	gene	789	trmD			
BFLDHLJO_00133	CDS	366	rplS		COG0335	50S ribosomal protein L19
BFLDHLJO_00133	gene	366	rplS			
BFLDHLJO_00134	CDS	819	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
BFLDHLJO_00134	gene	819	folE2			
BFLDHLJO_00135	CDS	1893	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BFLDHLJO_00135	gene	1893	dxs			
BFLDHLJO_00136	CDS	930	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
BFLDHLJO_00136	gene	930	ispA			
BFLDHLJO_00137	CDS	288	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
BFLDHLJO_00137	gene	288	xseB			
BFLDHLJO_00138	CDS	366				hypothetical protein
BFLDHLJO_00138	gene	366				
BFLDHLJO_00139	CDS	849		2.8.1.1	COG2897	Thiosulfate sulfurtransferase
BFLDHLJO_00139	gene	849				
BFLDHLJO_00140	CDS	624				hypothetical protein
BFLDHLJO_00140	gene	624				
BFLDHLJO_00141	CDS	1839		3.4.21.-		Thermophilic serine proteinase
BFLDHLJO_00141	gene	1839				
BFLDHLJO_00142	CDS	2778	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
BFLDHLJO_00142	gene	2778	bepA_2			
BFLDHLJO_00143	CDS	1305				hypothetical protein
BFLDHLJO_00143	gene	1305				
BFLDHLJO_00144	CDS	684				hypothetical protein
BFLDHLJO_00144	gene	684				
BFLDHLJO_00145	CDS	660	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
BFLDHLJO_00145	gene	660	mltF			
BFLDHLJO_00146	CDS	510	xcpT_1		COG2165	Type II secretion system protein G
BFLDHLJO_00146	gene	510	xcpT_1			
BFLDHLJO_00147	CDS	1206	epsF_1		COG1459	Type II secretion system protein F
BFLDHLJO_00147	gene	1206	epsF_1			
BFLDHLJO_00148	CDS	1713	epsE_1		COG2804	Type II secretion system protein E
BFLDHLJO_00148	gene	1713	epsE_1			
BFLDHLJO_00149	CDS	894				hypothetical protein
BFLDHLJO_00149	gene	894				
BFLDHLJO_00150	CDS	606				hypothetical protein
BFLDHLJO_00150	gene	606				
BFLDHLJO_00151	CDS	642				hypothetical protein
BFLDHLJO_00151	gene	642				
BFLDHLJO_00152	CDS	594				hypothetical protein
BFLDHLJO_00152	gene	594				
BFLDHLJO_00153	CDS	2439	pilQ_1			Type IV pilus biogenesis and competence protein PilQ
BFLDHLJO_00153	gene	2439	pilQ_1			
BFLDHLJO_00154	CDS	567	epsG		COG2165	Type II secretion system protein G
BFLDHLJO_00154	gene	567	epsG			
BFLDHLJO_00155	CDS	399	xcpT_2		COG2165	Type II secretion system protein G
BFLDHLJO_00155	gene	399	xcpT_2			
BFLDHLJO_00156	CDS	621				hypothetical protein
BFLDHLJO_00156	gene	621				
BFLDHLJO_00157	CDS	774				hypothetical protein
BFLDHLJO_00157	gene	774				
BFLDHLJO_00158	CDS	552				hypothetical protein
BFLDHLJO_00158	gene	552				
BFLDHLJO_00159	CDS	438				hypothetical protein
BFLDHLJO_00159	gene	438				
BFLDHLJO_00160	CDS	1047				hypothetical protein
BFLDHLJO_00160	gene	1047				
BFLDHLJO_00161	CDS	654				hypothetical protein
BFLDHLJO_00161	gene	654				
BFLDHLJO_00162	CDS	198				hypothetical protein
BFLDHLJO_00162	gene	198				
BFLDHLJO_00163	CDS	396	hsdR_2	3.1.21.3		Type I restriction enzyme EcoR124II R protein
BFLDHLJO_00163	gene	396	hsdR_2			
BFLDHLJO_00164	CDS	387				hypothetical protein
BFLDHLJO_00164	gene	387				
BFLDHLJO_00165	CDS	1164	hsdR_3	3.1.21.3		Type I restriction enzyme EcoR124II R protein
BFLDHLJO_00165	gene	1164	hsdR_3			
BFLDHLJO_00166	CDS	213				hypothetical protein
BFLDHLJO_00166	gene	213				
BFLDHLJO_00167	CDS	480				hypothetical protein
BFLDHLJO_00167	gene	480				
BFLDHLJO_00168	CDS	546				hypothetical protein
BFLDHLJO_00168	gene	546				
BFLDHLJO_00169	CDS	360				hypothetical protein
BFLDHLJO_00169	gene	360				
BFLDHLJO_00170	CDS	960				hypothetical protein
BFLDHLJO_00170	gene	960				
BFLDHLJO_00171	CDS	309				hypothetical protein
BFLDHLJO_00171	gene	309				
BFLDHLJO_00172	tRNA	76				tRNA-Lys(ttt)
BFLDHLJO_00172	gene	76				
BFLDHLJO_00173	CDS	1023				hypothetical protein
BFLDHLJO_00173	gene	1023				
BFLDHLJO_00174	CDS	804				hypothetical protein
BFLDHLJO_00174	gene	804				
BFLDHLJO_00175	CDS	333				hypothetical protein
BFLDHLJO_00175	gene	333				
BFLDHLJO_00176	CDS	1026	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BFLDHLJO_00176	gene	1026	bfmBAB			
BFLDHLJO_00177	CDS	708	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BFLDHLJO_00177	gene	708	acoA			
BFLDHLJO_00178	CDS	1494				hypothetical protein
BFLDHLJO_00178	gene	1494				
BFLDHLJO_00179	CDS	876	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
BFLDHLJO_00179	gene	876	yghU			
BFLDHLJO_00180	CDS	531				hypothetical protein
BFLDHLJO_00180	gene	531				
BFLDHLJO_00181	CDS	1128				hypothetical protein
BFLDHLJO_00181	gene	1128				
BFLDHLJO_00182	CDS	336				hypothetical protein
BFLDHLJO_00182	gene	336				
BFLDHLJO_00183	CDS	288				hypothetical protein
BFLDHLJO_00183	gene	288				
BFLDHLJO_00184	CDS	990	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
BFLDHLJO_00184	gene	990	iolS			
BFLDHLJO_00185	CDS	1191	dinB	2.7.7.7	COG0389	DNA polymerase IV
BFLDHLJO_00185	gene	1191	dinB			
BFLDHLJO_00186	CDS	1212				hypothetical protein
BFLDHLJO_00186	gene	1212				
BFLDHLJO_00187	CDS	585				hypothetical protein
BFLDHLJO_00187	gene	585				
BFLDHLJO_00188	CDS	432				hypothetical protein
BFLDHLJO_00188	gene	432				
BFLDHLJO_00189	CDS	1014				hypothetical protein
BFLDHLJO_00189	gene	1014				
BFLDHLJO_00190	CDS	813				hypothetical protein
BFLDHLJO_00190	gene	813				
BFLDHLJO_00191	CDS	306				hypothetical protein
BFLDHLJO_00191	gene	306				
BFLDHLJO_00192	CDS	600	ycf3_1			Photosystem I assembly protein Ycf3
BFLDHLJO_00192	gene	600	ycf3_1			
BFLDHLJO_00193	CDS	2004	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
BFLDHLJO_00193	gene	2004	carA_2			
BFLDHLJO_00194	CDS	1503				hypothetical protein
BFLDHLJO_00194	gene	1503				
BFLDHLJO_00195	CDS	348				hypothetical protein
BFLDHLJO_00195	gene	348				
BFLDHLJO_00196	CDS	396				hypothetical protein
BFLDHLJO_00196	gene	396				
BFLDHLJO_00197	CDS	438				hypothetical protein
BFLDHLJO_00197	gene	438				
BFLDHLJO_00198	CDS	444				hypothetical protein
BFLDHLJO_00198	gene	444				
BFLDHLJO_00199	CDS	1113	zapE		COG1485	Cell division protein ZapE
BFLDHLJO_00199	gene	1113	zapE			
BFLDHLJO_00200	CDS	936	dosC	2.7.7.65		Diguanylate cyclase DosC
BFLDHLJO_00200	gene	936	dosC			
BFLDHLJO_00201	CDS	1284	mdeA_1	4.4.1.11		L-methionine gamma-lyase
BFLDHLJO_00201	gene	1284	mdeA_1			
BFLDHLJO_00202	CDS	1419	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
BFLDHLJO_00202	gene	1419	lysN			
BFLDHLJO_00203	CDS	348				hypothetical protein
BFLDHLJO_00203	gene	348				
BFLDHLJO_00204	CDS	555	yaeQ		COG4681	putative protein YaeQ
BFLDHLJO_00204	gene	555	yaeQ			
BFLDHLJO_00205	CDS	2991	fixL_1	2.7.13.3		Sensor protein FixL
BFLDHLJO_00205	gene	2991	fixL_1			
BFLDHLJO_00206	CDS	390	mtrA		COG0745	DNA-binding response regulator MtrA
BFLDHLJO_00206	gene	390	mtrA			
BFLDHLJO_00207	CDS	501				hypothetical protein
BFLDHLJO_00207	gene	501				
BFLDHLJO_00208	CDS	93				hypothetical protein
BFLDHLJO_00208	gene	93				
BFLDHLJO_00209	CDS	2040	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
BFLDHLJO_00209	gene	2040	nreB			
BFLDHLJO_00210	CDS	657	nreC		COG2197	Oxygen regulatory protein NreC
BFLDHLJO_00210	gene	657	nreC			
BFLDHLJO_00211	CDS	366	degU		COG2197	Transcriptional regulatory protein DegU
BFLDHLJO_00211	gene	366	degU			
BFLDHLJO_00212	CDS	2736			COG2200	putative signaling protein
BFLDHLJO_00212	gene	2736				
BFLDHLJO_00213	CDS	810	fliY		COG0834	L-cystine-binding protein FliY
BFLDHLJO_00213	gene	810	fliY			
BFLDHLJO_00214	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
BFLDHLJO_00214	gene	654	artQ			
BFLDHLJO_00215	CDS	765	artM		COG1126	Arginine transport ATP-binding protein ArtM
BFLDHLJO_00215	gene	765	artM			
BFLDHLJO_00216	CDS	198				hypothetical protein
BFLDHLJO_00216	gene	198				
BFLDHLJO_00217	CDS	267				hypothetical protein
BFLDHLJO_00217	gene	267				
BFLDHLJO_00218	CDS	270				hypothetical protein
BFLDHLJO_00218	gene	270				
BFLDHLJO_00219	CDS	4023	kinA	2.7.13.3	COG0642	Sporulation kinase A
BFLDHLJO_00219	gene	4023	kinA			
BFLDHLJO_00220	CDS	186	fimA_1			Fimbrial protein
BFLDHLJO_00220	gene	186	fimA_1			
BFLDHLJO_00221	CDS	351				hypothetical protein
BFLDHLJO_00221	gene	351				
BFLDHLJO_00222	CDS	804				hypothetical protein
BFLDHLJO_00222	gene	804				
BFLDHLJO_00223	CDS	834				hypothetical protein
BFLDHLJO_00223	gene	834				
BFLDHLJO_00224	CDS	939	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
BFLDHLJO_00224	gene	939	yxlF_1			
BFLDHLJO_00225	CDS	1554				hypothetical protein
BFLDHLJO_00225	gene	1554				
BFLDHLJO_00226	CDS	945		2.4.-.-		putative glycosyltransferase
BFLDHLJO_00226	gene	945				
BFLDHLJO_00227	CDS	144				hypothetical protein
BFLDHLJO_00227	gene	144				
BFLDHLJO_00228	CDS	1101	spsE		COG2089	Spore coat polysaccharide biosynthesis protein SpsE
BFLDHLJO_00228	gene	1101	spsE			
BFLDHLJO_00229	CDS	168				hypothetical protein
BFLDHLJO_00229	gene	168				
